,ndev,entrophy,lt,age,ns,nuc,ld,sexp,nd,exp,fix,la
26,0.022316616284876592,0.2371466883547202,0.004927659980288038,0.16254413520764985,0.03443081797706366,0.01585803522203588,0.02806259488253898,0.10299622668746365,0.2167847891671469,0.3407019461642346,0.6178500135580367,0.1457970245385265
27,0.1164355262555657,0.02909379077084684,0.1421278504898936,0.011136092279221846,0.007433927404293347,0.18150616078496543,2.972813861209251e-05,0.09085865519599995,0.04668879141463752,0.4758051640341251,0.06866598171084162,2.2787760675869547e-05
28,0.19618769117613888,0.07757826219812637,0.19078022143986875,0.06149112107413957,0.0010155582012067585,0.11189169361953721,0.00027061022931865306,0.2317183168962958,0.148064022488516,0.5262079825481059,0.06744471222941374,0.006194316839540318
29,0.04988187735857049,0.04327895998784711,0.039782040282550106,0.19410874163207173,0.0,0.06399347855998347,0.0,0.16815005631040983,0.18324815321410276,0.4848223148126259,0.1476631427740722,0.0
30,0.017763439159348113,0.012510248216711423,0.3273234807138538,0.31502734601672844,0.02697124799185517,0.09983927697006877,0.021535566649326585,0.08925544110617972,0.20632751157759283,0.09875051134237314,0.32687868458369745,0.021376592838201248
31,0.1578736268723424,0.0,0.1614513569948948,0.2490463626065733,0.008352582422386533,0.1826401292154527,0.017074539784556808,0.024744876967243964,0.123071091412489,0.02472318005574662,0.2909594173664209,0.0
32,0.19282235227772157,0.0,0.00032746842542216774,0.07919432277379809,0.0,0.037815617670212416,0.04588474826819837,0.06218156945094266,0.2509799237397449,0.12267185271566722,0.25693897061825155,0.0060190787966770305
33,0.39366759654449157,0.0,0.0,0.0,0.0,0.010550192234418679,0.033426493418024526,0.18235801471165483,0.24076017342488326,0.17991150687127486,0.4095437831128617,0.0
34,0.4089432685678531,0.0,0.060307181822443864,0.06944532733164213,0.0,0.2632583177279441,0.0,0.17105430772017405,0.09271612321456324,0.22275174226389477,0.11972224588489717,0.0
35,0.0,0.0,0.011861505712082889,0.0,0.0,0.06299215755500487,0.0,0.0,0.0,0.49207207726662355,0.0,0.0
36,0.047807133554352205,0.18589007822112447,0.13750338029489478,0.2945505535915517,0.04263253969329915,0.10459649307793341,0.00956349919333743,0.010549071175479006,0.14737557415210034,0.1987066180069743,0.24085185592640787,0.00799699819512307
37,0.21229855771518114,0.0,0.02314795820032338,0.29185843502715214,0.0,0.31328843082615243,0.0024409310628253126,0.0637378396459976,0.20900671616230151,0.1016010587788222,0.29650426119709905,0.032031053592942206
38,0.11460952776583976,0.0030154930447160873,0.07445307345682962,0.18715468481969535,0.012133132664350826,0.2508792462861586,0.01587774739048672,0.12281699072210302,0.12493257022459123,0.1985418876642464,0.3529534573577181,0.03727814513236644
39,0.11986887774344325,0.0077338926743159165,0.09739046341631047,0.23097145483577547,0.016044160633501618,0.1313949114347832,0.0,0.04710751652112988,0.17853241318100693,0.17515132321310495,0.4250931889597735,0.10985986779193489
40,0.24364375508227007,0.05838498134686216,0.0,0.23862878046875585,0.0038673304737185587,0.17613480046545932,0.044229690244874935,0.13082420742664258,0.1849887103161219,0.3265499893252614,0.0747903920157798,0.058353022452754824
41,0.15855739405163014,0.08565738881323041,0.13319852772860136,0.22332235463785388,0.01208323488689557,0.13066668305918605,0.031164064386100122,0.08506473025104132,0.22492194574799096,0.33808800541670175,0.05567187371507705,0.06791075649851351
42,0.1888538230361443,0.06862863020709531,0.06515187438107993,0.1925004082825335,0.003538523722148681,0.04110402588041438,0.010412345880454563,0.02594217392065929,0.18105306133222995,0.18070274745422166,0.11456820525290158,0.03636890542217202
43,0.297706915049103,0.0,0.03639972442271929,0.3064255380760444,0.0496529577264465,0.41833479415498653,0.03246563394316339,0.021819503664246218,0.061116415094761026,0.28404309832447555,0.5994052455399472,0.0
44,0.1563642196331188,0.09075538216324885,0.11923672570701611,0.16872946395229685,0.06113329584631614,0.17160121061109146,0.007206418721855417,0.028443032995122734,0.3256391601801351,0.20485302160066263,0.11799724549978412,0.008807038205250337
45,0.15590151506919592,0.19351113850843035,0.0956795673494524,0.16183720253527298,0.060189374957721226,0.13568996166087374,0.01603010412027981,0.04795636550537073,0.26801462199523823,0.17816892771123446,0.07831809891634293,0.041275136101674346
46,0.4061087593838692,0.41384313175034687,0.11724615465042923,0.06553981468895397,0.040374057804291354,0.3592509551985109,0.08798791679141557,0.29387308110436816,0.026792923084123985,0.21710363578828795,0.3054555803279636,0.11590704554612492
47,0.5367107772148395,0.04328741616661703,0.21950529538358793,0.010447844701204047,0.0,0.0282343012481082,0.0,0.02714604940095942,0.2945174023773031,0.06544217217164447,0.5210123289894589,0.019181525373704985
48,0.40053438652763945,0.06364539263075429,0.015312761232769359,0.0946482587604915,0.04002737439216769,0.049835772488659065,0.03972333575838172,0.06776498349487088,0.2817908791696656,0.06995126659756978,0.3805174922576822,0.051146502614709974
49,0.15578830827673198,0.06813172516187492,0.01894496914539697,0.18986025911271653,0.04411103349995823,0.17933644454377037,0.046079878370474156,0.0889467460696763,0.2828033487625399,0.12797385846238998,0.21559929217851106,0.0545925368440011
50,0.15268044162989403,0.0,0.019390642982231077,0.24115809187581505,0.16403354024843275,0.02076824228562618,0.050680481627189695,0.2294397245891609,0.1501983961701799,0.011164671859969635,0.2589112288535191,0.08224769553456295
51,0.06702680133423616,0.020932810249381536,0.06212838384415332,0.294639832290284,0.09324276454285486,0.14220022143299965,0.003746022655897757,0.20813309981393033,0.27247025605872094,0.10705961254775027,0.23788350609089487,0.01084096380664606
52,0.017470025684920527,0.0,0.20471597312172127,0.14325030706769493,0.0,0.11464546540225284,0.0,0.0,0.3256607141622367,0.39991484669356797,0.0,0.0
53,0.13564889069396602,0.05460183480951843,0.07103601905888884,0.1108050428330026,0.013546289877533969,0.20192281936378928,0.0025158075686436323,0.31733107034325636,0.28811522904994225,0.4902313398734971,0.12548131182769875,0.032126250260080993
54,0.0,0.10669432117429169,0.024945284265918723,0.3898814181590372,0.0031405195568301866,0.03378287620522,0.0,0.0,0.1671018928192833,0.22181759662060918,0.25250708937028343,0.02112143602361164
55,0.09119660288677746,0.09180688407714088,0.13928923392748474,0.35840919971310115,0.04999589325813417,0.06223851818393755,0.03399624540903413,0.4259994030627678,0.30787257668479795,0.010325907373824147,0.3319660275323479,0.0033925858048385045
56,0.0,0.0,0.19626455607127646,0.27413125157444135,0.0,0.007948593212916908,0.0,0.25252910720184973,0.2900917642099694,0.02518474441805239,0.0,0.0
57,0.2361855482739865,0.10894985519416193,0.005446113108877196,0.3300256638515296,0.0035250227049577767,0.1175055169552291,3.6526522343296386e-05,0.2864067647550918,0.2392440435396891,0.36183990397398763,0.13361104732222362,0.0031853771761150497
58,0.16028345346363684,0.12402130664700375,0.15164822997819172,0.08353794984331378,0.009497264835278112,0.06829456803105186,0.00887339895882264,0.0601923669541736,0.1521962472151368,0.11730684886495958,0.0343710365982317,0.007284452935138608
59,0.03941899925781182,0.04739322917886228,0.33825657538899945,0.01926094396414708,0.0008347597782385744,0.17756342884900958,0.001717341621769163,0.03600870953830289,0.04421372365203233,0.3645734945755695,0.00919821211802126,0.0013169361648507562
60,0.13879214538297593,0.38398002698377526,0.20189232365657495,0.07771511938936514,0.00924015736020582,0.020259573785430373,0.03568181706127942,0.5572592458385762,0.14451252746201798,0.47792695750029685,0.5781786479195922,0.20577427317062977
61,0.0,0.2331443714554746,0.39699280025326394,0.13320067817201614,0.008523891129261895,0.13821561338637284,0.0,0.6321896233538671,0.09932628490216588,0.6230871953478119,0.5222178391614984,0.0
62,0.114874534803957,0.11384038527503482,0.38081973886895804,0.11046988638275483,0.013545876380950183,0.26414623898732115,0.0005295709094899113,0.21694674740622039,0.07843155067661366,0.3686751878948891,0.24591199606730038,0.009145181515672849
63,0.14828476846708638,0.18462580007446758,0.04266168114286569,0.13960051877455146,0.057692479531168975,0.29504149832592264,0.09380778336523765,0.06077958703056053,0.1119144684376313,0.24402791032847476,0.5973222075948867,0.016611586466389782
64,0.09179128027234579,0.24375741002193965,0.17052362653823985,0.11548105128993487,0.033334508521020136,0.03475335866157721,0.017819404974455357,0.17591788083334978,0.2527377832421778,0.39393798889719417,0.49514102722148,0.037825304827308136
65,0.2068141399130087,0.3558459005420639,0.30891537456531,0.02110081338328647,0.010556285432993966,0.04952720875230293,0.038003193701942016,0.07372271021099477,0.17336614749093457,0.12850338398770278,0.425852631134389,0.0588723458911117
66,0.2209920435435446,0.18637628212429164,0.09323049099202954,0.08201508226344792,0.00846403219149643,0.14485497318958857,0.011117188691593434,0.27117482578345214,0.08701952103140251,0.3368141782426037,0.5511267624403806,0.007460050807569098
67,0.5024047410891197,0.2046849028829714,0.169549130131618,0.15305438964595436,0.038355173066455785,0.08550378923530107,0.0,0.23705202775689146,0.026654533785429254,0.3789084804948335,0.5515228903877539,0.018797379332377545
68,0.31463510722874544,0.32219614729451507,0.16062185066047324,0.12398672601346766,0.04106831454027635,0.16352554002489975,0.0,0.018819252256189422,0.03464888353082087,0.23880488567919947,0.40588070332899634,0.0
69,0.16369849551201968,0.19175863086166745,0.30284702207657427,0.07118004758933626,0.011063188373326363,0.11055607824064159,0.15474874663922072,0.08761128054158793,0.09112438842388502,0.1437463841860265,0.2762628281774776,0.1665507545214317
70,0.30699629634053155,0.12119174074021773,0.21256320520647273,0.18362258610508195,0.004481654994227776,0.26418037063542277,0.01954433749822175,0.15071760600598408,0.016029912850614256,0.28719736319738604,0.08298585541217339,0.13539984243432618
71,0.20628623337539426,0.35066410420657074,0.18871911010157869,0.27857868079441717,0.019008358926497642,0.2547087122791126,0.008980235756063012,0.0,0.054182865513923664,0.0062441399528774255,0.2621255137022852,0.0500316695679822
72,0.20892552505524117,0.15609930785967066,0.01304902157940503,0.34965353884590383,0.11074098845635488,0.055902457814545746,0.0030185953660885603,0.03240902346216174,0.0,0.054075940418798284,0.4058147103220229,0.006918024839481467
73,0.3672905954181283,0.13492406435440182,0.20426423485338177,0.10556807230860445,0.03745041285792532,0.17175836009456577,0.010043316150499571,0.1257076298617592,0.1601088412581376,0.42690589571187537,0.20312147742012754,0.005750323609446319
74,0.2674300315818051,0.2055049531481288,0.125704637607932,0.0938597320057902,0.013388265923684164,0.2292511267489437,0.008041818835711817,0.30984434304614517,0.16162706731404922,0.5006881957474978,0.23066825907052582,0.02644591892246026
75,0.2163197582692364,0.21597492373949048,0.21620321583236024,0.09049198311090172,0.007178671922507391,0.14438094620211098,0.013397300648549122,0.13371570447317976,0.0906003553801376,0.3058281608443777,0.18186836258460692,0.004350799076960133
76,0.17878451485762087,0.2365531878120894,0.20624865323540026,0.09464129945906707,0.013929926907984806,0.15054071894635845,0.006538877833007836,0.12583434062333226,0.04029909976750667,0.28684591995668474,0.4430503174102345,0.002236939488995686
77,0.261239019480322,0.06703124236247776,0.4518571104139347,0.027127914178748616,0.0020946641575371214,0.2755028540274762,0.0009483316205534137,0.30628434382440567,0.05289929752354156,0.5883051230331272,0.10524358996511732,0.0001585387885779493
78,0.13058805897681985,0.02511176669114432,0.38067782676820744,0.010842633931548239,0.0021943373572401365,0.24905971295172055,5.225477996382918e-05,0.03115582997525168,0.027347260150938957,0.4037022695412862,0.01144750790660949,0.0004740676951323112
