,ndev,lt,age,ns,nuc,ld,sexp,exp,fix,rexp,la
0,0.029078434719133336,0.4151269643351613,0.0788791572416201,0.13283706955739838,0.6186218790308258,0.3217062471678615,0.49409600669684867,0.30665668834671556,0.1480604648092709,0.09041466904681272,0.771395645331679
1,0.6222095630731794,0.06255389809376027,0.34536260008970526,0.2036313220878797,0.19975850403147788,0.006665229228701245,0.7478860989710338,0.20380750970468667,0.02822781954237522,0.018960344879326626,1.1313389672659004
2,0.3532190347851963,0.06727582268032407,0.11768086603411156,0.1148821201387341,0.2032980383745726,0.010624758499305453,0.16859896725264478,0.2841002564036846,0.07076909441894712,0.1622218802505565,1.061347290523419
3,0.0,0.9490271131021407,0.6056792769985267,0.06190227461574534,0.08983617458727494,0.35386859124882697,0.8132266491213325,0.1043401390011623,0.35836488075076506,0.2321728106711789,1.9583581668906842
4,0.48740306012331064,0.4377424213785622,0.526754448293218,0.20905981167452306,0.445784350502006,0.3418426665526498,1.13324248708243,0.6080729619274967,0.21005567059198993,0.2302527871514273,1.5065372426041623
5,0.0,0.7363536729263387,0.06725860081112744,0.0,0.5367189737824442,0.0,0.4133122055448151,0.06513371714012058,0.04546249203427994,0.0,0.8882962632203697
6,0.451866351219765,0.9358563789395697,0.26708337599326953,0.0654896843850819,0.26999555720395685,0.06578000664631928,0.5043096354087963,0.2336050383132848,0.012790377125069757,0.45157607433853636,1.0164257902387632
7,0.6074942988948521,1.122357907684774,0.06504677922316895,0.09460939798450471,0.0,0.3600285475211109,0.24019533795988957,0.24845178804996973,0.029470850454173244,0.019928649075054428,1.3800104060025302
8,0.44718548271936764,0.9505778307765448,0.17932073760828474,0.016850541638661582,0.2586553572850953,0.3930793825852193,0.24194183316465204,0.3983626783779641,0.054884053423875735,0.022093976497900295,1.321533925507296
9,1.174489588747309,1.4115648747216547,0.17242869005856512,0.16571553796423652,0.5676744984880117,0.26407777227044305,1.0950852702154867,0.4800644674568982,0.00045416397976136307,0.2598872273884094,1.2285825193903797
10,0.9378519939279698,0.658517294051103,0.15032639922335456,0.03746676901944627,0.08093839346994558,0.036453384931260074,0.8730444039890923,0.11678223850369905,0.005340547781294025,0.039496995576159585,0.9176002250733546
11,0.8201004852700124,0.07159489825941073,0.02304847608098799,0.05740140776670956,0.16873565238696658,0.07639978632384933,0.7188553465191218,0.2736889274974542,0.06793922379493111,0.08067667498152475,0.8929488890701409
12,0.5672955050964484,0.336194083433727,0.05954713760977924,0.0837315861276445,0.009854744468252494,0.05621386183126309,0.49904344555110863,0.3928618681972589,0.007756358676093394,0.20294507229753242,1.4321409635211155
13,0.10870346781804573,0.6140421917980063,0.17692056921671845,0.022301283700312216,0.3942039717966088,0.16130210803978595,0.4143037877248103,0.0021215300479942995,0.11550743823653677,0.3803919512227803,1.49177283770013
14,0.04600092772172079,0.07043236778489523,0.2423325959232041,0.0945467068452657,0.3971806074140618,0.12235250252881372,0.635719403550045,0.398355470244343,0.22797143008729112,0.09148216852628242,1.1666262712122741
15,0.29100909016305915,0.034052153520744706,0.21310804414488796,0.028060248503945336,0.2300251902569469,0.08829599416256824,0.5165627508373987,0.5708506363586733,0.03647214223191911,0.14434894673580334,0.8436957170414477
16,0.24851714358636134,0.2775096837552061,0.2422176652385482,0.08028716117102158,0.12214656823456894,0.2636182360196262,0.2957556783580243,0.30414074273425135,0.02777996570766438,0.04071523897423219,0.8714444959889468
17,0.09573852745984271,0.4093597478612257,0.17605423453843197,0.056440478540236684,0.09121756824416835,0.24384742845722562,0.18097825390736993,0.07717204272855131,0.001776855504432387,0.2741357699211518,0.8050610929545176
18,0.5264111140790986,0.30629606327405157,0.46784224237387195,0.03304569333903843,0.10996497110308401,0.1408916428239982,0.7701198084230664,0.7396329037582119,0.010840629618254199,0.03524468748285392,1.1363393930326386
19,0.3364664931058861,0.588632497772928,0.5275249352186375,0.13156084388490966,0.262156352286141,0.3957026290544978,0.7314734148749164,0.43819571859676365,0.0878034064432064,0.0037104094283404165,1.239122627656957
20,0.17033536561795865,0.4276587324911782,0.5285226719557781,0.08923287534039767,0.4432342054906148,0.45867063090027926,0.7167631595820362,0.4808039191564052,0.16337670367264887,0.18881077397718019,1.1105372219024987
21,0.1913374699160253,0.0747790647997423,0.13258336826943953,0.1395617206766905,0.40846393788110497,0.04870119692400675,0.5782876232932102,0.3273561842587482,0.22769190621583646,0.33339781603520274,1.6874346282360606
22,0.6725795292389076,0.6832819776752611,0.0,0.0,0.0,0.00894423763029395,0.9404904499736507,0.5940941359352108,0.0,0.07435474297344391,1.284215597456244
23,0.22452130568045936,0.07523030196705499,0.0988138781830706,0.008947080297285796,0.12228359305948384,0.09118368785236478,0.47335397315767846,0.39467970375950784,0.019841825900998738,0.11279515332114322,0.8083142018287931
