,ndev,entrophy,lt,age,ns,nuc,ld,exp,rexp,la
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428868563780138,0.0,0.17274872869580807
33,0.06988077822230204,0.17898283652690816,0.3823234237650429,0.5616568606018287,0.027195568116943885,0.26690478570611537,0.33906168467637554,0.5698934359743593,0.04460800009823261,0.5271420463815918
34,0.0,0.0,0.0,0.16504064482706166,0.0,0.0,0.0,0.2550277511758473,0.0,0.1124170144134336
35,0.07060035252348064,0.0,0.0,0.4680556833265268,0.0,0.0,0.33033287940080786,0.4909242733752534,0.030053516802630516,0.8254350084724124
36,0.08218984207932475,0.4174219951339172,0.01719705184337323,0.344907415695143,0.0,0.2696251205479769,0.7855179006367345,0.38201262402913105,1.3715142597087202,0.7088960142252622
37,0.23299241988183395,0.3554612257142125,0.3906547994480081,0.5163982101924217,0.09265204410776785,0.05775487320342886,0.7018726229269207,0.06782240368818129,0.6676289927207636,0.5964414645894985
38,0.003626247248555079,0.0011166286821431867,0.013801099749363154,0.030472186489106875,0.001067155977551244,0.07268956703434694,0.07235712641978903,0.07326094777070818,0.014443682460472165,0.0748297965912157
39,0.14094874285124914,0.0,0.35547083204018864,0.0,0.0,0.23984757520166783,0.1321811739263799,0.5838026412447493,0.015103049325238772,0.538451693163969
40,0.2945915807805549,0.44159783657201657,0.6487089032040254,0.315265668171347,0.0,0.6100121255348658,0.0928523887977717,1.041750330478144,0.3645115074377071,0.8324367295140537
41,0.1800284185440042,0.668482933117019,0.1755738741983896,0.0882240744755334,0.0030935735155041394,1.0176837506494663,0.025670495727068674,0.5670560621355473,0.6473071204364644,0.990271158562823
42,0.07428479343679659,0.0,0.04705794499515872,0.4171942910795259,0.0,0.10694822518953227,0.0,0.24852605182887474,0.0,0.5767393150705085
43,0.3230946601581684,0.3359197225095182,0.4833364519555588,0.7084046648458759,0.1708219488295717,0.01313272619895601,0.2575343756556162,0.3741469318662413,0.42992266891691,0.6169650046177122
44,0.017648946281147868,0.013805671457414443,0.03334673382717496,0.32509317409922345,0.001386709593662722,0.16631939631527998,0.19949879311044524,0.9688393030824716,0.09182964092277182,0.5650977907326342
45,0.31537923831690984,0.0,0.010344749834303228,0.1442599827984196,0.0,0.3820413955696147,0.0,0.375709391206424,0.06817091606147349,1.2154379649321394
46,0.6217605661707015,0.15877489690539764,0.15778129248791084,0.07531687319418337,0.06834180272018832,0.05448386266017505,0.17469461486801702,0.22428283254494455,0.05565502322675915,0.9367993060003003
47,0.2847217054894592,0.6213296265779221,0.2144079462406018,0.0006717168755671719,0.2917181979201815,0.0518535834232366,0.48875513831790546,0.23764532421598764,0.030480860622426033,0.8371334776933361
48,0.0,0.34118180337754267,0.01914805402086601,0.45608704696387564,0.0,0.012075023288566328,0.0,0.11233854643669289,0.3319546543048357,0.4275931106036386
49,0.0013143613243870487,0.04838377043337229,0.018515291683869412,0.24379567256274434,0.006937543540512288,0.23994815166735273,0.272923500511459,0.07524574288404431,0.12553202404888317,0.3788902021544766
50,0.17873265211912395,0.02650496137681095,0.03728907079266966,0.0036373001585063656,0.004769462564109763,0.21614215520134025,0.10660976916672443,0.014700167172364097,0.046081985040743144,0.49406861481243536
51,0.8300811669265321,0.0,0.3315454738232309,0.03034443429539968,0.0,0.0,0.030523168358901058,0.0,0.0,1.0146545639148858
52,0.16200868079698316,0.06607764041504445,0.11647000927702422,0.21198054801519728,0.009558733852667619,0.08713628625077642,0.09287306259893557,0.17748392207068664,0.07099595256949545,0.6345741824440343
53,0.15634012776120157,0.40200320712001114,0.02258544973042604,0.2999858447875336,0.05507606741439261,0.5405484400346802,0.16450593702788738,0.18283883876087387,0.19293099304983952,0.8680543096103557
54,0.12460213498224573,0.25052957596015724,0.03533813717211431,0.13270776387918648,0.026754996993596143,0.19910790427512526,0.19122820438775698,0.1117468815061774,0.04461792221967723,0.682652335790285
55,0.0024326443955405164,0.20478085722630898,0.3371642954731078,0.38257366134493975,0.025514605369622162,0.024527263028834123,0.3794708043753315,0.09284040366520524,0.01999840876482762,0.6980824862843902
56,0.11858314105601199,0.0,0.19829807385474368,0.3163451593521048,0.0,0.0434187663309361,0.7769545377754948,0.41464603203754363,0.24667963427646966,0.11315900867253091
57,0.17006858099815847,0.09620343607819576,0.23469042283156177,0.22554489592952345,0.22467342595246267,0.1868896963471255,0.7716586144523198,0.5634777637306168,0.16332047419623763,0.007092241124821566
58,0.14272400048072945,0.384590008474849,0.2924949705577831,0.12972850441986014,0.5212215260159314,0.311420257229804,0.4940324862526475,0.6670017292184469,0.0,0.10424968633774802
59,0.3132035118872007,0.6002710160083736,0.23363720376567096,0.1759913270991122,0.2289331585251798,0.38012131243600866,0.06110087918701095,0.39697195616129144,0.15011143292475734,0.2141381623686482
60,0.13008918404064976,0.04302625058553785,0.12071710058740291,0.21618302960266036,0.004289470474749394,0.27018316755439664,0.1392746631195019,0.017704167504632617,0.009852093736029317,0.43351580492471853
61,0.18112574181806437,0.031697763730454985,0.11130047726298348,0.3009789864690806,0.21459734505597736,0.5046060365461369,0.19198630974263867,0.15851935163403022,0.051491761029039754,0.9499979922686547
62,0.6548187428569759,0.00013714823170109532,0.2556570864713274,0.050181089720059205,0.0,0.1178364985839365,0.23741204998285975,0.1417223803250749,0.08019538429198098,0.60686927988762
63,0.0,0.035897501954286155,0.004200974836489769,0.013825319985203663,0.0,0.0,0.5620476387065718,0.7464363852585442,0.05799111774046212,0.6133715486803022
64,0.26343521534043535,0.544393723588017,0.28440963586429435,0.4457008666911179,0.11356394400482613,0.08049025126901735,0.009506800097606445,0.16960265816412726,0.04918204042558085,0.42979168470535095
65,0.1356144239680508,0.31048684312741304,0.2989406048385172,0.577221274077228,0.0,0.03707703627510106,0.15533505655080454,0.3284955300745253,0.0,0.8538120987048453
66,0.3482501297648952,0.1647964908159364,0.2734226751672309,0.24050510238561665,0.16685034781491162,0.5412871870419965,0.19652888792718748,0.21789259537892464,0.056956433851779675,0.8619420179340591
67,0.14363712035837306,0.5879048575524009,0.1873119815596699,0.015554744404434755,0.1269657839484216,0.08257186382790098,0.17437129346591962,0.052779317345146605,0.2774392626825303,0.2861243048227985
68,0.08525006781709941,1.072584736044151,0.15207316414412647,0.3134044228736418,0.15581881027383154,0.07328183325600897,0.2895095681689814,0.12457012849194152,0.455066964464831,0.11713505732773517
69,0.3972593864353307,0.9528600302253489,0.0776568076404391,1.3586928340191684,0.06764582974449966,0.0568284892868844,0.5573930642396236,0.37097265066436225,0.43662472508933636,0.1155650722804621
70,0.09403517588710267,0.7675001924634178,0.30785529925665367,0.4544518427365726,0.0,0.07789890264188057,0.8412901833002199,0.32448555541205854,0.0,1.2807409818353208
71,0.11129287155165622,0.7485588698973934,0.1370622572423115,0.3712677523142086,0.6101691058452011,0.24194872847120502,0.13498588047822707,0.13405164860653299,0.0,1.044359364635703
72,0.28062673706336977,0.8586999937242966,0.5577436982556224,0.0009664157173147101,0.22291427825959473,0.5194232559124677,0.3523140681234977,0.2684601546463873,0.30025141698103286,0.215824960359512
73,0.4439703894023477,0.4154975595881009,0.685626938986178,0.13308366690070958,0.0562427448280888,0.17640560064665026,0.09009943634543693,0.23319688070783232,0.055890100760448966,0.4970910276567222
74,0.5628450259139011,0.319893426919061,0.3943466141220271,0.2908581798013912,0.1205037534528091,0.05497907751715398,0.006234364668226246,0.5364555713366798,0.13655081080483972,0.7669927186411878
75,0.0,1.0291869328726235,0.18531539456273025,0.2902028095960172,0.0,0.1417718314403245,0.0,0.2480854171074305,0.4936990873619876,0.4242241956486504
76,0.17959812908816,1.3832209331834868,0.2524908054122048,0.1021437422935397,0.0,0.6872707521056054,0.8557721468746747,0.5432352353525977,1.1699209334204135,0.543405489800387
77,0.1561667079674642,0.8592588793121677,0.4317408093048117,0.6098653118804168,0.0,0.7542714678907747,0.3871623200775744,0.2427065176609781,0.0,0.4279874242127195
78,0.08725260740802548,1.1153628856492397,0.21045973794832287,0.06780764697753772,0.18891635284151542,0.0,0.5816325891623841,0.11788086897633798,0.6048459633067331,1.0943293795765685
79,0.0,0.0,0.0,0.06436862317413021,0.0,0.359536509110122,0.03851234790769115,0.09765310627773029,0.3398014257474562,0.2622116338219883
80,1.0038485012480531,0.06359554282965768,0.1627398821037023,0.036072343524554205,0.0,0.0,0.0,0.10789157204017785,0.40262284363985135,0.34145617949893725
81,2.049830834464476,0.48664152650448467,0.15648761673523473,0.10093335183933189,0.0,0.17915348196706551,0.7481764199287496,0.05646488335974734,0.2513748489205764,0.02800477036573476
82,2.123619537370779,0.0,0.02741766714956678,0.17603802386214498,0.0,0.5942946770174569,0.14200157382192277,0.15592943583478308,0.1409675008204505,1.1764727399383583
83,1.4713915579983934,0.3309333546728617,0.24011732714024428,0.13469051323146167,0.12116057467115235,0.06638723525958208,0.7349822903702836,0.0069244329770829175,0.07212608039137339,1.2526320360576098
