,rexp,entrophy,lt,nuc,exp,ns,fix,ld,ndev,la
0,0.28706987599253725,0.11692450858882485,0.07863558904614154,0.5886886691897387,0.9847668628976719,0.5161605452967775,0.807912273481919,0.12494622733264171,1.0413663068697756,0.673040732649728
1,0.009467386391123734,0.3884715387955973,0.07628364946477595,0.08432735400125986,0.18172072571843137,0.024330499236347104,0.04085213786166965,0.05506051558445713,0.11340492193738577,0.7841864232018367
2,0.0,0.0,0.1299231024798145,0.009583736214882422,0.06274159540364849,0.0,0.13065969633318056,0.062078687392621866,0.0,1.0018092745035403
3,0.0032511792445325577,0.0,0.0,0.36514917288313287,0.19388952131733383,0.7994445196160488,0.25193412244724456,0.11602581989054098,0.44973209365183175,1.238158968307362
4,0.0770422636663476,0.0,0.035213451966616176,0.37662213106546216,0.0,0.29096139986909925,0.010155381499952605,0.0,0.0,0.5291563180454835
5,0.09217784718193052,0.0,0.2924424851367889,0.11801892130579703,0.020442599835194745,0.35109304302345273,0.07105730360489673,0.038727883284713015,0.10767271054046752,0.6517332755978678
6,0.2813197597297092,0.0,0.23134307868167336,0.38707851590236897,0.14314172089302357,0.1474441912005768,0.0,0.08053058193967327,0.0,0.43916033666963666
7,0.12203913952261568,0.09405028415628268,0.20945203138871288,0.0,0.0901053638203308,0.0,0.0,0.09580401076851718,0.0,0.2913496850276214
8,0.0,0.14517924492033354,0.5642549094719008,0.0723510127529831,0.10458342495111551,0.11039497020391296,0.020694394569715877,0.03029639138612263,0.02290171233822397,0.5650234875239301
9,0.23570767468160944,0.016561552911910013,0.22121923134843408,0.085490666970106,0.31048675858147423,0.00025879254543076597,0.026990852982278723,0.18435614269815506,0.0019892139866287285,0.28544020831233646
10,0.0821423563466737,0.059938464552529006,0.2648538037773221,0.002436301097663411,0.047013208016885404,0.061089037340474724,0.10613198429960032,0.32718952164390086,0.3500960327762854,0.8097487728085339
11,0.22198283034724525,0.022351886414524715,0.6782153557400017,0.0962330492569863,0.027245048524304996,0.05150350073615618,0.08548526948495046,0.38100837655185,0.5817579712343574,1.216811420915152
12,0.0,0.21441150208149468,0.7382887899257959,0.0,0.1772657591918437,0.0,0.0,0.0,0.6667553784807703,0.8866829159726247
13,0.051410253955858985,0.2652661026431389,0.7408460688703916,0.11465451757687534,0.05020474591083929,0.17144115008636132,0.054516291107871595,0.09784606095547531,0.407781020231269,0.2829246374388914
14,0.1548892443259622,0.07805699091512686,0.44652053425080185,0.08163232020793534,0.0739006090110749,0.1426517777882711,0.16590179350786416,0.12284511607341346,0.09004487984133587,0.5844065139690511
15,0.06115418921281658,0.06280099196837904,0.47603521553868433,0.38236719253011875,0.3134272470723301,0.0,0.34132731450503895,0.038366090462774734,0.03334103094028222,0.5960759407068804
16,0.14993569480756128,0.281657567486631,0.6784119755516906,0.24101933494589572,0.3007998877354256,0.32817784784874043,0.2633547883152047,0.061819432120305016,0.07094258829516001,0.4560751085776315
17,0.0,1.021995742509285,0.7059524929197057,0.5266160348949095,0.09161405492892596,0.0626696360190348,0.1633243703722689,0.07201783330772872,0.0,1.0658522940207245
18,0.12411175256047287,0.4788337268180488,0.6350594740587301,0.1255880017192084,0.01646662219983954,0.0,0.04433290291605853,0.2845249537004839,0.0,0.8645878775556631
19,0.15059180682971562,0.0039039045989700976,0.3494874557931758,0.0951166311679023,0.11075406338689994,1.179488238174182e-16,0.16622341455171305,0.11188086682694227,0.17463739078904936,0.5176457224193934
20,0.12486146939005488,0.03347657532596477,0.26239312663566605,0.10234820674660544,0.10934099920625062,0.012237707373578313,0.3135248291080046,0.04153867883645509,0.09148914170028764,0.5427372560669664
21,0.13893501448993031,0.07055850614143047,0.19699370478156486,0.06737814462433192,0.17594151002433442,0.0013703502339867369,0.1429310793581513,0.11595113656436111,0.025794870368854073,0.505194233855275
22,0.00912128739975674,0.00904519787711777,0.017748424591453465,0.017755040566374346,0.021561034517681002,0.0005005889319507025,0.010032246945658015,0.05808921951029259,0.004596479131090958,0.16197407162114805
23,0.6804790206779379,0.0,0.5241886947122456,0.4324859694423551,0.11411293081846946,0.0,0.27684263175274565,0.018733431966856205,1.0143621047912526,1.1824183249499203
24,0.0,0.37358051285521804,0.04337615939759762,0.658721426632011,0.144910783567342,0.0,0.07616759609698082,0.4127306523206828,0.46074766815594087,1.3127862779536437
25,0.04760279669983076,0.0,0.0,0.0,0.07235217877293132,0.0,0.0,0.04897678432315455,0.0,0.4328237812742182
26,0.20243655655969475,0.4765589674610017,0.5098248061856437,0.5541921824800243,0.31675467689555487,0.05047657921898639,0.09572042110154638,0.05348351567331377,0.0984731614477154,1.0928155434976676
27,0.06526694060061711,0.0,0.08275328486270851,0.04469105404270387,0.16759837548961917,0.0,0.02339898954796375,0.2914596291042563,0.00846680108545935,0.715895182946579
28,0.10736191717245411,0.12094599020186096,0.23893259084981405,0.0,0.30494303463596917,0.0,0.28046610266413,0.0,0.06447537583069672,0.7520156111403538
29,0.236068827674307,0.44778815181315007,0.5320159181171812,0.17667010650088844,0.1728240717045247,0.03657543971504478,0.25801212268673995,0.2473051983209745,0.10592757985098918,0.7990791727943077
30,0.06514378781651266,0.38624407028131785,0.37986316942491105,0.8419131305136507,0.11260783005773346,0.0,0.21015208449754444,0.14497517114423558,0.1000016016037994,1.0559069561661285
31,0.11783127574707362,0.7538262411697475,0.4099731305217114,0.5875407035434396,0.054260423429106336,0.0,0.08583035655294552,0.2832089477699533,0.11307730517290512,1.3488326477416406
32,0.09371950805926679,0.6057184449174161,0.42071987930507715,0.0,0.2735275929122493,0.11527457195872835,0.0731289421709541,0.22306364003132714,0.13156136941291652,1.1921565580545432
33,0.022473369929393392,0.5421977964521645,1.0294283047584196,0.41851689878416914,0.19590061858839594,0.07961174137707927,0.18820167921778128,0.25373912793042,0.2572688992196964,0.8954465856174466
34,0.04332052048916638,0.09924614607233427,0.5249374543136303,0.06943281282307512,0.2335569819892867,0.0010221420542134271,0.08267306523092417,0.26637039033557375,0.09126771650297763,0.9078277140094341
35,0.3268752698273287,0.18688572858856697,0.28432295349102626,0.14635179766344916,0.05332459346899841,0.0,0.2830593892253969,0.23407301648330528,0.18855419981252342,0.8694016620261324
36,0.04928143806425486,0.06803576649883254,0.304656331698884,0.08836527170693141,0.21497823844307296,0.029608697925418394,0.13144938146395552,0.09628892678368524,0.13889611132497165,1.2131362585024341
37,0.09717621509318951,0.30399385136195994,0.6671432768931225,0.6974168511535972,0.08825277178953014,0.010813455337065,0.3717771811668015,0.19719804824032985,0.5846339682497809,0.7511839430715572
38,0.2841775150601298,0.5632724009733235,0.48521868541181673,0.6635341998347724,0.02586270394138664,0.037843404981406856,0.17806616307549084,0.12168043155031674,0.39040175618827855,0.8144702018745869
39,0.14628465220687747,0.542047871494954,0.7803257951805253,0.9722583790159177,0.034014866749420544,0.16924371871040494,0.028228640685632314,0.37462390900971415,0.19342973331973054,1.2025536916127681
40,0.09812154194622957,0.08889097234940775,0.5118520626723877,0.5026806559391817,0.10488495056323027,0.11454954892920997,0.010413798153231221,0.027090350461222407,0.30292342754229185,1.1043937749166801
41,0.0033079571617771345,0.10974138361115574,0.43051509218779355,0.2747434654418455,0.05558077595329484,0.02662619210331732,0.1052130424756637,0.0,0.4059275727687991,0.9441512239654494
42,0.05793629322520243,0.5218131434720831,0.4865398743648776,0.6948951349741005,0.09690557080819007,0.0,0.3058379519616486,0.1348676889623105,0.18291153833370652,0.7583672214490343
43,0.2045306687720561,0.21632056144102976,0.23958183875341402,0.4371632829467999,0.030016432490760758,0.0,0.34908298842556645,0.018156838005626993,0.20878463307083883,0.7380532092357164
44,0.0,0.1898365363989158,0.02503932678016491,0.31389027416699194,0.024304483850632264,0.0,0.11204394090906147,0.0,0.09253482342268811,0.5931738243764045
45,0.09867218940336492,0.7076888413448309,0.47771632365880073,0.7359187377180585,0.02906534753194811,0.08305452571707067,0.2996764073700936,0.05995247400897527,0.18052034215722462,0.9782283700347805
46,0.06102166275223431,0.8476627420534133,0.6854184990509098,0.8833361099642976,0.03294481448946925,0.07755087681372407,0.3803257735218603,0.1511043035607114,0.19926178485164536,0.9371901473715466
47,0.06741472572030673,0.719316273444263,0.7846479412850391,0.883984704262543,0.07834398582366699,0.1514202932775755,0.45952114165868313,0.36686429654667924,0.1905006346039955,0.6798922896949118
48,0.17605098235592856,0.04667672980476652,0.4300154229556398,0.3765937854491558,0.006804474124708694,0.21009342689809973,0.40987035230240926,0.4444728274994529,0.21527709934981684,0.8420565182009105
49,0.05247526936951205,0.0,0.5654782633057046,0.11135482748915466,0.1763139443988847,0.0,0.28872345506573693,0.05296685254170853,0.44131338563554506,0.8289460894572918
50,0.03989880054956551,0.016445020648069065,0.17755354193721093,0.16269909524097634,0.15968470665765222,0.12673729583073856,0.2089450352183027,0.14809038421065687,0.08776057897005307,0.9038393498083227
51,0.04977281144801313,0.0,0.1441174773297259,0.3271091353471935,0.1313635614196186,0.0,0.4027430156548465,0.11753941665632418,0.016974995763028525,0.9055733513999698
52,0.14636753079292536,0.12072966744590989,0.40019135831005925,0.5694124242045897,0.0949504681795634,0.01655119410462226,0.3922054866331317,0.014546744324052067,0.057752515445953174,1.0451252761072811
53,0.2374851038353131,0.040152122963743056,0.08454140622503334,0.12401139750733195,0.08048087692633245,0.0007219058859770358,0.041552276670990006,0.13153757704845942,0.02367091804086042,0.5696953340447376
54,0.02792307528758147,0.43168860853951774,0.18628527420352994,0.29170989647368517,0.020137977026354524,0.030437458644090344,0.11317230264808532,0.24892287258295914,0.1288979590825954,0.8251747883413403
55,0.0,0.0,0.0,0.0,0.028036089133107112,0.0,0.0,0.1408573200413221,0.04314135429840649,0.395958407097958
56,0.07952664927173883,0.05519756728665181,0.570757090559134,0.002114802787357456,0.05438711144601881,0.0,0.17754583657905695,0.1434701367987693,0.46951689947869046,0.9358616829754085
57,0.1252681018995042,0.10839968663473597,0.4734204243930232,0.12324758991847871,0.15191350852297947,0.100076922931127,0.3620120897354669,0.11575048176062354,0.32766613332767613,1.1367203347450123
58,0.2140890843189688,0.1180829372830982,0.19482557117927557,0.061759751478501206,0.14198025787341714,0.002386969083195117,0.11991748581400655,0.16215235682972864,0.11714923559467331,0.8999523212848843
59,0.18424904095840572,0.32969942431553334,0.6890329410207571,0.3102915738938529,0.02566468705385127,0.043665300561034986,0.22730819915980863,0.12068146173018683,0.19592605760501824,0.8101059064466073
60,0.0,0.0,0.0,0.10064372277275159,0.11465574411526745,0.0,0.0,0.0,0.041618929376701606,0.6374774348645871
61,0.015616593808631268,0.3981881279161869,0.4591370304901003,0.14301378437896767,0.1617131458345418,0.0017137596641066477,0.001984193488066134,0.14066045201929117,0.22122881490845075,0.9486156120417896
62,0.010369517814853691,0.12405995890931983,0.23255222628806305,0.0002340334172359428,0.26666086390246097,0.00036215428066438453,0.019951073986678874,0.014310458213726139,0.07343595630250863,0.8576489151165231
63,0.045323482472182486,0.25096473564096544,0.34890233932858833,0.22387533468591467,0.031953851440159914,0.06879741526869919,0.02020162306921241,0.03994100470283233,0.11417913206577227,0.9575223442349748
64,0.08054531688883093,0.0,0.11093707610543707,0.0,0.18050041665265754,0.0,0.04893311749821466,0.0,0.030781019316431745,1.0143823375389591
65,0.020270994040487555,0.11336763494224726,0.14324722738443205,0.0033046607298385477,0.07792010070656652,0.05487586780077173,0.032945257213585065,0.08817502152608073,0.036881115358352756,1.040973382137907
66,0.05071046647365316,0.0,0.0,0.0,0.020180035351837565,0.0,0.10902746430601712,0.15397107157176088,0.14690406277484147,0.7878949838810781
67,0.027899117409300175,0.3794378673446323,0.30398111002742734,0.13261572667671753,0.054008837935526195,0.08642452341952415,0.015816611558518927,0.16435211361589422,0.11129211136146826,0.7128313400703962
68,0.1254394035326303,0.2560018325346387,0.3582933365181849,0.18265494261423273,0.06852069289366525,0.046745683075535935,0.12111365211180795,0.1311490709699122,0.08839235349778891,0.6063430494974343
69,0.039700784138290444,0.21822107920660513,0.8428911010286115,0.3106737495790193,0.41437617228606644,0.4333420827658465,0.1755572232026516,0.2246469328087896,1.0275937928149794,0.7293151640619164
70,0.06841379216181699,0.3145257656211777,0.6116141075720837,0.66719110504438,0.33483617739147203,0.03152467835254984,0.09257968448269446,0.12306995671520414,0.22317282644621525,0.8226186699824626
71,0.04134488513464562,0.0,0.07317966040663124,0.0,0.03193841531666811,0.0,0.0,0.08642058706575985,0.10548268381749416,0.5763232516558822
72,0.002154553830098216,0.0002683569466978649,0.10779457734055962,0.04283234392409531,0.18840576050412478,0.0021971770025302657,0.03506615744318421,0.020769346349756718,0.031356911679385445,0.5388991416552859
73,0.057360505404468,0.09471622966636804,0.49084473149550667,0.4656026601600745,0.20272655576462087,0.028942969158209864,0.10953714258629212,0.0081850968594806,0.10616884708466477,0.9245202816864644
74,0.0,0.0,0.3871999228516919,0.4766660037133116,0.013051143456939031,0.0,0.014103573820245638,0.15914933849931767,0.4527255741590682,1.2512944736271412
75,0.08842406199162019,0.23767678986736807,0.41567031463574683,0.787930693722126,0.2868591296225626,0.17777935985908494,0.08451009730305205,0.0,0.5647399264743065,1.3492793133655472
76,0.0,0.1565037211121549,0.6332034311382586,0.610467009489449,0.18056005034174805,0.0,0.16138628706891892,0.03816250160645591,0.4145759706763927,1.038676134784738
77,0.10727638780044717,0.19081863928850154,0.5612616343908562,0.34554318812656415,0.04586642475201238,0.12399304264973603,0.03715339023783048,0.16429821627644506,0.273148229185799,0.7094125316781681
78,0.025799926352472805,0.5094503297139702,0.7145710520684112,0.5428574773024235,0.0,0.0,0.19438442224210006,0.11685596106647841,0.14713837928698842,1.0340733406267895
79,0.10751504467153385,0.40312753503201476,0.6527929900321214,0.506461093423297,0.03699857187757209,0.009006737962442678,0.11000751304007232,0.34107888025271105,0.09616408323213553,0.8646055867242298
80,0.05860472061073691,0.07668634661132614,0.17276202784647807,0.1277327589692542,0.0037357188657945427,0.0,0.04373804484946683,0.18689864037782594,0.08681356991353177,0.7770457951576848
81,0.0019035619883585328,0.0,0.10401179688513487,0.022971979754355196,0.026706730463523554,0.0,0.14099318684467607,0.045525476288213705,0.13042988324304297,0.8742922055614996
82,0.09795671951175665,0.1982388407761095,0.34764851111823886,0.2282542671926333,0.07784930998066261,0.07829298352876865,0.20167880476055078,0.09366282359150092,0.1576584248055721,1.0029387843326047
83,0.009897557787358867,0.0,0.0,0.03585918308805013,0.0,0.0,0.04958525714219494,0.0322123447984504,0.22864156926594878,0.9210729451238431
84,0.05018522379666855,0.0,0.0,0.12689515542555763,0.07114002649609269,0.0,0.0,0.010677414708742793,0.6021396536296257,0.8330738395873206
85,0.07610124293421446,0.010917935668757317,0.09614685000126948,0.016862121169704175,0.013122534952238312,0.0011567080001439278,0.020470824428488434,0.12429503389372294,0.020275058240010923,0.37300275865197946
86,0.17024744559453242,0.0,0.06990613263135208,0.1070039995097533,0.0,0.0,0.0,0.01722943970665792,0.06955013321244888,0.816364825983727
87,0.0,0.0,0.050197529999555235,0.0,0.0672121000195253,0.0,0.0,0.0,0.0,0.2542685336521852
88,0.18640462162834934,0.4137173113761711,0.24161209907024755,0.3042926965710713,0.11773243387468643,0.0331764309699378,0.16245172787565815,0.20482011038881287,0.013835270624165362,0.7149099974825768
89,0.18889788522107542,0.03979823103819131,0.09109387189096392,0.1642257949775091,0.2673624942768022,0.5006051630363869,0.26432954099671524,0.33258757399210936,0.2772197764504854,0.30494769358792184
90,0.16528936911614361,0.10652638194283803,0.23822490253105152,0.006608076277804033,0.12605304081160965,0.006787734997246996,0.026452071830058897,0.132912511200033,0.11648301994377303,0.5222354962926753
91,0.21759681275390913,0.052331263635240405,0.004004739926489152,0.06665363987691952,0.01997876175483567,0.002702541082421881,0.006122954660693465,0.04574657196934131,0.07363588629879445,0.46154556269004593
92,0.13502902143427514,0.0837696783789357,0.35899889279059355,0.29469400241835864,0.039780665778806346,0.12211563888254821,0.055967409785271496,0.006105057786523745,0.10029119678724528,0.8762818713661804
93,0.14494110179836192,0.22528513514262313,0.15943960081686442,0.5637699594954575,0.20020408587497915,0.016965060391166187,0.037871947524422515,0.08530708614971448,0.05548093980450426,1.0379703330987564
94,0.0979569143787192,0.3235896434177847,0.42372603204054177,0.5308014921900263,0.18566538660289453,0.04844741763787662,0.05825809545382701,0.12155092597634792,0.11699439929175277,0.6139668628637057
95,0.0067986650386226005,0.19740594322306934,0.615021713945795,0.6728383234412506,0.0814334182671039,0.22416810858186867,0.10041362613769193,0.1497400918338699,0.2162963282445111,0.8453871708740026
96,0.05211480119600902,0.12830668656138794,0.367660616434163,0.6498962225820447,0.1435910376139776,0.14905029525775623,0.19733623523786087,0.12385480145730171,0.05395078850151693,1.0261921743572855
97,0.0,0.0,0.4393337022578618,0.37222934715683864,0.13837018729408798,0.0,0.16927149083823964,0.10550987987681541,0.23552857018099754,0.8608412758416151
98,0.11671618798945597,0.0,0.0,0.08868358780965493,0.0,0.0,0.15562555155053087,0.09628431071372802,0.6794088656347913,0.8237268799510374
99,0.2787081396509798,0.04858684744421033,0.5893563620938003,0.27643627197657067,0.30781791178339696,0.14801968665072573,0.35909026888239004,0.11882435761212895,0.865827079322394,1.241830921834208
100,0.4593519490802565,0.31179532468323035,1.0443100027893117,0.4884264468599484,0.22924003490604788,0.1114493614338234,0.09717200542830008,0.497599098799001,1.0964641717817745,1.210933692668878
101,0.46662766872591344,0.3358546649777945,1.5927528119691161,0.7612775672806933,0.12327222008712158,0.382349441196146,0.207932639244142,0.07313864422529036,0.92901160589082,0.7435715197632173
102,0.24420252168505338,0.27095918798360874,0.9430062448676877,0.809974919708468,0.04496952413089742,0.20868127743481726,0.1741647507245263,0.0017511627063499127,0.11809294920138141,0.7937321511491795
103,0.13303666652808696,0.466404231786443,0.12379381919616156,0.2961273191756143,0.11543962450013531,0.4635577224777745,0.2503302342551804,0.014907928079091899,1.180575743180972,0.9299466364677594
104,0.25068753418236517,0.060129845346096306,0.36198864244267553,0.34835067490807053,0.7326020702261331,0.48406819231912446,0.06304819116096334,0.12735421822189685,0.10470144271645253,1.13478237518432
105,0.2793769816965664,0.0,0.3116521035675817,0.0,0.4723194255241191,0.3405217261811899,0.04945537115960617,0.1762155262035952,0.4565147974030218,0.9168875766767848
106,0.15066626040932152,0.1541365137812013,0.5899257863987617,0.42763604855841325,0.40785956501176024,0.3879657150567057,0.0778721015724944,0.11480766723161798,0.8744278471456678,1.4617391493630405
