,ndev,lt,age,ns,nuc,ld,sexp,exp,fix,rexp,la
0,0.02690742991770909,0.4171413773215617,0.0786691958606847,0.13094597759137194,0.6161872656664517,0.32355267192881076,0.4874277144099732,0.3009202482613463,0.14623262478410598,0.0896777127585467,0.7658313231674776
1,0.6151360011274908,0.06834343444254486,0.3441647537357171,0.20323745154688963,0.2042298477247702,0.005405634885911149,0.7458152505137692,0.19934585745922512,0.027518156662243904,0.018044690804134223,1.1232310975342634
2,0.3537578398388732,0.06760248760418035,0.1176962734994503,0.11503093416350449,0.20318343541318826,0.010780440748581685,0.16861755301742723,0.28383945688867934,0.07085825753274931,0.16221818040874547,1.0618661184229456
3,0.0,0.9397028753039528,0.6049439826786878,0.05342049673549805,0.08918699892214471,0.34956978148488443,0.8094009354807612,0.11391435029228478,0.3530402473306389,0.2318165591665354,1.9458752657597458
4,0.0,0.0,0.0,0.0,0.0,0.13170488903153993,0.7261910896095283,0.0,0.0,0.0,0.8857041330035753
5,0.03888307724921685,0.009784567195647567,0.05314679172465986,0.004974366947479248,0.10988713397066113,0.06870268301822378,0.25624376955895223,0.16273763637470806,0.005280037641502776,0.032160024495901496,0.23437918755115308
6,0.463664783583207,0.9918911284692771,0.2691179065310285,0.06667174594897725,0.28452149661300485,0.05606067107269882,0.508542789494749,0.22224974143015785,0.013567177352267009,0.45918004774183835,1.049785033135072
7,0.6187316859154673,1.1472079597979932,0.07014669830406525,0.09942209373993882,0.0007284325622789659,0.36791757127599156,0.24555204540331077,0.24683002011137528,0.033635565728002324,0.019757483980266853,1.3976159668881896
8,0.44597463726289716,0.946017770650686,0.17874849021579067,0.017141888582716727,0.25730493874696936,0.3918383116382204,0.2413290568355654,0.3988399806822405,0.05470701405059937,0.02179578554250446,1.3181159847972528
9,1.01336708252335,1.2703227075921504,0.1935494839734486,0.08639325034119383,0.4281102511629726,0.2274189254621814,0.9340154911788988,0.2719580735783823,0.0,0.23640047841723763,1.1460067056276921
10,0.9402029456790392,0.6615142832153968,0.1502005289930379,0.03917942772688837,0.08313397568282102,0.037081028088235234,0.874733559878495,0.1168718136918292,0.006302339892084774,0.03982196831285096,0.9189308677541363
11,0.7568898489438298,0.11493660920058796,0.001313668022607038,0.08838203906816158,0.12492378717724033,0.09231888092720948,0.7350518090462987,0.3261474576345917,0.07274390101538004,0.09717491604909867,0.9457125717597039
12,0.5672961384609672,0.3362010502138654,0.05955131403401514,0.08373811980522414,0.009859844507592036,0.056217507451971786,0.499047357898154,0.3928656021375908,0.007756757303298434,0.20295213188034286,1.432152975265845
13,0.10014978120590856,0.36048614040300775,0.18808144176173247,0.0,0.19994689604105734,0.14220202185161582,0.3097580713475698,0.044879099871918716,0.015071904955189546,0.3108527305684329,1.2098479007062943
14,0.03531141928314677,0.07228637947004828,0.24587419933204357,0.09587996964778556,0.39615825563800844,0.13125662223034687,0.6377911748170935,0.3927264087439173,0.23413311246786758,0.09272157140614784,1.1851511087947073
15,0.2983959640476722,0.04386511213947177,0.21793209541082417,0.029428041552626384,0.23261853533474225,0.08502281966044845,0.5244031118712471,0.5710523446595918,0.038567143124522654,0.1475807070684954,0.8568825683373398
16,0.24558486726316575,0.25762783000252704,0.23334531271111547,0.07357726607909108,0.12209398162032349,0.2634220957831211,0.2891247387154627,0.3172829736282869,0.027895196890895615,0.037654033858010624,0.8520920260488057
17,0.0962894832240045,0.41303935722364205,0.17680759932354964,0.057415774544817985,0.09003956583751016,0.2439331549003089,0.18111350657889186,0.06990713746042869,0.0006351539184720011,0.27433783583925686,0.8092259454735554
18,0.5920717728753321,0.3624277263740424,0.4688448538171463,0.0036981704009450655,0.07013047195237125,0.13312027425612136,0.7986629731074113,0.7249598129728874,0.0,0.013850531533194774,1.1604336735662937
19,0.3359231269907792,0.5988438712812835,0.5342231474849862,0.13333953066225226,0.25955512712551454,0.40098541202951044,0.7308993219349703,0.4322648668254854,0.08996588727167631,0.007293397284207117,1.2518884137795014
20,0.13625732041659475,0.39740257905086207,0.48276242481312015,0.0,0.3695248455683678,0.42020064421776243,0.6785814972410061,0.4459729316414291,0.12314212724522144,0.1720995661010519,1.050983699813525
