,ndev,entrophy,lt,age,ns,nuc,fix,rexp,la
0,0.09533087383031782,0.21784085845705087,0.24009940546809058,0.14050331736582672,0.01918317220377942,0.1569878218489194,0.2896805964372535,0.04313663439931656,0.011278436259825783
1,0.08964295106238977,0.058802088834348606,0.08073194518314558,0.07268900777949332,0.005575868145586525,0.002000146173185755,0.5375229618591968,0.058810591800613925,0.013076529833464466
2,0.0,0.02324116469769421,0.1495409234119173,0.131009504785193,0.4839929075377416,0.052556915798943935,0.16121429751432712,0.05304275522622768,0.060053813047934404
3,0.3179073094716301,0.021019420879825234,0.3075783864314677,0.16799068307635004,0.328906995407945,0.1709370649599773,0.0890359917059148,0.013694298704352867,0.12075263560046097
4,0.41684601360348833,0.18495339301290853,0.42059204897516556,0.0061556679628484885,0.13690956138600432,0.259981081768176,0.023990950813627364,0.0338943433472022,0.28039151516472594
5,0.3151076164770094,0.28962179654253306,0.7231886705389963,0.0,0.04345308266396319,0.185765660180662,0.10889252174624099,0.22417462593393425,0.5503187651541566
6,0.40791311517670514,0.2319097160350861,0.6514127260904652,0.014109979799354107,0.02224645851992227,0.10168467855994381,0.10837807781146037,0.06272202597029845,0.20719633094974252
7,0.0,0.5991189827268126,0.36589359892745843,0.035526201464762014,0.1083833858827247,0.24478089219556226,0.07837057507141801,0.10450537916630027,0.17095073421308604
8,0.0,0.22837171239937332,0.32528416809039296,0.2275293062232104,0.2860106550688578,0.009819239712838474,0.0025186435959899263,0.11407000566118433,0.21909027605433362
9,0.05263944669627376,0.04890773444213267,0.010433370634216349,0.04852645387583709,0.007681578636085462,0.08075074709870249,0.2657375535097971,0.03616084376110845,0.00446577397072138
10,0.0,0.0,0.0,0.0,0.0,0.26267516393578105,0.19337521682474465,0.23997259560351406,0.0
11,0.8398893543562922,0.06006574730187144,0.07225050893069868,0.0,0.1397915990714901,0.1077483405784563,0.28245888964650306,0.615932418773812,0.07331871340733731
