,ndev,entrophy,lt,age,ns,nuc,sexp,fix,la
0,0.0,0.0,0.5857579359465357,0.8483026084681299,0.0,0.6407520031883692,0.0222586337925614,0.0031418459705800077,0.0
1,0.20840149029558666,0.3719836098733728,0.3312156832974181,0.5996060517032198,0.0,0.09920219390995877,0.02272507829064107,0.31828189042256017,0.17790241455628666
2,0.0,0.0,0.051631419817726204,0.2408109927315959,0.0,0.03164025485929841,0.1182315979483804,0.01573923712593644,0.0
3,0.027764213651702046,0.0,0.29895871809973745,0.3211690568016097,0.0,0.023552337377190785,0.10194457240661299,0.21022341212934784,0.0
4,0.15684203049889978,0.08499764730611574,0.3383838644987458,0.38913256769162347,0.000506358376133308,0.20168000747795886,0.05892521754234379,0.06412162377228346,0.024162693210932777
5,0.0,0.5087778659420378,0.11458987786818453,0.0,0.0,0.034377241733146095,0.14592884612525472,0.026497541190293454,0.2575465384225022
6,0.01156108218836967,0.2121882670824946,0.055757889349593324,0.08654235430323301,0.0016072249316423347,0.25820865649165303,0.003559033123119732,0.14198267200254838,0.048575447146268796
7,0.22285181461093895,0.09164451486129277,0.2048163588630148,0.33379182586222667,0.02185390575570028,0.15891257068747378,0.018480429027581867,0.027967029153090198,0.046620479976554274
8,0.17370532207878192,0.07383818080254548,0.3346335416208618,0.670932336575874,0.0,0.05456005280053532,0.1517422800388147,0.005335009880782741,0.18392819060162774
9,0.0,0.4293053654352709,0.5680678636785107,0.4904080413538835,0.0,0.0037611619871730567,0.12420524298973966,0.0,0.3233192737221021
10,0.056507842251152796,0.39661546772097067,0.46041337003772703,0.5210529459056563,0.0,0.09751086553009666,0.029701209177699823,0.03436428361632961,0.21722112905686078
11,0.21697535746167926,0.2588837807749045,0.27376224052197606,0.49019344428180317,0.0058818766891963305,0.04952097262096442,0.10675767033134749,0.0244243749533593,0.29863644447335563
12,0.0,0.0,0.0,0.3887213075364238,0.0,0.07990187796793574,0.12166891268454619,0.0,0.23818449142674075
13,0.11898200888873427,0.0,0.3402198546096118,0.28144566476053035,0.0,0.05721851312137102,0.0432883776093477,0.2310084522274388,0.3174736021843398
14,0.042838596766234076,0.0,0.3108141323540457,0.39842820432716103,0.0,0.0,0.0,0.3191411708422783,0.3442495472505898
15,0.18499216969396884,0.14281522920259448,0.3002625175949552,0.1923366484551538,0.007212001481064026,0.2369445278152709,0.09141446464216313,0.06277049472029816,0.32506843826428344
16,0.12346221875709855,0.253245891554213,0.4549813486550106,0.49653983860683654,0.0,0.12815529688004768,0.06864803706276681,0.0926931705472165,0.10566081696805286
17,0.11515545484087267,0.11689978530014812,0.42419202692074554,0.6873147910260137,0.0,0.24145711518965593,0.07565169005488664,0.030102258590223637,0.13642830539201686
18,0.4678064108534902,0.01996861463039524,0.07621496663170882,0.36420217196181354,7.559947111059756e-05,0.35377637067669415,0.07126786273262098,0.15905421401632144,0.07789823809742834
19,0.19804450792949452,0.036310670474278765,0.2177118123181648,0.04822274783154954,7.394623733524312e-17,0.2954437959009187,0.04039101738536931,0.08423844878104714,0.020739974465250475
20,0.002217776754790232,0.021546459940683015,0.682855084807075,0.0,0.0,0.29946202176758335,0.17666932764484516,0.20775555274175977,0.07516421664633391
21,0.1115742419278758,0.2145621351584946,0.8044851873104756,0.0763377639939145,0.018257699786658043,0.4942633921441989,0.0,0.21884996059858172,0.01107667226478029
22,0.07952894428671978,0.09315963582637822,0.5148707808787273,0.10430277733712817,0.0053396603718160055,0.26603716849167974,0.18435099353063747,0.18568872906853762,0.034569454220593925
23,0.10760316243856537,0.2947996952288396,0.8142577767745409,0.190474563226474,0.011463893415670315,0.004609146777765519,0.1536719964614966,0.08872513332761181,0.015106218569229352
24,0.5160159702676883,0.07248952921137572,0.17830807843391375,0.12429316423970889,0.00613685072130106,0.5008863421174248,0.08563853789291882,0.37757435204968076,0.20171308220703243
25,1.0586391579852135,0.0,0.22632010767446334,0.0,0.0,0.2063580079622209,0.4176976693899533,0.49751978755316684,0.5298150358818701
26,0.031432045998045374,0.028541452778000482,0.23402834253989777,0.20408156164670396,0.010599878020738298,0.11373392861140803,0.5359420630381962,0.43849315510344483,0.07567474271043508
27,0.002037598972378708,0.12533114044653304,0.4804551856815531,0.4579737271690507,0.0,0.010244588578760106,0.5918989322622691,0.2789280984564648,0.0
28,0.38425581078753784,0.03548126716408991,0.2813942997434101,0.49376395521683136,0.0,0.09049193456835422,0.00019761871312770212,0.2998638430658981,0.0357197490785489
29,0.44421005444437656,0.3373216456470284,0.34018134710252024,0.5020149414983134,0.0,0.21004703345082257,0.02984523703116153,0.4487455880292913,0.22735035811884627
30,0.0,0.06234885131166885,0.5277861098909334,0.2868853301066556,0.0,0.06527455327812826,0.6274321733580085,0.5148687175134335,0.3535158114405722
31,0.3040114983824274,0.06676058616884727,0.335521820484166,0.513767532606195,0.04764888905552012,0.2607181725378407,0.6655281079686964,0.10487337285351477,0.16968822055115698
32,0.0,0.0,0.16567362957134224,0.0,0.0,0.30960604631331107,0.0,0.0,0.0
33,0.1349466602181486,0.02454571313273946,0.0,0.18006657657660263,0.0,0.4357451724542829,0.053752123587152485,0.0,0.08578817325994022
