,ndev,entrophy,lt,age,ns,nuc,ld,nd,fix,rexp,la
18,0.16661805305757732,0.0724108496926577,0.2414992968582445,0.11494221543782684,0.0,0.07698450675467042,0.06620246130385897,0.39712067736131634,0.1586702427586668,0.23174992872565783,0.1157494239183261
19,0.16206340608243783,0.14466439412120835,0.06952385101261448,0.11920785493159974,6.687434956818611e-05,0.1230538306259254,0.02585103032544248,0.22348606947969593,0.12435965771677017,0.0665340113255643,0.07130704808927604
20,0.06170347533738237,0.0,0.17804307953184415,0.30488101363981385,0.0,0.18886275646215472,0.02012881179172878,0.16738932039584828,0.21772910497406572,0.03669127429547799,0.12174171644627282
21,0.06827839387102931,0.07068256351497636,0.2566590700958626,0.09256086921432934,0.0,0.0848652195904177,0.01781012665257056,0.16251669000057134,0.26526538498001956,0.0762056429198925,0.14164204103018635
22,0.2036419563238491,0.14166051245276928,0.07307129207012812,0.1175563115554285,0.0,0.07851241131375762,0.052671541139398335,0.14890161880304356,0.08218707186519077,0.14620690812876858,0.11195116793048784
23,0.2681766191819077,0.07873046227112311,0.031857617217331484,0.11452184785162009,0.000416070566677055,0.26853858671137826,0.022192527390711352,0.2746577879484602,0.012262155824990094,0.14746677608414735,0.03861114765486883
24,0.1366561762938274,0.08311751251888616,0.08826146225261122,0.15238057429716256,0.0,0.2443521574614868,0.0,0.31664874188186404,0.0018432586487304064,0.2751346736448924,0.0
25,0.04020835388153168,0.14633630034210104,0.19149552539922562,0.1738711052062258,0.009289089153778752,0.15808478650136376,0.0029803190632277862,0.26726835441300795,0.20100851605904588,0.2923039431713205,0.09492432645199042
26,0.046984604202323144,0.11323389931608747,0.056778759041197835,0.1758598329955242,0.01005464424592116,0.13820691688508463,0.00354786518199501,0.3833611362367688,0.3337502767183014,0.3396627553040495,0.13530512435139794
27,0.03494191552239303,0.04529215860917471,0.12752503324865527,0.1215801709122236,0.0007649671537120959,0.3011384039873244,0.0476574845131003,0.3229930091559812,0.21643619619839494,0.30884645390101817,0.12791195216645346
28,0.02487809408942144,0.14533500599063592,0.0,0.05928988283575808,0.0,0.32956475891152665,0.009965973817498058,0.11472530784133761,0.0007876607307909566,0.23043333607061814,0.0
29,0.16478413905458938,0.2340231091697736,0.091333480919997,0.0861636128564578,0.02040027550378622,0.05470959494402389,0.12946570810958297,0.1843705450806507,0.3813475610917511,0.062357577687985985,0.0
30,0.058613434588038596,0.10173066677708606,0.025914450582612446,0.208133499898962,0.00248839163864076,0.09660062270318111,0.07411132534935144,0.2982830302685589,0.38208951805785224,0.06142158462162463,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1895522852487632,0.0
32,0.0,0.0065138857668706265,0.0,0.03349508071363301,0.0,0.02160624843886665,0.0,0.028872855876020714,0.2581688117171169,0.22184781669769585,0.0
33,0.0,0.0,0.07045855970966175,0.017570482222850375,0.0,0.044711100940019156,0.0,0.31482531551212445,0.3752348310188268,0.2908155872756541,0.0
34,0.05327842985008874,0.11257183521528485,0.08275568848379448,0.12426531906348899,2.2256827722417254e-17,0.02600965389707372,0.017543353039967017,0.21035235107043904,0.4436509684062732,0.2313872990738202,0.024005024115691435
35,0.0028689127304218657,0.10945970190104876,0.12539834207455058,0.2332762007817594,0.0010558579562098432,0.050518274319906555,0.02292191907065631,0.15049791707413876,0.3982856422586935,0.1290565070043009,0.06594213292216784
36,0.060597142739858584,0.26481168796676974,0.0859661047165031,0.09461113169381709,0.0025333444660235083,0.2328590215734395,0.0719274066735513,0.2078523971709754,0.2317638605059601,0.2867312382538654,0.044774393494800294
37,0.09126713231159421,0.46739814445205263,0.356145724579574,0.14740100971397543,0.00150515479922216,0.3645428950947242,0.25367083993683026,0.17760802471367534,0.19269573799097964,0.31805853553316304,0.10622597513540663
38,0.15788945371634602,0.4384604218998537,0.3280913903694453,0.12116449225061718,0.0028100144887148568,0.3699774474824423,0.06366206315480681,0.1521192250227635,0.21455956034354515,0.119688941962077,0.18799128634320972
39,0.1122859671911987,0.45568246370151194,0.16167466936338154,0.0990352497248475,0.008832238914214743,0.14969028901572623,0.028844939465950636,0.1012532447113724,0.17438590479410349,0.007380885299446668,0.1869133829872604
40,0.062058599571551805,0.1164404989266436,0.02931631031761114,0.09380600732661895,0.002048477649192923,0.13035725934012682,0.023763232457561255,0.13646816615920387,0.24517693580485292,0.014912282920871467,0.04468143482431183
41,0.09124931758228072,0.07366728294099037,0.15600226587031354,0.1521946790197295,0.004194281318405301,0.1106049712722582,0.04261192971893317,0.21219512839573226,0.3918728702153813,0.018350530333592376,0.12227649247585644
42,0.15571719664381892,0.15323568347402147,0.04734047289277005,0.14895007788648185,0.0,0.1013204408022143,0.009155756669081618,0.501580350331381,0.30134108974395357,0.08299001386063432,0.11053992040356167
43,0.13851182099325568,0.28679826005067877,0.003074753191351105,0.0612533824008877,0.0,0.07960872469944734,0.0,0.4004260959285584,0.24452298555563076,0.00206719142603317,0.07912684064672203
44,0.034364649071121585,0.3364387072902399,0.069850929592729,0.04693318846953382,0.01805230143393627,0.14535282872511537,0.011149673939336453,0.11279363863644258,0.24398041171296067,0.04223198063516403,0.10275155040878975
45,0.046922088699925,0.22917300857278633,0.07360731679810868,0.07759778727796565,0.0,0.19880426806031837,0.0,0.07202877520950932,0.21713475380657316,0.04993088985542717,0.03666502211583707
46,0.0,0.0800102372332758,0.2833691631412851,0.07844117156434331,0.0004173023226514421,0.17200937161547042,0.0898953795044784,0.2082602353206129,0.2508282809120502,0.02601650929459604,0.024937279904868857
47,0.030788517204797212,0.14639006458719425,0.5877382549456924,0.06944898285484535,0.0,0.20886499535648623,0.19625748332575488,0.19483973889509815,0.20127229761641474,0.03759577958098834,0.1228369499861295
48,0.08555284505609755,0.22391009785970556,0.22887808027182155,0.0,0.0,0.04752735563628831,0.0,0.1041660584236097,0.2186638558231901,0.004657362284466716,0.10370218306764539
49,0.03380318391400334,0.3694840198696723,0.13841656596571833,0.06579160372761442,0.0,0.32772890658032505,0.0,0.08471239992231908,0.23654227897985636,0.0694076886347414,0.0
50,0.0,0.2917467793597297,0.04277910712058728,0.38219171408481606,0.0,0.44500425719699715,0.0,0.19628749046893507,0.42807939991162247,0.05788901534640716,0.0
51,0.019416801622668917,0.0,0.15074379954949768,0.2610648846450981,0.0010486220445500326,0.27523187229936574,0.0,0.32901004990377974,0.5053086471759086,0.1681226476017888,0.01798401589185027
52,0.0,0.0,0.0,0.129522446789294,0.0,0.16423424698069145,0.0,0.340885081507243,0.32852111435032083,0.22695107043442958,0.0
53,0.13454647460182972,0.15691031053154983,0.15174991435363183,0.19526590191339002,0.0,0.051416001603333365,0.0,0.33383382522647825,0.4998060677164069,0.15363798340358206,0.1467069508131999
54,0.046048608982407875,0.22889777327901598,0.14183676117016839,0.24397167283890814,0.0,0.009954757164703924,0.0,0.15485136777472738,0.466800725592335,0.062449789871283336,0.07065370493825145
55,0.1674656124691295,0.02119789826605314,0.12708142249674903,0.32123698856248306,0.0,0.1885059786820435,0.0,0.16277638540643713,0.5479791446981142,0.08151041273872463,0.0
56,0.03889413365429672,0.020759774176624356,0.02382571761401595,0.014001998828506909,0.0014160266806537954,0.29285754232225736,0.000405559983000858,0.06288457827159952,0.15660624239949042,0.3048207560450408,0.0014789864088907518
57,0.0013017509069431755,0.029311174373263693,0.0015594518585011674,0.017625760205787773,0.001372921350324003,0.2502622942725087,0.0015172858147400475,0.06277171363568078,0.1360791622471034,0.27429040082297007,0.005459872270289321
58,0.08376132992066052,0.13402880320030705,0.09300146678986836,0.0720481897087374,0.0015810336247823787,0.0681100207164228,0.06324372483227468,0.15644101058301213,0.4423440483714091,0.12170519775760447,0.14209694521223185
59,0.0506863823094641,0.25008788451551617,0.1193972678505422,0.05723601363348971,0.002507244159656142,0.10831187683122437,0.14521295704069742,0.053481579641069234,0.27962617290314207,0.20086508019157415,0.19154254356973469
60,0.09563581828699078,0.2660070373934724,0.0701643799363285,0.11533460696947978,0.003955666086733838,0.022285205767323797,0.19443306008625535,0.09962666343134702,0.12494030761985961,0.13648920302302378,0.18517597351098275
61,0.11056677127985812,0.1744617267983828,0.009143882530331172,0.007654941402803962,0.0,0.12975402029181873,0.05355448969311696,0.3608604214405833,0.2948657055316945,0.08660093905425248,0.20555998687179536
62,0.03222776911696512,0.1737910925259384,0.15833639038902647,0.06279656482739383,0.007437029668774441,0.36760416922679845,0.08993141395175822,0.4049012590778921,0.6195959650812005,0.2269118992759761,0.11997149183512895
63,0.06879144242632708,0.0,0.0991281120090065,0.0,0.0,0.047640228416814194,0.0,0.21268688892685736,0.7084077587084517,0.225488248401951,0.22603998994313546
64,0.4072422166722402,0.07739834058029292,0.28441947461294104,0.01163462721703093,0.0044758280448985045,0.04943871741870769,0.02346758748090202,0.3540395442397132,0.5679243761026977,0.30543483617938316,0.03077089937400732
65,0.27588642889805093,0.20483413332482703,0.1523297213659011,0.007516339985554901,0.001883793540876616,0.15230940272909918,0.015350163926553145,0.251528559467603,0.3393220823147656,0.3208724785304705,0.03689962006140764
66,0.0,0.326700788752953,0.0428276102024761,0.10365065539415955,0.00657930876488248,0.20394531705291918,0.13420358287050504,0.13626504675276754,0.4193520440292479,0.1293953251908241,0.19150198793425469
67,0.27851781166874606,0.00302501133898632,0.12519282989043662,0.10832836041631158,0.006480738857008567,0.0852190361354155,0.0,0.29411057713118427,0.8318833968552553,0.3532866051557853,0.08541413516699614
68,0.009802313690910676,0.04988136222834026,0.05253514572379951,0.004248873727573356,0.00024212386650505525,0.09630421488289623,0.0010011617350609227,0.05560509214860526,0.17434173349527488,0.20975379666899857,0.0016943213877643405
69,0.2026271049657307,0.29748968701313333,0.0937134574894645,0.03129750297004082,0.004146924077820351,0.02509380715456971,0.017733622039374064,0.09552519670302388,0.45426481012231706,0.19482980416206716,0.05093128791140852
70,0.030904395708574894,0.05289978298225376,0.055284856239833716,0.006904892325710922,0.000786175572304755,0.11673523954920809,0.0034878213637831806,0.0379099111498504,0.1781496396584833,0.1824880687678964,0.007576696919583546
71,0.17511593675605244,0.21902545125149303,0.01857869643161095,0.08688326343392758,0.0008678024236820099,0.2500318824453229,0.011391810569316253,0.10944072271186768,0.4770373700703162,0.06733829147413625,0.07210415184469582
72,0.058464004045359376,0.05651906438835151,0.1655928714727841,0.02052751387917463,8.195700392733832e-17,0.17578421111738673,0.0016210959536743332,0.10210030294297612,0.3352333528501875,0.1596080319068539,0.0008373839845917321
73,0.1482829434900806,0.250553601415067,0.26861163181301106,0.02359240061273018,0.00018766687844089857,0.3285239369989516,0.0,0.3502267985526065,0.12768782658065486,0.16328718182378124,0.0
74,0.03758406758797777,0.032482201743570104,0.04800838731962142,0.006674692988604009,2.1137128055569493e-05,0.09278585960769221,0.001890918992196783,0.04045941820391981,0.005024338099842839,0.2073029309219606,0.0028414344480498276
