,ndev,entrophy,lt,age,ns,nuc,ld,exp,rexp,la
0,0.0,0.543860200159718,0.020009839365261115,0.0,0.0,1.1187093968552924,0.15818923864379555,0.3280339341180084,0.5316084481120417,0.7165421304278201
1,0.015595784431998523,0.4514063354453453,0.014833861559950659,0.6638885052601579,0.02202141453097851,0.1442450941909426,0.03338948110929326,0.10542823157260864,0.1769263902375368,0.9747681654052722
2,0.04330188663808153,0.2711210529794167,0.3722256170716352,0.10088618896869825,0.06397058182160913,0.1153426771800845,0.11975093914951614,0.03991082864778964,0.2615393251911441,0.7933124615062125
3,0.027815857362060843,0.11808141225336138,0.23724739231722305,0.1778891135444946,0.08958758930578505,0.009710940481073163,0.07977121039809504,0.005123626388125961,0.16046000878386732,0.7979356397959488
4,0.1788348044642337,0.03867606896991681,0.33910027617251653,0.21278886237225964,0.5205539640437521,0.021395895202397274,0.22059419601575128,0.04058928679126606,0.08375881163114743,1.1082873560197175
5,0.07764079273067015,0.04777535477997318,0.3121591603262685,0.16860252347983656,0.40727121514345943,0.08769026883266874,0.07527137500923843,0.2296348007409688,0.12551830885590692,0.9832104630785908
6,0.0,0.05858372771146813,0.1686617730438232,0.16884545767260314,0.13508438899514416,0.029434480328085526,0.1280396674725638,0.18052794607167127,0.02474821745596527,0.5574501830399563
7,0.04376055632587372,0.11002594094556793,0.10393161613373329,0.13686966443504833,0.12534246925819956,0.03480504846230246,0.13247444660868773,0.009652811640942217,0.06050110142222775,0.6662763829638305
8,0.0,0.14682391317904916,0.028053551720791037,0.22416391505066333,0.17870093172149593,0.09874369502652519,0.1941390304938387,0.03563006861625463,0.16948243163663354,0.6143447261073982
9,0.08464659257079342,0.05760624872551177,0.0,0.36937514323961473,0.009602480543502158,0.03254530874743919,0.25583973818922756,0.026965518895128278,0.041791229847621576,0.5347089972783152
10,0.06723338164446788,0.021147172737675534,0.03258446065677269,0.2665929696139566,0.0195920172935335,0.07944715232315493,0.17255487536939307,0.0011500139513410928,0.07504966477916168,0.54436844124791
11,0.0,0.12106399858149597,0.0,0.0929325526142831,0.0,0.05133014735241041,0.3027946178999406,0.07920014390651586,0.06387432110886064,0.4689285841425069
12,0.030412210585741378,0.10056530864751435,0.012768489640276135,0.07488556416914237,0.00850475035495622,0.08770513670254097,0.34139955013699996,0.17064115482724293,0.0344363348876486,0.4750640185551509
13,0.09368178793152919,0.0,0.11123986338934548,0.039409031374830504,0.0,0.08784927138299167,0.010566797200170683,0.09765693246038973,0.02339939560910008,0.710157314663021
14,0.0,0.0,0.0159270380815128,0.10038691820013364,0.0,0.0,0.10473331980439922,0.31216090953548375,0.0,0.9593707052107439
15,0.0,0.0,0.14764405587117754,0.12689050106976202,0.0,0.0,0.02078332307323753,0.3519534890636352,0.006004934144125627,0.7990374842477561
16,0.0,0.0,0.00826897425907144,0.28758636891920797,0.0,0.0,0.25887166829385,0.2517643690165883,0.0,0.5485987649708528
17,0.0,1.3116341768608375,0.557525798216959,0.47530292569164867,0.19753695307391375,0.0018828872607063159,0.19067694637704757,0.05398720380689521,0.1734484895082201,1.3558007946764064
18,0.0844088915095801,0.03770206712708436,0.34565641204538394,0.16735553640291148,0.054699758530737906,0.012437698599790338,0.17427399701327517,0.0875588349200809,0.37139612779617953,0.7158839263414714
