,entrophy,lt,age,ld,fix,rexp
0,0.27898118403560057,0.6347739158027862,0.006153148862305585,0.5045622962721974,0.10200787952560891,0.022432212538065013
1,0.26929278488351066,0.6998207789034364,0.0808537513347104,0.4644970881988448,0.0,0.14650539574736787
2,0.19745117756720465,0.06490794415970474,0.027787778613358127,0.6271686483632983,0.06343144636820662,0.03225462955134433
3,0.05824892766377992,0.19019112872927652,0.026005277995469367,0.2535452886419932,0.052995761669654584,0.1472237670888312
4,0.17109259770290286,0.45526239496285204,0.020069237914008303,0.3701291739876505,0.06352799466622994,0.12612025248067554
5,0.319357030323281,0.4634192413797739,0.022549145693062198,0.42424349545995865,0.10595727407930515,0.1453318225154177
6,0.6498717484486054,0.576513892131173,0.04616561747751364,0.19194309665260392,0.1284884216429538,0.1592777248706221
7,0.7562717289964145,0.5366634076329295,0.05444176277871573,0.2829205393449258,0.043671786837432156,0.0832731743312172
8,0.4973993384338531,0.514253830165738,0.013486864955400895,0.4387588742024016,0.07344814028647227,0.08909510165060838
9,0.5970770320328691,0.6540334534966963,0.028246171297376645,0.2848166764045682,0.07367760773759886,0.059468502175339055
10,0.6131778059870988,0.5406267730247536,0.020392538065893084,0.13413678220036493,0.005363958193155112,0.02996281137325369
11,0.26374029512233776,0.917787104702574,0.14374697251674484,0.37311497955559697,0.035857550476958,0.03697917931172578
12,0.34066527924628837,0.9343913746628723,0.18609491215911175,0.26218357542675685,0.08380656512212357,0.05707733798189014
13,0.10230138361775566,0.7198776666014448,0.14527509952039241,0.18441313540369073,0.029402748478971147,0.041090375642251147
14,0.13205189168228937,0.8096370734211468,0.07804518041297885,0.06707343179538512,0.019984736505703662,0.06308191527279228
15,0.21652399565735705,0.9450939744687029,0.0,0.0,0.0,0.0
16,0.33000527474351016,0.9076946356430535,0.06742068332199225,0.2876742650224157,0.0915039992682653,0.01827878278416866
17,0.2265357020903796,0.9091569192038246,0.019602615317945094,0.23534481745391952,0.04953651315018151,0.0014182207085339084
18,0.1950969292513898,0.7799153671252598,0.007662155174249333,0.05261409745812403,0.04369168538445113,0.013401079527156702
19,0.1140893548638067,1.2056059923576745,0.0,0.0,0.0,0.0
20,0.1770019723466518,1.065448524696097,0.03885291485848357,0.14290813654476672,0.1035792978000551,0.05425984350320655
21,0.8644023837437252,1.2090188153902717,0.08207992185498113,0.31923319156232266,0.1136906267243841,0.09957345416094525
22,1.1474945501057443,1.09157063856644,0.004281962289948108,0.39888009976900674,0.12018810223553973,0.13264390368233506
