,rexp,entrophy,fix,age
0,0.0,2.270490579803328,0.507263865437065,0.4223265076561842
1,0.047481144877718866,1.3491764349153872,0.28829728570223817,0.29710626708296256
2,0.014349123797875757,0.18382603877809325,0.013787098890225039,0.12344582937451669
3,0.3458845208916889,1.9391615495154737,0.9373492579528317,0.11652049560926943
4,0.03403161495350128,0.20592955852422393,0.10619323400023627,0.39568206258775845
5,0.008402292219801745,0.03398534716045342,0.026344436919548308,0.16286486585513552
6,0.0039898548307973035,0.005457449528114733,0.007037605285724468,0.07827161008121712
7,0.006437297303200412,0.00936609402256498,0.01232264462039623,0.09617005339599423
8,0.02504217324935735,0.051119068136829864,0.03235411719468208,0.29495615504023553
9,0.2932140108562885,0.580582602550292,0.5853209619139055,0.6779091616634547
10,0.427529251765039,0.4147905025343616,0.40673820242350406,0.6174104130930184
11,0.8972948514898916,0.3851519446306771,0.32234288601153255,0.3023463150273195
12,0.7227813278266405,0.2938397081882415,0.4695334747037278,0.36579832786421723
13,0.5288499147240606,0.5462855744680082,0.5467431732822676,0.3788413388034748
14,0.2825852749379122,0.5641297995311558,0.43906136252338,0.4266925998297908
15,0.5881051234950208,0.5131520797382055,0.5181345354857835,0.7399833867068701
16,0.003979187806089761,0.00618916610793783,0.004062856120160132,0.06774427057241526
17,0.26721098927524495,0.7596989640882643,0.6341489452485406,0.4473691229251912
18,0.29849333304436887,0.7277167712359607,0.5186951376235152,0.5651702489471039
19,0.4855572637073486,0.994427292236931,0.377033238905412,0.4880240280585546
20,0.3638736739847173,0.8851245967601313,0.3431958615126778,0.3081046231997312
21,0.844210023829334,0.8984015236464793,0.4213929480749259,0.20689585074497532
22,0.32074025076211293,0.7057629396658347,0.3052358901564229,0.3707512128420887
23,0.16592784526711699,0.9425712805820043,0.5193034129318792,0.5981800662436916
24,0.0,0.5013756873574848,0.12263413349768813,0.39703053938045474
25,0.1140837985225738,0.7895862076447662,0.23126950803006127,0.28299348213533027
26,0.2157467890459513,1.0997678960034054,0.357081357583005,0.4647082199787172
27,0.10822827212852472,0.9629570252880265,0.20115858913349913,0.4002233297588511
28,0.1712901521885621,1.2040150577185171,0.33602881462009265,0.40476835925829135
29,0.18325284631948696,1.3690960406126638,0.47974028261175916,0.23910462586975886
30,0.19098295840589824,1.0000667181732281,0.42620080337596017,0.1899399077082547
31,0.3261529512315743,0.984970025772332,0.36095582282252064,0.27057629429733543
32,0.2714869077094494,0.9174945391172664,0.34258370113512415,0.3687758914463746
33,0.20715012320489212,1.1218893147641587,0.2430061724188066,0.30313454744853113
34,0.20196089594569097,1.0926415816075838,0.05785865490004723,0.15496091063890471
35,0.2714696831995476,1.2425614833798693,0.07248198058972058,0.09988173942336008
36,0.19806809178951143,1.0455780035959423,0.1945758556478091,0.30641723408120247
37,0.16325042662375908,1.018408037558649,0.19707520989046717,0.36791832036158345
38,0.22862662979742732,1.1281448261910723,0.19179439708471085,0.24686905895589137
39,0.26827954341637866,0.9421949400905171,0.37193717786590597,0.19791262831281276
40,0.337125214367723,0.8252963797888196,0.36064627342029343,0.2847741443670266
41,0.5000401766049809,0.8426800161681637,0.27701859266047985,0.1716985393007287
42,0.2362982931826509,0.8924556795545966,0.19717547885533065,0.3072718650951435
43,0.21888178457657503,0.7959020437225783,0.06109378888090072,0.25633807726818325
44,0.2831394832679215,1.058341974391073,0.2146596346587543,0.19148527868856077
45,0.22040677345685997,0.9783716517726949,0.3740938482609889,0.19690521963980828
46,0.17757705516925235,0.8320306580639989,0.4575823203610165,0.3172059508769045
47,0.169208385475307,0.6463474660004642,0.25854067284253585,0.4070643971667083
48,0.30952968227160654,0.6588988276159606,0.21855775503414598,0.19797952359164583
49,0.5128377448265435,0.6973539073887788,0.22528673314159417,0.1468403363089756
50,0.21507585088669845,0.7750630070052889,0.11879076198142387,0.3073317945003513
51,0.20245512509504401,1.0353484305070308,0.2713587790554115,0.13056681544742985
52,0.12084617122346902,1.0139871848031956,0.46549072202180247,0.03764206347302327
53,0.024521315316258924,0.9452940071307239,0.25225371608800945,0.1372168461605997
54,0.08478139544667246,0.9837966717857374,0.2799200602176693,0.11124355244634246
