,ndev,entrophy,nuc,age,ns,ld,sexp,fix,rexp
0,1.6346083319740548,0.3440498661009212,0.03538423939158845,0.44723287865792655,0.0,0.1454361585466299,1.6936998678949509,0.30200338488752415,0.3099701544278695
1,1.1175221473967303,0.4485093885025035,0.4701470555228169,0.4502982884660525,0.0,0.158921432490447,0.6178638354122807,0.4741814951153881,0.34679937845877007
2,0.08383930142450755,0.4956284719099851,0.5941830375826769,0.5956948466416923,0.0,0.33928421557451544,0.207433939633451,0.321286748168461,0.2697385554636825
3,0.20760762989789872,0.27378042184268325,0.5172356304746709,0.3967868582284054,0.03904668308577093,0.42468615391909414,0.16752356765316853,0.17721768331438056,0.1604650696791337
4,0.06632917736729849,0.05250275599089845,0.16788429940727537,0.18071258082189232,0.00498061927991838,0.33851207379866294,0.15490576737163897,0.02841973909771302,0.1417516893021358
5,0.04197927583177771,0.29664306386887584,0.23053182822494694,0.3629945633328595,0.007531409456028728,0.36413511775160634,0.08191271316558418,0.16109538470384033,0.22898858520834162
6,0.12425326266763188,0.7790875496848509,0.3517181046098945,0.49147257019214435,0.0,0.3064672597983379,0.03402796282830054,0.0,0.03808907188213824
7,0.03472615310288959,0.4851830515482174,0.10885287427711676,0.7340550326925863,0.0,0.23590220241438564,0.038059375196353655,0.03598663211563143,0.03150247142096511
8,0.10782458313214592,0.7238416221198407,0.2556520490204604,0.25670481992733585,0.0,0.38247890538254126,0.06071578362198809,0.102178898120704,0.13606899593451643
9,0.21472604626990935,0.811342237194444,0.35932081172638447,0.2726501233156982,0.0,0.36619366800778813,0.3629846209859468,0.18348052861702083,0.6248532306602831
10,0.004275814984855324,0.007399077434997419,0.05409579896540998,0.1699029318715461,0.0012986744842498703,0.36143172130279777,0.07287469170685253,0.012140987249731132,0.05077536905343909
11,0.0,0.35541965993700725,0.1950350147082228,0.39806485618874843,0.0,0.21610516562553106,0.04333702104492456,0.0,1.4181207206756068
12,0.01933759812650219,0.04685502748592455,0.18009623565662655,0.46313951741275633,0.0,0.39824257197197355,0.015058021394975963,0.03220320802359321,0.5488823810979175
13,0.10927922264120611,2.18927020572592,1.8336618837468033,0.7991751081598113,0.0,0.26565241516309346,0.0,0.4313830142469654,0.0
14,0.0,1.616436337596406,2.534076673051011,0.5217292917968461,0.0,0.15939376428169064,0.0,0.03014116738445833,0.2494699115085845
15,0.0,1.4546381435767834,2.7767139602612407,0.16709850247649244,0.0,0.887243258653894,7.22197720142019e-05,0.0,0.16819473351233238
16,0.0,0.0,0.0,0.3815115737206157,0.0,0.13262178709062622,0.0001245231518631242,0.0,0.19593218691438266
17,0.0,0.0,0.31612699746045736,0.0,0.0,0.4292326477790726,0.11390221040600297,0.0,0.08371783132001882
18,0.0,0.06809696140302138,0.0,0.19026802251186203,0.0,0.4482328439733682,0.816390369918881,0.0,0.3149295997194788
19,0.12962741217439358,1.194682912451045,0.5306384449353221,0.5147362425268109,0.2782981012165459,1.1628183125262435,0.4264884934188444,0.06682898988112561,0.4506143891189228
20,0.18363603357821448,0.5259852942411303,0.16735707331260827,0.0,0.0,0.30740486643715564,0.0,0.0,0.24488897694724093
21,0.4663467917090715,0.9724514110640187,0.48352175613923637,0.3841868591591126,0.425024801275506,0.1735862921665626,0.07473789059969166,0.04548036945246218,0.13718039994298148
22,1.291678874234774,0.8949210600576923,0.0027374989904740223,0.29814218616547383,0.46495466680346365,0.3794476296399106,0.05157523667668947,0.24600884186205735,0.6290136954047469
23,0.7511326249046988,0.8111144613356287,0.12060344389105487,0.6303875231517532,0.17659656439357638,0.39476183845583307,0.45229229240759045,0.0794268144781193,0.6688996203486384
24,0.8949506662574072,1.4723839911895922,1.4421932968460047,0.563415634371221,0.10419792645861536,0.6384617560760367,0.068817465336586,0.031483159153098975,1.4121910605476806
25,0.0,1.0408021404633967,0.9728308361103652,0.10034497415197365,0.0,0.5008721935804747,0.15487158519058083,0.0,0.01798699858834638
26,0.03739139157601868,0.5757593561906774,0.6605966177218525,0.00013466143943527019,0.054329282535513765,0.6062205404054114,0.0,0.0,0.026541548023272382
27,0.07111619332842566,0.034648470629289066,0.08829171746571629,0.02422309981818879,0.007624734835878576,0.31857167418066196,0.044222113769683706,0.011161974544934727,0.06252421616508828
28,0.07170119148343244,0.42256304586929305,0.14230864010172772,0.09396197050873434,0.01030094599312036,0.2923862099158096,0.13116553015217652,0.017755859187915314,0.08828272465607545
29,0.10328350919202338,0.5609588086674148,0.09254624744132756,0.20510694898589668,0.07931195295066173,0.436616867443478,0.06506627607475682,0.08107635494272028,0.08177078341522316
30,0.15313352717804044,0.3415422207950263,0.13928715485003712,0.14261481954073313,0.08065577840120629,0.5242645250825335,0.045144089115712056,0.07144645718240562,0.04006810501573308
31,0.10888721413390877,0.4418392625571115,0.3432184881943116,0.10034158358598198,0.052043759564735254,0.36796789337492986,0.010804582630151943,0.1685605913101846,0.1585460709164524
32,0.2667794283092148,0.8842403646025422,0.7559443533087368,0.10170066673127479,0.027865038939456858,0.29243627352724094,0.061958747253380526,0.1442450563395101,0.18606027443949377
33,0.07771801193188731,0.6579291459817771,0.5200589248197417,0.0671641982866781,0.058982691561091934,0.19326223668725598,0.30720324984902797,0.05260612749649827,0.22340812486540318
34,0.2351190012388436,0.687412562301937,0.7155681361589616,0.1387463182281488,0.061744166571872816,0.4710046146281233,0.14315414457495318,0.04371772888904254,0.11112346085102337
35,0.06693572640899882,0.37969734402509486,0.2012438998015287,0.0,0.06039370647043806,0.5785156484050102,0.20678999321439467,0.017990582352766033,0.09548538713310685
36,0.13544962186849957,0.6020424633405648,0.08177187889192707,0.08182704318693565,0.18782166671341155,0.46906168390832625,0.05539374678743311,0.02818497833212506,0.1646534046047703
37,0.039949342189227105,0.6287490311902,0.09275562962935707,0.1612141872655867,0.20040995107210358,0.4010893700901387,0.2561297984272204,0.09802483913183771,0.11758227446865789
38,0.0,0.4789357511827932,0.22382615822746688,0.040567243797809176,0.08987443214997386,0.4887477081078464,0.3320584874652686,0.12987589032884866,0.04366117942659681
39,0.07706534366834865,0.511595624339845,0.4165693427329484,0.2005204960003922,0.07465989996598602,0.7711175494850779,0.3858362051470752,0.055097160381414254,0.026972094214063602
40,0.03203558660257507,0.0,0.20417449650005304,0.05151951038706402,0.0,0.5983863558985714,0.17594958759909332,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.39661470028401197,0.1879041181219974,0.0,0.07794742470973033
42,0.09136118505531646,0.12478081819228863,0.14253451676350626,0.04471841021804576,0.03018263289453613,0.35235178006616813,0.2765132781432719,0.005362390759331464,0.17477758682469421
43,0.015904387742001355,0.04489194865016077,0.03613843604278619,0.010730320348332337,0.0018540613504887738,0.19382300083663018,0.051778566214337046,0.005087485725133888,0.07186444527017509
44,0.1798147356295492,0.5357438131259538,0.4164517692210492,0.007571037538281872,0.06371610140858427,0.33465180536637745,0.2321642124640206,0.03137590555032835,0.12521095891337722
45,0.2937831821451865,0.5322546937391242,0.3168699767671088,0.0,0.10596432109225101,0.5686929168023005,0.13256093990862214,0.16383914271829825,0.19573769888331927
46,0.07048100830709486,0.3118970665807985,0.31531414550220377,0.0,0.0,0.6388752170695389,0.06887199216697856,0.26333355694108135,0.28205496302082894
47,0.777392229472279,0.44944156792707285,0.4217319912665174,0.15644052923546126,0.16351491897810952,0.6207830208781047,0.0922456744571383,0.1466291206425823,0.12019342233523293
48,0.2547279582966239,0.16998328148493894,0.07798826099852033,0.06546252951194248,0.10567903112182404,0.5368185933344755,0.2978262944248253,0.011108073643808017,0.0977332786943453
49,0.528325031668558,0.23443322307219477,0.09158069155148744,0.07017606837927591,0.16855140331252777,0.2858378694922743,0.36304523947563944,0.11287802989061836,0.08391205206416234
50,0.0,0.0,0.32443504564514763,0.0,0.0,0.48230624649278975,0.4285616533847742,0.26834347746990206,0.051167317920494323
51,0.2612710251705316,0.5054995755111321,0.15580822440659567,0.23307887153313994,0.5829107781325996,0.5379633130184188,0.6674081986996235,0.31247384004939355,0.24522334381032104
52,0.13715364281236309,0.5825426757189989,0.17598663231574677,0.13893444441440278,0.32101463015419135,0.30895165177549355,0.8793105609169395,0.13891770896035818,0.008867241281528155
53,0.08235288805685623,0.6925175062222346,0.034513506439943935,0.010660870072436449,0.22516141295196104,0.3154476698637485,0.5978626275032879,0.12178818061390939,0.19584277973947517
54,0.045518182372500215,0.2790792812937473,0.31793327971205243,0.16305646894768788,0.057512788721168405,0.5114010144020807,0.07797017039587387,0.044549504453770386,0.044821711628514754
55,0.39354416281760307,0.5365118375760601,0.983396956462938,0.14401641536840876,0.0,0.714556327100247,0.08435181459099347,0.07280651404781667,0.15048068692764344
56,0.08489412565298682,0.26521683424044457,0.5562408855479398,0.09578514161720934,0.0,0.884030525794035,0.10175998066542329,0.0,0.0574533348092557
57,0.37598118730835506,0.7176183978157661,0.8585106608028018,0.040263248344614234,0.12164940868815755,0.7580603145976609,0.15879624608902249,0.007124128776601207,0.21581533015878987
58,0.4748391784246108,0.45747412986643543,0.23781277349327776,0.08717621030914907,0.2620061730758669,0.23485006727136298,0.21425148371624866,0.03265182504048189,0.3528507588545808
59,0.4931975611589239,0.3971776529463033,0.2776882612308199,0.11505349631958921,0.13900177690774565,0.17650917864635868,0.3404716507039121,0.1731505915359364,0.218570393271996
60,0.0,0.0,0.24950120503366488,0.0,0.0,0.4727645972893856,0.0,0.0,0.042377540156606795
61,0.0,0.0,0.019004516152765275,0.0008954864194418305,0.0,0.43298790950311367,0.0,0.0,0.11932396143877153
62,0.3129569258263255,0.23910396426747926,0.2334170805362272,0.27208550045645985,0.13676874357434704,0.3432169252388336,0.4609666382560955,0.13175927873085652,0.04269301829704775
63,0.033658417006492074,0.0,0.05743523740657387,0.35481982224629,0.06817193289476318,0.6206313569084083,0.5151897719357335,0.09345000483136773,0.05263994260837959
64,0.03409735343748707,0.02860667664871003,0.3761197182672301,0.1312949682043622,0.1006127533414378,0.6212874444448669,0.3750023446584285,0.0037870795068728432,0.1692287757772656
65,0.2057846220812576,0.1438101768348442,0.4356831181469272,0.21684487007433068,0.1795489371102857,0.5148960632760312,0.5238653368527048,0.012982613773415664,0.14363243580067592
66,0.048318937865157986,0.32123327365824683,0.24018836913898806,0.0005400837283199145,0.26135219124482223,0.37854395186455225,0.6998926134188199,0.04953238856627144,0.06725436244215582
67,0.3408052121757211,0.3861379240836505,0.26385061281711597,0.07761305024124382,0.12016337427942375,0.305391677388535,0.25387510587608203,0.054118106933012715,0.01746313257506371
68,0.2522344931979821,0.26097523878633494,0.24506156022674747,0.08425552338618653,0.012504437990986376,0.5549293425749733,0.049074087713692066,0.004590050648247521,0.05518481231302168
69,0.5824779272142881,0.30985757578319667,0.318536726557104,0.17119311570962606,0.08654103313741929,0.5438614564740335,0.48953445416777774,0.010537033007834358,0.058595396920350463
70,0.5097589841313338,0.3289722183757947,0.08737680478430512,0.18015170880573042,0.09412935187518043,0.5473045186576256,0.5902727259912014,0.035724329356463976,0.11895833046197782
71,0.0,0.0,0.0,0.0,0.0,0.47533338561392885,0.28424806326555974,0.0,0.09555995320830653
72,0.10886297255935902,0.15386948587310342,0.18245263774769796,0.026795402773086244,0.09836468086823921,0.41619021985413085,0.1745458569888861,0.06597268470493646,0.029822599843765937
73,0.22564875892208008,0.07618835272391704,0.17898330954732683,0.7575029281683723,0.10151942776465442,0.35238279274040796,0.0006287963274745379,0.051218142425105556,0.0089868812173214
74,0.4773613364362534,0.14198484088761204,0.12340180491869136,0.5387598641576433,0.017739614187550105,0.4074224727092161,0.23411346234278102,0.04161127285995186,0.13257851587886235
75,0.11221081158932333,0.8182494188185035,0.3024840582381168,0.05790377483588678,0.12811607285005222,0.5564668635758114,0.6996987426929561,0.18556969074824162,0.15744690395604788
76,0.09557886959066347,0.2860007132917402,0.056012166045931656,0.19558457863275058,0.016912449213239034,0.4694852218170614,0.1840574519912251,0.022367615494557687,0.24844315307174664
77,0.08551680402559085,0.18539105979975842,0.09668538578590259,0.07661112742847502,0.05505068495273327,0.31638942046448154,0.10482028301231971,0.011486492655556613,0.16222540348266323
78,0.07477239333654405,0.4647976054265242,0.017937896468676048,0.15997269884532847,0.00845258898389305,0.3049364213029971,0.25811234508103204,0.06979274129649932,0.09365406793716549
79,0.7224710857853406,0.41725909306300163,0.11646160895832465,0.3365895412365746,0.35938801344786764,0.4175706503071291,0.1596764589216337,0.022968822968673253,0.15781040671547544
80,0.607663280788701,0.0,0.36254872183382464,0.0,0.09207395365497846,0.2896120352184739,0.11718604418708851,0.0,0.18544369617765485
81,0.6473712651720291,0.08082287778141473,0.22505651769322327,0.3864725206875035,0.2617341427838706,0.06468363571764757,0.5865829285391341,0.11123019389132266,0.6146935756320815
82,0.2683083626557478,0.19297101360018268,0.0,0.12179596796719788,0.17393428584653706,0.16440836103788498,0.9161218025420172,0.0,0.17516987242763962
83,0.1357346558597887,0.0,0.20053041590458548,0.021192761496430866,0.03109767545055984,0.2839545129276978,0.6781327733610419,0.0,0.06677935023064424
84,0.46807799966503744,0.0,0.0,0.06870020747801339,0.0036018732019225843,0.33098255526174725,0.386132112338052,0.0,0.10100293073577632
