,rexp,entrophy,fix,age
0,0.0,2.36116454721256,0.553354416420587,0.4283297633857444
1,0.05214637316665694,1.4438480792476143,0.3240003839846782,0.3078944985162969
2,0.011950605745148217,0.1528340107793063,0.011888417031179528,0.11098708569526511
3,0.34531025038341023,1.9366546822014021,0.9357785878133427,0.11566393635511807
4,0.34866540798667733,2.1589588902157657,0.9912501693444341,0.08279940521986434
5,0.008599907628267952,0.03514681547678829,0.02721887950018543,0.1670406469289991
6,0.003904930228274371,0.005346449521356255,0.006877338341230274,0.07665362822062952
7,0.003332436789727155,0.004878697282595954,0.006157605214357031,0.05271615220979694
8,0.4264824315375257,0.5934410789453299,0.5325933581092086,0.5077307250139722
9,0.3016936473232653,0.5834633180500332,0.5893198247557621,0.6765705207216219
10,0.40179818280151597,0.4077009521020297,0.39679377048527104,0.6180495074344674
11,0.9161780440318652,0.38740194808375505,0.3262419713764325,0.30028557159155334
12,0.7153554670339498,0.29399296705743583,0.4676427975709465,0.3666843960812168
13,0.2006160426297972,0.30341960691996295,0.23765543638214912,0.3960789679014992
14,0.28256565788748245,0.5641011976538699,0.4390286561103002,0.42669239605056963
15,0.5583517829215789,0.508097864506171,0.5070822649526242,0.7382921520056324
16,0.006887112962213805,0.010900301853752209,0.007222141832575479,0.11183440722335163
17,0.26737910976775064,0.7602407378253974,0.6346839705105198,0.4474972842222274
18,0.30211020883294687,0.7331825315139364,0.5238613376977536,0.5666077309017366
19,0.4867427265817193,0.994999445687534,0.37768764407185423,0.4878771835331032
20,0.3665534343635645,0.8909850636849088,0.34582081043169655,0.3072892016769988
21,0.8733771972836762,0.8990772452103121,0.4167306206214153,0.19787012157740144
22,0.00976214557655847,0.012487058901833136,0.006087318706310046,0.10905795965994425
23,0.1652107488602706,0.9400336647769623,0.5171778003939635,0.5976199266431366
24,0.09322220277119252,0.6642762773246688,0.2930598312310823,0.3698325189111115
25,0.1174859629475914,0.8384728692893166,0.24916618928431558,0.2815534757368352
26,0.21368260813523715,1.1093138397127749,0.3592120093854429,0.4657087887051765
27,0.10949599385033229,0.9647303968156216,0.20246195716336468,0.4002174695999393
28,0.1113200250457073,1.066278531887921,0.23377892360228866,0.37320728609982406
29,0.1850275031906316,1.3772112248408717,0.48557798274568714,0.24004976898682368
30,0.20392318575303284,1.252959739254003,0.5570322846970356,0.16237054589569408
31,0.3288472873075818,0.9953286733491292,0.3654329914315089,0.2699697850982132
32,0.26463515704402774,0.8904468419037989,0.33201963060846484,0.3656960843526333
33,0.20744550526602423,1.1238552696758406,0.24345565053812865,0.3032146946065335
34,0.20108658659345097,1.0913093417909463,0.056765311294644766,0.1551447753817852
35,0.263961796390753,1.2327885942629389,0.06535958667114596,0.10102289829730117
36,0.1967055282598408,1.0431391448372571,0.1929128603499795,0.30622588117010424
37,0.16257537535958277,1.01646278058585,0.19571469144257206,0.36743392466820735
38,0.22277272100500092,1.114913048996676,0.18248988047732875,0.24333223340229876
39,0.2677257528637769,0.9413624808071007,0.3713260216099361,0.19785658388183555
40,0.33672072614304693,0.8249268522345244,0.3603814409446771,0.28472841782388686
41,0.4901599642723967,0.8352798893441044,0.27442105157250857,0.1721383122825247
42,0.21463470547417496,0.703216243903932,0.1773530706011981,0.28472958396928144
43,0.21861993064746651,0.7954903131744318,0.060810170058813354,0.25630149637680183
44,0.28607974987159773,1.0632446396245385,0.21774807217640102,0.19212419996956032
45,0.2362340169067994,1.0610191904858008,0.4030422107847541,0.20578063637920918
46,0.16860360281542833,0.8188611828585172,0.443393626998702,0.3162407709707249
47,0.16791237518271745,0.6403801164217574,0.25562737027125615,0.40503083901209275
48,0.31208452317012564,0.6612748284092348,0.22067677968637361,0.19820554507835325
49,0.4503567753179066,0.6517456961292127,0.20514140329602162,0.1573692499347136
50,0.21602318566604053,0.7805228546632914,0.12004315169360269,0.30791029835836586
51,0.20199604111809774,1.032375241739545,0.2703167401363484,0.13069865821648963
52,0.122408274390655,1.0224610593921566,0.4711674028305887,0.04143821350001074
53,0.02461244664981028,0.945733690990444,0.2525002692854731,0.13722395674202356
54,0.08512855104205631,0.9848204710273054,0.28058301312161876,0.11130057034117999
