,ndev,entrophy,lt,age,ns,nuc,ld,nd,fix,rexp,la
13,0.7872503567161926,0.0,0.12795600920679914,0.012286455315511051,0.0,0.23733449309955934,0.0,0.5455542517424167,0.25515995078751735,0.19633319270098798,0.020328391547423018
14,0.19029885307417876,0.0,0.13565053967500912,0.15183026570576066,0.0,0.3132775627935337,0.02314914168213074,0.29066537407670934,0.20792678968306746,0.14867579346056983,0.14256817418673903
15,0.2167705029772881,0.0754911927356213,0.07337031398231532,0.13129000071817967,0.0,0.050322567597737705,0.03397137192256934,0.2769107612947115,0.3263674595952548,0.10465183657509998,0.10609780936706308
16,0.15626939429766218,0.1429858595354785,0.16968488976969837,0.08206156001435767,0.0,0.1587449851839608,0.0,0.28371980797956137,0.19032419969349926,0.06136352589643178,0.07078342538302566
17,0.11162777860413466,0.10574853091272769,0.3294311927436017,0.1072502222581105,0.003210212722236307,0.1944458752924374,0.06753000077468727,0.3662276543447742,0.10416314167351899,0.14768881087763713,0.10185221040480165
18,0.16638245359385506,0.07284426770088369,0.24252464773951374,0.11364772610308566,0.0,0.07681656672762696,0.06630393216313653,0.39752361786748963,0.15931686062645892,0.23051098422060354,0.11595707754249637
19,0.16205831236410695,0.14466525395923077,0.06951266627445514,0.11919510868268064,6.691046348296508e-05,0.12305600586590848,0.02585053503049793,0.22347899283363154,0.12435518411655219,0.0665414857538982,0.07129919979505936
20,0.06180385201698223,0.0,0.17840003641863608,0.30493341394045753,0.0,0.18892416894801348,0.02018511126425889,0.1675091368073806,0.21788040809348308,0.036343319877305665,0.12184236637628654
21,0.065701722725524,0.06621444817534348,0.24784085967441685,0.09256343936315586,0.0,0.08634246304649333,0.016431296909047047,0.16039914817077752,0.26181035019559185,0.0808237756974979,0.13864787261118605
22,0.2039247160103273,0.14175641810853995,0.07392995597407244,0.11821212560829304,0.0,0.07842987486588231,0.055519272788027645,0.14888411404086607,0.08243529981284525,0.1461798296342162,0.11463162525898128
23,0.34027404971201,0.03260822220499038,0.04632028370452949,0.31258324855265357,0.013615194959930799,0.2587995763231878,0.0681562078767998,0.3325884366109778,0.03240464242983271,0.15720596248693516,0.0798067500390685
24,0.1395005063721461,0.08564581324481288,0.09147806373049759,0.15532595867833424,0.0,0.24319568612152348,0.0,0.3176772537030582,0.004864544325659545,0.2749769291427839,0.003109665478331417
25,0.040140741622929424,0.14539220283793275,0.192963441546675,0.17493973538321508,0.009690701338952029,0.1581771126597264,0.003037233393370867,0.26715590373543946,0.20176265028666948,0.2913655400739962,0.09585831145552386
26,0.046974440406545616,0.11300708540591026,0.056959036655656936,0.17633041872201302,0.010162853957082324,0.13814362716352066,0.003670078740664909,0.38340877900230697,0.333849345974741,0.3397106165152021,0.13569449900313643
27,0.03483354658405147,0.04576792617386885,0.12648060277919823,0.12087819041340775,0.0006821189319300651,0.3009989039968056,0.04749202626994052,0.3227073026702506,0.21608350247542238,0.3092219667279645,0.1272002808159054
28,0.023025518270570686,0.15379338349654428,0.0,0.0601845820883279,0.0,0.32064764458948447,0.022324894970253643,0.128542631385671,0.016520671592003315,0.2174351060749322,0.0
29,0.16502836148861194,0.2339228362446438,0.09111759216695438,0.08705646076128254,0.020109120042318025,0.05504367140570978,0.12931629862699193,0.18431048747697096,0.3812349881032469,0.061338671228166046,0.0
30,0.05846174185068181,0.09949581428706204,0.0246987728837883,0.2076599883285372,0.0017381449533187866,0.09538186997365013,0.07115745910941416,0.29723454461018234,0.3795080209741267,0.058675299997914133,0.0
31,0.029994180501082046,0.16954076459259815,0.0,0.009960222187816855,0.0,0.0,0.0,0.052518771598199745,0.16268199460426602,0.11870551093005739,0.0
32,0.0,0.013647851805129414,0.0,0.03820327081533655,0.0,0.01762380987120193,0.0,0.03186806562145298,0.2670229829715521,0.21898822722696226,0.0
33,0.09278290723100627,0.09888643078415346,0.10159164406928531,0.04717845071551694,0.00022568684218870317,0.11085063961734412,0.004021624927197108,0.27482243214797103,0.40074304975571545,0.24904666462782654,0.0212293963846018
34,0.05705002752831777,0.10805209183108007,0.06643816692397563,0.15477129790530553,6.607127189237429e-17,0.03714665224300922,0.023124411046918245,0.21954858297274624,0.47376949968903354,0.22124940041002647,0.027489435452931525
35,0.002317049871525899,0.1073241757298139,0.12912982651038302,0.2381481609555261,0.0012078091240837316,0.05058904657682752,0.022258984609241257,0.15006442721570393,0.4000785074789907,0.12799733234891855,0.06745200562950958
36,0.06067415389161154,0.2653162844488593,0.08500891208215572,0.09433524728946086,0.002499338193358873,0.23253761410492563,0.07128119547240531,0.20739994948260432,0.23156371282011493,0.2872699920382327,0.04469004406169366
37,0.09061168112315705,0.47351546994972027,0.3681416343770235,0.14841236722849874,0.0023497475878509625,0.3672540772750959,0.2663732277709788,0.17486310370152022,0.1968343045965591,0.29835878542929783,0.10861205548567904
38,0.1576577827569492,0.4386105654728724,0.3284023785947313,0.12118317889962095,0.0028155199389809315,0.37006633536804834,0.06372449729046589,0.1521099998480959,0.21474306145429,0.12025681835075193,0.1883586175537264
39,0.11239472215640807,0.4556524679437212,0.1617722378570322,0.09916372644496337,0.008874971619586895,0.14967335574823165,0.028852591656437394,0.10127852931444817,0.174309885830146,0.007405281417889406,0.18704841284845203
40,0.06311102001917425,0.11580737563259409,0.0329282758182246,0.09466737966467442,0.0019463665761501193,0.12989276357439014,0.024589881338697554,0.137611925495879,0.24656329140002212,0.016891385515712853,0.04694756689327001
41,0.09125692638606896,0.07368985040089886,0.1558368560432995,0.15213580975416596,0.004195486551737579,0.11061010732012258,0.042599911078331616,0.21215014867676354,0.3917989238053524,0.01840312106744495,0.12214131148869718
42,0.15868283487828744,0.1566936990260546,0.05411874205016282,0.15062109195049253,0.0015234246585782752,0.10356106047174941,0.010846035362895592,0.5058828788847665,0.30529629283350923,0.0805202588013798,0.11430143456275049
43,0.13866912609173623,0.2870517326751074,0.0029147815762973223,0.06180029127984824,0.0,0.07997471717371593,0.00042118647452941304,0.4007212281040481,0.24495665983055995,0.0020367021261662784,0.07989669339629614
44,0.03277991892725168,0.3482765254797866,0.08581554800731199,0.027782552248597683,0.029947138683501705,0.14332331402533421,0.0,0.11795866840532518,0.24215018796659918,0.020900304839530988,0.09714493140029257
45,0.06537281747664714,0.24987544968633965,0.11715835005864572,0.07878747005471515,0.009160829077940746,0.18404214744900302,0.00240450480081513,0.07957919368106864,0.23569557967696952,0.011449638864069906,0.06122805214016351
46,0.0,0.08012456685207217,0.2840613722191644,0.07846866579349585,0.0005931145888239711,0.17200591156337922,0.09001718312616203,0.2081440313999789,0.2506675905835322,0.0256573809681274,0.02519837125491843
47,0.029925010397654613,0.14558602286354727,0.5849293204212818,0.06944973771742886,0.0,0.20912247617356036,0.19501439075701976,0.1946140977948896,0.20063997322526353,0.03859883197661947,0.1217703345784218
48,0.10656913058598073,0.23639964551937878,0.29209872937709713,0.0,7.430500750350584e-17,0.0341945910075939,0.045209465699188406,0.11898958654713997,0.23139503214983195,0.052362177241867036,0.14124332303326204
49,0.0,0.34157862284857604,0.12750572055551532,0.0,0.0,0.26107682604970983,0.0,0.05486932143915889,0.20101284264040406,0.08897799970440541,0.0
50,0.03829411009522837,0.3980651340064576,0.08347507429736029,0.3248207822067598,0.0030623410744684354,0.5646961675238947,0.08504010179189585,0.24344364767172746,0.47071969022614785,0.039474047493399,0.002125369910467934
51,0.024685866935538276,0.0,0.15269881595657844,0.25936265711931406,0.002797552891615067,0.2784035369152244,0.0,0.32500531951238004,0.5041792091465722,0.1607621439985178,0.020097434462391258
52,0.07360233864056133,0.02175458571588596,0.1518654763740754,0.2824279100371745,0.0,0.16773579447459533,0.06968596009371343,0.3986403069796599,0.43689446745065347,0.06640746116399925,0.1219326558110962
53,0.13738358289966932,0.16036553569214468,0.15626425600736607,0.19582397522515357,0.0,0.05217189406009353,0.0,0.33471971832239156,0.5023250445898059,0.14865793114517303,0.148864032292599
54,0.09109897206653798,0.2715384421751057,0.13091004035891451,0.1876771190731957,0.00010295871964919787,0.020620489377692525,0.016152783150973432,0.17784485967536848,0.4558665191171995,0.07842532836416673,0.05029912073152611
55,0.1739471149549608,0.025322633748608714,0.13692672891212213,0.3235223169226615,0.0,0.18844424830640508,0.002001099809049073,0.16543652821765184,0.552418057397652,0.07868968365062239,0.0
56,0.0470297930743667,0.02415293871579963,0.03590754727216154,0.017052860005990562,0.0016805929729583205,0.29856769670485794,0.0006062855070224522,0.07514461908704664,0.18470348117930477,0.3118659452531953,0.001961158903913825
57,0.0,0.0,0.0,0.0,0.0,0.2729365293518142,0.0,0.0,0.11329976570609379,0.28335481722277966,0.0
58,0.08348732476606294,0.1329170965094858,0.09078071198514956,0.07167757429815436,0.0016302139610320408,0.06895794165674658,0.06260190598104111,0.15590767053507532,0.44104827882711456,0.12358584019422862,0.13974826188276315
59,0.04697708814037206,0.24093572464801502,0.10012158683073966,0.053030161584264504,0.0020118632290530513,0.09961593095861633,0.13021990223115681,0.05319486956458699,0.2788273100074937,0.20160592131303282,0.16997468371038332
60,0.08011715891336792,0.2670618053068097,0.08023238955154192,0.13802589274629828,0.0029024110325776443,0.03430072488510512,0.21438291414510802,0.08946016408564718,0.11553998633420412,0.1396153127127126,0.23699662158306115
61,0.10349815730609642,0.16646196378755282,0.0,0.007225911762190949,0.0,0.12377239823973993,0.04856483799556686,0.3560451796552507,0.2832406820917191,0.09198340762088987,0.20170084809915775
62,0.03177207178096322,0.1729303025381989,0.15882757982124895,0.06210927259811989,0.0073158002608421265,0.3662403706471799,0.08950973064921265,0.4034040280865425,0.6189597403187348,0.2268972430872603,0.1190633941617357
63,0.1138954881747623,0.05927372019449665,0.08388341063724093,0.01102085530173337,0.00582989852992872,0.06113556240868188,0.009715139059938295,0.21794394716851428,0.7104795055083943,0.1993834826116064,0.1858774932154068
64,0.5745282867693036,0.10508161017751923,0.40534260618281337,0.016141621935023803,0.008072889891068328,0.023772478035115265,0.04054217060393805,0.48619388547571984,0.6994057473247263,0.24954813851889215,0.05956275636855205
65,0.5354423945558681,0.44725700474950275,0.3461372121795448,0.02054938215784293,0.013586734984490655,0.06966074828088271,0.07431082082373537,0.40870114511013944,0.47629018273468665,0.31829220061643315,0.11174258884372702
66,0.0,0.3252281673051544,0.035805413773669865,0.10196853335890775,0.00646738851297804,0.20505660353508423,0.12070360796524233,0.1351709965563378,0.41848194806915556,0.13601871406010715,0.17857596940088583
67,0.2776740401063075,0.0,0.12317258154286018,0.09918561632402192,0.005797069023079171,0.08484137879190715,0.0,0.29307535688372816,0.8252465074924995,0.34806124519609494,0.08329564669765678
68,0.002040088405668107,0.16097936293383433,0.04447496539721746,0.013669875477268358,0.0005646870669903036,0.003539635919661868,0.0012869913062157142,0.1800562792009542,0.4461809516412081,0.279877137456477,0.00937994582265413
69,0.09602398005830483,0.12837117931626105,0.015407252026646629,0.011457296459667804,0.0007750069029275004,0.029467806695289273,0.004829421581677946,0.060155927909483625,0.2935767224896178,0.1887983119928648,0.01413190512272184
70,0.007015897873268678,0.31495311483496347,0.12939509967320278,0.015291126978507229,0.0,0.03230284898022924,0.022052916196105023,0.09498040310883174,0.48623016283168385,0.06956713361934515,0.11276472268499264
71,0.1754709999148691,0.221633351830313,0.013970133063506565,0.08846064715821447,0.0008942380512468462,0.2514609931556613,0.011715558009598807,0.11001519969590731,0.4813639678057071,0.06400250609365186,0.07499129894669941
72,0.10064797956645215,0.09648813740810022,0.1196064116545198,0.06361012036801658,3.200256863266322e-16,0.2177864503043711,0.010208842002672526,0.17328788800404196,0.6418489732972272,0.044383441130351094,0.01897388881253805
73,0.1702910578871497,0.264236356723688,0.2666335024688622,0.026702194435264094,0.00032593451103834126,0.3379712687476307,0.0,0.35714187021973376,0.1251855857947675,0.1346131382101875,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297615108044658,0.0
