,ndev,entrophy,age,ld,sexp,fix,rexp
0,0.44586439236765396,0.062050505351861636,0.05454116891023531,0.7495858887306112,0.20695159976560062,0.0,0.19230082777018695
1,0.9263153551751178,0.1692604844382618,0.3227725890427377,0.6107076481060195,0.08210674254955924,0.0,0.29643901781441645
2,0.0,0.0,0.0,0.3653337698751492,0.0,0.0,0.0
3,0.717710947894949,0.33219392363045536,0.10018727193713382,0.6705133212872679,0.0,0.0,0.1256568372557538
4,0.839902398571112,0.3876000542620177,0.16716775399930534,0.5660580983261864,0.13964226920026807,0.0,0.07178187814551816
5,0.5812791426810852,0.30187766763151946,0.0,0.5033989386960851,0.44037120891376597,0.0,0.031156509547881482
6,0.45773969711153406,0.37418515758193766,0.013101842474635481,0.6592130760535273,0.22884050777091347,0.0,0.012471813667235848
7,0.5759406329704113,0.15460881871184634,0.008716375830509758,0.682827020050661,0.08512351842327265,0.0,0.02355614440444427
8,0.6871565579051707,0.1569309825630243,0.12294878261293005,0.5626321778522285,0.27328884800630954,0.0,0.14100420293376684
9,0.8309040268381663,0.2425822459000871,0.10541951989522334,0.6022862027794671,0.020365552165930723,0.0,0.0806384934458968
10,0.3872098098135289,0.20160705233286916,0.15115088620881453,0.8562775356280273,0.1143565893611672,0.0,0.07886839598758126
11,0.7171692206342749,0.1761664500395559,0.07534317049847658,0.8760073814351447,0.06280139038456727,0.0,0.12389962310920742
12,0.4583088724677601,0.0,0.0,0.6124086198033073,0.0,0.0,0.1364141274125795
13,0.08532324255357375,0.022206129004576497,0.0008409142537959468,0.2945903933993886,0.0373724458991929,0.0,0.03387596326117883
14,0.0,0.0,0.0,0.10510429951659994,0.0,0.0,0.0
15,0.014472231149648275,0.03459515924841728,0.003958707696246435,0.38445475448071015,0.05810143971920992,0.0,0.004562293142762635
16,0.0,0.0,0.0,0.32335915665686815,0.0,0.0,0.0
17,0.0,0.0,0.0,0.15915864522054232,0.0,0.0,0.0
18,0.0,0.0,0.0,0.10128059667225088,0.0,0.0,0.0
19,0.0,0.0,0.0,0.4360535889710595,0.0,0.0,0.0
