,ndev,entrophy,lt,age,ns,nuc,ld,sexp,fix,rexp,la
0,0.023753055994714493,0.1889093399960059,0.3778149140583697,0.5468354154089644,0.02293400716178146,0.04722792315343871,0.482970516567363,0.21645491092330013,0.0,0.633816046480879,0.012111904691865617
1,0.05867214031368576,0.49191466760852676,0.10200104897243929,0.1029821217135565,0.016073774682119152,0.44782272630864245,0.2956021763092117,0.13965772179224206,0.01154017251965113,0.6347970595884587,0.2796732892314846
2,0.6152321563356636,0.25074875393010354,0.046183680884812374,0.6458678053597326,0.0,0.5475376559207185,0.4473309307952929,0.04373749174237508,0.10287939292368324,1.2584931449016332,1.0593108217183094
3,1.3035982705036653,0.3670011853490048,0.0874561082326335,0.02243083055005929,0.0,0.0,0.3983271825299597,0.09186406879067684,0.3332621550514475,0.0,0.4158885482747247
4,0.0,0.0,0.03928884237409422,0.025280725432086638,0.0,0.1510186206709746,0.484534841500287,0.052127333828078055,0.12080719144626767,0.0,0.4247552790060787
5,0.04778977304981495,0.09862338241198833,0.03581209542456731,0.02302016580481754,0.0,0.45198153784955086,0.1130190191993706,0.0573784152736111,0.03905471449703661,0.07658153015582994,0.5092947730584331
6,0.3803135434064412,0.4781837078593368,0.1731913218462318,0.04926076740319365,0.1708116804406661,0.1139704310424025,0.006199321946702985,0.14020098536163422,0.0847924674169867,0.01605352286274766,0.7511089057617034
7,0.3525529146342382,0.5565315339909809,1.0959055718522919,0.07642724000826329,0.09582254682873266,0.8978357806749753,0.06834579209498198,0.23487324272888252,0.002516766017789951,0.06148550405851602,0.9817622383531863
8,0.3453312094576715,0.26690364085087714,0.35940705461399264,0.08040681221886027,0.32489597347288923,0.7937397594252584,0.013389908179989711,0.35588851841761804,0.16913197015306253,0.22034074757812058,0.7764610172575557
9,0.017295723367494457,0.029286816786930774,0.30117455255102615,0.15268128073232065,0.06777960121826901,0.015352726134500791,0.9654291514779163,0.01231285935043582,0.018640645770026647,0.11642437028380091,0.1652971194982608
10,0.09476246436603095,0.02986728845804285,0.10750368637363167,0.14934176280845363,0.09181549454372673,0.17101883154926673,0.8342011269773315,0.18231049699007904,0.016588949335165363,0.09020953638564165,0.35790274461392363
11,0.4161625290227436,0.009286800276102786,0.31767003685386197,0.04354787000398752,0.0,0.13878214373612377,0.5709291248057653,0.9813313978135589,0.2542445608686719,0.1287083555244023,0.40975256858028763
12,0.25869753044761395,0.35567602504834606,0.4026754205205148,0.014291132736641066,0.13288240888845976,0.5463293288219468,0.7691671855106827,0.2572106073766345,0.08070804549006728,0.11519846779302573,0.33344522784842506
13,0.15080701059147691,0.06939294477707675,0.07460042179686398,0.0908653067728897,0.11451284567182518,0.17633168871431884,0.15483917501359898,0.02698211425279971,0.06848196728599583,0.039216573656893246,0.6638542486956646
14,0.4239544833298129,0.3690340561516399,0.02863529238762027,0.04132588947661341,0.23434403833124007,0.4182857356824057,0.052532396790467936,0.22122964082108412,0.01199832279119883,0.09503282097514808,1.0586776147909251
15,0.11638910256624362,0.2562206360854659,0.37703461151878154,0.0013964339325004363,0.0,0.4759639258141435,0.0,0.06211194486586777,0.04119777847586724,0.055615403743956314,0.6802087286364135
16,0.0838339723657548,0.18165903456403967,0.27884066483647674,0.014660395891902447,0.07937617640887201,0.1273093434285708,0.13892074639708651,0.1483231263904207,0.0,0.06982081031883125,0.5801618541933562
17,0.0,0.0,0.10632156283667388,0.058347066987166886,0.0,0.25678248809194604,0.18865141025318424,0.10223856874982175,0.0,0.12704638300944168,0.538947713214849
18,0.0555774993955243,0.20602146397877544,0.4339237108846017,0.11037905490284769,0.028971074973665217,0.0,0.07564682943449474,0.2060660296057805,0.0,0.09756776816124962,0.34010791501755777
19,0.06360994256533364,0.20058853615650027,0.13459820862618763,0.19102676060724338,0.020818868431634927,0.26324842097938983,0.3730137032671945,0.05243771518203601,0.05102133121839209,0.04636028440966752,0.11853147189984066
20,0.07293868188514406,0.0,0.1409262717724113,0.028472394706329396,0.0,0.42472868280313525,0.43037228475142325,0.42793881766222264,0.1762437293840743,0.0395920099625756,0.549642083224531
21,0.13228375569000683,0.0,0.19159670186648758,0.042471622165309864,0.0,0.41505624794811263,0.30713526455914836,0.07865107466356434,0.2665505193227275,0.054779240305110874,0.45321142570423556
22,0.06541622209175259,0.18952765641497463,0.28888390516989015,0.1922289114948771,0.04273848200170364,0.6118033174706038,0.042492686016638775,0.13217332009973942,0.32126033615431465,0.04067960930921983,0.6190435383144705
23,0.007866678766859569,0.3404119738039954,0.09481798291542133,0.13434299807662903,0.012226340543855612,0.06256938444298255,0.12147559792385343,0.19929877739549276,0.14413183125819548,0.05239369527485577,0.5279441576374584
24,0.1211035581188738,0.345071508442446,0.24404504547747155,0.02158994082034071,0.027391764620371125,0.23699538020686906,0.362394740423073,0.18995752478216066,0.01150511020449789,0.0008212416024269823,0.16191898760273538
25,0.14075723498205986,0.5140283102236869,0.3338866920919471,0.02449418305221518,0.12518388156992688,0.11974946694431741,0.020429848006235807,0.22670710190534518,0.026372180653703056,0.002693679513143028,0.34648422117388356
26,0.2275966187009933,0.047040776522974705,0.2469817248712574,0.016069152059707218,0.1024147907428612,0.26367835609610385,0.08134151643475686,0.6372906525204308,0.0,0.021496982270253776,0.43076892624398816
27,0.3547805599171807,0.08884870375844645,0.2090054146941042,0.03822234536213757,0.07436518151955948,0.8477062370633908,0.2522043059775875,0.0,0.0,0.019961790203984045,0.3085763636583738
28,0.6727688614495105,0.28426138581379323,0.22272863208571336,0.041302494096806294,0.02261851386980694,0.6272895717399866,0.012062407357209079,0.21181288517721908,0.02990696086149941,0.160383900812065,0.49771346407465955
29,0.13166357003718326,0.10662975876083364,0.1792995421301622,0.016609802853094796,0.0073741365651668325,0.27040059664209665,0.09253812299628268,0.04216296172942475,0.030715277523869645,0.04321117082675599,0.21124462376314013
30,0.0,0.07314138602117803,0.07902797061924678,0.05862705709986645,0.0,0.20131092025626027,0.2521035500479593,0.054261077443724305,0.0,0.08997164414879169,0.30637200958954536
31,0.0,0.0,0.2007774881909583,0.006331884909409873,0.0,0.688070898695758,0.0,0.1950260899226496,0.0,0.04437878193516453,0.3521658870178441
32,0.0008563320086384859,0.03373021641356538,0.1662768303396109,0.008918873133015804,0.0027075867270211877,0.3187116446686437,0.09903817646795801,0.12023539700607559,0.00039476027926083144,0.051307078324949705,0.08820381942081085
33,0.032782249970245064,0.0186668837451777,0.05787508272723877,0.061420030210887495,0.0,0.5749621503949159,0.02602296531413831,0.06342699389974318,0.11346724571016693,0.0070626762501716745,0.7855841604633905
34,0.24386125365227118,0.14581273679947832,0.50537562599717,0.2871072155490145,0.09829702481175731,0.0408607823393379,0.1863250266110931,0.09204591371559459,0.25275530216995773,0.0889931984563216,0.6468355110503514
35,0.5013925050171216,0.033294703928592836,0.1478483667807779,0.26115368400223,0.014509717613125936,0.3669244367963891,0.16570962769548772,0.2194706181165719,0.09032161844993586,0.12992663214327307,0.4707111145332198
36,0.31218850219568506,0.0,0.1050698360244445,0.09443780658977045,0.09628371444199842,0.1336214368481324,0.2291594521248227,0.05833195772824826,0.0,0.2158955664127201,0.5178548215485527
37,0.2970990372525176,0.09172051633868179,0.007243067378807834,0.04701236004144693,0.012328517748261759,0.32288519150244344,0.23343062331929856,0.037549929163275486,0.19229761221916436,0.09762919460274173,0.47014444166039954
38,0.2932439179928091,0.16109346252375228,0.08366224966952068,0.006609340557240392,0.08469009122881324,0.42466607360950265,0.28591332348326726,0.05492678325024383,0.3307707536152009,0.0024060767354822294,0.4129401558742262
39,0.11001895188748029,0.24995684109238306,0.18082972062551958,0.08999634738124061,0.18604700117945125,0.12950166149374448,0.27332034403627753,0.32111645863242677,0.07538668477313672,0.120387761677884,1.0491839752999144
40,0.11178665010596427,0.08158031553260145,0.2995157706343099,0.09308339743073625,0.10119274111473325,0.05662625596179486,0.3149479514259198,0.1507609479196728,0.0231001842227468,0.08988214735325499,0.8814677640007746
41,0.0,0.37935691392751647,0.658122788696701,0.0,0.0,0.40133488222005537,0.4598335606582223,0.014749359725875136,0.03261012134665081,0.0,0.4733779494184547
42,0.059753793208960196,0.0,0.1778281537344924,0.0,0.0,0.29801859984869056,0.3167810676738856,0.0,0.0,0.004245791410039837,0.39124475553533844
43,0.31713600892532545,0.03746344197519416,0.09919523597909354,0.06115717654371348,0.0,0.485498529097349,0.19149981663220697,0.1696837136949979,0.006136703979573012,0.016720616741033194,0.3538453166295613
44,0.21278317662750731,0.032778883236430245,0.20905106141991678,0.021501126329659167,0.015373256251032504,0.4042981527817778,0.25631610118470055,0.20117691311686703,0.02473408409671722,0.14794471700862563,0.18881212988935056
45,0.1417416412165873,0.14240495892879954,0.09979102474457135,0.1855210103960262,0.06991136096778433,0.17529635366651614,0.49812112513034307,0.0678641870642309,0.057888777149404644,0.08252395751014263,0.3086432101144371
46,0.10696373604142342,0.3588132440173295,0.32106043393651895,0.02934135436293304,0.024626757516723462,0.23475781668454732,0.37553118310547157,0.27714047170761247,0.01471371817289093,0.011072519524369608,0.22004952515405135
47,0.10145475260827798,0.2766741506209072,0.08717492693750124,0.05968945809034607,0.0478774112946866,0.13199722382090603,0.07573845038111442,0.3116699040992552,0.11403161474921784,0.12424139129497436,0.46157302621363083
48,0.19270026914481944,0.0,0.30574783031511105,0.06608968459812396,0.0,0.17530679695551035,0.09208142105260962,0.09682183164493201,0.04304756710694664,0.10603738602682267,0.477068777972529
49,0.0,0.39199906944317203,0.3463196478028107,0.012641176589308422,0.0,0.5083208582972636,0.13391648655300642,0.16911792886514018,0.0,0.16738411316551452,0.8060040637559492
50,0.28501504521070864,0.08059223848929672,0.12076324635104402,0.0,0.0,0.5873516486270345,0.0,0.0,0.0,0.22893942696573805,0.3710691606120867
51,0.13578653021533152,0.09723035092205959,0.02628942815650903,0.11883382577804917,0.015204571241077405,0.008626831408353377,0.17472155298015885,0.10393026916991233,0.01588873451916965,0.0488993539522241,0.4941055588246256
52,0.33210742126371556,0.13495420948698622,0.20777244355436736,0.07603108773074112,0.0013296288968702844,0.34181243708917747,0.06496381433187372,0.18600172120824243,0.11485411284614869,0.15626530871884353,0.6672921742758231
53,0.1408354479547943,0.028184478117346982,0.08515030480165586,0.061408318046740386,0.0016725234525444964,0.05159032182893859,0.13505509331658938,0.11899648616541111,0.006796700568086661,0.130580274957098,0.4580753853946492
54,0.09255796611886793,0.6909815587087593,0.1863389710042673,0.16293325289354002,0.16620847057783208,0.24060042901525733,0.18233180882812153,0.3225674221361022,0.17278010552442422,0.040335572919730556,0.7389732289414864
55,0.0848783968068565,0.428662253479887,0.26675740583954405,0.11725567333035837,0.06715749128070184,0.26991281374599413,0.026478128767838206,0.09622064615432084,0.1962776320901245,0.07717239604154871,0.711906828781874
56,0.21819417907372485,0.18739900306863538,0.18893053440722718,0.10388382834335712,0.0,0.22734768420259788,0.044886860131565516,0.029319388091273796,0.008098627929783686,0.08488976671130169,0.6367446527334362
57,0.033783903075101,0.15642370411658724,0.2992894432284022,0.09587558396673189,0.02956430038862526,0.34157788162757,0.08284679369321761,0.2507425808213962,0.012820746215383661,0.28796784777020745,0.516424997842159
58,0.5850889710410427,0.03657950724932781,0.12620957710173436,0.08892662997899767,0.03510017872286643,0.17650114267848682,0.01775910189916263,0.07555327270687236,0.009298205852910827,0.264950220413475,0.4309644773767119
59,0.4163110308280155,0.07775211477159773,0.19146891059296844,0.04987750630209169,0.054629059511470277,0.28967988073270856,0.017665869216796214,0.02242794771253338,0.11146223397691472,0.19086284135993867,0.606465195552648
60,1.0007182543871105,0.16876483573476928,1.1203282192397093,0.07234863575853938,0.04767908751962529,0.7196701906676342,0.0025549722394981123,0.28300503401068905,0.0,0.2567844138968776,1.0844103312856155
61,0.16394906891442543,0.016389177408471622,0.5567128253176302,0.20237738802768646,0.11877376484791631,0.16663018094222576,0.03155536536849111,0.4252977919996197,0.01649240730764337,0.44187100465593254,0.5696930933521772
62,0.06235984581391676,0.23835242064201015,0.09629935760067336,0.1654824425668517,0.0575638786486276,0.2574283864548678,0.24824198246089973,0.17481590204453912,0.06825235349397128,0.39289501643006414,0.07124293107381102
63,0.0004510247804678607,0.04248050010820368,0.17709707470287078,0.038498159337987295,0.06119679474141294,0.31196242706398863,0.28367672856556747,0.010896823976001635,0.004433116029966567,0.14976857686754882,0.047267145938130854
64,0.12655605639613876,0.18260338554753175,0.21621407114716704,0.007524864583198741,0.002609006173514397,0.03689046855454518,0.14473925794502143,0.283365573861093,0.010152578867868314,0.09697355882796484,0.269403889876673
65,0.175328348308713,0.0,0.0,0.0698940713391356,0.0,0.2544985441549515,0.17819537679826217,0.09143789433915005,0.0,0.017477072432351633,0.33842234926740866
66,0.14523441345815233,0.49261181939255105,0.47037115160789644,0.14600277276055332,0.07193933169448466,0.2757164274039629,0.16487953540825562,0.026687172347460028,0.047243319038575836,0.06456370090320504,0.6368636868668406
67,0.07104000780543081,0.5287715824193009,0.5009737297569397,0.13369767654511974,0.14066182459649662,0.4761501910064534,0.19386793789317858,0.12313257020570813,0.028820300344033985,0.17750962049676938,0.7924326742136442
68,0.0,0.0,0.0,0.1836760636293452,0.0,0.05074267365594979,0.0,0.017082159090702615,0.0,0.2500613178062015,0.4242739505132738
69,0.21343791920816285,0.3732515294528192,0.3506460426968623,0.01024081361319331,0.0716303084566351,0.28448479804453497,0.19515735596548556,0.010785640215226036,0.1269090898076138,0.16285195164841984,0.4852749804467255
70,0.303627195932518,0.1770249204812136,0.4379201339382722,0.015389014144955077,0.06065684715455138,0.35656668431946753,0.3629599858482369,0.007335935401063544,0.14513048249377744,0.16784269723165995,0.5668164997651546
71,0.17407538835555195,0.011867900761435788,0.1307956476519998,0.23046667935762638,0.007847885022624812,0.07621786725417974,0.32681325221714497,0.14762238249345758,0.004926417436223826,0.16291794308981397,0.2600431652244837
