,ndev,entrophy,lt,age,ns,nuc,ld,sexp,nd,exp,fix,la
0,0.009643417470105073,0.3751689571061207,0.01789779028372689,0.37682276202540593,0.04645627838566755,0.2031107668628928,0.023300630902271358,0.1430904271529428,0.3074424419367303,0.17609983582528813,0.03450500868743391,0.02790427562166795
1,0.05017972984554855,0.4408450330902938,0.057632734591195424,0.35298284167232047,0.11034994845166524,0.32075391611972126,0.01911617712793843,0.1362397681645368,0.31255912863750435,0.05791096342718259,0.13088089184926308,0.07856079112953586
2,0.02902451984638323,0.3325190663658387,0.057814216008005744,0.3912504957886801,0.15774111885893566,0.4357479463058032,0.02918881797330598,0.17239017923561525,0.1940306959632697,0.13097708316629794,0.13465514657943944,0.09235575472377898
3,0.042654947352685595,0.0,0.17282812397211342,0.17297150308757173,0.0,0.30874252376241035,0.0,0.1131854932268226,0.04006229569258728,0.2519490463983584,0.0,0.0
4,0.004188936093760343,0.26578333373804597,0.026947724993378767,0.2050878972995801,0.06536661375858054,0.3040924403137709,0.008860943679181272,0.11831315449936508,0.30257877370076514,0.07252243586547182,0.020093034034100912,0.07312867299733966
5,0.13551910798580175,0.0312973608036203,0.1883184551273851,0.010497559710926375,0.08412164304498328,0.5816543589341842,0.007679920375883487,0.08310458860418656,0.13379950628780812,0.09672476198033325,0.21989161196168647,0.23030735511830655
6,0.11283093371849344,0.0,0.16969683166285615,0.0,0.0,0.3191153861988306,0.0,0.05667246580923252,0.11260026935378276,0.4723483292668591,0.0,0.0
7,0.002764411612726945,0.25037594252939105,0.012747428139185613,0.23442918393153084,0.0055051971990835065,0.24086388407229503,0.026596808727290974,0.0018527626299584465,0.3572786719854621,0.30994122673011976,0.05538518504034375,0.0779966114740804
8,0.08425312084755993,0.09438597713457937,0.1046602400910929,0.30752486048864663,0.0,0.349227775284513,0.0,0.06840268309506624,0.1462847847934955,0.33233593569278475,0.07362196820971904,0.0
9,0.28509673811245045,0.14961006836641494,0.17934752543218066,0.15493999376947906,0.20800872478823848,0.4308765896810064,0.01016508895516434,0.05354139431767848,0.3979207499041951,0.17046457921953437,0.3805168218507892,0.02346551901244338
10,0.1545573894196289,0.2748079930718746,0.37412159563833275,0.28931211595281103,0.20072386210072515,0.27003952328427416,0.0063754592455922245,0.03721673869270166,0.36381916746110515,0.10371215946465094,0.08630294518080295,0.02005806303726864
