,ndev,entrophy,lt,age,ns,nuc,ld,exp,fix,la
33,0.478950840461115,0.5466870639755529,0.3249967033196291,0.05850062201156216,0.0,0.7629330009331834,0.07787285583857095,0.10059193221820474,0.2776293318067254,0.22849253346715367
34,0.36841440489887023,0.27610877422081087,0.5005083932579293,0.015549060895590513,0.00804729419906131,0.24486387468254067,0.0207987353828037,0.24661523884583758,0.563153667333438,0.01598444163546116
35,0.0,0.0,0.03750631698037247,0.0,0.0,0.3571427338581699,0.0,0.004248241396906052,0.0,0.0
36,0.1287267593277993,0.47001088585847106,0.01935032656507918,0.08579823622343494,0.09646718453926302,0.8298395697514421,0.008170276138660258,0.03987347602560912,0.13320461074504047,0.0018999689604954192
37,0.14660870700153938,0.3827180323330534,0.22793034564069842,0.0005417252123830491,0.09333884246950679,0.6912505910382749,0.032077924687143614,0.02235774725550404,0.14667639182192907,0.017636093973066688
38,0.6860065506578341,0.2376872481281762,0.36706130213025323,0.0,0.14611007891240838,0.6800720726750127,0.036670712131021896,0.017091524105522494,0.19780995679948402,0.0
39,0.5006075168555205,0.3638680231570789,0.2963491149906795,0.25632091340703367,0.0,0.6426394343364696,0.7694549766542544,0.05348535421407662,1.1355563190146338,0.0
40,0.3408166601487086,0.5233977802526515,0.44414161371741195,0.10570844742508569,0.03469760418934433,0.5469049992039346,0.2917281765554476,0.08861062308364526,0.7692797672525544,0.1792886307480314
41,0.11651645602675686,0.35577413492346677,0.057769150260400026,0.024834188098149516,0.08317465819302558,0.4013572905313241,0.009142679500611301,0.060731255264798084,0.6959446315091146,0.042841032813285086
42,0.0,0.0,0.0,0.0,0.0,0.05029786941391289,0.00035056852098603404,0.13795399546548548,0.6025801973994396,0.0
43,0.06506487583479875,0.010113875091777386,0.01424481508509217,0.008041185855536398,0.03975487892913366,0.12383525320567183,0.0008606996751798175,0.21553589670994475,0.13510908216900722,0.005488370643809813
44,0.4604162080477005,0.15446677916811213,0.30420816494565944,1.8540622609028358e-17,0.06953994802864764,0.3930690194396012,0.0,0.04787011513290382,0.19014925989353434,0.06407321310751224
45,0.34555275525781015,0.5363405513831218,0.0,0.0,0.0,0.40471043724306155,0.0,0.3119844429619973,0.0,0.0
46,0.4551570062145061,0.12123096068899715,0.3144257196199244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.47623720721908197,0.03654140230923646,0.420724195259651,0.028135875137353772,0.0,0.29876804994887485,0.0,0.02270981298232848,0.20339115205702726,0.0
48,0.0009955133455289593,0.0,0.3394852603788311,0.0,0.18626905563313256,0.05637696469043861,0.0,0.18874015436146754,0.3481817904342049,0.0
49,0.033337246795065376,0.029960557788254124,0.24729584050794925,0.002617209936712272,0.1725809431438628,0.08450559950947335,0.016187394892026554,0.14736047577723893,0.0,0.0033664009262626233
50,0.25924988416860073,0.0,0.20062879560815333,0.0,0.10760566188255127,0.007469879500200959,0.0,0.0,0.040326487555971416,0.0
51,0.0,0.0,0.3293472322689616,0.0,0.0,0.10861565080027616,0.0,0.08064821624324937,0.16395959581444108,0.0
52,0.0,0.0,0.05343474903954201,0.0,0.0,0.07695064995023519,0.0,0.08701274549533028,0.0,0.0
53,0.003485820589277248,0.12113664747285074,0.07964225326352456,0.005399608727013063,0.021933692125126834,0.10665366689384076,0.00136088597073404,0.19870375092812434,0.0,0.0068237206436343855
54,0.045427987903346234,0.13653143325637757,0.049917149646435045,0.0,0.08167927174239276,0.03265913423720582,0.0,0.21691492997383252,0.17340302340931768,0.3155272902490073
55,0.5421863675104287,0.046765045577043,0.3386885471240766,0.004062629190345671,0.1464067896491515,0.0007766961242923247,0.0,0.05419971890113868,0.0452761831170972,0.21402636416094706
56,0.5743414200717353,0.09083687178865534,0.4903002332519025,0.0013947529800818726,0.10243647859880824,0.12283231191912261,0.007252736416709488,0.005304459493764071,0.0,0.008926286873760653
57,0.21600398772839924,0.04821065693649107,0.08384140455599255,7.502923948420969e-17,0.030158954841830378,0.0519418242578889,0.0021256239301471564,0.12389568336548074,0.0684646296729896,0.008248398676152456
58,0.024350461819937663,0.06256112989405689,0.008478383007825637,0.0056954225671731005,0.03264584896348875,0.1875128432044642,0.0031327714437773403,0.0031221884970740977,0.03824363603050997,0.002202095078330119
59,0.08509254864008085,0.06935355168822388,0.17852078595039536,0.08421461747606139,0.20556296930250995,0.32870126386893855,0.010228414440523225,0.008389711752170955,0.0,0.0012648422065248586
60,0.13916685331122872,0.0,0.07412657153030988,0.1994388826364982,0.2798049222980082,0.6369999710007495,0.0,0.447977972442218,0.0,0.0
61,0.0,0.0,0.06325439604020475,0.0,0.0,0.3148369315837289,0.0,0.0,0.0,0.0
62,0.08191892769835918,0.7564630036563641,0.08687838076780778,0.0,0.009516038760628572,0.3144300035406525,0.0,0.4120342176370588,0.0,0.0
63,0.3316160026052187,0.6128742339937301,0.01353513131727998,0.29361895318926085,0.46847919524248777,0.9538116877741376,0.0,0.0344285718469232,0.0,0.0
64,0.5956760269720612,0.6598611440261588,0.15640991676959173,0.18977129309909055,0.7588037391027815,1.1026842212314352,0.11255189441313446,0.2583769005816042,0.0,0.10812255769751648
65,0.035751898791491654,0.49407975984921865,0.1841547216036823,0.07770190722529025,0.8679077849234527,0.7376961465503559,0.0,0.08344661964282353,0.0,0.3748992181533518
66,0.27995395825100755,0.25580402435277855,0.21845369853700117,0.005672972967600234,0.0,0.6484678121722434,0.0,0.0,0.06168708466171278,0.37987464740841226
67,0.03947931959892615,0.6220379951056932,0.19813366833063492,0.04161573071933639,0.25823011806688667,0.737005031556519,0.029852027302533335,0.002762899984306335,0.03336848058473393,0.17619650323002642
68,0.15378970814073076,0.46752205066586683,0.3187418714543182,0.03465493205261185,0.34219348107961584,1.054347287992527,0.013826518808552006,0.25286637944658286,0.0,0.15628516222799416
69,0.40598830967100713,0.1962580245313564,0.17760476826872337,0.036395702055003976,0.30215794052866685,0.8992627110642968,0.004671178649027141,0.059174400829805025,0.0,0.0
70,0.525695033904586,0.2639952476505906,0.20459190760626614,0.033823372737325295,0.109500515479071,0.5725750992114929,0.03561161119150453,0.08235374411730015,0.041310122560249594,0.002179607885781368
71,0.3540688659083822,0.3733600393384995,0.1612067844162832,0.09176774588891694,0.2204357877536572,0.6629901291231719,0.024300555215481894,0.01274192842566896,0.0,0.03800368108669297
72,0.0,0.8289746604186627,0.0,0.0,0.1586634158669269,1.1790217434290269,0.0,0.15995349647486934,0.0,0.2782272444550769
73,0.038368577163804825,0.7384030742106514,0.14289687069956336,0.0,0.33147117756388794,1.3694333095752784,0.0,0.11691780087987269,0.0,0.4587576748228934
74,0.20059359758178538,0.10921342056682086,0.4312465833814202,0.007234706392591234,0.22258337601548736,0.4746070076853187,0.04442507859023326,0.011246455511862307,0.0,0.012195702137936713
75,0.11884978149154737,0.20595942351172744,0.568323370983081,0.016522973456221,0.4861235493774603,0.2567323095953849,0.03441276153550601,0.8140745168219848,0.016026791971426004,0.0
76,0.23903669626537813,0.7482004005327377,0.047936926497461736,0.35871810237703283,0.7496672727028288,0.44405335860827294,0.0,0.6648120767996227,0.08944569286228576,0.4517536073032145
77,0.41493360741895174,0.7413058586474598,0.010369255336749773,0.2429185050975922,0.726508870549281,0.4541634493904668,0.0,0.05305233082873742,0.0,0.513430116267636
78,0.4731626275451065,0.6519126558370517,0.014382894805140383,0.1318039432647447,0.3049053925600423,0.3705209970377398,0.0,0.3618806946737962,0.0,0.8896426958022202
79,0.040447814472708614,0.5460702481010469,0.1809787949976228,0.04099444115002562,0.20171691685894463,0.5653595326342274,0.0035717172759518927,0.2819895557110329,0.018099981890066747,0.08807187038252304
80,0.08126113666647929,0.395406796936347,0.025233856313527637,0.06719535661643733,0.3341321197302604,0.3715976713053384,0.009930619852392391,0.1070588274819264,0.0,0.09145487207472885
