,ndev,entrophy,lt,age,ns,nuc,fix,rexp,la
0,0.09468627016129222,0.2247216619278305,0.2433388174016524,0.1438126941463902,0.019297331710323412,0.15652319308978038,0.2916696450361043,0.054392737910498236,0.011497373322567266
1,0.08867774255308523,0.058061428533909755,0.07943226932788994,0.07192913730487227,0.005745358521710299,0.001579028542145218,0.5342979605022862,0.057112048933233024,0.012997233059757106
2,0.0,0.024801002391886273,0.1499612152085145,0.13203144999400115,0.4854372431438111,0.05238576732883279,0.16123396698111234,0.05307218280741614,0.06040282218493144
3,0.31944749872934813,0.023771439699444508,0.31005593017856675,0.16953606775019284,0.3314995624035353,0.1719258800514333,0.09019260790203538,0.012549875155222268,0.12179802382270317
4,0.36682466894641147,0.15559439653395457,0.3600316775109621,0.01339459319769853,0.11056860226860815,0.27299683646447176,0.0,0.019479141574219802,0.22347624500400964
5,0.31403981317358576,0.28970075479371277,0.7196459991291928,0.0,0.042583962432741394,0.18552932395293012,0.10822851628882273,0.22418115389770382,0.5477344423706085
6,0.4064568557901924,0.23218672703374257,0.6458548457532426,0.01396775758367691,0.021206772941044543,0.10050321074249532,0.10856748055794756,0.06257527328356198,0.20351639913774164
7,0.0,0.5973545848467637,0.3612744807691313,0.035188565991009155,0.10696483086217612,0.24226943088161193,0.0763255839720482,0.10159401242311991,0.16818524147787564
8,0.0,0.2273973269531826,0.31477029052534117,0.2230452704869637,0.275812482361098,0.01409646039655156,0.0034800739404215646,0.11154338146593176,0.20959875928002564
9,0.0,0.0,0.0,0.21902059417663206,0.0,0.024617064955038268,0.3374302562625424,0.006351098048334449,0.0
10,0.0022227255920106567,0.07032260441444604,0.320085881778001,0.1934858292538782,0.0991994609614149,0.13926974799865047,0.4998176658370227,0.07116223247105509,0.061765214065616
11,0.8387644939996346,0.0603270385353076,0.07237507045643517,0.0,0.13907064081861556,0.10751402950510607,0.2823717875514287,0.6153821311141218,0.07285242454930069
12,0.2323561922889767,0.0,0.2124424226559878,0.0,0.3750642476631418,0.1480300949457714,0.0023450998671920263,0.4371925331635675,0.0
13,0.12109755424021416,0.22831048801323003,0.15388608952515875,0.0,0.3642229357295889,0.0,0.0995941165641159,0.30773251088517123,0.15259051115644515
14,0.21087627700923056,0.5945633526780915,0.154704622148026,0.0,0.339542523621608,0.009994722813567482,0.0,0.12144349513845393,0.14060388247902378
15,0.1637519931963234,0.0,0.26595226659899074,0.42489915726044847,0.37446732178360037,0.22064123909794675,0.09104692272705174,0.135771361546178,0.11780502323281052
16,0.22859316809107724,0.0,0.45481433959622736,0.5333966406150614,0.3610081585831945,0.1242088951133016,0.009113015042728908,0.20654127662175822,0.030051334441615847
17,0.22121248793868234,0.23695319236510218,0.37959656024229127,0.4493595995477633,0.39208967836067754,0.1385340751394343,0.0,0.04791489617938736,0.0
18,0.0035004507352732668,0.0557694642663491,0.09271534045414528,0.022170330476756272,0.016481969924016716,0.41976878653561256,0.032971502793222876,0.272496429179535,0.003019970820269897
19,0.19136431787536587,0.3098576480688838,0.29657697173603037,0.1757603522969203,0.0,0.3660817840734927,0.06662792497647271,0.21284331325535863,0.0
20,0.3696981141313537,0.0,0.11524442014180866,0.04636089617893506,0.0,0.4939748181746821,0.0,0.025206721241438898,0.0
21,0.2763828932773194,0.09344096776232676,0.04399529763157029,0.07172662477681174,0.1798915949179662,0.290152734546245,0.3144431853684739,0.004507585896522425,0.03177130128195927
22,0.014403738475013741,0.0987135972069195,0.03266114916552815,0.08309964621456019,0.20475404518078202,0.2538998558793498,0.47750949269881215,0.2852770015137853,0.01750460845164001
23,0.000851402676057428,0.23468018861133705,0.31626061503228814,0.25581475583105223,0.07674020763788106,0.4151632140141908,0.15886706293309244,0.42115271892252143,0.06314382117259386
24,0.08505087046480556,0.41174215869425607,0.36150487778407,0.46312426563162473,0.07184022605763161,0.49100740897912326,0.04396321393683118,0.12698155780392692,0.035937154918116956
25,0.0366279152033864,0.2859263457653068,0.2245247949927274,0.33811838751208173,0.17040850518113468,0.5476298387670487,0.0,0.061638247460096565,0.0
26,0.17690476803942676,0.0,0.006332360594133995,0.26919221588450704,0.2177056107364466,0.3310440304489092,0.0,0.055031451253174254,0.0
27,0.15205238945102387,0.029347768729511867,0.11309516042161794,0.4225687913322326,0.22373156920754794,0.1926914944549804,0.27233366116676094,0.10109097508242029,0.0008943266604702681
28,0.12298548553939469,0.1577580973857764,0.16885139967719867,0.3880770362545165,0.0,0.013334267263192636,0.000313052975695403,0.1315550467923509,0.0
29,0.09478849425888995,0.12378608064335195,0.09085790279372723,0.24869629164952403,0.09632454994995081,0.07623203921697504,0.03072619364331674,0.05596639713495369,0.03256694992293803
30,0.059488502968193704,0.0,0.14891159052495098,0.3818523304197542,0.08864554460148148,0.14012394255267072,0.20567735275022284,0.006219330145409843,0.009114821412467423
31,0.12510201107482016,0.02671780386381413,0.25515835164205786,0.29136993393075367,0.20853986094701188,0.012647834855247665,0.11704613182894356,0.04414416769976082,0.031006024456883177
32,0.11369555924359671,0.2211320645257542,0.24865001895156827,0.0,0.30399704956579104,0.15211408154336645,0.045012734056392126,0.0010921690664933864,0.0
33,0.012669959746878083,0.2514803298093483,0.08549453570041236,0.12910127382945774,0.19082659274390715,0.3197127391422864,0.12634968696255552,0.015426373675391467,0.07505274399703271
34,0.24616853916999265,0.05498128079666895,0.2894557817184053,0.16491579955171576,0.0912777112885919,0.6306400271940686,0.2964054829562662,0.015012338024177882,0.26796686045558077
35,0.0,0.062034335893763906,0.35834830654087835,0.24187782175546968,0.08902861358966124,0.022326314401720355,0.02616186912223779,0.06683765159577043,0.2355219000768408
36,0.6024427458495895,0.17172201449104138,0.0,0.3335977612091047,0.4616933901906042,0.33040061178117075,0.11001988826122792,0.2196777598269727,0.34000600464261627
37,0.5000374820165178,0.02161862162567904,0.10245905655469763,0.20317787926734762,0.6758330445433575,0.30652853843472894,0.1795591893961828,0.04786079689476991,0.16704533468893223
38,0.34467026945257917,0.2766266148213751,0.16652701311641452,0.15527012268630563,0.6929726367339683,0.0970225684966037,0.14132167708583207,0.040741236244789446,0.009882669336837444
39,0.37488632166835695,0.11812909795323313,0.10153326710047787,0.2653576202279292,0.5387287191268245,0.1897820691384797,0.024626644816967618,0.004429171425836247,0.0
40,0.059168523861319065,0.002773018113024716,0.014699965781926599,0.35180535300010324,0.2452784321943189,0.10182870756446029,0.05885261552784589,0.033507654580498474,0.0
41,0.0592984052490526,0.0,0.04985101979766187,0.38049677075833416,0.3588747981846129,0.16476519515818383,0.0,0.08397785762969547,0.0
42,0.0,0.1727884043693224,0.030231261272263096,0.23086213995668628,0.09869007525476976,0.31118952077168255,0.03932274088656378,0.04457029278117717,0.0
43,0.091212364736157,0.2766990085331137,0.06655353033474318,0.2652788394659612,0.2273297928526965,0.20884731798476747,0.004185834994207614,0.042175305697609015,0.10039685694429705
44,0.11484113321361532,0.06255080258629772,0.2283622567613073,0.1942261665226307,0.31390480009191285,0.3976561315799786,0.20002845928919674,0.18576857465787677,0.0542909481161155
45,0.13778746788963803,0.003555860085126713,0.25027408031846937,0.20868986955552143,0.378136173059011,0.2525804875851315,0.20771500785687794,0.04234517402382838,0.05639095230945371
46,0.2521827234351916,0.25344739817758494,0.011366560281349022,0.19114561600611515,0.24089689251191035,0.23896592982535012,0.05335374208059375,0.024759054052309708,0.1110107178242864
47,0.26145902057946707,0.0,0.20116427106279933,0.4194315321704618,0.33516991212442704,0.3964776898667644,0.0,0.05285047172542181,0.09561408526521646
48,0.16781295819283612,0.14545964063055974,0.20265176126128207,0.39713924387723315,0.2919738039798967,0.2403585723079991,0.1273223150111576,0.0,0.0613914999132916
49,0.047582570828662456,0.5895918869131733,0.0,0.13910307137063593,0.025836176720778474,0.2046243452257962,0.018639568935381195,0.0,0.0
50,0.025819765771408494,0.3324583783309096,0.06641883510965035,0.2411029455402408,0.1549714005497267,0.1349383501930724,0.06468307723737464,0.10641244004056354,0.007194842862119471
51,0.12587308714457368,0.2883140388708711,0.0,0.18788055240281862,0.151323718157581,0.1770187557147484,0.14475940051786168,0.04535142667712602,0.0
52,0.024078170855246567,0.13197567197247465,0.08271312586320195,0.10204588089906615,0.17503426101660452,0.22543810359357408,0.05760221427791637,0.011756008262910313,0.1546684161034194
53,0.1255311841115872,0.3408188098856201,0.16337446011046758,0.2736218063467715,0.07033949281105092,0.10459259587682664,0.0,0.07841104786930557,0.0645439442379713
