,entrophy,lt,age,ld,fix,rexp
0,0.2663368326317209,0.6102557463715721,0.007008003789994195,0.5084794919469066,0.09918074382103807,0.02296823062761124
1,0.1790182217832505,0.6237266591797685,0.02690356677318077,0.4993012511763829,0.0,0.1248997181258778
2,0.07960434153319979,0.0,0.0,0.6708967587616845,0.0,0.0
3,0.03682459942828066,0.11051661690920667,0.021030002632641532,0.2234614642606685,0.029665526765273318,0.14027857464369686
4,0.17133888839988196,0.4556482991193034,0.020058348364988345,0.37005570410879096,0.0636326052811732,0.12603863089768
5,0.3183342884192697,0.4630723895023193,0.02256393533244797,0.4246462905535504,0.10562374087680897,0.14545456703464651
6,0.6501273802720904,0.5766927324982165,0.04634807964778743,0.19190211114913375,0.1286596812475608,0.15940017747241284
7,0.7532173157095594,0.5346797333283343,0.05253603290503186,0.2832605938931646,0.042064287025203644,0.08214949556128726
8,0.47961093931952165,0.5072114091761774,0.013275947955416471,0.4434813494893571,0.07063164686202733,0.0908904293616455
9,0.5981030991208084,0.6542193733961068,0.028392394051360674,0.28468035428725025,0.07431000611065039,0.05946178145798956
10,0.6132238947330367,0.5406575980948134,0.020410637493260483,0.13411166309313904,0.005392101399609639,0.029948949913563803
11,0.2726858816206355,0.9277004072582223,0.14364385898285706,0.37218758937277646,0.03757127107594953,0.03797347476875776
12,0.5536680151154556,1.074314190700074,0.17780154602896794,0.19844681772573067,0.14224636465486165,0.08271674414855805
13,0.2307324847946868,1.2593806597512438,0.0,0.023479157540215588,0.0,0.0
14,0.11099818919417964,0.7668998752402441,0.07540585026300752,0.07352053076493602,0.016806367978330457,0.055511918658348626
15,0.2656821874115991,0.7418548563005176,0.0015189393083624868,0.06814204261147871,0.07359333668955112,0.004777698305185295
16,0.30136282444516066,0.8850494204525463,0.06707497021028609,0.2895809833701089,0.08286853248855033,0.01880705472176031
17,0.2685085929970649,0.954751944062922,0.018933022221395226,0.23262007986679142,0.05924419630495166,0.0010561279453994024
18,0.20650937406277525,0.7944471773034693,0.008043511043295737,0.04913279186744557,0.04606802966744141,0.013601973137546465
19,0.2290249908308487,0.959615753162317,0.054829434716038114,0.2222966666982535,0.08261284640750137,0.04102881747279808
20,0.14859689312826002,1.0131606809518476,0.030717706197411106,0.1286892830543754,0.08855268815841973,0.046920760904834685
21,0.3958551265498852,0.9942678000384984,0.09077579468157046,0.128428794468203,0.06689145182467643,0.05744383014024331
22,1.1472429221926257,1.0915450613912714,0.004255691252004589,0.3987186464078913,0.12008943815705005,0.1325758781604163
23,0.8710392529071381,0.8204977291833764,0.03260313660970625,0.041958773383167,0.04544132818341597,0.044217925399111395
24,1.0091776340441063,0.766112252802328,0.019479313116615205,0.018011571955155334,0.036941461402576745,0.08715839842657817
25,0.12143365562142411,0.5270041292324846,0.041955948577629354,0.07036360235563738,0.019195526776498877,0.0019235406123354407
26,0.04429641632888042,0.42137010522191665,0.04955837330701448,0.03870379109311683,0.01634579705651469,0.006734552269837935
27,0.036718591775014145,0.3478294182626108,0.0655831931607038,0.1056092041634274,0.010822239828166639,0.011417461776424895
28,1.0555602784343008,0.6972102653537375,0.12529806980273855,0.10995667035792812,0.25530077930308215,0.25385025494055635
29,1.0025278623869123,1.0144753546310143,0.19603489165319615,0.24660032030604875,0.17749233289046001,0.2683233286591564
30,0.031362908390104825,0.4345816955477652,0.10858129199797069,0.1168428264514756,0.0020663371465875326,0.015827675734570393
31,0.0,0.8500073713800179,0.0,0.0,0.0,0.0
32,0.0,1.0687585269041135,0.010912128173165588,0.0,0.0,0.0
33,0.18188430228878458,0.6661047701900339,0.011822674203751417,0.11307431502701257,0.09209828924695732,0.05170496863797623
34,0.01993071949298939,0.1668084583724992,0.018178822625668466,0.10260958294319168,0.0025900744702302505,0.0020728485238847715
35,0.9044929675563733,0.917687674925638,0.18565600951809752,0.1535559298358139,0.039797708815501716,0.11762078208782592
36,0.6693222038728316,0.7388086945150742,0.05813606573937028,0.200640399366336,0.09638597668559604,0.1656077360468939
37,0.0,0.003803595473719086,0.0,0.0,0.0,0.0
38,0.039344693292367325,0.09664433518359068,0.008001639535359673,0.13517487003511977,0.006218437528802504,0.015977450272360444
39,0.6491073390083734,1.0940290228744247,0.022083803283271728,0.24929485361754525,0.24957329466166062,0.010706564460039343
40,0.5469332485355085,1.291689406062874,0.009239900638772633,0.2843751293761626,0.1255976382005309,0.015527306177374422
