,ndev,entrophy,lt,age,ns,nuc,sexp,fix,la
0,0.0,0.0,0.6011439267644122,0.8752740000152334,0.0,0.6497938434322449,0.029710919303340362,0.018744107474673782,0.0
1,0.1852547778020615,0.33294468480600337,0.3216650811680601,0.5794886672593075,0.0,0.0934827940226807,0.015611942855686413,0.29633153394076445,0.1605093579042619
2,0.0,0.0,0.050188485040613975,0.23893580662655048,0.0,0.03222165119310267,0.11768353151888127,0.014621471916587695,0.0
3,0.0,0.0,0.2738563691939178,0.3010837834030292,0.0,0.010451193522681163,0.10840028430191823,0.19556690806633603,0.0
4,0.15687924381272392,0.0872228588248274,0.3354624988668119,0.383569439690359,0.000510370359439844,0.20100393872946026,0.05873481703761345,0.06425840836593612,0.023177744889883542
5,0.0,0.5095397660179872,0.11609508450262446,0.0,0.0,0.03408229562505476,0.14664915210652846,0.026694606006885405,0.2587356013917698
6,0.010692760050478737,0.21161132473957664,0.05482954756980976,0.08621784954306702,0.0015982674229619133,0.2585296812001665,0.00429774563524282,0.1416443456796657,0.048204314101838286
7,0.22622984920019693,0.08949088741037382,0.20826106239304315,0.33853880261243036,0.022058620307585725,0.15868165287956623,0.016491863527224114,0.02856717980153161,0.048685330301211825
8,0.1805713658237754,0.14577666535910336,0.32873754912722386,0.5855626798203356,0.05122300049420552,0.08627574084388213,0.13487057327028817,0.021633692189793566,0.19960485957323942
9,0.0,0.42617494346678164,0.5617388270949283,0.4866929164744344,0.0,0.004265508344724197,0.12691892198021992,0.0,0.31404645434411066
10,0.050365791922689,0.3919538984204713,0.448574744572182,0.5163847915619381,0.0,0.09610339080926669,0.031238336506937178,0.03135814260501605,0.20233221863425435
11,0.21735148365751972,0.2586298648059794,0.2748387597062283,0.4916791899014548,0.0058959462293922205,0.04945753933046199,0.10694698195584415,0.024689060118917562,0.29944713932535766
12,0.0,0.0,0.0,0.3886522997035999,0.0,0.07984612770698837,0.1216209196387091,0.0,0.2380693793595303
13,0.14052084430635364,0.0,0.3615875874361075,0.29273402499109447,0.0,0.06461225210610122,0.04022821796734849,0.2406632233337279,0.33050884497655314
14,0.1189866001768922,0.0,0.38289422466535106,0.48256795511960254,0.0,0.0,0.0506785231065741,0.34977867123831513,0.41306162036715033
15,0.17658994119521346,0.1410399651865863,0.2927770605681563,0.1813209197836729,0.00691616031914674,0.22561110933130796,0.10051687424719313,0.05830480563231712,0.31505351025094364
16,0.1208119082765864,0.251975961150189,0.4529039928196681,0.4953969755543707,0.0,0.12617642265106155,0.06952433180186851,0.0921858433084275,0.10521522315631969
17,0.11613774393695592,0.12418703696609189,0.4579720433583655,0.7480517162056575,0.0,0.2399232991927806,0.07440819119051982,0.03960433978791772,0.14476104396080064
18,0.06521565100807004,0.011834229576987126,0.0632766147027704,0.013946834920952873,8.579260536652708e-05,0.4256928539787562,0.10649848821928029,0.030905109541518823,0.0069407446354863055
19,0.08261538607707603,0.016172312933946265,0.17929397751189666,0.018921825081515596,3.4497809251028586e-17,0.32067208906758743,0.06615011472833869,0.04165341994528336,0.007174257457709164
20,0.0,0.0,0.047522693952196875,0.0,0.0,0.3480277534509727,0.17701626075712856,0.0,0.0
21,0.11204806059800033,0.2152769787796811,0.8063157103338309,0.07651435727685549,0.01849295953802283,0.49494393030517203,0.0,0.21934520869672558,0.011757203112358082
22,0.07968728318102258,0.09332426621262208,0.5157992704409294,0.10466177121335736,0.005356517763479718,0.26612907231674254,0.18383942647142437,0.18592204169663826,0.034630266549813764
23,0.10954246916347432,0.30213843517666006,0.8322186217355855,0.1978190991508416,0.011840411478608247,0.002800393336031861,0.1477491956868093,0.09050706681981036,0.014441178092946401
24,0.5174344125602388,0.07292208070453055,0.1783888949788903,0.12483534049419112,0.00616679975482732,0.5026573899825204,0.08510803225263648,0.3781606637617176,0.20287689139831705
25,1.0887259191364855,0.0,0.23195072336149736,0.0,0.0,0.21598118481519654,0.4263686195368194,0.5071058009775601,0.5441155361748063
26,0.1457395156981144,0.08239588681395218,0.20146823454955162,0.2447185740895746,0.05547726867490564,0.08035387354648803,0.5393177387397515,0.506034451825348,0.10005263989743952
27,0.0,0.09514561884188892,0.4360668428589393,0.42757372978618413,0.0,0.013904367333308942,0.5255433515013677,0.2593037232190046,0.0
28,0.3988601101430539,0.0,0.30221234178402606,0.5739511917278997,0.0,0.11677787060590986,0.0,0.24905663539190892,0.03573858006911862
29,0.44774028633849927,0.35166601968475986,0.35058330946618504,0.508638793820522,0.0,0.2164249218876507,0.03537825714727795,0.4518891774980887,0.22898018866052217
30,0.0,0.0,0.2691709212720323,0.11640024832071397,0.0,0.06120207099955716,0.41370442809770963,0.45269014261117513,0.1987442347055401
31,0.2840890190278601,0.06907528900757999,0.3771469274039741,0.4383578427152296,0.04419443246953134,0.2727260165415602,0.6370044468524064,0.12461074406982586,0.13931537827396673
32,0.0,0.0,0.16641507086473598,0.0,0.0,0.3115353589790787,0.0,0.0,0.0
33,0.13610655562440754,0.044256592930335056,0.0,0.18858184244560028,0.0,0.4188883410881835,0.0761925262292807,0.0,0.09916781469794823
