,ndev,nuc,lt,age,ns,ld,sexp,nd,fix,rexp,la
24,0.3037109542813208,0.29252676326743376,0.3457604027619974,0.3142339313625008,0.1438933015626392,0.09795541793952865,0.3115037867199691,0.12079016418205339,0.06769484703033872,0.045300052448235,1.3650759360568254
25,0.1948789635019672,0.4475739780824676,0.4747552977071433,0.22641250276726768,0.2634608196652867,0.08683308173674781,0.176289109980311,0.22885859921432153,0.11049775683288013,0.022912831605569953,1.2562662037513455
26,0.3311976786568212,0.4925833414758602,0.4854877368576093,0.20563382825431703,0.16926024270877835,0.0731516767881932,0.009753692107449443,0.19898561272641072,0.1692445933879885,0.05306903340590181,1.1695591564456105
27,0.4914660057929143,0.23731252628105282,0.5094129698633275,0.13179188540802136,0.07416463176101232,0.04520058043943711,0.019946341645717295,0.3030723235639105,0.22680339321239715,0.01809404330237316,1.110739429125305
28,0.271490233144787,0.001325190142933061,0.29821092285424766,0.03900194633143701,0.13618482104006938,0.08756881136700564,0.13352522304760034,0.054959784639821124,0.11318137025713645,0.20442785554598591,0.9284783391928046
29,0.1384731788275934,0.01156670613134845,0.20573149139586033,0.015495652675141995,0.20801322153737625,0.5213482160098345,0.02059120865458906,0.23070897913924773,0.02021906282281987,0.1912929335125395,1.1740519621983476
30,0.13937393062528883,0.4673370328531319,0.24626006842470208,0.34912355485817564,0.07634773500989915,0.2554153049831739,0.05097246679695128,0.04816176710429784,0.18571756267289843,0.08873315290843299,1.2048331954758333
31,0.2038803811806485,0.380233526552133,0.29218103996823036,0.2110322715664056,0.036774624077246375,0.03152910180966078,0.007714790353250068,0.07552061419157663,0.22104469192891887,0.03306885524925084,1.0312935230989067
32,0.15303095634295932,0.0,0.0,0.014902287767573373,0.0,0.15166393764820862,0.1554245008808525,0.03941647194927075,0.0,0.07533614091454792,0.7153865543908718
33,0.16690779893464774,0.13908418004874926,0.22044318906496474,0.18770052494041647,0.12201321541084412,0.14718133451783358,0.21589277953802805,0.3091563026508905,0.01763549014307964,0.2085428709481723,0.9902310601404798
34,0.03617266832239366,0.32665583185402075,0.1168810055818644,0.24738197484452207,0.08678626678366702,0.0817077801722598,0.1951807229903995,0.4827245837779574,0.002059421184310157,0.4253785856986859,1.1035907088823262
35,0.27369694275758255,0.6293835718373454,0.39295605886071516,0.10046169610175631,0.12076768797750864,0.004118717763116895,0.22772479967220396,0.4682046856826947,0.06279608515476438,0.04612993849657651,1.2098675605864402
36,0.1594105617124474,0.6437558667152778,0.6727407975688511,0.11852207629094454,0.18116355707682627,0.10170871723763948,0.21684136108680985,0.3337943501660481,0.05092669336931558,0.08936988047927999,1.084540613621058
37,0.23067396906322613,0.5765010188473467,0.8672509849012239,0.028473904507665303,0.03280954637233745,0.14847032472249433,0.23179261659370612,0.0017094184269471544,0.12536210784895166,0.06198787071536092,1.4741608773616943
38,0.24083475924600786,0.5029350791920956,0.5259818578612314,0.09485222330281397,0.022249313163177693,0.022640913740399143,0.25004480472830637,0.06201461144407511,0.34875021163970943,0.10941126227865669,1.4150769789794326
39,0.2101305010726077,0.36509617660369903,0.27774300045272055,0.026889320538674714,0.10794938101285266,0.015840792735414538,0.07404938388515905,0.2807043842305154,0.3092569440346783,0.2643679329698175,1.2879217694402354
40,0.1643546676904404,0.39775563000961156,0.23089008680679224,0.2045504030269573,0.22611565676757064,0.047538193750099184,0.02862358653136211,0.2772483914790592,0.24666848499442723,0.06393338261877628,1.3608879368327362
41,0.06753104971949109,0.30601055340431627,0.3225217458103366,0.1326833447561791,0.08483108296178264,0.04101923655581097,0.15157846020721283,0.09290652309610968,0.17443411223509325,0.08005410646580026,1.3172559140201334
42,0.06501688488631326,0.04783430813804491,0.08515258582483667,0.040069049206973545,0.0,0.11097650348366446,0.1855833841611676,0.0,0.0,0.004910567945137626,0.8789952868591847
43,0.26224909123296947,0.41586219678813896,0.08453651279325461,0.31516479346899784,0.027042745478302835,0.08905725463533162,0.2931759475525222,0.19895078930970878,0.025131707363471173,0.03627548693133779,0.9088499130129812
44,0.16985176624202195,0.46455883889604827,0.1780823395091816,0.1833551971760864,0.0044578720750221255,0.07417731502823581,0.3229796530035319,0.22977978441853447,0.19522363172606694,0.10316077358021003,1.0492804733240575
45,0.026697880676590634,0.15827016967126747,0.13845696637608335,0.06808389272563739,0.010528084225301012,0.02198178383835845,0.29021246773502085,0.06132237134906855,0.3191100136368907,0.2723838932546529,1.0524637538014052
46,0.08115797619296096,0.07487378412596017,0.16859221919335068,0.17475235372691836,0.11170991208807846,0.03172150403031932,0.24702867559100802,0.14194350200137776,0.3041592114324721,0.21923561496164098,1.4127517113758774
47,0.052811593589072926,0.29085682962201914,0.40395116580589796,0.04105156022808594,0.15289529191436235,0.18977091222949663,0.004574938404899268,0.10796040178850975,0.1504512180685945,0.2705253586866804,1.3426133524884614
48,0.060526676887405206,0.028442550760538535,0.039590242367147914,0.23519044015606175,0.12371789096200096,0.016092632860007117,0.03021706866185395,0.22216244717453712,0.07945816507204231,0.09617655502198304,0.7599788202733149
49,0.022393488434435758,0.3310815918875626,0.1790700004546061,0.0847267906097201,0.06377896755394159,0.06941180879963335,0.12134399732254032,0.2242634936294864,0.05231710244992221,0.054018476817771166,0.7438214650466444
50,0.02147492221143891,0.0,0.07886616219498085,0.057173966597915786,0.03537862193016811,0.27455326627335097,0.2652323542475997,0.004271515666149236,0.07359689428642406,0.14989693713506053,0.734889679879257
51,0.018868590005754693,0.05641032080021329,0.07522841780012408,0.002508399447410944,0.05699004790733061,0.3428534406678869,0.25175471707949115,0.00160647658820097,0.01029377700543112,0.1597680415382962,0.6206387748798137
52,0.017052114209823332,0.2951039939885886,0.40846526721469145,0.23916902863071265,0.10275255386202083,0.09367347510414761,0.17358598921911284,0.13009033682622104,0.38613415134362983,0.28736877625181656,0.8675804283163587
53,0.21079828205786844,0.44099245121317604,0.5660740002457634,0.024606958631562266,0.05623021126167256,0.033077218158556,0.014148216343186124,0.1535457061073139,0.3354517511910787,0.22944075248990103,0.9341884237100476
54,0.45454295483891405,0.557225811686172,0.6120485542448117,0.16004095624028958,0.005791710052900677,0.06021104718246446,0.050220438997075845,0.26442502983552546,0.11392696475258479,0.2885914852868396,1.050996311198874
55,0.42822822771366087,0.16757537315531512,0.07260722331850382,0.0,0.0,0.07976703255072579,0.16208486110722511,0.0,0.0,0.004448637389563517,0.6181693288650401
56,0.4697384107477167,0.0008176464955325794,0.08584331314588003,0.0012596111587680646,0.07180880672213069,0.10823263408283881,0.20584725318269437,0.07739834126480169,0.10238249905032545,0.03887064613408914,0.8000251411213088
57,0.1946580999462744,0.5297069928305893,0.21588908938180157,0.08813071467713955,0.017316936675148546,0.00836535524044211,0.05658327532957905,0.04116457691295283,0.0,0.0,1.151030633351946
58,0.05011600235923104,0.6065621072542886,0.29487012490006165,0.01570080737965573,0.13199516672999476,0.1293000818362753,0.3561424325577203,0.1553390456290588,0.11257008001038958,0.04662465151674916,1.4581239930867378
59,0.11831430092238608,0.3539942057384375,0.1785844387527849,0.23697998481621224,0.2646365463052335,0.17577597249811103,0.5118357603822652,0.37070682794229887,0.00752184436451135,0.22526481636785914,1.2071060691918527
60,0.0,0.0964445677515285,0.21419801567390592,0.0932744908286967,0.0,0.26736695152172707,0.49776478430734034,0.0,0.0,0.0,0.9642621945252057
61,0.0,0.6377078603130638,0.4353138570276287,0.04107440261662379,0.09889479250083799,0.1732749255301292,0.4951893092191731,0.26259937745807105,0.022150966878068622,0.025886541182806144,1.3877189101971141
62,0.0443472817844979,0.0,0.028712092288366846,0.0,0.0,0.0,0.26513376911219433,0.0,0.0,0.0,0.52501090485819
63,0.15642362702348808,0.0,0.0,0.020585055153631394,0.0,0.023322063346448728,0.15788027162405088,0.0,0.0,0.0,0.8963089423761536
64,0.07962544028901453,0.401498619513494,0.14198025008192058,0.343748253534908,0.17765148108519857,0.00041892126189525813,0.08701744125297113,0.1710823361800673,0.14563675031578388,0.16248930614836535,1.1474348920060802
65,0.361494568465782,0.12289037807377545,0.15505223431805515,0.004454265301370476,0.03767517846967494,0.05773776254212254,0.18520282474854258,0.43219581918585304,0.030032924420055188,0.0076793594037707184,0.8950978127580327
66,0.3949385814127218,0.39746999165568964,0.489745830866177,0.011599323791370747,0.0659724982491263,0.08842553466064779,0.3598383425747738,0.5248577807517728,0.009437360823757403,0.031082136321160386,0.829943760734958
67,0.353986439060558,0.5267796771426952,0.658195932457293,0.034034150584367796,0.0620246809561627,0.06300208718608367,0.451277646085731,0.45395623935782053,0.11368796557321531,0.049828233834318204,0.830291634603619
68,0.17595500016156088,0.51222009812337,0.4839974644116387,0.07886262524407332,0.12841953143402854,0.16020301128195674,0.3771173861323275,0.3612299805526121,0.06140842959254677,0.26669393539619524,0.7937325206164166
69,0.14793631099569624,0.2274364823836588,0.05566405005364099,0.09804641342001803,0.012715289461329998,0.1831923639196987,0.24724211891852013,0.04577599069258843,0.006832958953849634,0.1790497483301055,0.7194151257197281
70,0.2568855394695622,0.1982076420174536,0.09720239140244519,0.1389456046996182,0.037459671827409224,0.1293077036579563,0.1935592873003448,0.11172399480601534,0.043506158785781936,0.14611289165012753,0.8713346205567716
71,0.0007188844017469662,0.0,0.23206604138198,0.0,0.0,0.22352830240292376,0.38530068133947776,0.0,0.0,0.2229900935413072,0.41459810559939075
72,0.13482688713344723,0.20171755035562422,0.08915121398057645,0.12205331585846586,0.09900602545613008,0.38720032869120463,0.6075701455144293,0.21954583733218294,0.09266779266895168,0.034251970487927864,1.0144996327510518
73,0.09376169807971835,0.6632182303248819,0.20491144886979176,0.1947360706936307,0.10534403950425657,0.2964491631351466,0.6137100595570034,0.17521598220972384,0.021927620197601763,0.1549119957348001,1.128137052116885
74,0.39077013385485504,0.7725199242597895,0.5794482868548393,0.06464098889539081,0.0643121429493313,0.2644152067879363,0.48759935900305307,0.22526215160028015,0.0788759161175907,0.02516040029098923,1.2701838937642864
75,0.30429896949066254,0.5361967648561222,0.6357645941684138,0.0,0.23989253800616334,0.13648578013459553,0.45996198604795757,0.4206736540016479,0.07553102576717566,0.11345750329973311,1.4692720246004167
76,0.01640527376000839,0.5389796010641624,0.41787351053498134,0.04210431041046698,0.3529637295523468,0.12742755609825313,0.4616012615402568,0.3457015775784692,0.06486400467760604,0.041241472043619956,1.4513002595456677
77,0.007201671312426792,0.4223270282015818,0.21475859345287585,0.05797713586284029,0.16064740050905368,0.21831836771134183,0.11661628782863166,0.23968338070868123,0.1454056582963536,0.09341716581062484,1.115042066755043
78,0.06649195665952935,0.30922172394699293,0.26844636237663283,0.18227663569751387,0.08363489195287178,0.006961536313053917,0.08213859111172932,0.21106872309779154,0.0715826647995845,0.27276750966226204,1.1192495488249068
79,0.17699086688403642,0.3248922457038153,0.37351253982500965,0.1520296582579325,0.12444581581720031,0.025832917678343396,0.025427161654434316,0.20426007208643168,0.007443064857744715,0.3425736781456026,0.8718455179912568
80,0.3545585316758479,0.3097111625283157,0.4690214481925081,0.046547014247222324,0.07758200308026278,0.13282227885659542,0.027839942788552896,0.2613764944232231,0.051031293815891776,0.3768827073758554,0.8913954752044524
81,0.23994232946444982,0.18603724809921393,0.33837770100907033,0.1046590965814977,0.11569279790926001,0.17194853379948838,0.09997892116003222,0.16532707876037736,0.05403610066029368,0.007934215508402941,1.0458615512261813
82,0.2497640453991569,0.1476780396917884,0.2316169281051754,0.25259606098226794,0.18924907472736135,0.1747470054842506,0.2413275246359215,0.11183105350695338,0.0,0.12029106924060295,0.8223978764564367
83,0.2771887833811573,0.17913777209628545,0.11971059452465017,0.3861542648455549,0.039782034536590044,0.23241899823083725,0.2830056919408189,0.050892693141041466,0.005463802972202981,0.19631644749821756,0.7122305831631405
84,1.2761961548569227,0.05390335777569633,0.5774175626638812,0.47186530425476486,0.21397075468877264,0.25274981226227794,0.14840447141361837,0.22302588885362779,0.09413590087506973,0.07892200663903705,0.8241078928526417
85,0.17734901571008888,0.16431931078847162,0.07363370247332025,0.17255977021560387,0.0,0.3684185179421729,0.23840924009342057,0.02327338004301211,0.015278812372800335,0.19398835199297962,0.6790959926793813
86,0.17048646005126666,0.2173930711906149,0.44567617390080416,0.1417135297847845,0.0953103652929403,0.07981747298174909,0.31991925543201816,0.09596504629101806,0.12114380350634128,0.043887945911607974,1.102945629724373
87,0.2586965945834151,0.06941096338973393,0.07833895329363465,0.164543572357422,0.04222205327757072,0.10457005279384797,0.23026789901518363,0.07762975570462911,0.011684958999309752,0.025592309657050047,0.5233011576493234
88,0.18921152758291734,0.0010923972986091911,0.021670696983584994,0.3112392485541868,0.25006244125759697,0.059682892585098596,0.09084099090253293,0.027015309995203702,0.022879660543894276,0.14127845858971436,0.8380853682970332
89,0.07192084370361253,0.11485665683311261,0.20653898100812507,0.15204111814831342,0.12089910964726124,0.11249246122116922,0.10159037009833188,0.10732504380490517,0.0033011913788136018,0.06043850549025603,0.8936693407760254
90,0.01794319494111039,0.3111349866042668,0.0670285428008275,0.32132697436894486,0.0,0.09111464175103609,0.2959404462758638,0.0,0.0,0.0,0.5899984068555685
91,0.15247518128157522,0.2741733481420108,0.055307134603287976,0.2022259177841166,0.0,0.07495477645111445,0.30935251243570044,0.0,0.0,0.27919279528214,0.6074012298770757
92,0.022604532021835134,0.32167111204406756,0.21322770138045247,0.11469965413049825,0.029311993124094625,0.01319616917501438,0.033210067813424796,0.08103778750308838,0.03242771723929902,0.13304422668012114,1.0605745351153055
93,0.22743701271273079,0.04717585922896971,0.0,0.13559219890546603,0.0,0.0,0.22879441056079103,0.0,0.0,0.11919621510496876,0.8019383386915315
94,0.3516254154853361,0.19821636366513914,0.0018982033178439781,0.12120956684777993,0.0612712036277875,0.051020035850073656,0.38849614313012815,0.0016770425177070614,0.020049301332449247,0.2914271093415444,0.5782420499947194
95,0.14847825593770522,0.0771339821077774,0.12311187087031501,0.3652317821138792,0.1429083309123933,0.0012564148659074174,0.10941690023171123,0.10015837935036363,0.1851534660462514,0.1499841257795875,1.2687431352559102
96,0.12638133072111077,0.11534144730793013,0.23765829937532426,0.020079872582921876,0.009092197324692016,0.04721967623736101,0.383072182159513,0.001385780221111852,0.0035123439889167165,0.11385707727062191,0.276438990890183
97,0.07553085150233016,0.34333952919502525,0.10391401937775394,0.2593109105698114,0.03264422169562766,0.15723541209174888,0.4522193545015165,0.04256449587052887,0.13784150470422438,0.060092011969024105,0.9291736438421525
