,ndev,entrophy,lt,age,ns,nuc,ld,sexp,fix,rexp,la
0,0.02350129391732014,0.18821958996825588,0.3811095320697458,0.5380296519719998,0.023216439548002385,0.04861862576342897,0.47953623863053785,0.2094495053039343,0.0,0.6206507669139619,0.015482747436912182
1,0.0,0.39166223398674266,0.17975334062302908,0.0,0.0,0.2605375338906143,0.25755720877936555,0.1594908859682255,0.0,0.3400203230453298,0.26095761257769634
2,0.5895703530127456,0.2503278923943501,0.051650871624836,0.599521087108477,0.0,0.5237899173873324,0.43506126810080936,0.04417255483047717,0.09975724903515872,1.1415528077097767,1.0312507273978964
3,0.6528962253218158,0.5390530397625706,0.06552199926805763,0.031166120137863833,0.11337493097472093,0.15441952540445542,0.35573926073626616,0.1880675061852578,0.36713211867173784,0.010959489030172537,0.39595579259253655
4,0.0,0.0,0.04081909550575774,0.022732097992539394,0.0,0.14424332609678853,0.48755437833136567,0.05612806672768304,0.10463726723459055,0.0,0.4138051421966563
5,0.06491126300380962,0.1436985858500532,0.03686705454048656,0.027763900292126394,0.0,0.5344550906054393,0.10557538801712416,0.043490633563829866,0.0662374979105707,0.0752542430249469,0.5776745174543926
6,0.3797103318320484,0.4754600112496882,0.17259065589176642,0.04920874177569227,0.1696637730434022,0.11275216271963673,0.006170743191352988,0.13953844632159162,0.08389352778489448,0.01597761460688873,0.7508923249092396
7,0.3528889498618129,0.5566637392411378,1.0994685654358367,0.07649267932770121,0.09765768452844967,0.9008598141065887,0.06926615991237717,0.23478576241664137,0.0030668575892391857,0.06155890827385108,0.9827619668675054
8,0.34498184062837955,0.2663105812579035,0.3600011971490097,0.0802810862934589,0.3250357092631522,0.7943012238512115,0.013278015226203083,0.35587462169533235,0.16897990628564521,0.22031153531408249,0.7764036631740454
9,0.01630912697431159,0.02930050042960355,0.30144479610793395,0.15256946540954228,0.06657199291276278,0.015394896426286525,0.9622472113692963,0.011884809719908676,0.01840749569880566,0.11613874846921506,0.16468760656159348
10,0.09534422996945144,0.02973927251479995,0.10660470209292265,0.14935924772045617,0.09151742327069026,0.170682887963299,0.834366977178963,0.1818495946671929,0.016581361642673417,0.09024691027774107,0.356913392575617
11,0.41669348228514336,0.009751936677198909,0.31891307634694405,0.04371836893359424,0.0,0.13986749386934624,0.5708969152755203,0.9863335469326704,0.2543251686103496,0.12878864107106933,0.4101253912331353
12,0.22030600231024117,0.2892118316621693,0.36006580702940616,0.021940793169317244,0.11676455951562464,0.45570865462146737,0.7596174511200622,0.19492878105368464,0.06691429444699822,0.1149712552004869,0.3271960482404126
13,0.09786456850535535,0.05244444742547925,0.1284140170332207,0.1059369630551855,0.061463251265925424,0.10785942196704103,0.19565295648134462,0.02092661775468344,0.03991948494310595,0.04996159583772433,0.5632929248373483
14,0.4230953150804792,0.3562867484528733,0.016866266532576883,0.04204903476758866,0.21948735886876564,0.4176614727347616,0.043558161196479005,0.21455685791348716,0.011922948104356457,0.09590384046962741,1.0408712969034981
15,0.11554187408928791,0.25584159188728345,0.37734912751391003,0.0011978974217578702,0.0,0.4750651480049302,0.0,0.061705951463432836,0.04108948511283893,0.05549657691695451,0.6790665183647394
16,0.08631466577270738,0.1983694858761958,0.29611755153844277,0.01362543771653184,0.08460725002286833,0.1167845781453084,0.13364503447418474,0.1572862392827094,0.0,0.07089746235475781,0.5881145426992797
17,0.0,0.0,0.10827710533859247,0.05816831965107551,0.0,0.2562403971106625,0.18786554238132805,0.10183777658190486,0.0,0.12731360413815015,0.5407703365926542
18,0.061301285288041574,0.20413662544856193,0.4354352751959678,0.111906935706825,0.03282047612986221,0.0,0.07401979877124325,0.20560447621380828,0.0013528075298968139,0.09702523511632316,0.34189485822204885
19,0.037696028266179904,0.25682276490520844,0.04330300619406267,0.19177349985488665,0.018005742008612144,0.17462405499451744,0.3503188599501668,0.08957570298271428,0.08885418534897425,0.03885631620179132,0.1463790992738234
20,0.0736162651975173,0.0,0.14021352388464442,0.028504448515566723,0.0005449768343024717,0.42409810704961937,0.4299696244074362,0.43465113703533,0.17749705870188678,0.03964115176671056,0.5504982532199865
21,0.12814314777937635,0.0,0.19379639060692605,0.042834172615201324,0.0,0.4155164723924173,0.3077819004897363,0.0890454988756957,0.2566689418637209,0.05444252278092491,0.44854039227209275
22,0.0652076996958506,0.1844441490644666,0.2888411868474871,0.19113705768137343,0.04149587803052312,0.6107227985556657,0.04131357531738445,0.1354865475679056,0.313582535035047,0.04146539992216996,0.6138485268608666
23,0.015229668387374162,0.10126945841145851,0.014070481755577544,0.1172614516171914,0.004758313044366186,0.13845115899141872,0.16997692824611516,0.2233892339010433,0.03633766896498389,0.07472836662711729,0.36812225342725946
24,0.12242361392295878,0.3533881513893815,0.24915969934906668,0.021911113932301707,0.02819561023828993,0.24188331140078184,0.36182995015914277,0.18982772365441206,0.011830163508995649,0.0010184334964381445,0.1626741088466178
25,0.14181259861890114,0.5092413771455775,0.32212528294701426,0.023927362609116844,0.12793484326039162,0.10957429581675995,0.027615900409977936,0.21491021350908726,0.025421567674273643,0.002865460802888926,0.338110409512543
26,0.22844524059544782,0.047346964747985956,0.23972265930191677,0.015232485973257852,0.0885380952877164,0.2700632247027158,0.07225472349729188,0.6160550443648743,0.0,0.021667184471857392,0.422907569362559
27,0.3741429815820108,0.10542380134214666,0.18494524872396267,0.03652263177051276,0.09237842256465421,0.845367574786538,0.24905052001962408,0.06150337319955011,0.0,0.022464294859798388,0.32259497051692343
28,0.6703981684428932,0.28436727498051206,0.21792476160573104,0.04104389158089214,0.025219973577035724,0.6279741540874703,0.011219586416051102,0.2029240398403083,0.029810562450458922,0.1603452842401097,0.4947698893495342
29,0.1312170845721974,0.10693542475588223,0.17822266802197045,0.016511277102109433,0.006509423455576416,0.27075842422259483,0.09252902382919247,0.04269206672257925,0.03044605128566258,0.043073110648052644,0.21104272876307587
30,0.00632421322663326,0.0941485262375163,0.08864187994770269,0.06170150287843766,0.0,0.20915424925662027,0.2603524388021946,0.041794393605060015,0.0,0.09723753830733653,0.337181338614111
31,0.0,0.0,0.2022206390284674,0.0057755584876219785,0.0,0.6872350118687677,0.0,0.19621821085737587,0.0,0.04447141383684408,0.3487309506112715
32,0.0,0.0,0.38598349729647935,0.0,0.0,0.9681801079793294,0.06904967916753119,0.06468294278900588,0.0,0.031898585631177596,0.39300996026594354
33,0.08028537339594015,0.06822495338896832,0.04241402799362437,0.06465252462192116,0.03510521506843122,0.6221530184548936,0.03656596092607844,0.05018650287619502,0.11729346758411108,0.012562249574402077,0.7789367242178526
34,0.24372238065515653,0.1461857288709916,0.5065706904771987,0.28707896020933016,0.09813513658739885,0.04170181684150278,0.18623188253771117,0.09242780614517018,0.2528202173404079,0.08901129029259812,0.6472293639125929
35,0.5009063332998843,0.03276538367663743,0.15043445517387494,0.2610842206566216,0.014240005111995085,0.36531690570422176,0.16521005300391003,0.22071836733275285,0.09032755487694841,0.12998431230948568,0.4720425996652006
36,0.31419648501339104,0.0,0.09525023333738267,0.09324436599567756,0.08523054899241873,0.14610481553477736,0.23235611443961326,0.0639550463098567,0.0,0.2139881852239553,0.5133790820258058
37,0.29693795171552956,0.09156552990918439,0.007677981757414695,0.04709821774750309,0.012930188222440393,0.3225362418956341,0.23319979918986802,0.03668812843042086,0.19303953655441897,0.09759195318527097,0.4708806805518913
38,0.29338049672868033,0.16129282851662166,0.08334018780578285,0.006739968914395751,0.08501101954889138,0.42498817749757756,0.2857906125901621,0.055750530527080476,0.3321651718487071,0.00234446246086596,0.41382513512264063
39,0.10861263140260467,0.25231171138353564,0.18365781392537425,0.09004568483898084,0.18639414878483693,0.13437671037209944,0.27327157113833594,0.323667404481939,0.07559890647408894,0.12063563661795795,1.0512587219267466
40,0.1119681558822519,0.08093815901244647,0.2983714348901667,0.093062281719792,0.10102956166178403,0.0554245678942562,0.3150517610664836,0.15024649493175332,0.02307309952607768,0.08986068961479426,0.8810357899442065
41,0.0,0.3762087090066566,0.6507606823347616,0.0,0.0,0.3960057982584532,0.45982609143296743,0.013669056427796991,0.03233274707839457,0.0,0.47319222902095304
42,0.05968470846493221,0.0,0.19470599153674142,0.0,0.0,0.2962003196149835,0.31649210821098567,0.0,0.0,0.0041346752966681085,0.38105045173054697
43,0.32242878042882095,0.04662653784313418,0.09703874474959984,0.061027521751568774,0.0,0.4985095981703834,0.19430061367068002,0.18415225094082047,0.01360727270360506,0.01687973506733653,0.36127819854451104
44,0.252301242982434,0.0,0.17671491631857328,0.0015837960218365473,0.0,0.40005044127354633,0.263657632660337,0.1573628826340957,0.0,0.1267821148027178,0.18543040275942388
45,0.1416795538551877,0.14243251654864497,0.09968762975835223,0.18551091735877862,0.06997208236413752,0.1753659916570149,0.49807146331976254,0.06794731573754997,0.057903878127016514,0.0825092635711921,0.3086158761122633
46,0.10710720777329612,0.357361635645839,0.3194518380655703,0.0292344138108335,0.023932673046668605,0.23317875484090417,0.3758491790094354,0.276007328747305,0.014496622038155386,0.011030698473933478,0.21937683435139735
47,0.10474908071457083,0.2793709118958196,0.08638931498586874,0.059571452683277265,0.04898069095672434,0.13022497729398883,0.07790054665483367,0.3133122642456557,0.11456814137953648,0.12413008327500773,0.4638763237218037
48,0.33381470715298844,0.00682965606777495,0.3115632740716706,0.0660688682008855,0.0,0.1374406634840715,0.06939892090457082,0.155353446744681,0.0614997733959694,0.11215863659900549,0.5778933070096693
49,0.0,0.3911047547550315,0.34463477515791563,0.012499908676163565,0.0,0.5092473462418944,0.13412717985294478,0.16860768754653352,0.0,0.16719955615241722,0.8052131847449587
50,0.29619116751233093,0.26223642848534645,0.051401335095110565,0.011866942917685738,0.04684090236824961,0.5857930122192003,0.041047014868607824,0.12950063307230966,0.010101050177050618,0.29737109021773483,0.49722361459927245
51,0.12881294707551877,0.06619883002007246,0.025153508882084577,0.11704415453828164,0.011573748453884323,0.020333385157330696,0.18482005248193806,0.14251776005887712,0.00988367370713271,0.052740261942270515,0.4653305663784956
52,0.3342815631426396,0.13828062907525315,0.21189201345088232,0.07606547504392362,0.0010611494083535677,0.3461165949552359,0.06262711697829189,0.1845681915615529,0.11865830986404313,0.1557969639151683,0.670905101065987
53,0.1305020356565374,0.02646467508978509,0.08904709275228338,0.05861348179152294,0.0014612584266887304,0.05232032924791357,0.1343075220318911,0.11757266047828314,0.0061084144041865145,0.1252348149638888,0.44516390229232944
54,0.10283172798256103,0.6553315513434639,0.1390525320177608,0.15688163853150716,0.15300492813096606,0.19017300065656997,0.1826278101020664,0.2817484656991815,0.14790635570579336,0.03942739404192702,0.7180334431129134
55,0.0831596190699671,0.427088357129046,0.26279798330277443,0.11717860380627731,0.06764598412889616,0.26569757944212236,0.025297251957326974,0.09293256441253507,0.19506372278752906,0.07726081707192774,0.7091728562478955
56,0.042852572828613565,0.08115144803001534,0.014419535719478042,0.10505849545429383,0.0,0.0,0.0042232436017846505,0.19394418562679294,0.0,0.07092070015676166,0.5137471246122659
57,0.0,0.14585900362645451,0.30193389535615056,0.08620597052686121,0.0,0.3563600089625372,0.07987672752668386,0.20511340886077178,0.0,0.2787189369474024,0.5320487595240752
58,0.2592659661317559,0.01357539977228587,0.05004952353603022,0.09372491627174116,0.009967654254783619,0.06453463435335352,0.027339958380679125,0.1263301507526681,0.001845991076283789,0.22295304386455667,0.31994283917608435
59,0.415961362427432,0.07728013489434538,0.19072277404845903,0.04988707523296301,0.05448110435285757,0.2897596552480782,0.01768811335442175,0.021842909815246274,0.1109326642494908,0.19076719626132158,0.6059245233106767
60,1.0038942758137535,0.1697605650146231,1.122375212787826,0.07243812167419478,0.047882660433232326,0.7218426438179817,0.0031443514129240718,0.2828857081417497,0.0,0.2570255247251245,1.0850818980802301
61,0.1036109144423771,0.0,0.7046467914055432,0.16814697500059508,0.0,0.08449104842373746,0.0051836144688923716,0.39275764224035054,0.0,0.38727795399596776,0.5242275133116299
62,0.060230415119757,0.2172988326945943,0.10709633655016874,0.1634891043243849,0.05193124168596681,0.2619357272545173,0.25473486907208726,0.178752730197644,0.06270953665847595,0.38698440736644074,0.06323100221532967
63,0.0,0.0,0.009094540082756512,0.0,0.0,0.20138278337055182,0.2475012533917696,0.03427578537178681,0.0,0.13730035571923235,0.0
64,0.12657542716714626,0.18248510959405628,0.2160330383726487,0.00749298743865303,0.0025844308095139663,0.03671955839764999,0.14477790135835872,0.28326287074717255,0.010145169838838078,0.0969649497386904,0.269362091412389
65,0.17508266816421764,0.0,0.0,0.06971822552044675,0.0,0.2527043547593837,0.17907288481444966,0.09412235211352667,0.0,0.017600990978555435,0.33651973755726877
