,ndev,entrophy,age,ld,sexp,fix,rexp
0,0.4684002837922983,0.06493732034285779,0.05844218382697347,0.7568329449942971,0.20802717742476914,0.0,0.19679584861200186
1,0.6281503260231247,0.1205238213808525,0.2197757992068784,0.6032147958350005,0.17282676295370517,0.0,0.24383651719832342
2,0.6718271999935194,0.13544760628218847,0.1538486293571355,0.5841685750409285,0.14905780386077272,0.0,0.21970445969744712
3,0.7188256282648798,0.33253796036309335,0.10097172627855888,0.6703303713039874,0.0,0.0,0.12601467505794564
4,0.8433226664022669,0.38841814554741744,0.16861696130180118,0.5657563922288207,0.13838267410004457,0.0,0.0722412106507364
5,0.5738352850331296,0.29827957033066144,0.0,0.5045495896338293,0.4413331547613295,0.0,0.03105661833961595
6,0.44751924254510234,0.3696817476592254,0.009056593734024418,0.6600957373622954,0.23029124100611775,0.0,0.01062826798389861
7,0.625324476741213,0.16852845303097913,0.004212394329927547,0.6816208453856694,0.07695044227945122,0.0,0.024353230635984616
8,0.6808009615380779,0.155619128291668,0.12213987668753824,0.5630082032509888,0.27356978525523584,0.0,0.14071806167209575
9,0.8314841362102792,0.24272372848962065,0.10548069733708959,0.6022400929761504,0.020309281506554363,0.0,0.08064641073822701
10,0.3808803239489251,0.1986849509328326,0.15078782041502609,0.8552820574411953,0.11264334347843964,0.0,0.07803025923540097
11,0.0,0.0,0.0,0.35766175957378904,0.0,0.0,0.0
12,0.0,0.0,0.0,0.28494786351234963,0.0,0.0,0.009130526937242032
13,0.09668760120909156,0.024695185594600662,0.000505900434401576,0.3172853073994608,0.041706757205086945,0.0,0.03582713630368014
14,0.0243838351223927,0.015031797393721241,0.0020673743240578572,0.1720690720898738,0.015828634485929756,0.0,0.019277592307088615
15,0.0,0.0,0.0,0.46183417511004365,0.0,0.0,0.0
16,0.0,0.0,0.0,0.3973124364277799,0.0,0.0,0.0
17,0.006316928710633336,0.0021649258958880394,0.003964505666977967,0.033977816933112255,0.029522107555119134,0.0,0.006943864600369326
18,0.09955877567577595,0.05192568345773045,0.04822582138329372,0.4728368961659427,0.048933892056573496,0.0,0.02433255587347802
19,0.060444764802852755,0.04616701449609847,0.003211986972942515,0.47751475961880435,0.06718656492844155,0.0,0.019624468160752556
20,0.09813794168973483,0.0,0.0,0.6700861050253508,0.17867857249368327,0.0,0.0
21,0.4936572096541741,0.06478995706157593,0.0,0.6654088429113871,0.13063028185548206,0.0,0.0
22,0.5526599110287378,0.09604469673235992,0.0,0.6219333766483559,0.0,0.0,0.06004667768696936
23,0.8572967929500019,0.12854708396659176,0.06486781848138744,0.6905448976788134,0.052845313241353206,0.0,0.022670081712291915
24,0.06762138191595188,0.008463582923421495,0.005020769131819227,0.18991781467539304,0.017217602188266616,0.0,0.02890378552607387
25,0.6239550521438828,0.1462383418405866,0.003310907270813602,0.8635872803236547,0.24677989146112522,0.0,0.14735308331678515
26,0.5402940322294453,0.12332578092306976,0.0,0.8537195345987275,0.18994722854938628,0.0,0.1497876745002966
27,0.0022535499011612442,0.0,0.017606016732055498,0.7801225618787345,0.10487394604598843,0.0,0.0
28,0.22683218136307753,0.13742982347172403,0.1279995953795344,0.5515858048687812,0.2852436351704701,0.0,0.052177139904409774
29,0.11936987513716085,0.08907854955837687,0.08268784753419718,0.5566241104970961,0.2414249186694264,0.0,0.03968547475318585
30,0.5563718693095362,0.09152810751564079,0.11361048129865105,0.6967645239491426,0.29661820897314983,0.0,0.062171565229709375
31,1.0838913695976478,0.06748961062685466,0.0874704369967958,0.6600393730049652,0.06437816301750579,0.0,0.09962519062825892
32,1.1226669118805304,0.11067728578920615,0.06632389839566817,0.8470744379677678,0.06213159997672704,0.0,0.1850245628912532
33,0.0,0.13476627253985649,0.0613862196369178,0.7724187101786119,0.5992374421732868,0.0,0.08471081816589403
34,0.0,0.2071989180866485,0.27551004595072714,0.5969321097491028,0.5691980635661201,0.0,0.0
35,0.1594248628446036,0.28600571463664004,0.09737280131944602,0.5825447779014992,0.5353794316587934,0.0,0.043680747966633425
36,0.05530785073563288,0.03593164041927894,0.14672399090096835,0.41252475467474997,0.4406207995082516,0.0,0.0
37,0.9428733141290585,0.31199775368027477,0.2018983920549535,0.36407998899312355,0.09212764240173761,0.0,0.05738764157501069
38,0.09434267476715721,0.0034181008744825912,0.046326988211833696,0.4585959814448094,0.03991070459878564,0.0,0.07506517111097062
39,0.5462163382615344,0.28239864718427704,0.4192698769028654,0.1745189771176428,0.6162749029503143,0.0,0.2378739685011858
40,0.445773097289365,0.24146918268234094,0.24557597580341978,0.44012751984396387,0.2719017676460884,0.0,0.029090285643086532
41,1.3785647054165135,0.23677135453841677,0.0936720531073805,0.9708251258549446,0.2931256471615082,0.0,0.09806307511104252
42,0.8304043583643366,0.2601057515065672,0.46928043511939066,1.004488729651619,0.7197723102222494,0.0,0.06523673748860119
43,1.4727277067217321,0.42753041891997756,0.184899469384272,0.6253208520760217,0.4710495392569742,0.0,0.0
44,0.5832227606280163,0.743673525802271,0.0,0.6166594437027041,0.07448903417695658,0.0,0.027391375205456238
