,ndev,entrophy,lt,age,ns,nuc,ld,nd,exp,fix,la
16,0.2571486959023808,0.018547472692697683,0.24128472171627552,0.09187075309779473,0.00483425392566441,0.2014963192993141,0.04155535596764984,0.1494812192997415,0.18257874472000046,0.4359550992669132,0.040382344570953674
17,0.23232350422372866,0.2053047429651473,0.18414967290119266,0.0914794110305876,0.01653848937929718,0.04417285084673126,0.025135407020828636,0.1955109326940432,0.09339666083012843,0.6399468521874772,0.04425281493143668
18,0.2129709099724745,0.11397821821791572,0.1533478337991781,0.1302484833029822,0.008333343789309881,0.028750400844153194,0.02859275767365897,0.4489604478411563,0.06341749158177894,0.5927611847738744,0.0459792577794448
19,0.12094390699519293,0.0224413040375418,0.32922462213960335,0.11528325711234558,0.011234664039113558,0.008880808061188034,0.04926950923080721,0.3969102857416164,0.053518524239738845,0.41402926242846616,0.1214536626017894
20,0.1339461199297761,0.09517977735959207,0.3717956887068092,0.02497871878179206,0.005361676552368982,0.059213916463444344,0.050179427236801195,0.35810841914560826,0.05123862047902114,0.3553133471271081,0.11749422482054483
21,0.2546497305591062,0.14356578300975445,0.1851505956332012,0.041896457657550394,0.029065757123412257,0.04568085878517784,0.07726162047967648,0.20085464205407988,0.06800969289223495,0.2677827440648991,0.09207453026699552
22,0.13187878410960943,0.10920979706111933,0.2863749753833732,0.0,0.04041817826285765,0.0,0.016396079240536706,0.20858692672088566,0.004383635227970597,0.25114489285644764,0.24968761610270104
23,0.1827667974625286,0.09638970073260492,0.26186134951158185,0.09341692884296515,0.0,0.14228195944720512,0.06362676244488538,0.10211088395069488,0.005639647498960141,0.38530823396158204,0.00982823976943653
24,0.31071291103447424,0.08664341123157802,0.422996133805688,0.045031283320697356,0.014128528299213943,0.052308324061520035,0.08450597971786158,0.40444237559939294,0.03766525543514462,0.3908229383708936,0.023767146463245504
25,0.06218380053299352,0.06785824562662283,0.4474451770419365,0.0,0.05074452643959583,0.09115841758127707,0.04083218450509049,0.3323223527354117,0.17676278469330056,0.28026323098852063,0.03830507374376064
26,0.1689109500177953,0.12362888977957148,0.43474801111381856,0.08553176337178114,0.0013109230971869788,0.030973508992458064,0.02623248010354529,0.26482258616352816,0.31281955800895445,0.3271747139863859,0.10022390399214245
27,0.16307625530657965,0.0068334395762603495,0.405302977653991,0.1291552297029799,0.023025548434653317,0.14098615408052795,0.052336170747906745,0.33702439082623403,0.042537738561749444,0.47139788198992866,0.12220528668663268
28,0.4324028470015112,0.027933696031472752,0.6138464741629936,0.11911919477569324,0.03633410968660257,0.0038924142139746903,0.10809419595221936,0.30284508885696554,0.11776298051122815,0.553182714639551,0.032872958787214274
29,0.3962154556050853,0.08577160823508856,0.4529623042825707,0.10627288352487273,0.0012346397310099193,0.018889337795178093,0.11883719841459857,0.23463481955754129,0.030266541540536648,0.5715181123927047,0.0425046172823416
30,0.05736480385210237,0.08403523629392982,0.30307564551249705,0.12513464771511107,0.013645299054515364,0.0557623829681035,0.1235528010748699,0.18696234217168434,0.0324432576984293,0.4833523693602988,0.02356957744865401
31,0.024613420765314635,0.0,0.34134140244218625,0.14476801902978806,0.021652682961661132,0.006569752903950106,0.18035759393938086,0.1403419902823498,0.05388324550487673,0.6225922469802228,0.012300373318105805
32,0.05973803446891994,0.07632313016091463,0.29960916260985826,0.06010268182812024,0.04029697811405548,0.06412677129451694,0.1511050434991162,0.19462285046898417,0.11442175990937312,0.6133319008902162,0.00541518409187794
33,0.046507355819074524,0.1384426222334819,0.1893514116493808,0.0797471277436664,0.030837965452797687,0.04055203880892421,0.06945716579439588,0.2025426271156506,0.024348148043156475,0.45214918049957736,0.0549445204465464
34,0.04698524001198385,0.09784864878588892,0.21949869540965183,0.13738051362959108,0.019872035495380906,0.004129487244793464,0.054203465000432514,0.21135428778589713,0.06215044455639093,0.42114593997445704,0.09061131172035826
35,0.14625753764446425,0.12256735224925312,0.3819473301653151,0.09965528135829206,0.009881949670011662,0.019780722432795328,0.08316293986359378,0.23547310949149136,0.09054112413545923,0.3785954541319167,0.1004693263161956
36,0.19919342816404478,0.14868653081711214,0.38486613297188704,0.008537459162716891,0.0038235014128325845,0.06688656114803297,0.09097310214254255,0.1716536935034873,0.060463537120118475,0.300958704506249,0.1302371237643875
37,0.14473602214307085,0.09780425504621519,0.4228508695912104,0.03699285250540621,0.0008993611871013779,0.20216807888314128,0.04934439417667779,0.07459507023372121,0.041565997673279266,0.2163884556040193,0.17249638592211497
38,0.20309130364138425,0.1075607281209188,0.03974939464693771,0.2167188297266174,0.04485204764457018,0.23704156536330206,0.1564949298791226,0.34148089516311253,0.041349669125795865,0.4947435099017856,0.0
39,0.0720279698186027,0.09032413074434678,0.11219706245885314,0.18719771566218607,0.0,0.07236040726677104,0.1675304654194719,0.36360605774993215,0.030985827674020715,0.6266696352176147,0.0
40,0.08004266797051857,0.02509069556331179,0.34982547071842734,0.2358286931464765,0.0,0.04859863236525311,0.19214530041068087,0.4619854802103401,0.06482432798405037,0.7756826304825999,0.0
41,0.1694897716524801,0.026640985256854963,0.32096832985322976,0.1301904353835639,0.008271824886657628,0.02801441728064835,0.09342442766179493,0.5144823856292305,0.07678971604812328,0.7771223109749766,0.05986068411758373
42,0.06324575317610183,0.11877262600352628,0.21349063109611438,0.18558926875417628,0.03644434635680665,0.0350037262187053,0.045654086667110294,0.21744043553551362,0.038352348305754194,0.7373664110777852,0.025049837270526218
43,0.005175380278444946,0.0,0.12704621044894102,0.2190819989872584,0.007766237536631434,0.06842061803279641,0.0777296529462267,0.3175943665014436,0.12059405716280845,0.6769088264436023,0.01644129898182957
44,0.04722092737022634,0.028328330028254387,0.17653231560656032,0.15193673547602748,0.006957245288204656,0.030081406574804643,0.004561615719014046,0.16310383235025652,0.028518220410466408,0.5765987241031018,0.09576705013287708
45,0.037007229042294885,0.006736205255699292,0.25072453962946667,0.1970434083627482,0.0038241406787650235,0.0017284062220133353,0.024817460950058344,0.13620328373981141,0.008450056302240369,0.5491102091930343,0.15154718061465844
46,0.13221425279535534,0.11201039481822171,0.22203975867864492,0.17431056658701638,0.008595006171996801,0.012204990461112503,0.006532211358128668,0.21212146628817075,0.01594977967781048,0.5510661955084311,0.1600679213701148
47,0.16972625550906004,0.11013459952615365,0.32134587373840107,0.15293186484782417,0.007553081203852181,0.055927235143731734,0.029274727342128173,0.2502470305342208,0.08578548096729655,0.5534623513931917,0.1991388504915004
48,0.19199141438356263,0.07771612513440763,0.19961488142845205,0.06168427577779386,0.03729806168786454,0.03228463522309828,0.0,0.1630190715958212,0.12394867735918744,0.42701078598727477,0.10483086262367758
49,0.22200963070710716,0.22863906215036,0.3262973237969307,0.11474520597097583,0.0,0.1345678086515044,0.0,0.01785580148574342,0.11911300766768022,0.3998145654760399,0.062307217237609555
50,0.019442188005215962,0.12643207324831332,0.1631214086099969,0.367753532322097,0.05817001874952504,0.12571196109337446,0.00901316956988198,0.18963756302383122,0.21638138023914769,0.835057707588186,0.0
51,0.11708395580498888,0.04532651652879054,0.028335134902946032,0.32228689385123394,0.03604224690970704,0.10022641167899377,0.02144414108532021,0.228224196813582,0.17611752549540097,0.9148915455289001,0.017357501138254797
52,0.11019602166895387,0.13072964432191936,0.16927711521211086,0.2906316694740273,0.10244062111006066,0.10942461742368832,0.10931134744696336,0.35980011172029064,0.13504027136646143,0.7177903039274335,5.277342103628434e-05
53,0.0,0.04585227930984088,0.29298190119169776,0.28704420261266617,0.0,0.16530882902116778,0.05576375160665623,0.37290632619728964,0.1266084346574764,0.536459502749101,0.023260085465557478
54,0.06899663059578795,0.09564740405728467,0.39321548110986865,0.35724936069109436,0.024138832110053247,0.13283433330512381,0.1905821993285553,0.29399982507510103,0.08161080843850037,0.4831853264646376,0.026170844661979883
55,0.10272891735979711,0.09391497633214983,0.404510280274067,0.3536440377417818,0.03458770285866055,0.0833366545073272,0.3549798750421353,0.3250793901955654,0.0008778024460502863,0.5692519020727312,0.010423405504728379
56,0.24159583226357992,0.17612886217773766,0.4929405965636185,0.26062195099529073,0.03055128626911889,0.14464917875755529,0.1380721808313831,0.30622287504561724,0.02492117871685882,0.5108394041100073,0.08731807046647824
57,0.28188470644768815,0.15938969500437186,0.418581712983894,0.1312971503595736,0.03015316254655052,0.1514000027801877,0.1794790864754865,0.22094219876945584,0.002845487148652266,0.39261356682556386,0.0807953261499576
58,0.2136412129552974,0.02672511441265401,0.4740554421578153,0.007452548961074263,0.0040900904647146845,0.14551152045202354,0.023036697563301442,0.19520187854186274,0.07218379199320125,0.5834392583589199,0.05632372900889606
59,0.23950344750504673,0.11133565502061937,0.536365683191649,0.05960933216761986,0.02398190667727536,0.013644753206988073,0.04044372905391876,0.1567830819862921,0.14220798770672594,0.7597259918165309,0.11222118810226174
60,0.02522463595672801,0.0,0.4722815607640605,0.0,0.002750599926383831,0.2276811532131149,0.053337528593909556,0.16617233434459913,0.16516126120155597,1.077441514434835,0.12993595059041477
61,0.0,0.026193332417297488,0.12118350367352564,0.08359238565229966,0.0,0.12317449933306693,0.0,0.33331743663135116,0.36687724959109425,0.7128065291452796,0.15780278987241603
62,0.07399981945567383,0.17784842173740564,0.22765785797809307,0.6116778458334419,0.0,0.17035542047133742,0.22910832233437747,0.3635811772776589,0.10096875585728729,0.6255737512524179,0.005360944216840571
63,0.15733084794355312,0.2788208739183804,0.08977265872378219,0.47128643179318364,0.2094368886210289,0.05585752515410523,0.033242216927023345,0.3470610544883071,0.11396303828252034,0.8647819841019382,0.040088663077815674
64,0.10014589152698147,0.019425285503976673,0.28735329662562004,0.21996724519203856,0.07773058621075128,0.06682791222731753,0.0234781920878972,0.26937523050370193,0.15891357008687415,0.9872128767253685,0.04553394202990478
65,0.23679609596995932,0.2515538932713946,0.4002599628964847,0.2943261844044704,0.0894834169420538,0.0038946014978802597,0.04867327765197298,0.19352260298439816,0.09569359432267367,0.8222724560981233,0.042115122533416684
66,0.09131989515474404,0.2649836723055467,0.24582672776352196,0.28173710178634725,0.0701457167981343,0.06474744724206571,0.0538791353983427,0.32710868076649746,0.041235447123204975,0.712211088243497,0.08209887851919137
67,0.13447217705886805,0.17579889091077286,0.12764655366198555,0.18730884595432215,0.010591929076890872,0.11059614327692661,0.03595960906572294,0.38212660887709143,0.11838410489059446,0.6997719601457526,0.09885441309447295
68,0.10518975645565631,0.07796019128046586,0.16068085490497094,0.13009729729513356,0.028068367045271502,0.004584249478372019,0.06896840352483641,0.2523032094282745,0.2598485784780541,0.8394106117479905,0.059157143555424826
69,0.13921130011808838,0.13771394927091463,0.008428005102310447,0.14726053230967107,0.016938699557575616,0.09558877560085774,0.02617464487723004,0.15367420841321497,0.31252569727396584,0.650241253938704,0.10739843159186453
70,0.0817201628410306,0.051688440600217406,0.09108328054160077,0.24367580135698502,0.00037816352246373443,0.03305030458402714,0.0029013733722633257,0.022274187028682085,0.24059030401739795,0.6470376779812084,0.11257763058147852
71,0.18326758740927818,0.11238246582438577,0.3073196583735766,0.17692926204402196,0.011450280541849737,0.06708325309222267,0.024033925542155065,0.09276285839117357,0.14255678955496054,0.7654788040598296,0.15006355183405803
72,0.3418532829848065,0.34182757452205914,0.5590871431674408,0.0,0.0011763584877234644,0.30404498534471736,0.0,0.11506450759273608,0.14089277676159287,1.0129313496976415,0.11832840879750889
73,0.14448514626779568,0.11840168733884918,0.34538051609799764,0.34542555861872215,0.002069308119010028,0.04284667536661994,0.28949504266304354,0.10351005604178296,0.04889261442419792,0.2808258992531584,0.12538766211024582
74,0.1468075745551627,0.19292816311832828,0.025925019306169483,0.24673322470135176,0.00572429183703409,0.10417435130531974,0.5597208680822319,0.10431205331131078,0.018637081438982794,0.17990445466971383,0.18787292714172368
