,ndev,nuc,lt,age,ns,ld,sexp,nd,fix,rexp,la
0,0.005370624836060278,0.9493854250818736,0.48354711020148833,0.03709755699084128,0.11646442612052124,0.012616200648898214,0.25497507788394486,0.17460208365251575,0.00798117646782884,0.04988428929294006,0.8460200733717286
1,0.22019916864677697,0.5433735080137965,0.0297132489516961,0.1597696117202184,0.0,0.12887119761671087,0.29720851157630973,0.17344355344122075,0.21413591253645842,0.11534901480665058,0.9310644648500382
2,0.1301191841166071,0.9688321547237451,0.17092334705110954,0.20821503447145612,0.09416849920336758,0.08313551126057621,0.31887531800481567,0.43583386009432173,0.33039461589422037,0.0,1.330500837119779
3,0.22368831074532639,0.16740967154848882,0.2658475812210446,0.12646427202741375,0.25204606198485535,0.10716807218452805,0.015979120892079576,0.4209436642562078,0.014938044275338956,0.08573452895907316,0.9732597491326125
4,0.0,0.0,0.19823020129985436,0.0,0.0,0.0,0.08350454620863833,0.0,0.0,0.062197539781752194,0.6494596781490668
5,0.03502009876042044,0.0,0.15889529841133604,0.15616768604169243,0.04373638580460756,0.10033297401536397,0.04560519113319864,0.14793216751585575,0.13157216754219409,0.0,0.9684269689677831
6,0.16540107467863324,0.4666248503334716,0.3689732153830265,0.20919966923971486,0.12680501767842975,0.11816426349780354,0.015905015928656712,0.2960117596925046,0.32256422820492253,0.10314379758150857,1.3306230527841938
7,0.09583392201703776,0.11389882984680698,0.08282156628301515,0.15799125583805684,0.13635145654123546,0.11088579181594807,0.025154671266829107,0.14224462902500176,0.29321359723678425,0.07984683796333208,1.0220670364353328
8,0.12225907106280659,0.2275257060405552,0.0770047838032408,0.4203260174857696,0.14085191648130752,0.03900803623733703,0.08833469823196731,0.4277467347868348,0.2712277745650668,0.027991212945611094,0.9503614784820117
9,0.117733131863959,0.006820706528213027,0.02073257027352465,0.48265851324184783,0.0,0.007907448715750807,0.16682944939898628,0.1144922078827709,0.1972161843729983,0.04955975878090283,0.7595694827034488
10,0.0,0.26070501936774604,0.13026026513897007,0.09396997015568755,0.0,0.0,0.15744618558228093,0.0,0.3129577836216955,0.033931339679526835,0.7103988731144365
11,0.0,0.04059780377787193,0.05118029192653028,0.0,0.0,0.0,0.05645159806031263,0.0,0.0,0.08426992130044889,0.600820725810607
12,0.031018565100516222,0.28766361744777874,0.34596086038595675,0.19379146879353645,0.1644139753985379,0.008776139268355517,0.2346915088011689,0.05438385859144097,0.14457129693418141,0.06793382467972767,1.435948232691886
13,0.09617319469278088,0.27847873336301326,0.24243538297557232,0.13097775955060234,0.08564983719657368,0.3001030451698723,0.28187221276191515,0.08161880682534733,0.20021122581399875,0.0054587361944742506,1.2993595703462235
14,0.023772404933238248,0.027931045236905414,0.0969343875362637,0.019901878134833777,0.006829876035303151,0.45943122688275173,0.05876158735943411,0.12250825134771352,0.23931328177369712,0.038363407280681425,1.0918739412442227
15,0.049600839261435284,0.008491922362034162,0.08792401150550135,0.0,0.0,0.2956049119158527,0.005265120249383843,0.0,0.2571762080385512,0.05407175470077305,0.8759246128174756
16,0.29047648106374413,0.14962045692504083,0.19885181524784695,0.17388916194486748,0.04621560046236293,0.29751057622643773,0.2492676474484348,0.1639067969943372,0.28792451943963454,0.16994287024049864,0.9851590765864002
17,0.20536641095204586,0.22238230263845607,0.12429953805067215,0.233189910648493,0.12451553455969704,0.25069952039222587,0.045382786610503226,0.006679794770565612,0.15102318369972106,0.02244828043084789,0.7664923973714117
18,0.014068486364279964,0.3661652326506579,0.12670314012829326,0.23521113592532733,0.20498795675535636,0.2207287305002797,0.313101664315753,0.1933693649955803,0.0,0.05936491137599359,1.32805890070158
19,0.034762879582003366,0.030318044411244065,0.07096236402535329,0.02827967116770824,0.07731839803689235,0.24517927636219614,0.15439087134723808,0.05621401149290655,0.05376609318813836,0.046756904981281,1.3314015114610538
20,0.10910758852619247,0.14318973837722462,0.0788162607527091,0.005706584290861608,0.059010836296378565,0.21224580246349758,0.03849109052635274,0.11967893170048445,0.14494875161217383,0.05019312061977845,1.1893783175773445
21,0.19441016102305506,0.591524912722945,0.5689840829237531,0.005312245348377064,0.18569680652838513,0.1433591966170427,0.16586011232179643,0.4020694186611674,0.12044403314301594,0.3218745163569687,1.2785347703434973
22,0.1434731551256717,0.3336095605700326,0.37371262631571295,0.3233404666908984,0.07587626020784731,0.09307533642268706,0.132717905120267,0.20243757705265966,0.4041109868314841,0.4968050199937803,1.1400669172440963
23,0.08993562155907678,0.22044521421590135,0.0,0.30709085898457883,0.0,0.0,0.19066544650058578,0.09022012215089242,0.0433973666657131,0.04635126306566234,0.9931007940346637
24,0.3027400256509043,0.2891474595704868,0.3400247556140507,0.31324557783069285,0.1410902430317938,0.09956845873767722,0.3134433103987321,0.11753611428289912,0.06621898532343297,0.04389021867825319,1.3598777043539099
25,0.18764202537398497,0.42639538085795997,0.4496306186307187,0.22188302099819213,0.2545108500301685,0.08981323748499634,0.17906654035512823,0.21194701537251454,0.10436756591176395,0.01373045526302023,1.2391309678982705
26,0.33753003332332154,0.47762174872918156,0.4710378210760588,0.2032259233215171,0.16893346271204387,0.07821554628257728,0.00041136127620547744,0.19103105270623758,0.16411442618481015,0.05077173025999266,1.1516799525605648
27,0.4928401026702257,0.22967672399530098,0.49888751967483147,0.13063825275075924,0.08095660710454435,0.04079484240602655,0.028038207694275133,0.2981891722086345,0.22287266420600835,0.01698743447379658,1.1001835723805622
28,0.27840267689278314,0.0047428890317024195,0.31313517132364665,0.04121222224907929,0.144167926926693,0.08371698488714858,0.12823168970243665,0.05162958232843189,0.11929701118672205,0.20660685600615908,0.9437340522425975
29,0.11642614783918705,0.0,0.07196392812850846,0.007007419829600035,0.17744968157163624,0.49982826813491016,0.07946881568137006,0.20251101746975234,0.0,0.17978484032504086,0.99923693721507
30,0.1398211421330897,0.46900770062385416,0.24871804545273926,0.35018404756810356,0.07647222643861455,0.2556405831278402,0.05266453912430153,0.04833571832898551,0.18685011277238237,0.08943874732736089,1.2090670200071867
31,0.20447453995226933,0.38268906176138173,0.2952348979678772,0.21094595038159195,0.03778460023758441,0.030982947550882132,0.007260577513208642,0.07762675133010145,0.22189706072213788,0.033599728390322124,1.033320128338237
32,0.14882826780858882,0.0,0.0,0.024511170504916416,0.0,0.1527663561076523,0.1434201881386608,0.05132984361691257,0.0,0.07427989391571137,0.7192689000824932
33,0.1384846357976762,0.25450534424385424,0.35200248648065013,0.19249219706912915,0.1379780665911357,0.10065341778329923,0.11403521942918199,0.4396296198947068,0.01450685823987793,0.1515981169930868,1.0831814896413845
34,0.036807789303314804,0.32518545922118414,0.11594692953289043,0.24711958521515653,0.08708523971218642,0.08201391031398199,0.19634501218375913,0.48188287335784374,0.0018179675331132454,0.4252932308123076,1.1026888802416437
35,0.21933857098878892,0.7040399020109406,0.43491529144776275,0.09998889302413361,0.07857535872155588,0.011468569335305425,0.1758226851490757,0.48269342209071897,0.06808368609608657,0.03263027955353306,1.2876786089922725
36,0.15935591866734974,0.6445377632195456,0.6736659915761508,0.11859855437263012,0.18141201846979033,0.10199389732359668,0.21651923983079122,0.33439860694707796,0.05103924936714837,0.08926351214635993,1.0852170387216444
