,entrophy,lt,age,ld,fix,rexp
29,0.4264403210842427,0.8846136171114584,0.09913935932002016,0.0,0.0,0.0
30,0.029939018234019062,0.4268120064254168,0.10464192785426196,0.11439798031593894,0.001998519495643715,0.015265234806100885
31,0.11137193913805353,0.6313629080209816,0.039640971083757894,0.05740133765091667,0.02356992649307435,0.0768068043341498
32,0.0,1.0603989304551176,0.006848044188283341,0.0,0.0,0.0
33,0.2646197299691856,0.7571601298801445,0.025819542291331377,0.08816775494317251,0.1293806363032972,0.07192832642057065
34,0.007270176277608576,0.12081304445969848,0.017639511546643335,0.04924764533745791,0.00098863462852868,0.0018939996679815958
35,0.1374564556416962,0.37292107919085077,0.04404772597823703,0.2687499493257487,0.0012358030976050284,0.02114895536703231
36,0.4661635450899776,0.8934149058653885,0.009892816174094961,0.20688459085387859,0.0,0.02126940310808378
37,0.024282636925994906,0.15553375049271154,0.0013872415042130207,0.08560387574282692,0.005130877648884785,0.003656519482984754
38,0.03234739614042182,0.0811783949743742,0.008421171287012667,0.12108992318386333,0.004882950558622935,0.013429718210241323
39,0.5052160822180662,0.8431450021989928,0.03032032177217835,0.24670635883799727,0.1851530145317441,0.024856647344732887
40,0.5483592690834679,1.2952894455671715,0.008476774960905055,0.2844836243010612,0.1259368463826478,0.015287468683232589
41,0.6503957397849511,1.0859557016207801,0.05244339995914698,0.22959950254637188,0.024590133260060553,0.017384049653578527
42,0.9786147504963499,1.032458528358641,0.17940622469256096,0.09767414831944093,0.04332752227817021,0.09418214473775527
43,0.40157337447676344,0.4019008332437349,0.15842793859731055,0.3068495634700641,0.0,0.0
44,0.8718274648171863,0.7290660092735997,0.26468725404102583,0.21398515939202295,0.1032346651308012,0.05035432640618827
45,0.44259762019995397,1.3619490981795697,0.03137483434749103,0.13983919553889548,0.23446965553804616,0.024290535363220747
46,0.022097096202039698,0.15121928131138174,0.10707538538241139,0.10787626139837987,0.0028609266194022953,0.005559302622013738
47,0.30562064953922485,0.9454292172654994,0.06738171157176014,0.08724772395638958,0.03215430979547142,0.14636931944310969
48,0.32060418572135485,1.5769653730330435,0.009088586429199451,0.1374399835710348,0.0030556536415084616,0.025944935472453634
49,0.2856848695014838,0.8912834548707345,0.1966077293268004,0.22115384207554956,0.06010292010198569,0.06847193109406624
50,0.008737603111914207,0.10677633604284863,0.054198743523563214,0.04747777552382498,0.0016328618120339659,0.010897023723691139
51,0.3761558296858451,1.19365241954955,0.21930530033155957,0.2394470627704195,0.02069711649403114,0.044821474188788075
52,0.22503374595561043,0.6143681117365097,0.27249850735737857,0.2141462342479726,0.019158361453948097,0.14217153792548046
53,0.31593441771662334,0.8537232186889484,0.16059659380102262,0.16015288144051687,0.01886192327656401,0.015869234916672265
54,0.5507497756152501,1.0704900565901525,0.32937596186340884,0.0876699040839707,0.051323451060353416,0.05266316623008456
55,0.49954141957447645,1.1012985985877766,0.28339077545863134,0.05578836822421983,0.0026958090632945605,0.0
56,0.42614982999266887,0.7532150994977271,0.196990556141713,0.2472316218216733,0.05070579630833255,0.12905746520633174
57,0.4626053661146081,0.6134221918087255,0.06234788269115312,0.31472019681863966,0.0,0.1216107838645548
58,0.6166640975676864,0.6267492169702574,0.16880055002251884,0.15865920064960545,0.03491540609306448,0.0
59,0.38081802006472276,0.46470210151108,0.29979751282413464,0.2799086122738404,0.06495929496928722,0.06881001720558069
60,0.44178251392312134,0.6303920320046241,0.1744425637020707,0.3077511342810448,0.0,0.0
61,0.5181611367926396,0.8680277500250229,0.023072848795995055,0.2716099901934277,0.029879460129159544,0.028505837292685583
62,0.5486990608217611,1.3101354226442679,0.1737031666137007,0.2810049051312857,0.06527154279666907,0.10042831797366554
63,0.39169490332578355,0.9779227494051312,0.014327895900222943,0.23638003460493753,0.04772719171595445,0.12760828914953515
64,0.0882009589567788,0.49276371428100507,0.179483448490118,0.2638752943316532,0.01827726377867793,0.10214629490189177
65,0.07225712321753953,0.48641849110701824,0.2021677194193376,0.43698856325552626,0.05460853039943015,0.07253805564085965
66,0.01713261071500126,0.7439818527345049,0.2036862815660976,0.23246403765459975,0.00044665276946753284,0.07887484122449108
67,0.40620355845577283,1.5806170877408656,0.14296179770606676,0.3142533838719664,0.05367496755396649,0.15127631728005367
68,0.21957664092186438,0.4848292461539304,0.12357167186355228,0.6504689128329474,0.0,0.06347545114428667
69,0.0002943477750678881,0.0029728539823976577,0.0020543314534907657,0.0035973134232288816,7.020314996930236e-05,0.00010767459765890713
70,0.17638277927417104,0.4311337163987744,0.061955453581215555,0.05259566921388346,0.0,0.027014104031530758
