,ndev,lt,age,ns,nuc,ld,sexp,exp,fix,rexp,la
0,0.03147289942883196,0.41292123754180265,0.07910746360204286,0.13486624321861707,0.6211472303421787,0.319726684214543,0.5012834548743746,0.3128148318249957,0.15002247351948725,0.09118970068204695,0.7773995199694202
1,0.038521096581298285,0.0,0.059521817958823824,0.0,0.09972921311165657,0.020336777314339482,0.3714608274607257,0.0,0.0,0.007143470193184213,0.7420819916412698
2,0.3504079687070971,0.06557252118291695,0.1175989171321893,0.11410300238632064,0.20389221648248299,0.009811836248467515,0.1685015939899632,0.28545919639827533,0.07030302811712344,0.1622402899893539,1.0586396049901319
3,0.0,0.9518138037547194,0.6058858570039257,0.06451320660273344,0.09014459741726469,0.35509270172633917,0.8145243502118097,0.1008623961183102,0.35989873850271925,0.23229571123600087,1.962013380540784
4,0.4889256423677956,0.43780408208001265,0.5270820605191437,0.2100228710261503,0.4458690489334012,0.342132706469188,1.1336618814718336,0.6105042767739113,0.21041903705976484,0.2303218814744927,1.5074486354681447
5,0.0,0.7350736755324906,0.0670792105115782,0.0,0.5358745323847008,0.0,0.4129931766635105,0.064849473365495,0.045210941883657665,0.0,0.8874682536962017
6,0.0,2.1943859885572876,0.1865884642608064,0.0020335917989243433,0.7032532677556446,0.13469271999815782,0.7083980292572788,0.05737246038277525,0.019739816758725222,0.46221181026215413,1.8285782343435446
7,0.6146998359571747,1.138648768171545,0.06833398890323347,0.09760851767996769,0.0,0.36506966824050224,0.24366121187329354,0.2474681421394374,0.032198932183212965,0.019837391638418866,1.391407585852932
8,0.4464189741140069,0.9476816317056561,0.17895689157975608,0.01703619587194719,0.2577965518392725,0.3922908321689387,0.24155277109037282,0.39866608486821664,0.05477186407156881,0.021904492645391453,1.3193625881992306
9,1.0307686909073686,1.2962596232782306,0.1908806518626217,0.09793976033966813,0.44567604234074876,0.23328059073130564,0.9501067019256771,0.2839045932494957,0.0,0.2374312222180183,1.1594842940445975
10,0.9412745174594565,0.6623202170903867,0.15023264516190396,0.03941645117968668,0.08338455898646903,0.0371957673470946,0.8750083681433519,0.11707742893026855,0.006452047016301414,0.039811362216473654,0.9192029113930285
11,0.8165174251359575,0.057973968178377785,0.029039764602197298,0.04960082263788319,0.1755355970351665,0.07108914512969758,0.7115654043388798,0.2638434476068342,0.0649439947965198,0.0740220280040598,0.8783653264296302
12,0.5673159560691914,0.3364227891272202,0.05968426073995028,0.0839462797012452,0.010022394918262522,0.056333623432761375,0.4991718773396809,0.3929845701403235,0.007769456645939809,0.20317689159841507,1.4325354841436249
13,0.10884391481095021,0.6061161772866569,0.17747324486419513,0.020163693295967604,0.3884449325085166,0.16098490802015583,0.41154328650753574,0.004338598414400311,0.11263353405908166,0.3782688933405597,1.4813897477187885
14,0.039075438462911644,0.07170543070412842,0.24470694365738907,0.09550148206898275,0.3966007273021774,0.12820441953072192,0.6370933743311165,0.39464980295337115,0.23209733424113566,0.09231436725964592,1.1788501313095638
15,0.0,0.0,0.09088889995055639,0.0,0.0,0.018567800488844943,0.3099339525528389,0.41187784971578456,0.0,0.05226178526749827,0.7845846700117937
16,0.23993707203091075,0.2315677266740069,0.22207264755353492,0.06535066355905131,0.12193869530493827,0.262788869600675,0.28034888706086486,0.3331097435581443,0.027630796729107975,0.03354732311202945,0.8276458029668383
17,0.09621774430465514,0.41241055662350784,0.17677509993281307,0.05716777834224425,0.09054495883480543,0.24392819936126747,0.1812052924609779,0.07160891667528409,0.0010658423180435297,0.27415887247559867,0.8083923591647068
18,0.5801894084517342,0.34958451938392665,0.4617912665777445,0.0,0.067470684800636,0.13376101229183854,0.7909904336089577,0.7292087277093573,0.0,0.009350563467049275,1.1475405528080387
19,0.30879662175599215,0.6060133901054428,0.5337510425779554,0.11599682838401061,0.23259041258373933,0.4032942996423472,0.71799126588637,0.4072177344090211,0.08066359095059264,0.0,1.2610226615134257
20,0.13559271693112876,0.3934254967833656,0.4797885512869679,0.0,0.3687954100311797,0.41738104871233944,0.6756908705275408,0.44494700597029796,0.1214132985546107,0.17083978944686667,1.0461971226662048
21,0.1906738513788137,0.0792851045102515,0.1343008463355304,0.14459354537949282,0.41028351725355755,0.05009235495756453,0.5780405185311427,0.3268388806577953,0.22910044708810676,0.33479909053245477,1.695033632010342
22,0.8721367037443403,1.08183613304326,0.08258661372866812,0.07499338043935465,0.04273699544407203,0.1517996460349757,1.1976239256532266,0.722710224326719,0.0,0.037848298682670194,1.6401175347012287
23,0.5834732512214295,0.48157161195737985,0.06717161770999192,0.0039698443502544836,0.08546778395038095,0.04599803701951521,0.7787537217756785,0.5401495724612168,0.044691137704211466,0.12423599039234394,1.1950059324635685
24,0.5421376216940165,0.2723596207650809,0.16920050220462843,0.04591366183317995,0.2901139346186793,0.47824003973219253,0.8834993616630973,0.22777300698618208,0.06941132466637263,0.046887446220208975,1.14914900337727
25,0.17631547573575906,0.4524432352155561,0.03802683509714737,0.01851671624403684,0.3221388674105555,0.15515895436926636,0.22582714839292178,0.07681074476391475,0.10580672021400397,0.2686527657607054,0.6400184331784534
26,0.21794065378009334,0.6281332096193211,0.2508313554967098,0.07014799377126431,0.08108523287478897,0.007400233975563498,0.6069488347819173,0.054947240568544525,0.04712142844221407,0.039302905432011655,0.9511898148516185
27,0.32495532449951786,0.49043260810436395,0.009327147742675375,0.0739555930343955,0.4574789251261942,0.1372330185430972,0.05628337125467837,0.008460471499590574,0.04775011282745789,0.0571880833662084,1.1646401104417201
28,0.0,0.38948229276033974,0.18394304533554726,0.07996824893037452,0.4144119503555657,0.14595331126934652,0.0,0.021290778717835485,0.1641411119127779,0.13063649330034682,1.164393915548699
29,0.025279443277517005,0.3637735577223587,0.06037799527584784,0.0,0.4499478955558499,0.11842835845941067,0.2317238250311609,0.1094562824163621,0.07124870815350128,0.1045731673702449,1.011778800671178
30,0.02837473225957415,0.2695574819257363,0.012383477910015754,0.0,0.34287267947631717,0.1221796215307916,0.21964767028557847,0.2177812743969824,0.0,0.10278617298912565,0.7994826890970517
31,0.042711064009093226,0.28486730387848036,0.20059859495611207,0.0,0.3283562792973986,0.4383291711046539,0.11260787780386,0.06502632615556163,0.16239818823190993,0.03367122853283226,0.6866818971425295
32,0.06028843155808149,0.19014807517299936,0.18256630515271635,0.011823908796645285,0.10746801188812177,0.4820921614130176,0.14522864381796738,0.09712290466172699,0.12908354214512768,0.04553555942155518,0.7913387708592589
33,0.03440295612497643,0.22623234851902613,0.033484834819384544,0.02112526136228579,0.27161974034050956,0.297996212625774,0.001138105804806162,0.010407794111393587,0.08433994864149436,0.020704495983333397,0.9392733468946756
34,0.006955003020977418,0.3664685258336236,0.0953175474779658,0.012950371566660296,0.38216640148399794,0.24159408956261688,0.42984586428827476,0.3287139251039261,0.17040067590316682,0.08258348513692383,0.8375034835065039
35,0.05637146829487464,0.4867509878546165,0.4483832103639436,0.06457572035799862,0.32576547508631976,0.12163784848662818,0.5247867236128165,0.22725202131437328,0.09357853609081702,0.17607803995425414,1.2178058657891844
36,0.06394066193651876,0.43383009590139016,0.050863804158517135,0.08641342317439879,0.15428215251067603,0.008752447378434721,0.22923476818789806,0.47701975594052715,0.15862814135807826,0.03659709859555982,1.0938446938624728
37,0.050783284967462546,0.3131140637250809,0.08228374865725803,0.006870740038315914,0.030368996092768708,0.0051503049052326255,0.04618206205695591,0.29671846189093387,0.10943967323548291,0.017865794867005354,0.726623706053745
38,0.10625431666117723,0.2535586980210516,0.04399791652833626,0.12862542544742117,0.041861131038009994,0.051723806796637475,0.0039952214200505345,0.29018765891336723,0.12321496229686887,0.05602844506806902,0.7487636664642335
39,0.2117581537159254,0.3906141879915712,0.08579526349668215,0.01796132661276534,0.08422681133204388,0.22687817488042747,0.09280121383565032,0.1233380456259374,0.028733319346077566,0.0514669826526857,0.887000078238554
