,rexp,entrophy,lt,nuc,exp,ns,fix,ld,ndev,la
0,0.28081494961334424,0.13775412199630893,0.10245946338507013,0.6715464434463209,1.181127408704166,0.5981796992828993,0.9587879738623526,0.11817562694434941,1.1917397355988197,0.7253664645461972
1,0.011875511790172022,0.2771709045727861,0.12970393569914734,0.05489302864499307,0.19617745165838707,0.016920845046964346,0.0371586282721401,0.10890010180082225,0.07194854092180686,0.7346731301709154
2,0.0,0.011027987476316838,0.12223938537587203,0.02242326335859156,0.05982463471662777,0.0,0.13734993284901353,0.06241862871988899,0.0,1.0032257970329912
3,0.0048649324034794866,0.0,0.0,0.3688477579701701,0.1964299963166394,0.8065574747644557,0.25363612979265915,0.11717935425849613,0.45735674408741467,1.2424134494907069
4,0.07205525778381787,0.0,0.0,0.3340899717179564,0.0464658330309558,0.38367069560897377,0.11224731828840404,0.0,0.1555449829124614,0.6672314186422582
5,0.09238575026684738,0.0,0.2706680713214505,0.1124498479174115,0.03173836501539473,0.33837310031477896,0.052964017782267094,0.02592526097308387,0.10460152858228568,0.6256077757365076
6,0.3286199132617765,0.030854467223527263,0.27484494377233737,0.47762879761473825,0.21039113164368012,0.1349151581945073,0.009532848018474049,0.15533661450786154,0.08185511736483297,0.4975193193558552
7,0.12167272153602887,0.09630468383572688,0.21325228605225663,0.0,0.08754426479452404,0.0,0.0,0.0950074550740642,0.0,0.2927306014045251
8,0.0032660468386022726,0.15097816251616195,0.5718907133609793,0.08413070058413631,0.10356042350318506,0.11493148050171842,0.019276966176724024,0.029281943883549717,0.023017715014130122,0.5668444233591587
9,0.5688195392724559,0.1616082295256264,0.7427746155160283,0.1565988502573702,0.6773037131797336,0.00854456062216557,0.19140917662887041,0.22917988368127762,0.005572825160897319,0.5936574932512396
10,0.08102890187170526,0.059555268966973135,0.2630614219210316,0.0017984940083701805,0.04596109706251073,0.059920072879076344,0.10584382638884877,0.32727982415284607,0.3489672035091507,0.8089205684815327
11,0.22428072839651467,0.022344860137725527,0.6853947048234444,0.10129392016163652,0.03012657403136968,0.0543440643728987,0.08542457067976209,0.38144766461812957,0.5835915229384389,1.2219431035814827
12,0.0,0.21416358236856003,0.7374277404725004,0.0,0.17758535792393315,0.0,0.0,0.0,0.6665360592134105,0.8861998811996719
13,0.18063990056867135,0.038787892553066375,0.0,0.1259511906910051,0.3270317257559257,0.0,0.0,0.0,0.0,0.1751600032947491
14,0.15648064334102965,0.07629771487470836,0.43364402984587996,0.0819445987086769,0.07678120753997732,0.1375073524131794,0.16502767119314585,0.12127619368504987,0.0875457053295085,0.5795992181505322
15,0.06485046209522924,0.1021790480522728,0.49247513687851496,0.37747913224034024,0.3440401138656065,0.033278354283794886,0.3644605029490907,0.027033446888054046,0.0870742336629525,0.5693240673503165
16,0.14963646414181153,0.2802152685940763,0.6763566273196024,0.2387468634097735,0.3009820235507939,0.3263789947065703,0.26280681215074636,0.06140947744357173,0.07083840725086125,0.4555300442216329
17,0.0,1.0141759169209492,0.7154480910845757,0.5416334032679051,0.09079934429918943,0.08324195631245038,0.17060450478923878,0.08120214307181142,0.0,1.0722537305072415
18,0.14304817405022788,0.4500733265077709,0.6099468567964997,0.10285087159656087,0.024214125973334843,0.0,0.03188143419275845,0.25452573785463034,0.03269191513022364,0.8336920173251898
19,0.13989185594150685,0.02572724226344562,0.4101545219475899,0.13688981031162958,0.06361050669650066,1.4229554888105857e-17,0.1523072070709252,0.08276854163101677,0.20817896957719223,0.5703185632990037
20,0.12481337610513332,0.035024354713833056,0.26854086303677,0.10277557652440247,0.10933237980329161,0.012706538068611835,0.32201071804079506,0.04232201448428854,0.09532790412780699,0.5487416847617735
21,0.1080680829835522,0.3692845678064889,0.42337498784647115,0.17608306988482494,0.1892423419562366,0.0,0.3870195299071644,0.3168343025195276,0.15200128029644772,0.6397034892018959
22,0.008602221536972628,0.00794915757585299,0.016598528632426515,0.016106707579168503,0.02001694325993238,0.00044468046191381203,0.008730384794901253,0.05330653703539083,0.004071801378491705,0.14490733284048118
23,0.6302447618881122,0.0,0.2768450806765188,0.3741477412521526,0.04732862095597026,0.0,0.17121323732303237,0.0,0.7199766955956938,1.1295901388341123
24,0.03116891838138471,0.3722676496217774,0.14709604056119194,0.6389912274100588,0.1530598674749878,0.0093395076273893,0.12044352963614402,0.44139594234706153,0.3150298533406912,1.2885260159723213
25,0.04655610082822073,0.0,0.0,0.0,0.07212385377357042,0.0,0.0,0.04803155098742078,0.0,0.43151633387580574
26,0.17951637217093663,0.42463306639033904,0.4366341325726955,0.4845334809846181,0.31717280526170216,0.0,0.061772336526019114,0.03465152050940117,0.034211743311459986,1.0919632218104263
27,0.06562699408301813,0.0,0.0825211596854467,0.04473350628060216,0.16746534130136667,0.0,0.02389787118118218,0.29163759147593116,0.008870801832914124,0.7162090211177916
28,0.07627367992108611,0.0,0.12240452868414615,0.0,0.2665303717520795,0.0,0.16530162054714825,0.0076612237538453195,0.0,0.7583075168865833
29,0.23607380465820163,0.4484686749968214,0.5325937399153164,0.1772350113587911,0.17261356658029667,0.036596331185058825,0.25812294028268296,0.24753489830184147,0.10576618181263234,0.7994130867132229
30,0.06526289819697738,0.3868112958207312,0.3802506410497863,0.842570282443339,0.11272337531285333,0.0,0.21026950559596685,0.1452238167229956,0.10024682063410531,1.0562670588946137
31,0.11863555290495653,0.7621023831440437,0.4157856195810069,0.5943292414618063,0.05725358102668377,0.0,0.08687828940904192,0.28686152871217735,0.1123571395956595,1.353302164450482
32,0.09297712322877541,0.6045485990691495,0.41608203176760056,0.0,0.27472239944703497,0.08618160276856929,0.07171650094277782,0.21838669800426846,0.12633317062869134,1.1925304225405575
33,0.02248575994156729,0.5769767052093283,1.0737025337539043,0.4694109942397522,0.18103895344401913,0.09864781503285193,0.20254704224029063,0.26534692849637487,0.3031216584160803,0.9118841362575414
34,0.04360081642063228,0.09729240892992636,0.5197397612425315,0.0672267646388331,0.23491353169619958,0.00079265863290342,0.08141443531295876,0.26467904699423284,0.09104997208055485,0.905372831112504
35,0.32672834821096663,0.18487844582743396,0.28205631653434493,0.14456322994946377,0.052103693321785306,0.0,0.28242831692379083,0.23306345025115863,0.18827168451906723,0.8686959507426737
36,0.04918681184631121,0.06828168969709446,0.3055286786590121,0.08864206591055514,0.21434640728076382,0.029679806013775272,0.1315182757188991,0.09671766965926207,0.13927548611512522,1.2139904182112604
37,0.10444072993258863,0.12780829778299177,0.3937560868355141,0.47363852210289153,0.026884542942328577,0.0,0.3129964560095167,0.19221957286008196,0.3806321129737907,0.7394159377901143
38,0.2829174368514812,0.5745659522746337,0.5079933275876457,0.6931715110380061,0.02732141252409081,0.06059006050330266,0.18041540981448947,0.12495515566949264,0.4089517064303756,0.8157314684819131
