,la,fix,nuc,lt,age,ld,ns,sexp,nd,ndev,entrophy,exp
0,0.0,0.0,0.0010780141843971913,0.0,0.00022695035460997825,0.0,-0.0006808510638297349,0.0003971631205674564,0.0014184397163121032,0.0,0.00034042553191491185,5.673758865252232e-05
1,0.0008368200836820217,0.0005020920502092574,0.0008368200836820217,0.0,0.0006694560669456174,0.0,0.000920502092050235,0.00016736401673642654,0.0015062761506276167,0.0,0.0011715481171548302,0.0003347280334728531
2,-0.00022066936373670297,-0.0006620080912100423,-0.0013240161824200846,0.00036778227289437917,-0.0013240161824200846,0.00022066936373661418,-0.0013975726369989782,7.355645457884918e-05,-0.0005148951820522551,0.00036778227289437917,0.0010297903641043992,-0.0001471129091578094
3,-0.00012730744748568057,-0.0005092297899427223,-0.000445576066199882,0.0,-0.0007001909611712431,-0.00019096117122852085,6.365372374284028e-05,6.365372374284028e-05,0.00019096117122852085,0.00012730744748568057,0.00044557606619981537,0.00012730744748565837
4,0.00019187719859288245,0.0,-0.00019187719859294904,0.0,0.0003837543971857649,0.0,0.0011512631915574056,-2.2204460492503132e-17,0.0012152222577550109,0.0,0.0005116725295810198,0.00019187719859286022
5,0.0017302398741643632,7.864726700745894e-05,-0.00039323633503736134,-7.864726700748114e-05,-0.00031458906802992457,0.0007864726700747005,0.0007864726700747005,-7.864726700748114e-05,-0.00039323633503740574,-0.00015729453401496228,0.0,-0.00031458906802992457
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013917884481560173,0.0,0.0,0.00041753653444680515
7,-0.0012055455093430423,0.0,-0.00012055455093429313,0.0,-0.00024110910186858625,-0.0009644364074744116,0.0,0.0,0.0010849909584086381,0.0,-0.0018083182640144858,-0.001446654611211584
8,0.0,0.0,0.0,7.883326763895582e-05,0.0,0.0,0.0,0.0,7.883326763895582e-05,0.0003153330705558233,0.0,0.00031533307055580105
9,0.0,-6.069802731414331e-05,0.0,0.0002427921092564178,0.0,0.0,-0.00012139605462824221,0.0,0.0014567526555386845,0.0,0.0003034901365704945,-6.0698027314121106e-05
10,0.0,0.0,0.0,0.00010790396547073477,5.3951982735367386e-05,0.0,0.0010250876719719803,-5.3951982735367386e-05,0.0021580793094146734,0.0,-0.00010790396547071257,-0.00016185594820610215
11,0.0010435690060005775,-0.00010435690060002223,0.0013566397078007108,0.0020871380120010886,-0.00046960605270018885,-0.0007826767545003888,0.00010435690060006664,-0.00020871380120006665,0.0013044612575006998,-0.0005739629533002333,0.00046960605270025547,0.0010957474563005666
12,-0.0006303183107468913,0.00012606366214940046,0.0012606366214938935,-0.00018909549322403406,-0.00012606366214935606,-0.0003151591553733901,0.00031515915537350114,0.00018909549322410069,0.0023952095808383645,-0.00037819098644809035,2.2204460492503132e-17,0.0010085092971951148
13,0.0005711954304365108,0.0006527947776417519,0.000571195430436533,0.001387188902488723,0.000734394124846971,0.000407996736026095,-0.000489596083231425,0.00016319869441041578,0.00432476540187674,-0.0006527947776418408,0.00081599347205219,0.000897592819257409
14,0.0,0.00016032064128259637,0.00032064128256514834,0.0,0.00032064128256514834,0.0,0.0,0.00024048096192386126,0.0005611222444890096,-0.00016032064128252977,0.0,8.016032064130929e-05
15,7.552870090634655e-05,0.0003776435045317328,-0.001359516616314238,0.002567975830815672,-0.0003021148036253862,0.0,0.0,0.00022658610271903968,-0.001510574018126909,-0.00022658610271903968,0.0018126888217522286,0.001132930513595154
16,0.00014450867052020477,-0.0004335260115607475,-0.0016618497109827102,-2.2204460492503132e-17,-0.0018063583815029372,-0.0001445086705202492,0.00014450867052018257,-0.0002890173410404984,-0.0018063583815029593,-0.0001445086705202492,0.0010115606936415445,0.0005057803468207611
17,2.2204460492503132e-17,-0.0001436781609194915,0.00014367816091960252,2.2204460492503132e-17,0.00043103448275865207,0.0,-0.0006465517241379005,-0.00021551724137927052,0.0005028735632184311,-0.00028735632183904956,0.0005028735632184311,7.183908045977905e-05
18,0.0,8.768084173604862e-05,0.0003507233669442833,-0.0002630425252082791,0.0007014467338886332,0.0,0.0,-0.0008768084173608193,0.0003507233669442833,0.00017536168347214164,0.0,-2.2204460492503132e-17
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.699434536754146e-05
20,0.0,-0.0001510574018126931,-0.0001510574018126931,-0.0003776435045317328,-0.00022658610271903968,0.0,0.0,0.0,0.0,0.0,-0.0003776435045317328,-0.0003021148036253862
21,0.0005856515373352744,-0.00014641288433383525,0.00014641288433376866,7.320644216690653e-05,-0.00021961932650076398,0.0,0.0005124450951683457,0.00058565153733523,0.00109809663250362,0.0005124450951683457,0.0011713030746705044,0.0
22,0.0002837454398054495,0.0004053506282934993,-0.00024321037697607739,0.00016214025131739974,0.0002837454398054495,4.0535062829349935e-05,0.0,0.000608025942440249,0.0025537089582489125,0.0007701661937576487,0.0006890960680989488,0.000608025942440249
23,0.0,-0.00025985275010829143,-0.000996102208748395,0.0,-0.001385881333910799,0.0,0.0,-0.000606323083585969,-0.0007362494586401258,0.0,0.0,8.661758336938607e-05
24,8.756567425569629e-05,-0.00043782837127845917,-0.0022767075306479702,0.0,-0.0007880910683011999,0.0,0.0,-0.00026269702276708883,-0.0010507880910682887,-0.00026269702276708883,0.0,8.756567425571848e-05
25,-0.00018475750577366944,-0.0002771362586605042,-0.0014780600461893555,-9.237875288683472e-05,-0.0018475750577366945,0.0,-0.0004618937644341736,-9.237875288683472e-05,-0.0015704387990761904,-0.0010161662817551819,-0.0004618937644341736,-0.0004618937644341736
26,0.00015026296018036956,-0.00045078888054090883,0.0,0.0,-0.000601051840721234,-0.00045078888054090883,-0.0007513148009015147,0.000751314800901648,-0.0006761833208113854,0.0,-0.0008264462809916661,6.661338147750939e-17
27,0.0,4.4408920985006264e-17,0.0006922810661128765,0.0006230529595015799,0.0,0.0,-0.0003461405330563716,0.004499826929733541,-0.00027691242644509726,-0.00027691242644509726,-0.0003461405330563716,0.005192107995846351
28,0.0,0.0,0.0007191011235955002,0.00017977528089887506,0.00044943820224718767,0.0,0.0,0.0021573033707865006,0.0005393258426966252,0.00044943820224718767,0.0,0.002337078651685376
29,0.0002906976744186052,0.0,0.001065891472868219,0.0,-0.0008720930232558155,0.0,0.0,0.0008720930232558155,-0.0008720930232558155,0.0,0.0,0.0011627906976744208
30,0.0,0.0,0.0,0.0003260869565217872,0.0,0.0,-0.00043478260869562747,0.0,0.0,0.0,0.0,-0.00021739130434781374
31,0.0,0.0,0.0,0.00021893814997260287,0.0,0.0,0.0005473453749315071,0.00010946907498630143,0.0,0.0,0.0,0.0
32,0.0,-0.0007056451612903025,0.00010080645161290037,0.00010080645161290037,0.00010080645161292257,-0.0003024193548386789,0.0,-0.00040322580645160146,-0.0016129032258064059,-0.0015120967741935054,0.0,-0.001108870967741904
33,0.0,-2.2204460492503132e-17,0.0,0.0,0.0,0.00019408054342548998,0.0,0.00019408054342551218,0.0019408054342551439,0.0013585638039785852,0.0,-0.0005822416302766031
34,0.0,0.00019267822736028782,0.001348747591522126,-0.00019267822736028782,0.0004816955684007196,0.0,0.0,0.0003853564547205979,0.0014450867052022698,0.0014450867052022698,0.0,-0.00019267822736031005
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.0006770480704130222,0.0010832769126608356,0.0002708192281652089,0.0008124576844956266,-0.00013540961408260445,-0.0006770480704130222,0.0025727826675693956,0.0,0.0021665538253216486,0.0,0.0004062288422478133,0.0005416384563304178
37,0.0002758620689655267,-0.0002758620689655267,-0.00193103448275862,-0.0006896551724138167,-0.00151724137931033,0.0,-0.0011034482758621067,-0.00151724137931033,0.0006896551724137945,-0.0011034482758620623,0.0,-0.0012413793103448257
38,0.0001890359168241984,0.0005671077504725952,0.004158790170132365,-0.0005671077504725952,0.0032136105860113727,0.0,0.0,0.001890359168241984,0.0024574669187145794,0.003780718336483968,0.0,0.0013232514177693889
39,-0.00042643923240939243,0.005756929637526697,0.0004264392324093702,0.0,0.002132196162046918,0.0,0.0002132196162046851,0.0,0.006823027718550145,0.001279317697228155,0.0,0.001279317697228155
40,0.0,0.00017857142857142795,0.0033928571428571306,0.0,0.0033928571428571306,0.0,0.0,0.0012499999999999955,0.00785714285714283,0.005535714285714266,0.0,0.0010714285714285676
41,0.00034572169403630505,-0.0008643042350907626,0.0006914433880726101,0.00017286084701815252,0.0005185825410544576,-0.00017286084701815252,-0.0008643042350907626,0.0006914433880726101,0.004667242869490007,0.0006914433880726101,-0.0017286084701815252,-0.0008643042350907626
42,0.00019762845849802257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009881422924901129,-0.00019762845849802257,0.0,0.0015810276679841806
43,0.0007215007215006786,0.0021645021645021467,0.002741702741702734,0.0001443001443001357,0.003030303030302983,0.0010101010101009945,0.0036075036075035706,0.0,0.003318903318903299,0.0021645021645021467,0.0,0.0021645021645021467
44,0.0,0.0003523194362888615,0.0015267175572518444,0.00011743981209626498,0.0009395184967703641,0.0,0.0018790369935407503,0.0,0.0075161479741632006,-0.0012918379330593588,0.00035231943628883934,-0.0009395184967704529
45,0.00015961691939345713,0.0,0.001276935355147657,0.00031923383878691426,0.0022346368715083996,0.0,0.001436552274541114,0.00031923383878691426,0.005905826017557914,-0.0019154030327214854,0.0007980845969672856,0.0
46,0.0011283497884344129,-0.0002820874471086032,-0.0038081805359661434,-0.0011283497884344129,-0.0011283497884344129,0.0053596614950634615,0.0,0.0009873060648801113,0.0008462623413258097,0.003385049365303239,-0.001833568406205921,0.002115655853314524
47,2.2204460492503132e-17,-0.000479904019196109,0.00011997600479904947,-0.0005998800239951585,2.2204460492503132e-17,0.0,-0.00011997600479902726,0.0,-0.002399520095980745,-0.002039592081583641,0.0,0.0010797840431913564
48,0.0002523659305993631,0.0016403785488958932,-0.00037854889589907794,-0.00037854889589907794,0.00025236593059938526,0.0005047318611987705,0.0005047318611987705,-0.0005047318611987484,0.003911671924290205,0.0003785488958990557,-0.00012618296529969263,-0.0010094637223974745
49,0.0018317115054378385,0.0021751574127074403,0.0005724098454493287,0.00022896393817970485,0.00011448196908983021,0.0006868918145391367,-0.000915855752718997,0.0016027475672581114,0.000915855752718886,-0.0004579278763594985,0.00011448196908983021,0.0013737836290783844
50,0.00191502094554159,0.0,-2.2204460492503132e-17,-0.00011968880909634106,-0.0021543985637343167,0.0002393776181926821,-0.002034709754637931,0.000957510472770795,-0.002513464991023384,-0.00191502094554159,0.0,0.0
51,0.0,0.0017287234042552945,-0.0014627659574467876,0.00026595744680850685,-0.0025265957446808152,0.0,-0.002393617021276562,0.0007978723404255206,-0.0026595744680850686,-0.0014627659574467876,-0.0005319148936170137,0.0003989361702127603
52,0.0,0.0004595060310166765,0.00011487650775419134,-0.00011487650775412472,0.0,0.0,0.0,0.0,0.0004595060310166765,0.00022975301550836046,0.0,0.00045950603101669875
53,0.00012690355329949554,0.0,-0.0006345177664974777,0.0,-0.0006345177664974777,0.0,0.0,0.0008883248730964688,0.0024111675126903707,-0.0005076142131979821,0.0,0.0012690355329949333
54,0.0,0.0,0.0,0.0,-0.00036529680365293693,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018264840182646847
55,-0.0007429420505200568,-0.0005943536404160454,0.00014858841010401136,-0.00014858841010401136,-0.0013372956909361022,-0.0005943536404160454,-0.0013372956909361022,0.002971768202080338,0.0,0.0004457652303120341,0.00014858841010403356,0.0
56,0.0,0.0,-0.00012165450121655041,-0.0010948905109489538,-0.002068126520681268,0.0,0.0,-0.00036496350364962905,-0.0009732360097323811,0.0,0.0,0.0
57,0.0,-0.0004172461752433687,-0.0002781641168289273,0.0,-0.0013908205841446143,0.0,0.0,0.001947148817802602,-0.0030598052851182,0.0005563282336579212,-0.00027816411682890507,-0.0018080667593880274
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029218407596787177,-0.00043827611395177437,0.0,0.0
59,0.0,0.0,0.0,-0.0004497751124437954,0.0,0.0,0.0,0.0,0.0,-0.00044977511244377323,0.0,-0.0002998500749625377
60,0.000465657741559955,0.005238649592549494,-0.00011641443538998875,-0.000465657741559955,-0.0011641443538998875,0.0,-0.00011641443538998875,0.007334109429569291,0.0012805587892898763,-0.000465657741559955,-0.0011641443538998875,0.0029103608847497187
61,0.0008298755186721962,0.002385892116182564,-0.0010373443983402453,0.0028008298755186622,-0.0010373443983402453,0.0004149377593360981,-0.0010373443983402453,0.01213692946058087,-0.0008298755186721962,0.0005186721991701226,-0.0009336099585062207,0.009958506224066355
62,-0.00033523298692583747,-0.0002011397921555025,-0.00013409319477033498,2.2204460492503132e-17,-0.0007375125712369756,-6.704659738516749e-05,-0.00033523298692583747,-0.00033523298692588187,-0.0006034193764665963,-0.00026818638954066997,-0.0004022795843110494,-6.704659738512308e-05
63,0.00024323502584371325,0.0040741866828823085,0.0009121313469139247,-0.00024323502584377987,-6.0808756460972724e-05,0.006445728184858579,-0.000425661295226587,-6.0808756460972724e-05,-0.0003648525387656587,0.0008513225904529965,-0.00024323502584377987,0.0004256612952264538
64,9.306654257794645e-05,0.0004653327128897322,-9.306654257794645e-05,0.0001861330851558929,-0.0013029315960911615,9.306654257794645e-05,0.0006514657980456251,0.0,0.0012098650535133037,-0.00027919962773383935,-0.0008375988832014958,0.0013029315960912057
65,-0.00016958733747876042,0.00022611644997174717,0.0,-0.00011305822498581808,0.0,0.0005087620124364145,0.00028264556246471173,-5.6529112492920144e-05,0.001978518937252738,-0.00011305822498584029,-0.0008479366873940019,-0.00011305822498581808
66,0.0,0.000581583198707536,0.0,0.00025848142164779374,0.00045234248788366126,0.0,6.462035541194844e-05,0.0007108239095314772,0.0,0.00025848142164779374,-2.2204460492503132e-17,0.00038772213247169064
67,0.0,0.0,0.0,-0.0003208556149733033,0.00021390374331549112,0.0,-0.00010695187165776776,0.0008556149732619645,0.0,0.0,0.0,0.0003208556149732145
68,0.0,0.0,0.00022008253094911722,0.00011004126547455861,0.0,0.0,0.0005502063273727931,0.0,0.00022008253094911722,0.00033012379642367585,0.00027510316368639653,0.00027510316368639653
69,0.002354874041621069,0.00010952902519170137,0.0002738225629792312,0.00016429353778755207,0.0,0.0007119386637459257,0.0004928806133625673,0.00016429353778752987,0.0008214676889376493,0.0005476451259583959,0.0004381161007667389,5.476451259585069e-05
70,0.0012570294409527173,0.0,0.00013231888852134334,0.0010585511081707244,0.00019847833278201498,0.0,0.0,0.00013231888852134334,0.0,0.000595434998346045,0.0,0.00013231888852134334
71,0.0,0.0,6.195786864933161e-05,0.0,0.00012391573729866323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,6.784260515604323e-05,-0.0002035278154680853,-0.00033921302578010515,0.0,0.0006105834464043669,0.0,-0.0002035278154680631,0.00013568521031208646,0.0,-6.784260515599883e-05,-0.0002713704206240841,4.4408920985006264e-17
73,6.651147322913608e-05,0.0,-0.00013302294645827216,0.0,0.0005320917858330221,0.0,-0.0005986032590622248,0.0,-0.0002660458929165443,-0.0002660458929165443,-0.00033255736614568043,0.00013302294645824996
