,la,nuc,fix,lt,age,ld,ns,nd,ndev,entrophy,exp
0,0.0,-0.004444444444444473,-0.0005797101449275255,-0.0013526570048308928,-0.006763285024154575,0.0,0.0,-0.005990338164251208,0.002512077294685988,0.0009661835748792091,0.0015458937198067346
1,0.00015444015444014968,0.0004633204633204491,0.0,0.002779922779922739,0.0,0.0,0.0,0.0012355212355211974,0.00447876447876443,0.0,0.0033976833976833375
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-0.00012437810945273853,-0.00012437810945273853,0.0,0.0,0.0,0.00012437810945273853,0.0,0.0,0.0
4,0.000557724484104849,0.0,0.0001115448968209698,0.0004461795872838792,0.0,0.000557724484104849,0.0,0.0,0.0006692693809258188,0.0001115448968209698,0.0002230897936419396
5,0.0,0.0005639097744360555,0.0005639097744360777,0.0015977443609022312,0.0007518796992480592,0.002161654135338287,0.00046992481203000924,0.0,0.0,0.0007518796992480814,0.0003759398496240296
6,-0.0018361581920903758,0.0,-0.00014124293785311437,0.004661016949152552,-0.0004237288135593209,-0.0003531073446327637,0.0004943502824859003,0.0,0.0,-0.00014124293785311437,-0.0005649717514124353
7,6.0477774417933e-05,0.0001814333232537324,0.0024191109767160547,0.0019957665557907233,0.0006047777441790192,0.0004838221953432198,0.0013909888116117707,0.001935288781372857,0.0003023888720895096,0.0010281221651043504,0.001088599939522239
8,0.001238645747316247,-8.257638315443128e-05,0.0037159372419487855,0.0014863748967795186,0.0,0.0012386457473162692,-0.0006606110652353392,0.0020644095788604267,0.0004128819157720676,0.0,-0.00016515276630886256
9,0.0019766397124888037,0.0,0.003414195867026071,0.0037735849056604208,0.00035938903863432794,0.0,0.0,0.002515723270440273,0.00035938903863432794,0.0,0.0
10,-0.0008976660682226134,0.00035906642728904535,0.00035906642728904535,0.00035906642728904535,-0.000538599640933568,0.0008976660682226134,0.0,-0.000538599640933568,-0.0012567324955116588,-0.0007181328545780907,0.0
11,-0.0019131714495953078,0.00014716703458426129,0.0005886681383370007,0.0008830022075055233,-0.0038263428991906156,0.00014716703458426129,0.0,-0.0035320088300220933,-0.0019131714495952857,-0.002060338484179547,0.0
12,-0.00011869436201779049,0.0,0.001661721068249311,0.0021364985163205173,-0.00047477744807118417,0.0,0.0,0.0003560830860534603,0.0001186943620178349,-0.0003560830860533493,0.0
13,0.0,0.0,0.0,0.0004606172270843034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.000764452938365956,0.0008600095556617005,0.000191113234591489,9.55566172957445e-05,9.55566172957445e-05,0.0,0.0,0.000382226469182978,0.0006688963210702114,0.0012422360248446785
15,0.0005411255411255089,0.0020562770562770672,0.0027056277056277445,0.0016233766233766378,0.001406926406926412,0.0024891774891775188,0.002813852813852846,0.0037878787878788287,-0.00021645021645020358,-0.00032467532467532755,-0.00010822510822510179
16,-2.2204460492503132e-17,-0.00028749401054151136,9.583133684711864e-05,0.00038332534738854117,0.00047915668423570423,-2.2204460492503132e-17,0.0,0.0001916626736942595,-0.0003833253473886522,-9.583133684716305e-05,-9.583133684720746e-05
17,-0.00043980208905993747,-0.0012094557449148003,0.001759208356239683,0.0013194062671797679,-0.000769653655854885,0.0005497526113249051,-0.0015393073117097255,0.0006597031335898951,0.0030786146234194735,-0.0030786146234194735,0.0007696536558548627
18,-0.0014962593516208988,0.0018287614297589848,0.0014962593516209878,0.002660016625103956,-0.002660016625103845,-0.0008312551953449266,-0.0014962593516208767,0.0008312551953449931,0.0031587697423109294,-0.004655029093931784,0.0013300083125520113
19,-0.0019594121763470973,0.0002799160251924615,0.010776766969909035,0.003918824352694195,-0.0016794961511546358,-0.00013995801259620856,0.001259622113365988,0.007417774667599741,0.0019594121763470973,0.0,0.001679496151154658
20,0.0015081206496519784,0.0013921113689095098,0.006032482598607847,0.003248259860788827,0.0,-0.0005800464037123421,0.0,0.014037122969837546,0.0009280742459396807,0.000464037122969807,0.00023201856148489242
21,-0.0003407155025553665,-0.001362862010221466,0.0022714366837024436,0.0014764338444065884,-0.00011357183418512218,-0.00011357183418512218,0.0,0.001362862010221466,-0.00011357183418512218,-0.00022714366837024437,-0.000681431005110733
22,-0.0006021073758152972,0.00030105368790769307,0.0014049172102358787,0.003311590566984468,-0.00030105368790762644,-0.0010035122930255546,-0.0008028098344204038,-0.0003010536879076486,-0.0004014049172101908,-0.0007024586051178616,0.0
23,0.0,0.0,0.001074743527112898,-0.0002931118710307601,0.0,0.0002931118710308267,0.0,0.0,-9.770395701025336e-05,0.0,0.0
24,0.00018264840182644627,0.0005479452054793832,0.006210045662100416,0.0002739726027397138,-0.0008219178082192081,-0.00027397260273978043,0.0009132420091323423,0.003105022831050186,-0.0019178082191781299,-0.00018264840182651286,0.0009132420091323423
25,-0.0002688172043010306,-0.00017921146953401302,0.00456989247311832,0.003136200716845905,0.0,8.960573476706202e-05,0.0008960573476702871,0.004390681003584263,0.0005376344086021722,8.960573476703981e-05,-0.0003584229390680482
26,0.0004130098089829115,0.0,0.0025813113061434745,0.0011357769747031067,0.00010325245224573898,0.0,0.0,0.0018585441404233016,0.0008260196179659118,0.0,-0.00041300980898302254
27,0.0012332990750257178,0.0008221993833504637,0.010585817060637215,0.0018499486125385545,0.00010277492291881352,0.0022610483042138085,0.00020554984583762704,0.006474820143884919,0.0009249743062692995,0.0,0.0008221993833505082
28,-0.00035072336694437213,0.0,0.01858833844804908,0.00850504164839978,-0.0011398509425690762,0.004296361245067937,-0.0017536168347216607,0.008505041648399802,0.00596229723805346,-0.000526085050416536,-4.4408920985006264e-17
29,0.00053475935828875,0.0002673796791444083,0.007018716577540074,0.003609625668449179,0.0020721925133689867,0.002406417112299453,0.0,0.007018716577540096,0.003342245989304815,0.0012700534759358061,0.0
30,0.00011022320198401658,-0.00038578120694405805,0.00033066960595204973,0.0022044640396803317,-0.00016533480297602486,0.0006613392119040995,-5.511160099200829e-05,0.0015982364287682404,0.00011022320198401658,0.0007715624138881161,-0.00033066960595204973
31,-0.00026406126221281136,0.0,0.0005281225244257338,0.002112490097702713,0.00142593081594935,0.003115922894111467,0.0001584367573277401,0.0010562450488513786,-5.2812252442557826e-05,0.0,-0.0007921837866384784
32,0.0005299015897047843,-0.00037850113550341735,0.0024981074943224656,0.0037850113550340183,-0.001286903860711619,0.006358819076457212,-0.001438304314912986,0.002876608629825861,0.0007570022710068347,-0.0010598031794095686,0.0006056018168054233
33,0.0024193548387096975,-0.0008064516129032029,0.007862903225806472,0.005443548387096797,-0.005443548387096775,0.0022177419354838523,0.0012096774193548266,-0.0014112903225806273,-0.0006048387096774244,-0.0036290322580644794,0.0
34,0.012820512820512863,-0.0002564102564102555,0.015128205128205185,0.00923076923076922,0.009487179487179476,0.006666666666666643,0.0023076923076922997,0.030000000000000006,-0.0002564102564102555,0.006923076923076898,0.0012820512820512775
35,0.005076142131979688,0.00033840947546530663,0.012351945854483936,0.009475465313028763,0.002876480541455151,0.007106598984771573,-0.0013536379018612265,0.018950930626057527,-0.001861252115059231,0.0011844331641285733,0.0042301184433164215
36,0.0067105263157895,0.003421052631578969,0.008289473684210558,0.007763157894736872,0.0011842105263158097,0.0031578947368421373,0.0019736842105263497,0.009078947368421098,-0.0009210526315789114,0.0021052631578947654,0.0015789473684210797
37,0.0025288620120945903,0.0017592083562397054,0.0006597031335899173,0.005057724024189159,0.0008796041781198527,0.0009895547003848204,0.0,0.0019791094007697075,0.0003298515667949697,0.0008796041781198527,0.0
38,0.0,0.008487084870848727,0.017835178351783543,0.0002460024600245969,0.004182041820418236,0.003936039360393639,-0.0007380073800737907,0.01697416974169743,0.0024600246002460134,0.0006150061500615367,0.0
39,0.0,0.0015430267062314317,0.014836795252225499,0.002136498516320451,0.0035608308605341145,0.0005934718100889969,0.0,0.016023738872403537,0.004272997032640946,0.0026112759643916795,0.0007121661721068096
40,0.0,0.0010689990281827154,0.019727891156462608,0.003692905733722096,0.008454810495626842,0.004956268221574356,0.0,0.022837706511175893,-0.0011661807580174877,-0.0009718172983478768,0.0008746355685131269
41,0.002945657694261072,0.0014220416455053453,0.01787709497206704,0.012087353986795325,0.0037582529202641267,0.002945657694261072,-0.0004062976130015272,0.031792788217369194,0.004367699339766396,0.0011173184357541998,0.0009141696292534363
42,-0.0002005012531328454,-0.0006015037593984918,0.010325814536340872,0.003308270676691749,0.003709273182957373,-0.0008020050125313149,-0.006416040100250653,0.0117293233082707,0.0001002506265664227,-0.00040100250626566857,0.0
43,-0.00030364372469635634,0.00030364372469637857,0.016396761133603242,0.0045546558704453455,0.012348178137651855,0.0024291497975708507,0.0018218623481781383,0.018319838056680138,-0.0004048582995951122,0.0,0.0008097165991902911
44,0.0059025394646534226,0.0006863417982155617,0.008510638297872353,0.008647906657515447,-0.00013726835964305016,0.0,0.0013726835964310569,0.007549759780370646,0.0008236101578586563,0.0010981468771448454,0.0005490734385724449
45,0.00839779005524859,0.0,0.010607734806629798,0.005082872928176751,-0.003977900552486258,0.00022099447513808103,-0.0008839779005525017,-0.0022099447513812764,-4.4408920985006264e-17,-0.0006629834254143763,-2.2204460492503132e-17
46,-0.0006230529595015355,-0.00020768431983384517,0.01578400830737281,0.004984423676012461,-0.0022845275181723633,0.0,-0.0020768431983385627,0.006853582554517157,-0.002699896157840076,0.0012461059190031377,-0.0006230529595015577
47,-0.008268733850129162,-0.0015503875968992053,0.011369509043927662,0.005857019810508212,-0.006201550387596888,-0.0003445305770886753,-0.0017226528854435985,0.0037898363479758946,0.003962101636520288,-0.001205857019810508,-0.002411714039621016
48,0.001031687546057447,-0.00029476787030218165,0.005600589535740585,0.0001473839351510353,0.0010316875460574693,0.0,0.003831982313927762,0.0035372144436256027,-0.00029476787030218165,-0.0022107590272660406,-0.001621223286661766
49,0.0,0.0,0.0,0.00022650056625144187,0.0,0.0,0.0,0.0,0.0,0.0,2.2204460492503132e-17
50,0.0,0.0011015911872705342,0.007099143206854386,0.0017135862913097099,0.011872705018359863,0.0,0.0013463892288861912,0.0068543451652387285,-0.0002447980416156348,0.0007343941248470376,0.0007343941248470597
51,-0.0002219755826859071,0.0036625971143174453,0.011542730299667037,0.0002219755826859071,0.014650388457269714,-0.00011098779134295355,0.005438401775804636,0.013762486126526086,0.003440621531631538,-0.0015538290788013498,0.0033296337402886067
52,0.0,-0.00023183925811440798,0.007959814528593467,0.0017001545595053402,0.001622874806800545,0.0021638330757341117,0.0005409582689335002,0.010741885625965963,0.0007727975270478638,0.00023183925811431916,0.000850077279752659
53,-0.0007307270734380645,-0.00263061746437705,0.001169163317500943,0.00043843624406283423,-0.006649616368286449,-0.0012422360248447006,0.0,0.005845816587504582,0.0,0.002338326635001842,-0.001461454146876151
54,0.0015943312666075959,0.0019486271036315505,0.012400354295837034,0.015500442869796283,-0.002214348981399472,0.002214348981399472,0.0017714791851195732,0.007883082373782125,2.2204460492503132e-17,0.009034543844109844,-0.0005314437555358654
55,-0.0007949125596184104,0.0007949125596184769,0.01780604133545314,0.020826709062003214,0.00015898251192369983,0.006200317965023894,0.00031796502384739966,-0.0012718600953894876,0.001430842607313232,0.006518282988871249,-0.00047694753577103287
56,-0.0010825439783491264,-0.0021650879566982527,0.00811907983761837,0.0138024357239513,0.008119079837618393,0.011096075778078496,0.0027063599458727605,-0.0010825439783491264,0.007848443843031095,0.0070365358592692885,-0.0010825439783491043
57,0.0,-0.0010430247718383524,0.003389830508474567,0.006518904823989558,0.0013037809647978849,-0.000521512385919154,0.0,-0.000260756192959577,0.002868318122555413,0.0,-0.0007822685788787531
58,0.0022277227722772297,0.0014851485148514865,0.006930693069306937,0.01534653465346536,0.0,0.0,0.0,0.003712871287128716,0.003712871287128716,0.00024752475247524774,0.0
59,0.0006396588486140331,-0.002132196162046962,0.0006396588486140553,0.005756929637526609,0.0002132196162046629,0.0012793176972281106,0.0006396588486140553,0.000426439232409348,-0.0025586353944563544,-0.00042643923240943683,0.0002132196162046629
60,0.00034305317324183625,0.0030874785591766376,0.003430531732418518,0.0042881646655231085,0.0,0.003430531732418518,0.0008576329331045907,0.0036020583190394364,-0.0003430531732419029,0.0,0.0015437392795883298
61,0.0002965159377316562,-0.0020756115641215713,0.007709414381022994,0.0028169014084507226,0.0032616753150481958,0.004744255003706455,0.0010378057820608299,0.009043736100815413,0.001334321719792464,0.0013343217197924417,-0.005485544848035562
