,la,nuc,fix,lt,ld,ns,rexp,ndev,entrophy,exp
0,0.03148148148148154,0.014814814814814859,0.005555555555555603,0.014814814814814859,0.01111111111111116,0.020370370370370438,0.022222222222222254,-0.0018518518518517934,0.020370370370370393,0.022222222222222254
1,0.03157894736842104,0.0013157894736842146,0.003947368421052633,-0.006578947368421062,0.01315789473684209,0.0013157894736842146,0.0,-0.005263157894736847,-0.005263157894736847,-0.002631578947368418
2,0.10133333333333332,0.0,-0.0035555555555555783,-0.012444444444444458,-0.0008888888888888946,0.0,0.0,0.0,0.0,-0.007111111111111112
3,0.1569506726457399,0.0017937219730941533,0.01973094170403582,0.0,0.008968609865470833,0.034977578475336266,0.0,0.03497757847533629,0.0,0.0008968609865470656
4,0.0721804511278196,0.03157894736842108,-0.0030075187969924367,0.0,0.0,-0.003007518796992459,-0.0030075187969924367,-0.003007518796992481,0.0,0.007518796992481258
5,0.17345132743362823,0.02123893805309727,0.014159292035398141,0.07787610619469021,-0.00884955752212393,-0.028318584070796505,0.007079646017699037,0.005309734513274278,0.0,0.0
6,0.1384615384615384,0.00839160839160833,-0.006993006993007045,0.008391608391608352,-0.02517482517482521,0.02237762237762233,0.02657342657342652,0.002797202797202769,0.002797202797202791,-0.008391608391608463
7,0.11715481171548119,0.0,0.0,0.04351464435146448,0.0066945606694561064,0.0,0.0008368200836820217,0.0,-0.0008368200836819772,0.0016736401673640654
8,0.1353159851301116,0.008178438661710063,0.0007434944237918462,0.07583643122676582,0.0059479553903345915,0.016356877323420126,-0.0014869888475836479,0.005204460966542768,0.022304832713754674,0.0022304832713754717
9,0.039790575916230364,0.008376963350785327,0.0010471204188481353,0.06492146596858639,0.010471204188481664,0.0010471204188481575,0.03141361256544504,0.0010471204188481575,0.006282722513088967,0.030366492146596858
10,0.11000000000000003,0.0,4.4408920985006264e-17,0.053333333333333365,0.025000000000000043,0.015000000000000036,0.021666666666666723,0.07000000000000003,0.0016666666666667273,2.2204460492503132e-17
11,0.08555555555555552,0.014444444444444437,0.005555555555555536,0.046666666666666655,0.018888888888888865,0.009999999999999964,0.02999999999999998,0.036666666666666646,-0.0011111111111111072,0.0011111111111111072
12,0.1345238095238095,0.0,0.0,0.1095238095238095,0.0,0.0,0.0,0.030952380952380933,0.044047619047619,0.033333333333333284
13,0.0109375,-0.0171875,-0.0015625,0.0484375,0.0046875,-0.015625,0.0,-0.0015625,0.0203125,-0.0015625
14,0.07384615384615383,-0.001538461538461533,0.001538461538461533,0.05076923076923079,-0.019999999999999997,-0.02461538461538464,0.0,0.013846153846153841,0.006153846153846154,0.001538461538461533
15,0.009999999999999953,-0.030000000000000047,-0.0025000000000000356,0.007499999999999962,-0.0025000000000000135,0.0,-0.005000000000000027,-0.00750000000000004,0.009999999999999964,0.009999999999999953
16,0.02653061224489799,0.0020408163265306146,0.010204081632653073,-0.004081632653061207,0.0,0.03673469387755106,-0.004081632653061229,-0.004081632653061229,0.020408163265306145,0.038775510204081674
17,0.0758620689655172,-0.02241379310344831,-0.0017241379310345196,0.04310344827586201,-0.006896551724137967,-0.0017241379310344973,0.0,0.0,0.0879310344827586,0.005172413793103426
18,0.13763440860215057,0.03440860215053763,0.0,0.053763440860215075,0.0129032258064516,0.0,0.008602150537634402,0.0,0.06451612903225812,0.0
19,0.1277777777777777,-0.014814814814814836,0.012962962962962931,0.0037037037037036535,-0.012962962962962999,0.0,-0.01296296296296302,0.01481481481481477,-0.01851851851851858,-0.005555555555555603
20,0.2015037593984963,0.03759398496240605,0.0541353383458647,0.048120300751879716,0.0030075187969925256,0.0015037593984962515,0.010526315789473694,0.03157894736842108,-0.00751879699248117,-0.00601503759398494
21,0.09450549450549453,-0.01318681318681314,-0.05714285714285709,5.551115123125783e-17,-0.08571428571428567,0.0,-0.05274725274725271,0.013186813186813206,0.05494505494505499,-0.01758241758241754
22,0.16486486486486493,-0.005405405405405394,-0.024324324324324277,-0.010810810810810789,0.0,0.0,0.0,-0.00810810810810807,-0.002702702702702631,0.0
23,0.18188679245283015,0.0,0.0,-0.03698113207547169,0.0,0.0,0.015094339622641506,0.0,0.0,0.018867924528301883
24,0.2232558139534883,0.04941860465116277,0.0029069767441860517,-0.001744186046511631,0.012790697674418584,-0.0005813953488372104,0.0005813953488372104,0.01802325581395343,0.011627906976744162,0.0011627906976744208
25,0.23680000000000004,0.0,0.0,0.0,0.028800000000000027,0.0,0.014400000000000013,0.0,0.0,0.02080000000000002
26,0.12727272727272726,0.04505928853754941,0.005533596837944655,0.010276679841897262,0.007905138339920926,-0.0031620553359683833,0.014229249011857691,0.008695652173913038,0.03873517786561265,-0.018181818181818188
27,0.18838383838383843,0.006060606060606077,0.017676767676767714,0.007575757575757569,0.03333333333333335,-0.0035353535353535026,0.012121212121212133,0.003535353535353547,0.018686868686868707,-0.0005050505050505194
28,0.2287671232876712,0.0,0.005479452054794521,0.039041095890410916,0.0,0.0,0.012328767123287631,0.0,0.0,0.02671232876712326
29,0.12448979591836731,-0.011224489795918391,-0.02755102040816333,0.05714285714285712,0.014285714285714258,0.001020408163265274,-0.010204081632653095,-0.018367346938775553,0.07244897959183667,-0.004081632653061251
30,0.15634517766497458,-0.035532994923857905,0.0010152284263958977,0.039593908629441565,0.0142131979695431,0.0,-0.0030456852791878484,0.003045685279187782,0.03654822335025376,-0.00406091370558379
31,0.22564102564102564,-0.013986013986014022,-0.004195804195804254,0.009790209790209748,-0.0032634032634033306,-2.2204460492503132e-17,-0.0009324009324009674,-0.0037296037296037587,0.012587412587412538,-0.0009324009324009674
32,0.16390977443609017,0.0,-0.0018796992481203256,0.01766917293233079,-0.0011278195488721998,-0.004135338345864681,-0.003007518796992503,0.0056390977443608655,0.022932330827067627,-0.00676691729323311
33,0.14457274826789837,0.02401847575057736,-0.002771362586605086,0.036951501154734404,0.006004618937644301,-0.0013856812933025874,-2.2204460492503132e-17,-0.00046189376443419585,0.04896073903002307,-0.004618937644341825
34,0.16387665198237883,0.0,-0.0008810572687224738,0.016740088105726848,-0.009251101321585931,0.0004405286343612369,0.010132158590308383,0.011894273127753286,0.007488986784140961,-0.014537444933920752
35,0.23228699551569507,-0.0013452914798206318,0.040807174887892386,0.0493273542600897,0.0035874439461883512,0.0,0.026008968609865457,-0.0013452914798206318,0.017488789237668147,-0.0022421524663677195
36,0.1768172888015717,0.0051080550098231425,0.007858546168958713,0.0051080550098231425,-0.010216110019646396,0.0003929273084479101,0.003929273084479346,0.018074656188605064,-0.003929273084479412,-0.005108055009823231
37,0.1661733615221987,0.023255813953488323,0.01522198731501052,0.04862579281183928,0.01902748414376314,0.0,0.007610993657505216,0.05539112050739951,0.015221987315010543,0.004228329809725095
38,0.13123595505617977,0.036404494382022465,0.014831460674157304,0.022022471910112373,0.001348314606741563,0.0,0.001348314606741563,0.03730337078651684,0.04674157303370785,0.007640449438202257
39,0.17119113573407205,0.08975069252077568,-0.001108033240997197,0.03379501385041559,-0.001108033240997197,0.004432132963988966,0.0016620498614958734,0.007756232686980646,0.04819944598337953,-0.0005540166204985875
40,0.17500000000000004,0.0767241379310345,0.0,0.010344827586206917,-0.006034482758620663,-0.005172413793103426,-0.006896551724137901,0.03362068965517247,4.4408920985006264e-17,-0.0017241379310344528
41,0.15586206896551727,0.011034482758620711,-0.00045977011494249267,0.016551724137931066,0.0,0.014252873563218426,0.012413793103448279,0.03770114942528739,0.004597701149425282,-0.009655172413793078
42,0.08869863013698628,0.039726027397260236,-0.011643835616438359,0.015753424657534244,-0.022260273972602773,-0.003424657534246611,-0.0044520547945205765,0.009589041095890382,0.03390410958904104,-0.005821917808219191
43,0.09678899082568808,0.01834862385321101,0.013302752293577958,0.015596330275229376,-0.0004587155963302836,0.0,-0.0013761467889908286,0.005963302752293576,0.025688073394495414,0.011926605504587151
44,0.13709198813056384,-0.01364985163204746,0.010089020771513413,0.0,0.0,0.0,0.0,-0.01305637982195842,0.030860534124629125,0.010089020771513435
45,0.14434389140271492,0.0009049773755655854,0.042986425339366495,0.07013574660633481,0.002714932126696823,0.005429864253393646,0.014479638009049722,0.011312217194570096,0.05791855203619907,0.007692307692307665
46,0.13317972350230414,0.006451612903225823,0.042857142857142885,0.08248847926267285,2.2204460492503132e-17,0.006451612903225823,0.0009216589861751334,0.007373271889400934,0.07695852534562213,-0.005529953917050667
