,fix,age,ld,sexp,rexp,ndev,entrophy
0,0.0,0.0014619883040935422,0.1580409356725146,-0.002923976608187151,0.026023391812865525,0.0024853801169590463,0.00540935672514622
1,0.0,0.006872246696035256,0.11171806167400886,0.010220264317180639,0.014801762114537454,0.032775330396475774,0.010925110132158623
2,0.0,0.006659729448491159,0.06077003121748183,-0.0008324661810613643,0.002497398543184226,0.1810613943808533,0.004786680541103028
3,0.0,-0.002349869451697173,0.07911227154046989,0.0,0.02349869451697122,0.03394255874673622,0.015143603133159234
4,0.0,0.003698811096433263,0.06525759577278727,0.010303830911492695,0.017701453104359288,0.02985468956406867,0.0303830911492734
5,0.0,0.0,0.06074895977808596,0.004993065187239942,0.003883495145631066,0.00277392510402219,0.034396671289875155
6,0.0,0.004608294930875556,0.15990783410138248,-0.002995391705069128,0.0013824884792626336,-0.003917050691244284,0.016589861751152048
7,0.0,-0.0012915129151291227,0.11125461254612552,-0.0009225092250922274,0.0005535055350553986,0.017896678966789703,0.015867158671586744
8,0.0,0.009781477627471346,0.09698231009365241,-0.006035379812695152,0.017898022892819963,0.03766909469302806,0.012695109261186244
9,0.0,-0.00019782393669633968,0.09238377843719085,0.002571711177052416,0.002571711177052416,0.03798219584569731,0.02987141444114736
10,0.0,0.0016000000000000014,0.15180000000000002,-0.00020000000000000017,-0.004200000000000004,-0.003400000000000003,0.015000000000000013
11,0.0,0.0023041474654378557,0.13394777265745011,0.005529953917050756,0.003225806451612945,0.020276497695852602,0.006912442396313412
12,0.0,0.0,0.12554653341661462,0.0,0.023235477826358576,0.01873828856964399,0.0
13,0.0,0.0006901311249137177,0.1903381642512077,0.00013802622498273464,0.00220841959972391,0.002484472049689379,0.0006901311249136955
14,0.0,0.0,0.23429040196882692,0.0,0.0,0.0,0.0
15,0.0,0.0,0.20338645418326698,-0.002589641434262946,0.001195219123505975,0.00019920318725099583,0.011354581673306764
16,0.0,0.0,0.2356500408830744,0.0037612428454619983,0.0,0.0,0.0
17,0.0,0.0,0.2250728862973761,0.0,0.0,0.0,0.0
18,0.0,0.0,0.22692889561270796,0.0,0.0,0.0,0.0
19,0.0,-0.00015673981191224317,0.17304075235109714,-0.0073667711598746745,-0.0021943573667712046,-0.008150470219435779,-0.0026645768025078675
20,0.0,0.0,0.17820224719101124,-0.009213483146067425,0.0,0.0,0.0
21,0.0,0.0,0.14823008849557526,0.0055309734513274925,0.0,0.007964601769911539,0.004424778761061976
22,0.0,0.0,0.10928853754940718,0.0,0.005335968379446698,0.0189723320158103,0.0007905138339921569
23,0.0,-0.0057596822244289966,0.17874875868917578,-0.0015888778550149142,-0.008341608738828188,-0.0005958291956305928,-0.0077457795431976175
24,0.0,0.0,0.17603068072866732,0.0,0.0,0.0,0.0
25,0.0,0.0,0.09909090909090905,0.0040909090909090565,0.013863636363636345,0.0056818181818181655,0.0031818181818181524
26,0.0,0.0,0.08919254658385098,0.002484472049689446,-0.0019875776397515255,0.0032298136645962927,0.0014906832298136941
27,0.0,-0.0031746031746031633,0.17094017094017097,0.00073260073260073,0.0,0.0,0.0
28,0.0,0.002758620689655178,0.10114942528735633,0.0016091954022988465,0.0009195402298850741,0.009195402298850585,0.0041379310344827665
29,0.0,-0.0009132420091324089,0.11031963470319635,0.016438356164383584,0.0,-0.005662100456621033,0.0073059360730593605
30,0.0,-0.0058215962441315,0.1094835680751173,0.025352112676056283,0.00244131455399057,0.02835680751173708,0.015586854460093846
31,0.0,0.010610932475884294,0.08585209003215441,0.016077170418006492,0.008038585209003269,0.021221864951768542,0.01382636655948557
32,0.0,0.0030303030303030056,0.052380952380952396,-0.0025974025974025983,0.00043290043290045155,0.014718614718614709,-0.001298701298701288
33,0.0,0.0011461318051575464,0.03896848137535811,-0.006303724928366838,-0.0005730659025788177,0.002865329512893955,-0.010315186246418428
34,0.0,0.02197802197802201,0.08791208791208793,0.013186813186813228,0.0,0.0,-0.008791208791208737
35,0.0,0.005025125628140637,0.030150753768844175,0.03718592964824117,0.007035175879396926,0.006030150753768804,0.022110552763819034
36,0.0,0.01016042780748665,0.022459893048128364,0.007486631016042811,-0.002673796791443861,0.0005347593582887944,0.004812834224598927
37,0.0,0.01146496815286624,0.02866242038216562,0.0,0.0019108280254777066,0.013375796178343946,0.021019108280254793
38,0.0,-0.01481481481481477,0.0666666666666667,-0.006349206349206304,-0.003174603174603141,-0.0042328042328042105,0.0
39,0.0,0.009609609609609548,0.015615615615615596,-0.025825825825825866,0.004804804804804763,-0.007207207207207245,0.027627627627627604
40,0.0,-0.01084745762711863,0.06372881355932206,0.0033898305084745896,-0.0020338983050847137,0.018305084745762736,0.051525423728813614
41,0.0,0.0012820512820512775,0.09487179487179487,0.011538461538461563,-0.008974358974358965,0.021794871794871783,0.028205128205128216
42,0.0,0.02442748091603055,0.058015267175572524,0.033587786259541993,0.001526717557251911,0.004580152671755733,0.025954198473282463
43,0.0,0.01758241758241761,0.10109890109890114,0.028571428571428602,0.0,0.028571428571428626,0.07032967032967039
44,0.0,0.0,0.04752475247524757,0.003960396039603964,0.0,2.2204460492503132e-17,0.09306930693069311
45,0.0,0.039999999999999945,0.03428571428571423,0.0014285714285714236,-0.024285714285714334,0.0028571428571428246,0.029999999999999936
46,0.0,0.03966942148760333,0.00991735537190086,0.004958677685950463,0.0,-0.006611570247933818,0.011570247933884326
47,0.0,0.06666666666666668,0.050000000000000024,0.0,-0.0033333333333332993,-0.02666666666666666,0.0
48,0.0,0.08085106382978724,0.20000000000000004,0.0,0.1574468085106383,0.18723404255319154,0.0
49,0.0,0.03046357615894042,0.09668874172185431,0.16821192052980133,-0.023841059602648994,0.007947019867549688,0.013245033112582804
50,0.0,-0.023255813953488347,0.04961240310077519,0.015503875968992276,0.009302325581395366,0.0,0.0
51,0.0,-0.009803921568627461,0.06666666666666662,0.07549019607843135,-0.0019607843137254832,0.01666666666666663,-4.4408920985006264e-17
52,0.0,0.0,0.2740000000000001,0.0,0.0,0.0,0.0
53,0.0,0.0,0.2554216867469879,0.0,0.0,0.0,0.0
54,0.0,0.023529411764705865,0.24411764705882355,-0.020588235294117685,0.04705882352941175,-0.002941176470588269,0.0
55,0.0,-0.023255813953488413,-4.4408920985006264e-17,0.0,0.0,0.032558139534883665,0.0
56,0.0,0.025000000000000022,0.1125,0.04166666666666665,0.0,0.0625,0.02083333333333337
57,0.0,0.0,0.0,0.2115942028985507,0.0,0.0,0.0
58,0.0,0.0,0.003472222222222254,-0.008333333333333281,-0.01805555555555549,0.17500000000000004,-0.01319444444444442
59,0.0,0.0,0.022360248447205012,0.14782608695652175,0.0,0.08695652173913046,0.0
60,0.0,0.02207792207792205,-0.0025974025974026204,0.05844155844155845,0.051948051948051924,0.2311688311688312,0.012987012987012946
61,0.0,0.0,0.008620689655172376,0.006896551724137922,0.02413793103448274,0.22413793103448273,0.0
