,la,nuc,fix,lt,age,ld,ns,sexp,rexp,ndev,exp
0,0.07575757575757576,0.014545454545454506,-0.0018181818181818299,0.044242424242424215,0.004242424242424203,-0.004848484848484857,0.016363636363636337,0.0745454545454545,-0.00848484848484854,0.0018181818181818078,-0.006060606060606077
1,0.10033670033670035,0.005387205387205362,0.0,-0.0006734006734007147,-0.010101010101010121,-0.006734006734006726,-0.0006734006734006703,0.010101010101010121,-0.006060606060606055,-0.002020202020202011,-0.002020202020202033
2,0.1019011406844107,-0.0007604562737642207,-0.009125475285171047,-0.0030418250950569716,0.0030418250950570826,-0.006844106463878274,-0.007604562737642562,-0.03041825095057029,-0.004562737642585501,-0.01977186311787067,-0.009125475285171047
3,0.14141414141414144,0.002525252525252553,-0.014141414141414099,0.02323232323232325,0.0005050505050505194,-0.01161616161616159,-0.0010101010101009945,-0.002020202020201989,-0.009595959595959602,0.0,0.0005050505050505194
4,0.10494117647058825,0.023058823529411777,-0.0018823529411764461,0.015058823529411791,0.01411764705882359,0.010823529411764721,0.00235294117647058,0.0687058823529412,0.009882352941176476,-0.007529411764705851,0.0028235294117647134
5,0.05885558583106265,0.04414168937329703,0.0016348773841962094,0.022343324250681217,0.0005449591280654254,0.0,0.0,-0.003814713896457711,0.0,0.0,0.0016348773841962094
6,0.12198142414860676,0.01981424148606805,0.002167182662538658,0.1414860681114551,0.011455108359133038,0.003715170278637725,0.007430340557275516,0.03219814241486061,0.02476780185758507,0.033436532507739904,0.023529411764705844
7,0.1337226277372263,0.0,-0.0008759124087591053,0.05576642335766422,0.004671532846715354,0.00613138686131387,0.004963503649635026,0.01927007299270076,0.0020437956204379716,0.03708029197080296,0.0061313868613138926
8,0.10583153347732184,-0.02116630669546433,0.0004319654427646036,0.07386609071274301,0.009503239740820745,-0.04103671706263494,0.0008639308855291628,0.01425485961123112,2.2204460492503132e-17,0.012095032397408233,-0.027213822894168425
9,0.1057324840764331,-0.035031847133757954,0.0,0.06560509554140126,-0.010828025477707004,-0.02547770700636942,0.002547770700636942,0.03821656050955413,0.002547770700636942,0.02420382165605095,-0.023566878980891715
10,0.09901960784313724,-0.009803921568627482,0.002450980392156854,0.013725490196078405,0.014705882352941124,-0.0034313725490195957,0.0063725490196078205,0.02990196078431371,0.0014705882352941124,0.03823529411764701,0.0009803921568627416
11,0.08000000000000003,0.0008163265306122769,0.0048979591836735056,0.00040816326530617174,-0.0008163265306122547,-0.015918367346938765,-0.0008163265306122547,-0.00244897959183672,-0.006530612244897949,0.03510204081632658,0.007346938775510225
12,0.20666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.024242424242424197,0.0,0.038787878787878725,0.018181818181818143
13,0.17819548872180452,0.000751879699248148,-0.003007518796992459,0.016541353383458655,-0.008270676691729295,0.0015037593984962515,-0.0015037593984962515,0.0045112781954887325,0.011278195488721799,0.0007518796992481258,0.0
14,0.155,0.010714285714285742,0.007857142857142896,-0.0007142857142857118,0.010714285714285742,0.011428571428571477,0.0128571428571429,0.009285714285714296,0.0,0.002857142857142847,0.04571428571428575
15,0.11829573934837097,0.009523809523809535,0.002506265664160412,0.004010025062656663,0.0025062656641604343,-0.007017543859649078,0.003007518796992481,0.07919799498746871,0.009022556390977488,0.0075187969924812355,0.04962406015037597
16,0.08817891373801916,-0.011501597444089472,0.0006389776357827559,0.008945686900958472,-0.008306709265175738,-0.010862619808306695,-0.003833865814696491,-0.003833865814696513,0.0,-0.007667731629392982,0.007028753993610226
17,0.03928571428571426,-0.010714285714285765,0.0,-0.0267857142857143,-0.010714285714285765,0.010714285714285676,-0.007142857142857184,-0.007142857142857184,-0.003571428571428603,0.0035714285714285366,-0.016071428571428625
18,0.13583617747440271,0.00819112627986347,0.0,0.03549488054607506,0.02593856655290101,0.00819112627986347,0.0,0.0675767918088737,-0.0006825938566553003,0.004778156996587013,0.0061433447098975915
19,0.13443298969072165,0.011958762886597895,-0.0016494845360824685,0.018144329896907174,-0.003711340206185576,-0.018556701030927835,-0.004123711340206171,0.03340206185567007,0.0,0.013195876288659791,0.004123711340206171
20,0.1392857142857143,0.05,0.0,0.02202380952380951,0.0029761904761904656,-0.025,0.0,0.04702380952380949,-0.0029761904761904656,0.008333333333333304,-0.006547619047619047
21,0.2483516483516484,0.040659340659340695,0.01978021978021982,0.008791208791208848,0.007692307692307732,0.0021978021978022342,0.007692307692307732,0.09120879120879126,0.006593406593406637,-0.024175824175824135,0.006593406593406614
22,0.2130584192439863,-0.004810996563573866,0.0,0.1140893470790378,0.0027491408934707806,-0.004810996563573866,0.009621993127147755,0.10171821305841924,-0.0020618556701030855,-0.026116838487972506,0.02130584192439864
23,0.2268131868131868,0.000439560439560438,-0.003516483516483504,0.090989010989011,-0.00219780219780219,0.0,0.0008791208791208982,0.13362637362637367,-0.003076923076923066,0.02945054945054946,0.013626373626373645
24,0.14104938271604944,0.0006172839506173311,0.0006172839506173089,0.02160493827160499,0.008641975308642014,0.0040123456790124076,0.006790123456790154,0.11666666666666667,0.005246913580246937,0.037345679012345735,0.008641975308642014
25,0.13463114754098357,-0.00881147540983609,0.006147540983606525,0.03995901639344259,0.0022540983606557097,0.011270491803278637,-0.0018442622950819887,0.002049180327868805,-0.004713114754098369,0.00860655737704914,-0.0047131147540983905
26,0.1297175141242938,0.004293785310734433,0.00519774011299432,0.03028248587570619,0.010169491525423702,0.001129943502824826,0.003389830508474567,0.012655367231638404,0.0,0.007909604519774006,-0.0029378531073446677
27,0.20509554140127384,0.002123142250530785,0.000424628450106157,0.04458598726114649,-0.003397027600849256,-0.009766454352441611,-0.003821656050955413,-0.007643312101910826,-0.006794055201698512,0.008067940552016983,0.0
28,0.2218637992831541,-0.016487455197132617,-0.0032258064516129,0.02329749103942653,0.002150537634408578,0.016129032258064523,-0.007168458781362031,0.0,-0.012186379928315439,0.0,-0.0043010752688172225
29,0.19518072289156627,0.008950086058519768,-0.008605851979345958,0.008950086058519791,0.008605851979345935,0.01480206540447504,0.003786574870912207,0.0,-0.009982788296041312,-0.0020654044750430646,0.002409638554216853
30,0.15142378559463993,0.013400335008375253,0.0,0.022445561139028535,0.0006700167504188004,0.008710217755443917,0.0,0.013735343383584665,0.006365159128978259,-0.0013400335008374898,0.012395309882747108
