,la,nuc,fix,lt,age,ld,ns,ndev,entrophy,exp
36,0.0,0.028799999999999982,-0.02240000000000002,-0.0016000000000000014,0.030400000000000003,0.0,0.0064000000000000055,0.016000000000000014,0.0464,0.004800000000000004
37,0.0032000000000000028,-0.1072,0.0064000000000000055,0.006399999999999994,0.0,0.0032000000000000028,0.0016000000000000014,-0.02240000000000001,0.007999999999999997,-0.004800000000000004
38,0.0,-0.06379310344827585,-0.0017241379310344862,-0.0482758620689655,0.0,0.0017241379310344862,0.03793103448275862,0.024137931034482762,0.0293103448275862,-0.0017241379310344751
39,0.0,-0.05714285714285707,0.033333333333333395,-0.07142857142857137,0.014285714285714323,-0.021428571428571373,0.0,0.01666666666666672,-0.0047619047619047224,0.0
40,0.019512195121951237,0.009756097560975664,0.11219512195121957,-0.02682926829268284,-0.019512195121951126,0.007317073170731736,0.012195121951219523,0.019512195121951258,-0.007317073170731647,0.009756097560975618
41,-0.018181818181818188,-0.025454545454545462,0.06545454545454543,-0.047272727272727286,-0.007272727272727275,-0.0036363636363636377,-0.047272727272727286,-0.043636363636363654,0.10909090909090904,-0.010909090909090913
42,0.0,0.0,-0.017391304347826108,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913038
43,-0.005405405405405394,-0.054054054054054036,-0.010810810810810789,0.0,0.0,0.0,-0.005405405405405394,0.005405405405405406,0.0,-0.027027027027027008
44,-0.022727272727272707,-0.06363636363636357,-0.018181818181818167,0.05909090909090915,0.0,0.0,0.027272727272727317,2.2204460492503132e-17,4.4408920985006264e-17,-0.004545454545454519
45,0.0,0.027906976744186053,0.0,0.0,0.0,0.0,0.0,0.07906976744186048,0.13023255813953488,0.07441860465116282
46,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,-0.12916666666666665,-0.0125,0.004166666666666663
47,0.0,0.0029850746268657025,0.05074626865671642,0.07462686567164178,-0.03283582089552237,0.0,0.0,-0.04179104477611939,0.005970149253731361,-0.008955223880597019
48,0.0,0.02448979591836733,0.07755102040816324,0.09795918367346938,0.0,0.0,-0.01224489795918371,0.0,0.0,0.04489795918367343
49,0.0,-0.011428571428571432,0.0,0.11428571428571432,0.0,0.0,0.05714285714285716,0.0,-0.022857142857142864,0.06857142857142859
50,0.0,0.0,0.01403508771929829,-0.028070175438596447,0.0,0.0,4.4408920985006264e-17,-0.021052631578947344,0.0,0.0
51,0.0,-0.01643835616438356,0.027397260273972646,0.06849315068493154,0.0,0.0,0.0,0.0,0.0,0.019178082191780854
52,0.0,-0.013559322033898324,0.0,-0.027118644067796616,0.0,0.0,0.0,0.0,0.0,-0.03389830508474576
53,0.0,0.011111111111111117,0.0,0.011111111111111117,0.0,0.0,0.005555555555555558,0.0,0.04444444444444447,-0.016666666666666673
54,0.0308943089430894,0.004878048780487787,0.0016260162601625882,-0.00813008130081303,0.0,0.0,0.0308943089430894,-0.004878048780487832,0.03414634146341462,-4.4408920985006264e-17
55,0.010294117647058853,0.0014705882352941345,2.2204460492503132e-17,0.05,0.007352941176470673,0.0,0.07352941176470591,0.061764705882352965,0.0014705882352941569,-0.0117647058823529
56,0.0075949367088608225,0.015189873417721555,0.0,0.04303797468354435,0.0,0.005063291139240533,0.032911392405063314,0.08607594936708862,0.005063291139240556,0.0075949367088608
57,0.0,-0.02173913043478266,-0.013043478260869601,0.0,0.0,0.0,0.02391304347826082,0.02826086956521734,0.008695652173913016,0.021739130434782573
58,0.0,-0.025454545454545462,0.007272727272727275,0.0,0.0036363636363636377,0.0,0.007272727272727275,-0.007272727272727275,0.01454545454545455,0.0
59,0.0,0.05591397849462361,0.0,0.0021505376344086004,0.019354838709677403,-0.0021505376344086004,0.038709677419354806,-0.02580645161290329,-0.015053763440860268,0.0
60,0.0036809815950920033,0.08220858895705518,0.0,-2.2204460492503132e-17,0.05276073619631896,0.0,0.07484662576687111,0.01717791411042937,0.0,0.04049079754601222
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.007725321888411995,0.0,-0.00429184549356223,0.0,0.0,0.001716738197424883,-0.00858369098712446,0.12274678111587978,0.0008583690987124415
63,0.0,0.05235602094240841,0.0,-0.0010471204188481353,-0.0010471204188481575,0.0,0.018848167539267036,-0.012565445026178002,-0.0010471204188481575,-0.006282722513088967
64,0.00512820512820511,0.07008547008547002,0.0,-0.020512820512820572,0.006837606837606791,0.0017094017094016589,0.0461538461538461,0.013675213675213604,-0.017094017094017123,0.0051282051282050874
65,0.019277108433734914,0.019277108433734914,0.0,0.002409638554216831,0.007228915662650559,0.0,0.036144578313253,0.0,0.009638554216867457,0.0
66,0.055033557046979896,-0.0026845637583892135,-0.004026845637583887,-0.0026845637583892577,0.0013422818791946288,0.0,0.0,-0.03892617449664426,0.029530201342281924,0.0
67,0.045588235294117666,0.02941176470588236,-0.002941176470588225,2.2204460492503132e-17,0.002941176470588247,0.004411764705882337,0.027941176470588268,-0.0014705882352941124,0.032352941176470605,0.0
68,0.01379310344827589,0.06206896551724141,0.0,-0.016551724137931025,0.0,0.0,0.026206896551724167,0.0041379310344827665,0.0482758620689655,-0.006896551724137945
69,0.0,0.09104477611940301,0.0,0.035820895522388055,0.01044776119402988,0.0,0.07611940298507465,0.040298507462686574,0.032835820895522394,0.008955223880597041
70,0.0,0.014400000000000013,0.0,0.0016000000000000014,0.0032000000000000028,0.0,-0.01120000000000001,0.004800000000000004,-0.014400000000000013,0.0
71,-0.0015625,-0.0453125,0.0,-0.0125,-0.009375,-0.0125,0.040625,0.015625,0.040625,0.0
72,0.06170212765957448,0.02127659574468086,0.0,0.0,0.0,0.0,0.010638297872340451,0.0,0.017021276595744705,-0.00851063829787233
73,0.0795180722891566,0.002409638554216831,0.002409638554216853,0.002409638554216831,0.0,0.0,0.009638554216867434,-0.012048192771084376,0.021686746987951745,-0.01927710843373498
74,0.0010638297872340497,-0.03829787234042552,0.0,0.0021276595744680995,0.005319148936170248,0.0021276595744680995,0.0021276595744680995,-0.019148936170212783,0.004255319148936176,0.0
75,0.0,0.0015325670498084198,0.0,-0.025287356321839094,-0.001532567049808442,0.003831417624521105,0.01685823754789273,-0.000766283524904221,0.012260536398467425,-0.001532567049808442
76,0.01611374407582942,-0.013270142180094702,-0.015165876777251142,0.0,0.007582938388625648,0.0,0.05592417061611381,0.0018957345971564398,0.057819905213270184,-0.009478672985781932
77,0.010778443113772452,-0.016766467065868283,0.0,0.0,0.010778443113772452,0.0,0.11017964071856287,-0.014371257485029942,0.081437125748503,-0.00239520958083832
78,0.032499999999999994,-0.010000000000000031,0.0,-0.007500000000000018,0.00874999999999999,0.0,0.014999999999999968,-0.003750000000000031,0.06999999999999999,-0.011250000000000027
79,-0.026277372262773692,0.029197080291970833,0.0,-0.004379562043795615,-0.0029197080291970766,-0.00875912408759123,2.2204460492503132e-17,0.007299270072992714,0.008759124087591252,-0.007299270072992692
80,-0.034482758620689655,-0.017241379310344817,0.0,0.0,-0.02413793103448274,0.0,-0.04482758620689655,-0.006896551724137945,-0.03793103448275863,0.0034482758620689724
