,nuc,fix,age,ld,ns,sexp,rexp,ndev,entrophy
0,0.0014423076923076872,-0.0019230769230769162,-0.02403846153846152,-0.0125,0.0,-0.04471153846153848,-0.006730769230769207,0.03076923076923077,-0.0033653846153846034
1,-0.01322314049586779,-0.007272727272727275,-0.0009917355371900749,0.003966942148760299,0.0,-0.023801652892561975,0.011900826446280965,-0.040000000000000015,0.014214876033057844
2,-0.016283185840707915,-0.002477876106194632,0.010265486725663787,-0.013451327433628247,0.0,-0.021946902654867186,0.00318584070796466,-0.009911504424778683,-0.02584070796460174
3,0.03199999999999999,-0.0010000000000000453,0.019500000000000007,0.008499999999999997,-0.0005000000000000337,0.004499999999999971,-0.0005000000000000115,0.008499999999999997,0.0004999999999999672
4,0.048170731707317095,0.015243902439024404,0.01097560975609757,0.07682926829268293,0.0,0.0024390243902439046,0.01097560975609757,0.0,0.016463414634146356
5,-0.007185628742514938,0.0011976047904191712,0.02874251497005993,-0.007185628742514938,0.0,0.005988023952095811,0.003592814371257513,-0.0011976047904191268,0.003592814371257513
6,-0.030188679245283012,0.0,0.060377358490566066,-0.03396226415094339,0.0,0.0037735849056603765,0.0,-0.01132075471698113,-0.03396226415094339
7,0.0,0.0,0.02222222222222221,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.032653061224489834,0.0,-0.01224489795918371,0.01632653061224487,0.0,0.008163265306122413,0.020408163265306055,0.03265306122448972,0.024489795918367287
9,-0.029032258064516127,-0.0032258064516129,-0.029032258064516127,-0.05483870967741937,0.0,-0.0129032258064516,-0.03548387096774193,0.009677419354838701,-0.041935483870967724
10,0.0,0.0,0.0,0.0,0.0,0.008888888888888901,0.0,0.0,0.0
11,-0.004705882352941182,0.0,0.018823529411764704,-0.007058823529411784,0.0,0.016470588235294105,0.06352941176470586,0.0,0.051764705882352935
12,-0.0020408163265306146,0.010204081632653073,0.03469387755102036,0.06326530612244893,0.0,0.004081632653061229,0.026530612244897923,0.0,0.014285714285714301
13,0.13939393939393943,0.002020202020202033,0.020202020202020242,0.0262626262626263,0.0,0.0,0.0,0.004040404040404066,0.16363636363636372
14,-0.02142857142857142,0.01428571428571428,-0.02142857142857142,0.04285714285714286,0.0,0.0,-0.02857142857142856,0.0,0.0785714285714286
15,-0.025,0.0,0.0,-0.075,0.0,0.0,0.0,0.0,-0.025
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.08092485549132951,0.01271676300578033,0.006936416184971095,0.07514450867052024,0.0,-0.005780346820809257,0.0011560693641618157,0.0,0.09364161849710984
18,0.0,0.0,0.07017543859649118,0.06198830409356722,0.0,-0.018713450292397682,0.06432748538011693,0.0,0.04444444444444442
19,-0.011594202898550732,-0.0019323671497584627,-0.0028985507246377163,0.13429951690821257,-0.006763285024154619,0.034782608695652174,0.007729468599033807,-0.0038647342995169255,0.12657004830917876
20,0.057142857142857204,0.0,0.008571428571428608,0.024285714285714334,-0.004285714285714249,-0.004285714285714249,0.00571428571428576,2.2204460492503132e-17,0.12285714285714291
21,-0.004329004329004271,0.0,0.039826839826839856,0.0640692640692641,0.012121212121212154,0.0,0.009523809523809578,0.0,0.1021645021645022
22,0.0,-0.0013559322033898536,-0.0020338983050847805,0.025084745762711823,0.008135593220338943,-0.002033898305084758,-0.008135593220339011,0.09694915254237287,0.07661016949152541
23,0.00335731414868099,-0.00431654676258999,-0.026378896882494063,0.02110311750599516,-0.01342925659472427,0.004316546762589879,-6.661338147750939e-17,0.011990407673860837,0.0426858513189448
24,-0.03339587242026263,0.0007504690431520133,0.0011257035647279645,0.07767354596622891,0.0011257035647279645,0.007504690431519712,0.0026266416510319244,0.10056285178236402,0.13170731707317077
25,-0.04200913242009126,0.0,-0.0031963470319634315,0.14383561643835624,0.0,-0.011415525114155223,0.0027397260273972933,0.0,0.15981735159817356
