,fix,age,ld,sexp,rexp,ndev,entrophy
0,0.0,-0.002923976608187151,0.03567251461988301,-0.008333333333333349,-0.019152046783625743,0.06944444444444445,0.008771929824561408
1,0.0,0.029779735682819376,0.0620264317180617,-2.2204460492503132e-17,0.0031718061674008923,0.06748898678414099,0.04810572687224672
2,0.0,0.02226847034339232,0.07367325702393343,-0.000832466181061342,-0.0012486992715920798,0.014568158168574397,0.040790842872008334
3,0.0,0.007571801566579639,0.04281984334203652,-0.0007832898172324354,-0.0036553524804177505,0.009399477806788492,0.021932114882506525
4,0.0,0.002113606340819074,0.02959048877146637,4.4408920985006264e-17,0.00026420079260243147,0.022457067371202167,0.018229854689564107
5,0.0,-0.009431345353675447,0.0393897364771151,-0.010540915395284322,-0.003328710124826628,-0.004715672676837724,0.032732316227461845
6,0.0,-0.0025345622119815393,0.04654377880184333,-0.002995391705069128,-0.0011520737327188834,0.000691244239631339,0.028110599078341035
7,0.0,0.01309963099630993,0.06346863468634686,0.005904059040590414,0.004981549815498166,0.011070110701106995,0.011992619926199266
8,0.0,0.003121748178980277,0.07804370447450577,0.00894901144641005,0.006035379812695152,0.00041623309053073765,0.03267429760665976
9,0.0,0.001978239366963397,0.08130563798219584,0.009099901088031626,0.00039564787339267936,0.009693372898120644,0.021760633036597386
10,0.0,-0.0040000000000000036,0.07160000000000007,0.012400000000000012,-0.0020000000000000018,0.020200000000000017,0.03500000000000003
11,0.0,-0.0007680491551459223,0.08832565284178191,0.004301075268817245,0.003225806451612945,0.01136712749615978,0.019201228878648235
12,0.0,0.0,0.09344159900062458,0.00449718925671454,0.0018738288569643657,0.01673953778888195,0.019362898188632106
13,0.0,-0.005244996549344428,0.03699102829537606,0.006349206349206304,-0.0028985507246377163,0.009109730848861264,0.015458937198067613
14,0.0,0.006726825266611924,0.03986874487284655,0.013125512715340393,0.007219031993437186,0.006234618539786641,0.020508613617719385
15,0.0,-0.001195219123505975,0.045816733067729064,0.0,-0.00019920318725099583,-0.003784860557768921,0.01812749003984062
16,0.0,-0.0070318887980376,0.10008176614881441,0.02093213409648409,0.001635322976287834,0.038430089942763736,0.0065412919051513144
