,la,nuc,lt,age,ld,ns,rexp,ndev,entrophy,exp
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.005825242718446644,0.0006472491909384814,0.0,-2.2204460492503132e-17,0.0025889967637540146,0.001941747572815511,-0.0012944983818770738,0.003236245954692518,-0.0025889967637540813,0.003236245954692496
2,0.029893238434163714,0.002135231316725972,-0.0092526690391459,0.002846975088967962,0.002846975088967962,-0.002135231316725972,0.0007117437722419905,0.002846975088967962,0.008540925266903887,-0.007117437722419906
3,0.015469613259668513,0.0025782688766114114,-0.007366482504604033,0.004051565377532218,0.0125230202578269,0.0077348066298342346,0.0036832412523020164,0.0007366482504604033,-0.0014732965009208066,0.00036832412523020165
4,0.11545454545454548,0.008181818181818224,-0.009090909090909038,0.001818181818181852,-0.008636363636363619,0.019090909090909113,0.006363636363636393,-0.005909090909090886,0.0009090909090909482,-0.0068181818181817675
5,0.10452961672473868,0.009756097560975618,0.020209059233449466,0.01811846689895471,-0.006271777003484335,-0.02578397212543555,0.014634146341463428,0.006271777003484335,-0.009756097560975618,0.006968641114982588
6,0.05892857142857144,-0.0035714285714285587,-0.010119047619047583,0.00297619047619051,0.008928571428571463,-0.0011904761904761641,-0.0023809523809523725,0.0,-0.005357142857142838,-0.011904761904761862
7,0.12356321839080453,0.00287356321839074,0.0051724137931033805,0.019540229885057415,0.016091954022988485,-0.00804597701149432,0.016091954022988485,0.0011494252873562871,0.005747126436781591,0.00804597701149421
8,0.07808988764044948,-0.005617977528089857,0.0022471910112359826,0.0067415730337079035,0.02247191011235956,-0.010674157303370757,0.0044943820224719435,0.0,-0.006179775280898858,-0.005617977528089879
9,0.11208791208791202,0.0071428571428571175,0.0,0.01813186813186809,0.03681318681318675,-0.0010989010989011616,0.014285714285714235,-0.009890109890109966,-0.0021978021978022342,-0.0049450549450550385
10,0.12979066022544283,-0.0006441223832528209,-0.0019323671497584627,0.015136876006441202,0.012238325281803552,-0.0022544283413848732,0.0038647342995169255,0.0038647342995169255,0.0022544283413848732,0.0006441223832528209
11,0.08510638297872335,0.0017730496453900678,-0.0021276595744680995,0.0010638297872340053,0.0177304964539007,0.0,-0.0035460992907801357,-0.0017730496453900678,-0.007801418439716335,0.008510638297872308
12,0.034817813765182185,0.006477732793522239,-0.0024291497975708733,0.0016194331983804932,0.03157894736842102,0.0,-0.0032388663967611643,0.0008097165991902466,0.027530364372469605,0.014574898785425084
13,0.12068965517241384,0.019540229885057527,-0.00804597701149421,0.008045977011494277,0.018390804597701194,0.0,0.0011494252873563316,-0.0022988505747126185,0.0,2.2204460492503132e-17
14,0.17707006369426748,0.0,-0.002547770700636942,-0.017834394904458595,-0.01273885350318471,0.0,0.0,0.0,0.0,0.02292993630573248
15,0.12736842105263163,0.0,0.023157894736842155,0.004210526315789509,-0.006315789473684141,0.0,-0.0010526315789473495,0.0,0.0,0.020000000000000084
16,0.03937500000000005,-0.0031249999999999555,0.036250000000000025,-0.004374999999999951,0.03500000000000005,0.0,0.006875000000000031,0.0,0.00437500000000004,0.028750000000000074
17,0.043333333333333335,0.0022222222222222144,0.0011111111111111072,-0.024999999999999977,0.006666666666666665,0.006111111111111111,-0.0122222222222222,0.0,0.010000000000000031,0.00888888888888888
18,0.09707112970711296,0.0,0.011715481171548126,0.0008368200836819994,-0.0008368200836819994,0.00334728033472802,-0.010878661087866105,-0.005857740585774018,0.006694560669456062,0.0016736401673640212
19,0.07434554973821987,0.0010471204188481353,0.032460732984293195,-0.009424083769633529,-0.020942408376963394,-0.0010471204188481798,0.003141361256544473,0.013612565445026158,0.014659685863874339,0.003141361256544473
20,0.024242424242424242,0.01333333333333333,0.039999999999999994,-0.018181818181818188,0.009696969696969671,-0.009696969696969714,0.008484848484848494,0.03515151515151518,-0.015757575757575748,-0.008484848484848494
21,0.06713286713286712,0.032167832167832186,0.06573426573426575,-0.015384615384615375,0.0,0.011188811188811187,0.006993006993006978,0.004195804195804187,-0.0013986013986013956,0.004195804195804231
22,0.06944444444444449,0.0009259259259259744,0.051851851851851906,0.0018518518518518823,-0.002777777777777746,-0.004629629629629583,-0.0037037037037036535,-0.0027777777777777237,-0.012962962962962931,-0.007407407407407374
23,0.07058823529411762,0.00823529411764703,0.024705882352941154,0.004705882352941204,-0.019999999999999997,-0.023529411764705844,0.009411764705882364,-0.015294117647058814,-0.02823529411764707,-0.01764705882352937
24,0.05531914893617022,0.012765957446808529,0.012765957446808529,0.021276595744680882,0.0,4.4408920985006264e-17,0.0,0.04255319148936174,-0.1106382978723404,-0.05531914893617018
25,0.012218649517684855,0.004501607717041778,0.029581993569131826,0.0135048231511254,-0.0167202572347267,0.0051446945337620285,0.0,0.02250803858520898,-0.050160771704180054,-0.005144694533762095
26,0.05534246575342472,0.019726027397260305,0.019178082191780875,-0.010410958904109525,0.025753424657534295,-0.002739726027397227,0.0021917808219178657,0.006027397260274037,0.006027397260274037,-0.007123287671232825
