,fix,age,ld,sexp,rexp,ndev,entrophy
0,0.0,-0.001169590643274887,0.16491228070175432,-0.0038011695906433164,0.023684210526315752,0.005409356725146153,0.003508771929824528
1,0.0,0.0022907488986784186,0.10907488986784145,0.006696035242290765,0.013568281938325998,0.030132158590308378,0.009691629955947167
2,0.0,0.00998959417273677,0.08803329864724249,0.004994797086368385,0.024141519250780473,0.0353798126951093,0.012486992715920953
3,0.0,-0.0039164490861618665,0.08198433420365536,0.0,0.03054830287206265,0.030809399477806764,0.021932114882506525
4,0.0,0.009247027741083259,0.057859973579920766,0.012417437252311814,0.024306472919418808,0.02826948480845448,0.024042272126816422
5,0.0,0.0,0.07128987517337029,0.008599167822468789,0.006102635228848819,-0.00554785020804438,0.039112343966712884
6,0.0,0.0,0.07764976958525353,-0.0115207373271889,-0.0004608294930875223,-0.0023041474654377225,0.026958525345622153
7,0.0,-0.0009225092250922717,0.1003690036900369,-0.0029520295202952298,0.0005535055350553541,0.021955719557195552,0.014575645756457556
8,0.0,0.010405827263267442,0.08740894901144644,-0.0037460978147762615,0.01789802289282001,0.03392299687825184,0.011654526534859521
9,0.0,0.0007912957467853365,0.09812067260138473,0.001186943620178038,0.004352126607319473,0.03165182987141444,0.02472799208704248
10,0.0,-0.002400000000000002,0.1418,-0.0064000000000000055,-0.004200000000000004,-0.0026000000000000025,0.016400000000000015
11,0.0,0.003072196620583734,0.20875576036866367,-0.0003072196620583778,0.01259600614439329,0.006605222734255012,0.009831029185867913
12,0.0,0.0,0.13066833229231734,0.0,0.019737663960024986,0.002248594628357292,0.0
13,0.0,0.0006901311249137843,0.19627329192546586,0.0002760524499654915,0.0059351276742581225,0.004140786749482395,0.0016563146997929934
14,0.0,-0.000820344544708762,0.23068088597210826,0.010172272354388823,0.007383100902378992,-0.0006562756357670674,-0.0022969647251846136
15,0.0,0.0,0.251792828685259,0.0,0.0,0.0,0.0
16,0.0,0.0,0.2366312346688471,-0.0022894521668029633,0.0,0.0,0.0
17,0.0,0.0029154518950437634,0.05276967930029162,-0.01370262390670549,0.0021865889212828284,0.008600583090379033,-0.002623906705539314
18,0.0,0.0013615733736762614,0.2119515885022693,-0.0021180030257186067,0.005295007564296528,-0.000302571860816947,0.000605143721633894
