,la,fix,nuc,lt,age,ns,sexp,ndev,entrophy
0,0.0,0.0,-0.028160919540229857,0.010344827586206917,0.05229885057471269,0.0,-0.002873563218390762,0.0,0.0
1,0.0017391304347825765,0.006376811594202869,0.002318840579710124,-2.2204460492503132e-17,0.042318840579710096,0.0,0.0005797101449275255,0.002318840579710124,0.009855072463768067
2,0.0,-0.0004796163069544335,0.002877697841726601,0.0023980815347721673,0.008633093525179825,0.0,0.006235011990407635,0.0,0.0
3,0.0,0.014248021108179331,-0.0005277044854881563,0.02005277044854876,0.03957783641160943,0.0,0.006860158311345588,0.007915567282321812,0.0
4,-0.005090909090909123,-0.000727272727272732,-0.001454545454545464,0.018181818181818122,0.04509090909090907,0.0,0.0014545454545454417,0.01599999999999997,0.0014545454545454417
5,0.03250883392226152,0.0007067137809187551,0.0077738515901060404,0.015547703180212058,0.0,0.0,0.00494699646643113,0.0,0.0600706713780919
6,0.01670761670761669,-0.00884520884520883,0.013267813267813233,0.005896805896805901,0.010319410319410305,0.0,-0.00884520884520883,0.010810810810810766,0.013267813267813233
7,2.2204460492503132e-17,0.0,0.0018604651162790864,0.0032558139534883735,0.006511627906976769,0.0,0.0013953488372093093,0.00046511627906977717,0.0018604651162790864
8,0.015384615384615441,0.0,0.0038461538461538767,0.014615384615384674,0.03615384615384618,0.0,-0.0007692307692307443,0.0007692307692308109,0.013076923076923142
9,0.02298850574712641,0.0,0.0,-0.010344827586206917,0.07126436781609194,0.0,-0.009195402298850608,0.0,0.042528735632183866
10,0.005533596837944676,-0.0007905138339920903,0.003952569169960496,0.007905138339920991,0.08142292490118579,0.0,-0.0039525691699604515,-0.0015810276679841585,0.034782608695652174
11,0.037815126050420145,0.0025210084033613356,-0.004201680672268915,0.0008403361344537563,0.06806722689075628,-0.0008403361344537785,0.018487394957983173,-0.0016806722689075792,0.01932773109243695
12,0.04824120603015072,0.0,0.0,0.0,0.07839195979899496,0.0,-0.0020100502512563124,0.0,0.0
13,2.2204460492503132e-17,-0.007003891050583633,0.0,0.004669260700389133,0.03190661478599226,0.0,-0.003112840466926059,-0.01478599221789878,0.0
14,0.013924050632911378,-0.029113924050632956,0.0,-0.013924050632911422,0.06202531645569618,0.0,-0.008860759493670933,-0.024050632911392422,0.0
15,0.03716814159292037,-0.007079646017699126,-0.007079646017699126,0.015929203539823012,0.007079646017699126,0.0,-0.023008849557522117,0.0,0.01061946902654869
16,0.007453416149068382,0.004968944099378913,0.032298136645962774,0.009937888198757804,-0.008695652173912993,0.0,-0.007453416149068271,-0.013664596273291862,-0.009937888198757693
17,-0.03658536585365857,-0.007317073170731714,-0.04756097560975614,-0.014634146341463428,-0.018292682926829285,0.0,-0.004878048780487809,-0.019512195121951237,-0.030487804878048808
18,0.0,0.0,0.05882352941176476,-0.0014705882352940903,0.0,0.0,0.011764705882352988,0.0,0.0
19,0.001818181818181852,0.012727272727272764,-0.007272727272727231,-0.027272727272727247,0.005454545454545512,0.0,-0.003636363636363593,0.009090909090909127,0.0018181818181818299
20,0.0357142857142857,0.049999999999999975,0.02857142857142856,0.05,0.0,0.0,0.04285714285714284,0.0,0.0
21,0.0027027027027027193,0.024324324324324364,0.06216216216216219,0.08108108108108114,0.005405405405405439,-0.002702702702702697,0.0,0.016216216216216252,0.037837837837837895
22,0.005607476635514042,-0.0056074766355139975,0.0018691588785047174,0.021495327102803753,-0.00747663551401867,0.0,-0.002803738317756976,-0.0065420560747663226,-0.01495327102803734
23,-0.0030188679245283013,0.0037735849056603765,0.0,0.013584905660377355,-0.01433962264150943,0.0,-0.010566037735849054,-0.007547169811320753,0.002264150943396226
24,0.0436213991769548,0.017283950617283984,-0.03045267489711929,0.014814814814814859,0.024691358024691402,-0.003292181069958833,-0.009876543209876498,0.10452674897119345,0.023045267489711984
25,0.055299539170506964,0.04147465437788023,0.0046082949308756,0.014746543778801868,0.0,0.0,0.0092165898617512,0.10322580645161292,0.0
26,-4.4408920985006264e-17,-4.4408920985006264e-17,0.005357142857142838,0.008928571428571374,0.007142857142857095,-0.010714285714285787,0.0035714285714285366,0.0035714285714285366,-0.008928571428571463
27,0.0,0.01379310344827589,0.0,0.04137931034482763,0.0413793103448276,0.0,0.05517241379310349,0.0,0.0
28,0.019047619047619025,0.028571428571428536,0.06666666666666665,-2.2204460492503132e-17,0.07619047619047617,0.0,0.0,-0.009523809523809578,0.0
29,0.07346938775510203,0.048979591836734705,0.05714285714285716,-0.03673469387755102,0.1142857142857143,0.0,0.024489795918367373,0.012244897959183643,0.04081632653061227
30,0.005970149253731382,0.0,0.0,-0.02686567164179101,-0.008955223880596974,0.0,-0.005970149253731294,-0.017910447761193972,-0.017910447761194014
31,0.01806451612903226,-0.010322580645161273,0.03612903225806452,-0.0012903225806451424,0.02709677419354839,0.0,0.0064516129032258,0.028387096774193554,-0.003870967741935494
32,0.0,0.0,0.06363636363636364,0.02467532467532465,0.0,0.0,0.0,0.0,0.0
33,0.0064516129032258,0.0,0.0021505376344086004,0.0,0.0,0.0,0.0,-0.010752688172043001,0.0
