,la,nuc,fix,lt,age,ld,ns,ndev,entrophy,exp
20,0.0,-0.014814814814814814,-0.029629629629629627,-0.014814814814814814,0.0,0.0,0.0,0.014814814814814814,0.0,0.0
21,0.0,0.05106382978723404,0.0,0.05957446808510638,0.0,0.0,0.0,-0.05106382978723406,0.0,-2.2204460492503132e-17
22,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.12999999999999995,0.0,0.0,0.009999999999999964,0.0,0.0,0.0,0.009999999999999986,0.0,0.009999999999999964
24,-0.0032258064516129227,-0.012903225806451646,0.0,-0.016129032258064536,0.0,-0.006451612903225823,-0.006451612903225823,-0.04193548387096776,-2.2204460492503132e-17,0.006451612903225779
25,0.0027397260273972933,0.019178082191780875,0.013698630136986334,-0.024657534246575318,0.0,-0.005479452054794498,0.0,-0.04109589041095887,0.0027397260273973045,0.0027397260273972933
26,0.0,0.090625,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0546875
27,0.0,0.007734806629834279,0.0,0.01436464088397792,0.0,0.0,0.0,0.0,0.0,0.0
28,0.05161290322580644,0.016129032258064502,0.06774193548387093,0.035483870967741915,0.0,0.0032258064516128893,0.06129032258064514,0.019354838709677392,0.07741935483870965,0.032258064516129004
29,0.00869565217391306,0.01521739130434785,0.05652173913043479,0.006521739130434812,0.0021739130434782704,0.060869565217391355,0.0021739130434782704,0.008695652173913082,0.01521739130434785,0.015217391304347827
30,0.0,0.0022471910112359826,0.0,0.0,0.0,0.0,0.0,0.022471910112359605,0.0,0.004494382022471921
31,0.005454545454545457,-0.018181818181818167,0.005454545454545457,0.021818181818181837,1.1102230246251566e-17,0.018181818181818188,-0.005454545454545423,0.03454545454545456,0.01454545454545455,0.012727272727272743
32,0.002739726027397271,0.016438356164383584,0.005479452054794542,-0.012328767123287654,0.0,0.023287671232876717,-0.012328767123287631,0.010958904109589062,0.01369863013698629,-0.004109589041095885
33,-0.01343283582089556,0.06268656716417906,-0.0029850746268656803,0.023880597014925332,0.008955223880596996,-0.0014925373134328402,0.0,0.0059701492537313165,0.040298507462686525,0.004477611940298476
34,0.0012195121951219523,0.01829268292682922,0.045121951219512124,0.029268292682926765,-0.0060975609756097615,0.008536585365853621,0.0012195121951219523,-0.003658536585365879,0.009756097560975573,0.023170731707317028
35,-0.0017699115044247816,0.02920353982300883,-0.004424778761061954,0.009734513274336299,0.0,0.0008849557522123908,0.0017699115044247816,0.015929203539823012,0.01150442477876108,-0.0026548672566371724
36,0.0,0.019199999999999995,-0.017600000000000015,0.0032000000000000028,0.027200000000000023,0.0,0.008000000000000007,0.016000000000000014,0.04799999999999995,0.0064000000000000055
37,0.0032000000000000028,-0.1072,0.0,-0.016000000000000004,0.0032000000000000028,-0.004800000000000004,0.019200000000000016,-0.0432,0.0368,-0.004800000000000004
38,0.0,-0.08275862068965519,0.005172413793103459,-0.031034482758620686,0.0,0.0017241379310345083,0.018965517241379303,0.0017241379310344973,0.02413793103448275,0.005172413793103447
39,0.0,-0.05238095238095233,0.04047619047619054,-0.04999999999999993,0.011904761904761951,-0.023809523809523746,0.0,0.004761904761904812,0.014285714285714323,0.0
40,0.009756097560975641,-0.039024390243902383,0.10243902439024395,-0.05365853658536581,-0.03902439024390236,2.2204460492503132e-17,0.007317073170731714,0.012195121951219523,0.009756097560975664,0.007317073170731714
41,0.0,-0.018181818181818188,0.039999999999999966,-0.018181818181818188,0.0,0.0,0.0,-0.01454545454545455,0.0,-0.010909090909090913
42,0.0,0.0,0.017391304347826077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,-0.07027027027027026,-0.037837837837837805,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,-0.010810810810810789
44,-0.013636363636363624,-0.049999999999999954,-0.004545454545454542,0.059090909090909124,0.0,0.0,0.045454545454545525,-0.049999999999999954,0.018181818181818254,0.009090909090909127
45,0.0,0.051162790697674446,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,0.0930232558139535,0.032558139534883714
46,0.0,0.0,0.0,0.02083333333333336,0.0,0.0,0.0,-0.14583333333333334,-0.012499999999999989,0.0
47,0.0,-0.05074626865671642,0.0,0.04477611940298507,0.0,0.0,0.0,-0.06865671641791046,0.0,-0.002985074626865669
48,0.0,0.016326530612244892,0.07755102040816324,0.06938775510204079,0.0,0.0,0.008163265306122436,0.0,0.0,0.048979591836734684
49,0.0,0.017142857142857147,0.0,0.08571428571428572,0.0,0.0,0.02857142857142858,0.0,0.0,0.11428571428571432
50,0.0,-0.00350877192982455,0.01403508771929829,2.2204460492503132e-17,0.0,0.0,2.2204460492503132e-17,-0.01754385964912277,0.0,0.0
51,0.0,-0.002739726027397205,0.049315068493150725,0.021917808219178103,0.0,0.0,0.0,0.0,0.0,0.01643835616438356
52,0.0,-4.4408920985006264e-17,0.0,-0.016949152542372926,0.0,0.0,0.0,0.0,0.0,-0.03050847457627124
53,0.0,0.005555555555555558,0.0,0.005555555555555558,0.0,0.0,0.005555555555555558,0.0,0.0388888888888889,-0.03333333333333335
54,0.043902439024390214,-2.2204460492503132e-17,-2.2204460492503132e-17,0.0,0.0,0.0,0.027642276422764223,-0.00813008130081303,0.02601626016260159,0.006504065040650375
55,0.01911764705882346,0.0,0.0014705882352941124,0.04852941176470582,0.0,0.0,0.06764705882352937,0.06470588235294113,-0.004411764705882404,-0.011764705882352988
56,0.0025316455696202445,0.005063291139240445,0.0,0.010126582278480978,-0.0025316455696202667,0.0,0.020253164556961977,0.08101265822784806,-0.010126582278481044,0.0025316455696202224
57,-0.006521739130434833,-0.023913043478260888,-0.02173913043478264,0.021739130434782573,0.0,0.0,0.023913043478260843,0.02608695652173911,0.015217391304347804,-0.008695652173913038
58,0.0,-0.021818181818181803,0.010909090909090913,0.0,0.0,0.0,-0.0036363636363636377,-0.0036363636363636377,0.03272727272727274,0.0
59,0.0,0.032258064516129004,0.0,0.008602150537634379,0.027956989247311805,0.0,0.04516129032258061,-0.01720430107526887,-0.015053763440860245,0.0
60,0.0,0.11411042944785274,0.0,0.007361963190184029,0.03435582822085885,0.0,0.058895705521472365,0.025766871165644134,0.0,0.03312883435582821
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.007725321888411974,0.0,0.0008583690987124193,0.0,0.0,0.0,0.0008583690987124193,0.10128755364806863,-0.0017167381974249052
63,0.0,0.05549738219895291,0.0,-0.003141361256544473,0.0010471204188481798,0.0,0.01675392670157072,0.008376963350785393,0.012565445026178046,-0.0031413612565444502
64,-0.006837606837606836,0.0803418803418803,0.0,-0.02564102564102564,0.011965811965811946,-0.0068376068376068576,0.029059829059829023,0.01709401709401708,-0.00854700854700854,0.013675213675213672
65,0.021686746987951745,0.019277108433734914,0.0,-0.0096385542168675,0.002409638554216831,0.0,-0.028915662650602435,0.0,-0.009638554216867523,0.002409638554216853
66,0.033557046979865814,0.025503355704698017,-0.0013422818791946288,-0.01073825503355703,0.0,0.0,0.0,-0.045637583892617406,0.0174496644295302,0.0
67,0.03676470588235296,0.0382352941176471,-0.002941176470588225,-0.013235294117647078,0.005882352941176472,0.011764705882352965,0.010294117647058875,0.00882352941176474,0.05147058823529416,0.0
68,0.012413793103448301,0.04275862068965521,0.0,-0.005517241379310334,0.001379310344827589,0.0,0.02482758620689658,0.002758620689655178,0.05931034482758624,-0.0096551724137931
69,0.0,0.09850746268656715,0.0,0.03134328358208956,0.005970149253731361,0.0,0.06268656716417915,0.03880597014925376,0.035820895522388055,0.01343283582089556
70,0.0,0.07840000000000003,0.004800000000000004,0.03520000000000003,0.0064000000000000055,0.0,0.02080000000000002,0.030400000000000028,0.03200000000000003,0.012800000000000011
71,0.00625,-0.00625,-0.0015625,0.003125,0.0046875,0.0078125,0.0171875,0.021875,0.040625,-0.009375
72,0.07021276595744678,-0.017021276595744685,0.0,0.0,0.0,0.0,-0.008510638297872375,0.0,0.03617021276595742,-0.010638297872340474
73,0.08674698795180724,0.03855421686746987,0.0,0.016867469879518083,0.0,0.0,0.012048192771084354,0.002409638554216875,0.04819277108433737,-0.01686746987951806
74,0.0010638297872340497,-0.03404255319148934,0.0,0.01063829787234043,0.005319148936170248,0.0010638297872340497,0.006382978723404253,-0.022340425531914888,0.0031914893617021266,0.0
75,0.0,-0.002298850574712641,0.001532567049808442,-0.01839080459770113,-0.000766283524904221,0.003065134099616862,0.03218390804597702,-0.0022988505747126185,0.010727969348658984,-0.004597701149425282
76,0.023696682464455,0.0009478672985782533,-0.012322274881516538,0.008530805687203814,0.028436018957345998,0.0,0.08341232227488153,0.014218009478672999,0.07488151658767775,0.010426540284360209
77,0.011976047904191578,-0.03113772455089823,0.0,-0.0023952095808383645,0.010778443113772407,0.0,0.1269461077844311,-0.01556886227544918,0.07544910179640715,0.0023952095808382756
78,0.046250000000000055,0.02250000000000003,0.0,0.0,0.015000000000000036,0.0,0.010000000000000031,0.006250000000000045,0.06875000000000005,-0.0012499999999999734
79,-0.011678832116788307,0.045255474452554754,0.0,0.00875912408759123,0.0014598540145985383,-0.0014598540145985383,0.005839416058394176,0.01751824817518246,0.018978102189781042,0.0
80,-0.04137931034482758,-0.010344827586206895,0.0,0.0,-0.03103448275862066,0.0,-0.034482758620689655,-0.0034482758620689503,-0.0482758620689655,0.0034482758620689724
