,la,nuc,lt,age,ld,ns,rexp,ndev,entrophy,exp
0,0.002752293577981657,-0.000917431192660545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00733944954128436
1,-0.00517799352750814,0.0025889967637540146,0.0025889967637540146,0.0006472491909384814,0.0006472491909385036,0.003236245954692518,-2.2204460492503132e-17,0.003236245954692518,-0.003236245954692585,0.0045307443365695255
2,0.02704626334519571,0.007117437722419906,-0.01850533807829182,0.0049822064056939345,0.0049822064056939345,0.0007117437722419905,0.002846975088967962,0.0007117437722419905,0.014234875444839834,-0.007829181494661896
3,0.018047882136279968,0.0018416206261510082,-0.008103130755064436,0.005893186003683226,0.011786372007366475,0.007366482504604033,0.0036832412523020164,0.00036832412523020165,0.0018416206261510082,-0.00036832412523020165
4,0.1127272727272727,0.007727272727272716,0.0004545454545454186,0.00499999999999996,-0.004090909090909145,0.023181818181818147,0.0009090909090908594,0.0013636363636363447,0.004545454545454519,0.0022727272727272483
5,0.1038327526132404,0.009756097560975618,0.013937282229965153,0.013937282229965176,-0.01045296167247387,-0.022299651567944268,0.012543554006968627,0.007665505226480862,-0.011149825783972145,0.009756097560975641
6,0.08571428571428574,-0.005357142857142838,-0.01130952380952377,0.008928571428571463,0.008928571428571463,-0.0035714285714285587,-0.004761904761904745,0.0,-0.01130952380952377,-0.0071428571428571175
7,0.12011494252873564,-0.004022988505747116,0.004597701149425348,0.00862068965517242,0.00862068965517242,-0.01839080459770115,0.014942528735632222,0.002298850574712663,0.0057471264367816135,0.002873563218390829
8,0.06292134831460679,0.0016853932584270036,0.0016853932584269815,0.0016853932584269815,0.0303370786516854,-0.006741573033707815,-0.005056179775280856,0.0011235955056180026,0.0016853932584270036,-0.004494382022471877
9,0.12802197802197798,0.0016483516483516425,0.0,0.01758241758241752,0.03461538461538458,-0.003296703296703285,0.00879120879120876,-0.009890109890109943,-0.006593406593406637,-0.002197802197802212
10,0.13204508856682767,0.0019323671497584627,-0.002898550724637694,0.009017713365539448,0.009983896940418702,-0.0009661835748792314,0.0035426731078905148,0.0022544283413848732,0.0016103059581320522,0.00032206119162641044
11,0.09645390070921984,0.0028368794326241176,-0.0021276595744680995,0.004609929078014163,0.022695035460992875,0.0,-0.002836879432624162,-0.0017730496453900902,-0.008510638297872353,0.007092198581560271
12,0.04534412955465581,0.0064777327935222175,-0.004048582995951455,0.0024291497975708065,0.03400809716599187,0.0,-0.0008097165991903133,0.0024291497975708065,0.024291497975708464,0.00971659919028336
13,0.11839080459770113,0.012643678160919514,-0.009195402298850608,0.0022988505747125964,0.010344827586206872,0.0,0.0,-2.2204460492503132e-17,0.0,-0.004597701149425304
14,0.16178343949044582,0.0,0.0,-0.002547770700636942,0.0,0.0,0.0,0.0,0.0,-0.001273885350318471
15,0.12947368421052632,0.00631578947368423,0.010526315789473694,0.0,-0.003157894736842115,0.0,0.004210526315789487,0.007368421052631602,0.0,0.025263157894736876
16,0.04125000000000008,0.00750000000000004,0.03562500000000002,0.001875000000000071,0.04125000000000005,0.0,0.006250000000000045,0.0,0.0025000000000000356,0.023125000000000062
17,0.05444444444444445,-0.0011111111111111072,-0.0022222222222222365,-0.0372222222222222,0.011666666666666691,0.0022222222222222365,-0.009999999999999986,0.0,0.015555555555555567,0.009444444444444432
18,0.12133891213389117,-0.0016736401673640433,0.004184100418409975,0.01757322175732212,-0.005857740585774107,0.0016736401673639767,-0.005020920502092086,-0.002510460251046087,0.0033472803347279977,0.002510460251045976
19,0.053403141361256526,0.002094240837696315,0.04712041884816753,0.00837696335078535,-0.026178010471204206,0.0010471204188481575,0.007329842931937169,0.010471204188481664,0.014659685863874361,0.00523560209424081
