,la,nuc,fix,lt,age,ld,ns,sexp,nd,rexp,ndev
0,0.16229508196721307,0.13387978142076498,0.0049180327868852515,0.03715846994535512,0.007650273224043702,-0.0005464480874316946,0.009289617486338764,0.017486338797814117,0.01038251366120213,0.005464480874316923,0.0038251366120218623
1,0.18048780487804877,0.04041811846689895,0.0006968641114982743,0.0013937282229965042,0.004181184668989579,2.2204460492503132e-17,0.0,0.021602787456445994,0.009059233449477367,0.009059233449477344,-0.0027874564459930084
2,0.22758620689655168,0.06973180076628346,0.019923371647509524,0.0015325670498083754,0.0022988505747125964,0.007662835249042122,-0.0007662835249042432,0.017624521072796905,0.008429118773946299,0.0,-0.007662835249042188
3,0.19468690702087285,-0.0030360531309298056,-0.001138519924098702,0.049715370018975344,0.007590132827324458,0.015939278937381385,-0.004933586337760909,0.0034155597722959953,0.024667931688804545,0.0022770398481973377,0.0022770398481973377
4,0.17966101694915257,-0.011440677966101664,0.011864406779661007,-0.00466101694915253,-0.006355932203389814,-0.006779661016949134,-0.0021186440677966045,-0.006779661016949134,0.027118644067796627,-0.0012711864406779628,-0.013135593220338948
5,0.14946004319654432,0.0,0.0,0.027213822894168516,0.0,0.0,0.0,-0.0025917926565873993,0.0,0.0,0.0
6,0.1605683836589698,-2.2204460492503132e-17,0.013499111900532833,0.004262877442273516,-0.0007104795737123082,0.00248667850799289,-0.003907637655417439,-0.0003552397868561874,0.009591474245115417,-0.002486678507992934,0.003907637655417373
7,0.16838365896980456,-0.004262877442273561,0.00817051509769089,-0.003197158081705198,-0.002841918294849055,-0.004973357015985824,-2.2204460492503132e-17,-0.003197158081705198,0.00106571936056834,-0.0021314387211368137,-0.005328596802841945
8,0.1392120075046904,-0.007504690431519712,-0.008255159474671703,0.012382739212007476,0.013133208255159467,0.01013133208255157,0.0007504690431519468,0.00112570356472792,0.03527204502814256,-0.00037523452157599556,-0.009756097560975641
9,0.14880763116057233,-0.004451510333863285,0.005405405405405417,-0.0006359300476947549,0.02416534181240062,-0.003497615262321152,0.002861685214626397,-0.00031796502384737744,0.021303656597774268,-0.011764705882352965,-0.005087440381558039
10,0.15594405594405597,0.027272727272727317,0.004545454545454586,0.010839160839160856,-0.00034965034965033225,0.0,0.0,-0.0013986013986013734,0.0,0.0038461538461538546,0.0
11,0.15043103448275857,-0.00043103448275865207,0.008189655172413745,0.0,-0.0060344827586207295,0.0,-0.006896551724137989,-0.0008620689655172598,0.0,0.0008620689655171931,0.0
12,0.1575757575757576,0.024708624708624716,0.005594405594405627,0.018181818181818188,0.01258741258741256,0.0,0.02097902097902098,0.01631701631701634,0.0037296037296037365,0.0051282051282051325,-0.0004662004662004726
13,0.11675675675675681,0.025945945945945993,0.006486486486486531,0.005405405405405417,0.010270270270270299,0.005405405405405417,0.017837837837837857,-0.00216216216216214,0.005945945945945952,-0.002702702702702675,0.004324324324324303
14,0.21938775510204084,0.004081632653061273,0.008163265306122502,0.0,0.002040816326530659,0.025000000000000022,0.004591836734693921,0.007142857142857184,0.009183673469387777,0.006632653061224536,-0.0035714285714285145
15,0.19153976311336712,-0.0006768189509306577,-0.00575296108291039,0.004060913705583702,0.0,0.008121827411167449,0.0,0.0,0.0,-0.00033840947546535103,0.004399323181048987
16,0.17448165869218496,-0.011164274322169066,-0.006379585326953774,-0.012759170653907503,-0.008293460925039886,0.022966507177033458,-0.0006379585326953929,-0.004784688995215336,-0.027113237639553443,-0.01020733652312602,0.016267942583732032
17,0.14510739856801916,0.006205250596658773,0.010978520286396232,0.012887828162291216,0.01670644391408118,0.04677804295942729,-0.0047732696897373915,0.001431980906921293,0.00429594272076379,-0.003818615751789922,0.021002386634844928
18,0.15671232876712324,0.03178082191780818,0.0,0.013698630136986245,0.008219178082191747,0.007123287671232848,0.030136986301369805,0.011506849315068467,0.0032876712328766765,-0.0016438356164383717,0.0
19,0.19776785714285716,0.0017857142857142794,-0.00044642857142855873,0.0031250000000000223,0.0031250000000000223,0.009821428571428625,0.004464285714285743,0.007142857142857162,0.005803571428571441,0.003125,0.003125
20,0.19410745233968804,-0.011438474870017302,-0.0034662045060658286,-0.006932409012131724,-0.0003466204506065829,-0.0031195840554592456,-0.009358752166377804,0.0010398613518197487,-0.0017331022530329364,0.0006932409012131657,0.0013864818024263536
21,0.17945425361155695,0.017335473515248757,-0.0035313001605137063,0.026966292134831437,0.0,0.012199036918137996,0.008025682182985517,0.0073836276083466545,0.04847512038523272,0.011235955056179737,0.0028892455858748
22,0.16037151702786373,0.001238390092879249,0.004953560371517019,0.01578947368421051,0.01795665634674921,-0.001547987616099067,0.0,0.0027863777089783158,0.0,0.010216718266253855,-0.00030959752321981784
23,0.16235294117647062,-0.01378151260504199,-0.0030252100840336025,0.006722689075630228,0.00840336134453783,0.00235294117647058,0.001680672268907557,0.0006722689075630228,0.00605042016806725,-0.0036974789915966257,-0.0003361344537815114
24,0.14144144144144138,0.01621621621621616,0.0,-0.0022522522522522735,0.002702702702702653,0.003153153153153121,0.016666666666666607,0.009909909909909875,0.0,0.0,-0.0013513513513514041
25,0.17690417690417692,-0.004422604422604404,0.0004914004914004843,0.005405405405405394,-0.002457002457002422,0.005405405405405417,0.02604422604422607,-0.00982800982800982,-0.006388206388206386,-0.002457002457002466,0.003439803439803435
26,0.17216274089935757,0.02912205567451818,0.014132762312633806,0.02483940042826551,0.0017130620985010615,0.009850107066381165,0.03383297644539611,0.0,0.002997858672376852,0.004710920770877936,0.027408993576017095
27,0.13978102189781025,-0.00547445255474448,-0.0007299270072992359,0.005474452554744569,-0.0014598540145985383,-0.00547445255474448,-0.0010948905109488649,0.0014598540145985828,-0.009124087591240837,-0.00036496350364958465,0.03905109489051097
28,0.17240075614366726,-0.0026465028355387777,0.006427221172022679,0.03591682419659734,-0.0022684310018903807,0.008695652173913038,-0.0030245746691871522,0.002646502835538711,0.0026465028355387556,0.005671077504725885,0.03818525519848768
29,0.12767857142857147,0.004017857142857207,-0.0017857142857142573,-0.010714285714285699,-0.0035714285714285366,0.007589285714285765,-0.020982142857142817,0.0017857142857143683,-0.018303571428571398,0.008928571428571508,0.013839285714285743
30,0.1393103448275862,-0.0009195402298850741,0.005517241379310356,0.012873563218390772,-0.014252873563218405,-0.0041379310344827665,-0.002298850574712641,-0.0013793103448275668,-0.0027586206896552,-0.006436781609195408,0.010114942528735616
31,0.152,0.025684210526315775,0.016421052631578937,0.014315789473684216,0.002105263157894721,0.005894736842105263,-0.0025263157894736877,-0.0025263157894736656,0.00926315789473684,-0.001684210526315799,0.016421052631578982
32,0.05011389521640086,0.0,0.0,0.0,0.008200455580865596,-0.006378132118451019,0.0,-0.006833712984054685,0.010478359908883817,0.002277904328018221,-0.00956719817767655
33,0.07673716012084594,-0.01812688821752264,-0.0036253776435045014,0.016314199395770435,-0.014501510574018096,-0.0012084592145015006,-0.009667673716012048,0.008459214501510614,-0.011480362537764322,-0.0036253776435044792,-0.003021148036253729
34,0.08058823529411763,-0.005294117647058827,0.0,-0.00235294117647058,-0.011176470588235298,0.0,0.000588235294117645,0.005294117647058827,0.010588235294117654,-0.013529411764705878,-0.007647058823529384
35,0.13443830570902393,0.03499079189686927,0.0025782688766114114,0.008103130755064436,0.008471454880294637,0.007366482504604033,0.008103130755064436,0.0077348066298342346,0.054511970534069955,0.006261510128913428,0.016574585635359074
36,0.1667244367417677,0.053726169844020746,-0.0006932409012132101,0.033968804159445344,-0.0006932409012132323,0.003812824956672389,-0.0031195840554593124,-0.002772963604852752,0.0377816291161178,0.0024263431542460136,0.016984402079722627
37,0.19019963702359344,0.026860254083484535,0.0032667876588021506,0.06352087114337561,0.0003629764065335772,0.011978221415607938,0.003629764065335683,0.007985480943738632,-0.0003629764065335772,0.0021778584392014412,0.007622504537205033
38,0.15650319829424308,-0.02046908315565026,-0.0025586353944562655,0.02857142857142858,-0.0038379530916844208,0.00511727078891262,0.0025586353944563323,0.005970149253731361,0.004264392324093813,0.00213219616204694,-0.002132196162046873
39,0.11455223880597014,-0.0026119402985074645,-0.005223880597014929,-0.005597014925373145,0.004477611940298498,0.002238805970149271,-0.004477611940298521,-0.0018656716417910335,0.0007462686567164089,0.007462686567164178,0.0033582089552238736
40,0.1420849420849421,0.008108108108108091,0.0030888030888030827,-0.0038610038610038533,-0.002702702702702697,0.0007722007722007707,0.0019305019305019266,0.001158301158301156,0.0030888030888030827,0.003474903474903468,0.012355212355212353
41,0.15865384615384612,0.01634615384615381,0.02548076923076916,0.04519230769230764,-2.2204460492503132e-17,0.0038461538461538325,0.006730769230769207,0.023076923076923016,0.0019230769230768941,0.006730769230769207,0.006249999999999978
42,0.1393305439330544,0.01924686192468621,0.004602510460251086,0.02719665271966527,0.00041841004184102194,0.007949790794979128,0.010041841004184126,0.01715481171548121,-0.016736401673640145,0.011715481171548126,0.014225941422594169
43,0.09421841541755885,0.0025695931477515365,-0.0029978586723768963,0.016274089935760093,-0.0029978586723769184,0.005567451820128411,0.0,0.007280513918629517,-0.017558886509636017,0.004710920770877913,-0.008993576017130666
44,0.12494758909853251,-0.010482180293501009,-0.011740041928721157,0.016352201257861652,-0.002935010482180256,0.006708595387840699,0.0,-0.009643605870020933,0.0234800838574424,0.004192872117400448,-0.0033542976939203275
45,0.13862212943632565,-0.014196242171190022,0.01377870563674317,-0.007515657620041782,-0.011691022964509435,-0.0029227557411273695,-0.0012526096033403044,-0.01878914405010441,0.0012526096033402601,-0.0066805845511482605,0.0008350730688935215
46,0.19607843137254904,-0.001426024955436711,0.009982174688057066,0.0,0.0010695187165775887,2.2204460492503132e-17,-0.003208556149732611,0.020677361853832465,-0.005704099821746844,0.0003565062388592111,0.0014260249554367333
47,0.16130268199233716,-0.004214559386973215,0.008045977011494232,0.026053639846743294,0.0003831417624521105,-0.025287356321839115,-0.0030651340996169065,-0.003831417624521105,0.0038314176245210383,0.009195402298850564,-0.004214559386973215
48,0.02124248496993981,-0.003607214428857719,0.0024048096192384794,-0.0016032064128256528,-0.0024048096192384794,-0.0004008016032064132,0.0056112224448897855,0.0008016032064128264,-0.0004008016032064132,-0.007214428857715438,0.012024048096192397
49,0.010626185958254219,-0.01745730550284632,-0.004933586337760909,0.0026565464895635495,-0.004554079696394697,-0.010246679316888075,-0.004554079696394697,-0.015180265654649005,-0.011764705882352965,-0.0037950664136622513,0.0015180265654648694
50,0.08305489260143195,0.0,0.007159904534606154,-0.003818615751790011,0.0023866348448686957,0.030071599045346044,-0.0028639618138424972,0.012410501193317413,0.0009546539379474694,-2.2204460492503132e-17,-0.0023866348448687625
51,0.07524752475247529,0.016501650165016545,-0.0033003300330032514,-0.003960396039603941,-0.0026402640264026056,0.02508250825082512,-0.007260726072607193,-0.024422442244224362,0.0,-0.008580858085808529,-0.0006600660066006014
52,0.0941489361702128,0.0037234042553191626,0.01648936170212767,0.009042553191489366,0.01010638297872346,-0.003723404255319096,0.0026595744680851354,-0.0015957446808509967,0.005851063829787262,0.009574468085106425,0.0015957446808511078
53,0.1289719626168224,0.019626168224299058,-0.002336448598130825,0.01542056074766356,-0.0014018691588784994,0.0,-0.0028037383177569987,-0.0037383177570093017,-0.00420560747663552,0.0004672897196261516,0.021495327102803753
54,0.14065934065934071,0.01703296703296704,-0.00659340659340657,0.025274725274725317,-0.007692307692307665,0.0,-0.0005494505494505475,-0.00439560439560438,-0.003296703296703285,0.0016483516483516425,0.015384615384615396
55,0.12830188679245286,0.0690026954177898,0.0021563342318059453,0.03072776280323457,0.005929919137466322,0.039353099730458266,-0.0005390835579514475,0.02964959568733159,0.015094339622641572,0.013477088948787075,0.028571428571428626
