,la,fix,nuc,lt,age,ns,sexp,ndev,entrophy
0,0.0,0.0,-0.02356321839080453,0.002873563218390829,0.0701149425287357,0.0,-0.003448275862068928,0.0,0.0
1,0.001159420289855051,0.006376811594202847,0.003478260869565175,0.004057971014492723,0.0394202898550724,0.0,0.0017391304347825765,0.0017391304347825765,0.008115942028985468
2,0.0,-0.000959232613908867,0.005275779376498768,0.005275779376498768,0.01822541966426854,0.0,0.007673860911270936,0.0,0.0
3,0.0,0.006332453825857476,0.0026385224274406037,0.010554089709762526,0.03852242744063321,0.0,-0.004221635883905029,0.0,0.0
4,-0.0072727272727273196,0.0021818181818181515,-2.2204460492503132e-17,0.02109090909090907,0.06836363636363632,0.000727272727272732,0.0029090909090909054,0.010909090909090868,-0.0007272727272727541
5,0.03674911660777389,0.002120141342756221,0.002826855123674932,0.023321554770318054,0.0,0.0,0.00494699646643113,0.0,0.062190812720848074
6,-0.0009828009828010131,-0.0029484029484029726,0.013759213759213695,0.0029484029484029063,0.004914004914004866,0.0,-0.003439803439803457,0.005405405405405328,0.00540540540540535
7,0.001395348837209287,0.001860465116279042,0.0009302325581395099,0.00558139534883717,0.002790697674418552,0.002325581395348797,-0.0013953488372093537,-0.005581395348837281,-0.0023255813953488636
8,0.013076923076923097,0.0,0.0038461538461538767,0.010000000000000031,0.043076923076923124,0.0,-0.006923076923076898,-0.003076923076923066,0.00846153846153852
9,0.008045977011494232,0.0,0.0,0.03563218390804594,0.06666666666666662,0.0,-0.0011494252873563316,0.0,0.04712643678160918
10,0.0015810276679842472,-0.003162055335968339,-0.0023715415019762488,0.016600790513834028,0.060079051383399265,0.0,-0.003162055335968361,-0.008695652173913016,0.031620553359683855
11,0.03361344537815123,-0.0058823529411765165,-0.005882352941176494,0.0008403361344537341,0.06134453781512601,0.0,0.0025210084033613356,-0.01680672268907566,0.009243697478991586
12,0.02412060301507537,0.0,-0.017085427135678354,0.0,0.0683417085427136,0.0,-0.006030150753768848,0.0,0.0
13,0.028793774319066177,0.0070038910505836995,0.0023346303501945442,-0.0038910505836575737,0.03735408560311289,0.0,-0.005447470817120603,-0.022568093385213973,0.0
14,0.005063291139240489,-4.4408920985006264e-17,0.0,-0.029113924050632935,0.06202531645569618,0.0,-0.0177215189873418,-0.01898734177215191,0.0
15,0.08318584070796456,0.007079646017699104,-0.019469026548672597,-0.01061946902654869,0.03539823008849556,0.0,-0.026548672566371723,0.028318584070796394,0.028318584070796415
16,-0.003726708074534124,0.006211180124223637,0.02608695652173918,4.4408920985006264e-17,-0.03354037267080743,0.0,0.001242236024844745,-0.023602484472049646,0.001242236024844745
17,-0.030487804878048808,0.0,-0.06585365853658534,-0.04146341463414634,-0.04024390243902436,0.0,-0.007317073170731714,0.0024390243902439046,-0.024390243902439025
18,0.0,0.0,0.0544117647058824,4.4408920985006264e-17,0.0,0.0,0.004411764705882404,0.0014705882352941569,0.0
19,0.0,-0.01454545454545455,-0.025454545454545417,-0.06000000000000001,-0.025454545454545417,0.0,-0.009090909090909061,-0.0036363636363636155,-0.019999999999999997
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.032432432432432504,0.072972972972973,0.06756756756756761,0.010810810810810857,-0.002702702702702675,0.0,0.005405405405405439,0.016216216216216273
22,0.0037383177570093906,-0.00467289719626165,-0.0046728971962616715,0.018691588785046776,-0.003738317757009324,0.0,-0.005607476635513975,0.0009345794392523699,-0.021495327102803708
23,-0.0007547169811320753,0.0037735849056603765,0.0007547169811320753,0.018867924528301883,-0.010566037735849054,-0.0007547169811320753,-0.006792452830188677,0.002264150943396226,-0.0007547169811320753
24,0.04444444444444449,0.014814814814814859,-0.03539094650205756,0.005761316872428046,0.023045267489711984,-0.004115226337448541,-0.005761316872427935,0.1119341563786009,0.017283950617283984
25,0.058064516129032295,0.03410138248847927,0.0046082949308756446,0.010138248847926312,0.0,0.0,0.011981566820276535,0.10506912442396314,0.0
26,-0.007142857142857184,-0.0035714285714286255,-0.010714285714285765,0.012499999999999978,0.0017857142857142573,0.0017857142857142794,0.012499999999999956,-0.003571428571428603,-0.0017857142857143015
27,0.0,0.020689655172413834,0.0,0.048275862068965524,0.05517241379310349,0.0,0.06206896551724141,0.0,0.0
28,0.0,0.06666666666666662,0.03809523809523807,0.05714285714285709,0.1333333333333333,0.0,0.0,0.028571428571428536,0.0
29,0.0693877551020408,0.04489795918367347,0.03673469387755104,-0.032653061224489785,0.12653061224489795,0.0,0.04489795918367347,0.016326530612244917,0.024489795918367353
30,0.023880597014925353,0.014925373134328313,-0.014925373134328401,0.0,0.04477611940298507,-0.014925373134328401,0.014925373134328335,0.0,0.017910447761193993
31,0.02322580645161294,-0.01677419354838703,0.025806451612903226,-0.00129032258064512,0.025806451612903247,0.0,-0.006451612903225756,0.06064516129032259,0.009032258064516152
32,0.0,-0.0025974025974026204,0.03506493506493504,0.005194805194805152,-0.007792207792207839,0.0,-0.018181818181818233,0.0,-0.007792207792207839
33,-0.0021505376344086004,0.0,0.008602150537634402,0.0,0.0021505376344086004,0.0,0.0,-0.0064516129032258,0.0
