,fix,age,ld,sexp,rexp,ndev,entrophy
0,0.0,-0.006140350877192913,0.02119883040935675,-0.012573099415204635,-0.01418128654970754,0.05058479532163747,0.010233918128655017
1,0.0,0.02696035242290753,0.04123348017621149,-0.0024669603524228646,2.2204460492503132e-17,0.0620264317180617,0.054977973568281956
2,0.0,0.0168574401664932,0.06534859521331941,0.0039542143600415965,-0.0008324661810614308,0.02060353798126948,0.05036420395421433
3,0.0,0.0062663185378589725,0.06840731070496078,0.0018276762402088531,0.0033942558746735906,0.01253263707571799,0.015404699738903349
4,0.0,0.00026420079260240924,0.05125495376486131,0.00026420079260238707,2.2204460492503132e-17,0.020607661822985502,0.021664464993394982
5,0.0,-0.011927877947295417,0.03079056865464631,-0.004993065187239942,-0.0036061026352288473,-0.009431345353675447,0.023855755894590835
6,0.0,0.0029953917050691502,0.0548387096774194,0.0032258064516129227,0.00023041474654379447,0.004838709677419372,0.035944700460829516
7,0.0,0.016789667896678996,0.07306273062730628,0.006273062730627355,0.003874538745387501,0.011808118081180829,0.013468634686346893
8,0.0,0.008116545265348574,0.06264308012486994,0.0,0.0043704474505723125,-0.005619146722164436,0.018106139438085322
9,0.0,-0.0013847675568743778,0.08447082096933729,0.009495548961424304,0.0009891196834816984,0.008110781404549927,0.026310583580613202
10,0.0,0.00020000000000000017,0.08100000000000003,0.016200000000000013,-0.0028000000000000026,0.02300000000000002,0.026200000000000022
11,0.0,0.017665130568356325,0.12089093701996922,0.009831029185867845,0.012596006144393202,0.01351766513056829,0.03533026113671269
12,0.0,0.0019987507807620155,0.09356652092442222,0.020861961274203634,0.0042473454091193075,0.01224234853216739,0.0254840724547158
13,0.0,0.0002760524499655359,0.034230503795721255,0.0002760524499655359,-0.00013802622498273464,0.005383022774327184,-0.00041407867494820395
14,0.0,0.003937653814602116,0.042657916324856424,0.010172272354388844,0.0060705496308449455,0.005250205086136184,0.06021328958162429
15,0.0,-0.0035856573705179253,0.03884462151394419,-0.002788844621513942,0.0,0.00239043824701195,0.01533864541832668
16,0.0,-0.011283728536385974,0.08830744071954204,0.03303352412101383,-0.00016353229762884337,0.04006541291905148,0.013573180703188826
17,0.0,0.0033527696793002717,0.11574344023323616,0.02128279883381925,0.026384839650145753,0.024198250728862968,0.01049562682215741
18,0.0,-0.00816944024205748,0.08169440242057488,0.003177004538577921,0.011043872919818476,0.03479576399394859,0.04447806354009078
19,0.0,0.0009404388714733481,0.07131661442006262,0.0015673981191222318,0.005485893416927845,0.004388714733542276,0.02554858934169275
20,0.0,-0.004269662921348383,0.07865168539325836,0.008988764044943776,0.002022471910112311,0.03550561797752803,0.027191011235955
21,0.0,-0.0017699115044248037,0.12831858407079647,0.0050884955752212415,0.0033185840707964597,0.012831858407079655,0.007522123893805288
22,0.0,0.01679841897233205,0.09604743083003955,0.011660079051383443,0.015810276679841938,0.00849802371541506,0.03517786561264826
23,0.0,0.00854021847070503,0.10566037735849051,0.007348560079443844,0.004170804369414039,0.010724925521350492,0.009930486593843057
24,0.0,0.009012464046021074,0.05407478427612653,0.014956855225311583,0.003835091083413222,0.05311601150527323,0.010162991371045038
25,0.0,0.0036363636363636598,0.0788636363636364,-0.000681818181818139,0.011590909090909119,0.024090909090909142,0.011363636363636376
26,0.0,0.023354037267080806,0.05440993788819879,0.003478260869565242,0.02732919254658388,0.005714285714285739,0.01614906832298142
27,0.0,0.0031746031746031854,0.06642246642246648,0.015873015873015907,0.008547008547008583,0.020757020757020794,0.005616605616605685
28,0.0,-0.0011494252873563316,0.029425287356321793,-0.003678160919540252,0.0018390804597700817,0.002988505747126413,0.0018390804597700594
29,0.0,0.010045662100456631,0.07726027397260274,0.01388127853881278,0.010045662100456609,0.02502283105022829,0.03780821917808221
30,0.0,-0.0024413145539906368,0.08356807511737085,0.02835680751173706,0.00187793427230043,0.02723004694835678,0.008450704225352101
31,0.0,0.011254019292604434,0.06688102893890671,0.02347266881028933,0.0009646302250803318,0.04276527331189708,0.017363344051446905
32,0.0,0.018181818181818188,0.045454545454545484,0.003463203463203457,0.004329004329004316,0.03896103896103895,0.012987012987013014
33,0.0,0.017765042979942657,0.06532951289398278,0.03209169054441254,0.01604584527220627,0.08595988538681942,0.019484240687679046
34,0.0,0.015384615384615418,0.06923076923076928,0.0021978021978022342,0.009890109890109943,0.07252747252747256,-0.002197802197802168
35,0.0,-0.0020100502512563345,-0.016080402010050298,0.006030150753768804,0.008040201005025071,0.04120603015075373,-0.0020100502512563345
36,0.0,0.01711229946524062,0.009090909090909084,0.004812834224598927,-0.0032085561497326555,0.00053475935828875,0.03208556149732615
37,0.0,0.021019108280254772,0.031210191082802586,0.0,0.02420382165605095,0.010828025477707004,0.04840764331210197
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,-0.009009009009009073,-0.007807807807807832,-0.018018018018018056,0.02042042042042038,-0.0006006006006006537,0.08168168168168163
40,0.0,0.00881355932203387,0.028474576271186436,0.002033898305084736,-0.0033898305084746117,0.01830508474576269,0.063728813559322
41,0.0,0.0038461538461538546,0.13205128205128205,0.016666666666666653,-0.002564102564102577,0.021794871794871808,0.055128205128205134
42,0.0,0.01526717557251911,0.03358778625954197,0.007633587786259555,-0.027480916030534375,0.004580152671755733,0.030534351145038153
43,0.0,0.030769230769230837,0.06373626373626377,0.03736263736263745,0.01758241758241763,0.021978021978022032,0.03296703296703303
44,0.0,0.023762376237623672,0.02178217821782171,0.03366336633663358,0.015841584158415765,0.009900990099009844,0.08514851485148511
45,0.0,0.012857142857142878,0.0128571428571429,0.007142857142857184,0.00428571428571427,0.015714285714285747,0.0485714285714286
46,0.0,0.004958677685950397,-0.02644628099173556,-0.004958677685950463,-0.018181818181818233,-0.008264462809917439,-0.009917355371900883
47,0.0,-0.023333333333333296,0.01333333333333333,0.040000000000000015,0.05666666666666671,-0.026666666666666637,0.00666666666666671
