,la,nuc,fix,lt,age,ld,ns,ndev,entrophy,exp
0,0.0,-0.10000000000000005,-0.02777777777777779,0.04999999999999993,0.0,0.0,0.0,0.0,-0.0388888888888889,-0.11111111111111116
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.011428571428571432,0.0,0.0,0.0,0.0,0.0,0.0,-0.005714285714285694
3,1.1102230246251566e-17,0.03684210526315791,0.0,0.005263157894736847,1.1102230246251566e-17,0.0,0.0,-0.07894736842105263,0.04210526315789474,0.021052631578947368
4,0.0,0.0,-0.0076923076923076875,0.0,0.0,0.0,0.0,-0.011538461538461543,0.05384615384615384,-0.0038461538461538438
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.032432432432432476,0.021621621621621668,0.016216216216216228,0.0,0.0,0.0,0.043243243243243266,0.027027027027027063,0.010810810810810811
7,0.0,0.09333333333333341,0.04000000000000008,0.040000000000000056,0.0,0.0,0.0,0.0,0.12000000000000008,-0.01333333333333333
8,0.0,0.010309278350515427,0.012371134020618523,-0.008247422680412387,0.0,0.0,0.0,-0.028865979381443353,0.028865979381443252,0.008247422680412342
9,0.04262295081967218,-0.02950819672131142,0.027868852459016425,0.0032786885245901674,0.01311475409836067,0.0,0.0,-0.0032786885245901674,0.0688524590163935,0.006557377049180335
10,0.0023809523809523504,-0.0785714285714286,0.019047619047619035,-0.011904761904761928,0.0,-0.009523809523809578,0.0,-0.01904761904761907,-0.03333333333333337,-0.004761904761904778
11,0.0,0.005555555555555558,0.08333333333333333,0.005555555555555536,-0.005555555555555536,0.0,0.0,-0.01388888888888884,0.05,-0.02777777777777777
12,0.0,0.00512820512820511,0.0,-0.012820512820512863,0.0,0.0,0.0,0.0,0.10512820512820512,-0.0666666666666667
13,0.0,-0.0020408163265305925,0.0,-0.026530612244897934,0.0,0.0,0.0,0.0,0.008163265306122469,-0.0020408163265305925
14,-0.01282051282051282,-0.0358974358974359,0.010256410256410253,-0.0025641025641025663,0.0,0.0,0.0,-0.0435897435897436,-0.010256410256410243,-0.02564102564102566
15,0.0,-0.016666666666666653,0.0,-0.024999999999999977,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,-0.0034482758620689724,0.0,0.0,0.0,0.0,0.0,-0.02758620689655178,-0.031034482758620707
17,0.0,0.00625,-0.00625,0.0,0.0,0.0,0.0,-0.0375,0.0,-0.025
18,0.06666666666666668,-0.033333333333333326,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,0.016666666666666673
19,0.0,-0.03333333333333335,0.0,-0.13333333333333336,0.0,0.0,0.0,-0.050000000000000024,0.0,-0.050000000000000024
20,-0.007407407407407407,0.02222222222222222,0.007407407407407407,-2.2204460492503132e-17,0.0,0.0,0.0,0.05185185185185185,0.007407407407407407,0.029629629629629627
21,0.0,0.03404255319148934,-0.00851063829787233,0.05106382978723404,0.0,0.0,0.0,0.008510638297872342,0.0,0.03404255319148934
22,0.0,0.0,0.0653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.12999999999999995,0.0,0.0033333333333333214,-4.4408920985006264e-17,0.0,0.0,0.0,0.013333333333333308,0.0,0.019999999999999952
24,-1.1102230246251566e-17,0.0,0.0064516129032258,0.0064516129032258,0.0,0.0,0.0,-0.04193548387096778,-0.016129032258064536,0.01612903225806449
25,-0.010958904109589085,0.04657534246575342,0.03013698630136986,-0.010958904109589062,0.0,-2.2204460492503132e-17,0.0,-0.0273972602739726,0.049315068493150684,0.03013698630136984
26,0.0,0.121875,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0390625
27,0.0033149171270718146,-0.007734806629834279,0.0,0.025414364640883935,0.0,0.0033149171270718146,0.0,-0.00220994475138121,0.001104972375690605,0.02872928176795575
28,-0.0032258064516129,-0.029032258064516113,2.2204460492503132e-17,-0.029032258064516127,0.0,-0.016129032258064502,0.012903225806451613,-0.019354838709677403,0.019354838709677424,0.0032258064516129
29,0.0,0.023913043478260933,0.0,0.004347826086956541,0.0,0.0,0.0,0.0,0.0,0.02608695652173918
30,0.0,-0.008988764044943842,0.0,0.0,0.0,0.0,0.0,0.01123595505617978,0.0,0.004494382022471921
31,0.01636363636363637,0.0018181818181818188,0.0036363636363636485,0.01636363636363637,-0.0036363636363636155,0.009090909090909094,-0.0036363636363636155,0.03090909090909092,0.020000000000000007,0.027272727272727282
32,-0.0013698630136986135,0.013698630136986311,0.0013698630136986356,-0.012328767123287654,0.0,0.02054794520547949,-0.010958904109589019,-0.0013698630136986356,0.013698630136986311,-0.004109589041095862
33,-0.005970149253731382,0.05671641791044772,-0.005970149253731361,0.019402985074626854,0.010447761194029815,-0.004477611940298521,0.0,-0.007462686567164223,0.043283582089552186,0.004477611940298498
34,-0.0024390243902439046,-0.0012195121951220189,0.0463414634146341,0.03414634146341455,-0.0060975609756097615,-0.0012195121951219744,0.0024390243902438604,-0.006097560975609784,0.0085365853658536,0.01585365853658527
35,0.0008849557522123908,0.046017699115044206,-0.003539823008849563,0.009734513274336299,0.0,0.0017699115044247816,0.0017699115044247816,0.024778761061946895,0.015044247787610644,-0.01061946902654869
36,0.0,0.022399999999999975,-0.02240000000000002,0.0,0.02080000000000002,0.0,0.0016000000000000014,0.004800000000000004,0.05279999999999996,0.0016000000000000014
37,-0.0016000000000000014,-0.10880000000000001,0.004800000000000004,0.012800000000000011,0.0,-0.0016000000000000014,0.0016000000000000014,-0.017600000000000015,0.0064000000000000055,-0.0032000000000000028
38,0.0,-0.06724137931034482,0.0034482758620689724,-0.05,0.0,0.0068965517241379335,0.04137931034482757,0.012068965517241381,0.017241379310344827,0.0
39,0.0,-0.052380952380952306,0.01904761904761909,-0.042857142857142816,0.021428571428571463,-0.004761904761904745,0.0,0.007142857142857206,0.011904761904761928,0.0
40,0.007317073170731714,-0.056097560975609695,0.10975609756097567,-0.04146341463414627,-0.03170731707317065,0.0024390243902439267,0.014634146341463428,0.021951219512195162,0.021951219512195176,0.019512195121951237
41,0.0,0.032727272727272716,0.05818181818181819,-0.0290909090909091,0.0,0.0,0.0,0.0,0.1418181818181818,-0.0036363636363636377
42,0.0,0.0,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826077
43,0.0,0.005405405405405394,0.005405405405405394,0.021621621621621602,0.0,0.0,0.0,0.016216216216216182,0.0,0.037837837837837805
44,-0.009090909090909084,-0.027272727272727247,0.004545454545454542,0.05000000000000001,0.0,0.0,0.0,0.031818181818181836,0.013636363636363669,0.009090909090909104
45,0.0,0.037209302325581416,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,0.09767441860465115,0.06046511627906979
46,0.0,0.0,0.0,-0.012499999999999978,0.0,0.0,0.0,-0.049999999999999975,-0.008333333333333326,0.0
47,0.0,-0.04477611940298507,0.0,-0.029850746268656737,0.0,0.0,0.0,-0.05970149253731346,0.0,-0.008955223880597007
48,0.0,0.0408163265306122,0.06938775510204079,0.09387755102040815,0.0,0.0,-0.004081632653061251,0.0,0.0,0.04489795918367343
49,0.0,-0.011428571428571432,0.0,0.04,0.0,0.005714285714285716,0.04571428571428573,0.0,-0.022857142857142864,0.06285714285714286
50,0.0,0.0,0.01754385964912286,-0.0035087719298245055,0.0,0.0,-0.021052631578947344,-0.04912280701754383,0.0,0.0
51,0.0,-0.030136986301369895,0.04109589041095889,-0.008219178082191813,0.0,0.0,0.0,0.0,0.0,-0.005479452054794542
52,0.0,0.003389830508474545,0.0,-0.02372881355932206,0.0,0.0,0.0,0.0,0.0,0.006779661016949124
