,la,nuc,fix,lt,age,ld,ns,ndev,entrophy,exp
35,0.0017699115044247816,0.037168141592920326,-0.0008849557522123908,0.004424778761061954,0.0,-0.0017699115044247816,-0.0008849557522123908,0.012389380530973448,0.02035398230088494,-0.01150442477876108
36,0.0,0.014399999999999991,-0.0032000000000000028,0.0016000000000000014,0.022399999999999996,0.0,0.014400000000000013,0.014400000000000013,0.06719999999999997,0.004800000000000004
37,0.0064000000000000055,-0.09280000000000001,0.004800000000000004,0.0032000000000000028,0.0016000000000000014,0.0032000000000000028,-0.009600000000000008,-0.0128,0.016000000000000004,-0.0032000000000000028
38,0.0,-0.09482758620689655,0.0017241379310344973,-0.04137931034482758,0.0,0.0017241379310344862,0.025862068965517227,0.022413793103448286,0.022413793103448286,0.0017241379310344862
39,0.0,-0.042857142857142816,0.03571428571428579,-0.07857142857142851,0.026190476190476243,-0.02380952380952377,0.0,0.011904761904761951,-0.0023809523809523283,0.0
40,-0.009756097560975553,-0.03170731707317067,0.10975609756097567,-0.02682926829268286,-0.02682926829268284,0.0024390243902439267,0.009756097560975618,0.03658536585365857,0.012195121951219568,0.007317073170731714
41,-0.01454545454545455,0.025454545454545452,0.05818181818181817,-0.0036363636363636377,-0.0036363636363636377,0.0,-0.047272727272727286,-0.036363636363636376,0.09090909090909088,0.007272727272727275
42,0.0,0.0,0.06956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913038
43,0.0,-0.016216216216216207,0.0,-0.016216216216216182,0.0,0.0,0.0,0.0,0.0,0.021621621621621644
44,-0.018181818181818167,-0.036363636363636334,0.0,0.018181818181818233,0.0,0.0,0.022727272727272773,-0.027272727272727247,0.03181818181818186,-0.004545454545454542
45,0.0,0.018604651162790732,0.0,0.0,0.0,0.0,0.0,0.04651162790697674,0.10697674418604652,0.04651162790697676
46,0.0,0.0,0.0,0.029166666666666684,0.0,0.0,0.0,-0.14166666666666666,-0.004166666666666641,0.0
47,0.0,-0.017910447761194038,0.0,0.05074626865671642,0.0,0.0,0.0,-0.08059701492537316,0.0,-0.008955223880597007
48,0.0,0.04081632653061222,0.08163265306122447,0.073469387755102,0.0,0.0,-0.024489795918367373,0.0,0.0,0.032653061224489764
49,0.0,0.0,0.0,0.05714285714285715,0.0,0.005714285714285716,0.02857142857142858,0.0,-0.011428571428571432,0.1142857142857143
50,0.0,0.0,0.01754385964912284,0.014035087719298279,0.0,0.0,-0.007017543859649078,-0.014035087719298223,0.0,0.0
51,0.0,-0.019178082191780833,0.03013698630136985,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,-0.016438356164383605
52,0.0,0.006779661016949134,0.0,-0.02033898305084745,0.0,0.0,0.0,0.0,0.0,-0.0338983050847458
53,0.0,0.011111111111111117,0.0,0.005555555555555558,0.0,0.0,0.011111111111111117,0.0,0.06111111111111114,-0.005555555555555558
54,0.03414634146341462,-4.4408920985006264e-17,-0.0016260162601626105,-0.004878048780487832,0.0,0.0,0.03252032520325203,0.001626016260162566,0.0276422764227642,-2.2204460492503132e-17
55,0.02352941176470582,0.0,0.013235294117647012,0.04705882352941171,0.0,0.0,0.07941176470588232,0.07352941176470584,0.0014705882352940903,-0.0058823529411765165
56,0.005063291139240533,0.022784810126582334,0.0,0.02278481012658231,0.0,-0.0025316455696202445,0.04556962025316458,0.07088607594936709,0.0025316455696202888,0.0
57,-0.004347826086956563,-0.023913043478260888,-0.02391304347826091,0.017391304347826052,0.0,0.0,0.017391304347826052,0.05652173913043475,0.015217391304347804,-0.013043478260869601
58,0.0,-0.018181818181818188,0.01454545454545455,0.0,0.0,0.0,0.010909090909090913,0.0,0.040000000000000015,0.0
59,0.0,0.058064516129032205,0.0,0.010752688172042979,0.01505376344086018,0.0021505376344086004,0.047311827956989204,-0.015053763440860268,-0.010752688172043067,0.004301075268817178
60,0.0,0.10184049079754602,0.0,-0.0024539877300613576,0.0466257668711656,0.0,0.07975460122699382,0.018404907975460107,0.0,0.01349693251533739
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.02403433476394845,0.0,-0.005150214592274738,0.0,0.0,0.003433476394849766,-0.0008583690987124859,0.11845493562231754,-0.007725321888412085
63,0.0,0.07539267015706808,0.0,-0.002094240837696293,-0.00523560209424081,0.0,0.0167539267015707,0.003141361256544539,-0.008376963350785305,-0.0031413612565444502
64,-0.0034188034188034067,0.04444444444444442,0.0,-0.023931623931623937,0.013675213675213627,-0.008547008547008517,0.04444444444444444,0.017094017094017054,-0.006837606837606836,0.00512820512820511
65,0.03373493975903612,0.031325301204819224,0.0,-0.016867469879518104,-2.2204460492503132e-17,0.0,-4.4408920985006264e-17,0.0,-0.009638554216867545,-2.2204460492503132e-17
66,0.046979865771812124,0.01744966442953022,-0.0026845637583892577,-0.004026845637583887,0.0,0.0,0.0,-0.037583892617449634,0.02147651006711413,0.0
67,0.03970588235294119,0.026470588235294155,-0.0014705882352941124,2.2204460492503132e-17,-0.00588235294117645,0.00588235294117645,0.01911764705882355,0.00588235294117645,0.07058823529411769,0.0
68,0.016551724137931066,0.06620689655172415,0.0,-0.02068965517241377,0.001379310344827589,0.0,0.03724137931034486,0.005517241379310356,0.048275862068965544,-0.008275862068965533
69,0.0,0.10298507462686571,0.0,0.03134328358208953,0.004477611940298521,0.0,0.06865671641791046,0.0313432835820896,0.03880597014925373,0.01343283582089556
70,0.0,-0.0016000000000000014,0.008000000000000007,0.009600000000000008,0.012800000000000011,0.0,0.02080000000000002,0.0064000000000000055,-0.0064000000000000055,0.01120000000000001
71,0.0,-0.0265625,0.0,-0.015625,0.00625,0.0,0.0453125,0.0109375,0.0390625,0.0015625
72,0.044680851063829866,-0.008510638297872308,0.0,0.0,0.0,0.0,0.004255319148936176,0.0,0.008510638297872398,-0.008510638297872287
73,0.10120481927710841,0.053012048192771076,0.0,0.024096385542168686,0.0,0.0,0.014457831325301207,0.002409638554216875,0.014457831325301207,-0.014457831325301207
74,-0.0010638297872340497,-0.02978723404255319,0.0,0.015957446808510634,0.005319148936170248,0.002127659574468077,0.0031914893617021045,-0.014893617021276584,0.004255319148936176,0.0
75,0.0,-0.006896551724137945,0.0007662835249041989,-0.02758620689655176,-0.002298850574712663,0.0007662835249041766,0.02068965517241377,-0.002298850574712663,0.006130268199233702,-0.007662835249042188
76,0.006635071090047439,-0.015165876777251142,-0.01137440758293835,0.0,0.012322274881516649,0.0,0.0454976303317536,0.0018957345971564398,0.0691943127962086,-0.005687203791469142
77,0.007185628742514938,-0.013173652694610839,0.0,0.0023952095808382977,0.019161676646706538,0.0,0.1305389221556886,-0.011976047904191666,0.07544910179640714,-0.004790419161676662
78,0.03374999999999997,0.0012499999999999955,0.0,-0.002499999999999991,0.011249999999999982,0.0,0.013749999999999995,-0.00125000000000004,0.06499999999999999,-0.016250000000000007
79,-0.02773722627737223,0.06277372262773726,-0.005839416058394153,0.0029197080291970988,-0.00875912408759123,-0.007299270072992692,0.0029197080291970988,0.00875912408759123,0.008759124087591252,-0.004379562043795615
80,-0.03793103448275863,-0.010344827586206895,0.0,-0.0034482758620689724,-0.031034482758620686,0.0,-0.07241379310344827,-0.01379310344827589,-0.0413793103448276,0.010344827586206917
