,la,fix,nuc,lt,age,ld,ns,sexp,nd,ndev,entrophy,exp
0,-0.00011347517730493361,0.0,0.0008510638297872797,5.673758865250011e-05,0.0003971631205674342,0.0,-0.0008510638297871687,0.0005106382978723901,0.0013049645390071252,-0.00028368794326238955,0.00028368794326243395,-0.00034042553191486745
1,0.0006694560669456395,0.0002510460251046398,0.0008368200836820217,0.0,0.0005857740585774263,0.0,0.0008368200836820217,0.0,0.0017573221757322343,8.368200836821327e-05,0.0008368200836820439,0.0002510460251046398
2,0.00029422581831553,-0.0005884516366311488,-0.0013240161824200846,-2.2204460492503132e-17,-0.0013240161824200846,0.00036778227289435694,-0.0005148951820522551,-0.00044133872747336155,-0.00029422581831559656,0.00014711290915774277,0.0013240161824199736,0.00014711290915772057
3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003182686187142014,0.0003182686187142014,6.365372374284028e-05,0.0,0.0,0.00044557606619985977
4,0.0002558362647905099,0.00019187719859288245,-0.00012791813239529937,0.0,-0.000319795330988204,0.0,0.0011512631915574056,-0.00012791813239529937,0.0014070994563479156,0.0,0.00038375439718578707,0.0003837543971857649
5,0.0006291781360598048,-0.00031458906802983577,-0.0006291781360597381,0.0,-0.00031458906802983577,0.00039323633503740574,0.0007078254030672415,-0.00023594180102237683,-0.00023594180102239903,-7.864726700745894e-05,0.00023594180102244345,0.00039323633503736134
6,-0.0020876826722338038,-0.00027835768963120345,-0.000835073068893566,-0.0015309672929714857,-0.00027835768963120345,-0.0013917884481559062,0.0,0.0008350730688935215,-0.0005567153792624069,-0.00041753653444680515,0.0,-0.0006958942240779642
7,-0.0007233273056058032,0.0,0.0003616636528028794,-0.00024110910186858625,-0.00012055455093429313,-0.0008438818565400963,0.0,0.0,0.000964436407474345,0.0,-0.0018083182640144858,-0.001928872814948779
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023649980291684525
9,0.0,-6.0698027314121106e-05,0.0,6.06980273140989e-05,0.0,0.0,-0.0006676783004552434,0.0,0.0015781487101668823,0.0001213960546281756,0.0002427921092563956,0.0
10,0.0,5.3951982735367386e-05,0.00010790396547073477,0.00010790396547073477,0.00010790396547073477,0.0,0.0008632317237658782,-5.3951982735367386e-05,0.0029134070677097946,5.3951982735367386e-05,-0.00021580793094144735,-0.00021580793094146954
11,0.0012001043569005664,0.0,0.0013044612575005888,0.001982781111400955,-0.0002608922515001666,-0.00036524915210023323,-5.217845030003332e-05,-5.2178450300055525e-05,0.0010435690060004888,-0.0004174276024002443,0.0004696060527002111,0.0016175319593007664
12,-0.0004412228175228128,0.0006303183107469578,0.0011976047904191933,-6.303183107467803e-05,-0.00012606366214933383,-0.00012606366214935606,0.00031515915537350114,0.0002521273242987787,0.002773400567286499,-0.00018909549322403406,4.4408920985006264e-17,0.0015127639457926945
13,0.000489596083231314,0.001060791513667847,0.0004895960832312918,0.0013055895552835039,0.000734394124846971,0.0007343941248469487,-0.000652794777641863,0.000407996736026095,0.003590371277029747,-0.000407996736026206,0.0004895960832312696,0.001142390860873066
14,0.0,0.00024048096192386126,0.00040080160320643543,0.0,0.0004809619238477225,0.0,0.0,8.016032064128709e-05,0.00040080160320643543,0.0,0.0,0.0005611222444890096
15,0.0001510574018126931,0.0006042296072507503,-0.0014350453172205847,0.002114803625377615,-0.0017371601208459708,0.0,0.0,0.00037764350453171056,-0.0015105740181269312,7.552870090634655e-05,0.002567975830815672,0.002341389728096677
16,0.0005780346820808858,7.225433526008019e-05,-0.0010115606936416555,0.00036127167630053416,-0.0018786127167630174,7.225433526010238e-05,7.225433526010238e-05,-0.0007225433526012015,-0.001517341040462461,-0.0001445086705202714,0.0007947976878612372,0.0007947976878612151
17,0.0,-0.0005028735632183423,0.0001436781609195803,-7.183908045973463e-05,4.4408920985006264e-17,0.0,-0.00035919540229880644,0.00043103448275865207,0.000646551724137967,-0.0001436781609194915,0.000646551724137967,-0.0001436781609194915
18,0.0,0.0002630425252082125,0.0004384042086803541,-0.0002630425252082791,0.00026304252520823466,0.0,0.0,-0.0003507233669443499,0.0004384042086803541,8.768084173604862e-05,0.0,-8.768084173609303e-05
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017398869073508293
20,0.0,-0.00022658610271903968,-7.552870090634655e-05,-0.0003021148036253862,-0.0001510574018126931,0.0,0.0,0.0,0.0,0.0,-0.00045317220543807937,-0.0001510574018126931
21,0.0005856515373352522,-0.00021961932650076398,0.00014641288433379085,0.0,-0.0002196193265008084,0.0,0.0,0.0005856515373352522,0.0013909224011712685,0.0006588579795021587,0.00043923865300141693,-0.00029282576866769273
22,0.0002837454398054495,0.0008917713822456319,-0.0003648155654641272,-0.00016214025131739974,-0.00012160518848804979,4.0535062829349935e-05,0.0,0.00048642075395215477,0.0033644102148358223,0.001256586947709737,0.0013781921361977866,0.00012160518848804979
23,4.330879168470414e-05,-0.0003897791251624261,-0.0006929406669553995,0.0,-0.0009527934170636687,0.0,0.0,-0.0003031615417929956,-0.000563014291901287,0.0,0.0,-0.00012992637505417903
