,la,nuc,fix,lt,age,ld,ns,sexp,rexp,ndev,exp
0,-0.007792207792207751,0.06753246753246758,0.0,-0.011688311688311682,0.016883116883116923,-0.023376623376623364,0.0025974025974026425,0.07922077922077927,0.04675324675324681,2.2204460492503132e-17,0.015584415584415635
1,0.19739130434782612,-0.013043478260869535,2.2204460492503132e-17,0.0026086956521739644,-0.0008695652173912549,0.01739130434782612,0.034782608695652216,-0.0008695652173912549,0.05217391304347829,0.0,-0.011304347826086913
2,0.15285714285714286,0.004999999999999982,0.0007142857142857118,0.021428571428571463,-0.01142857142857141,0.034285714285714274,0.020000000000000018,0.02714285714285718,0.05428571428571431,0.0,0.01928571428571433
3,0.06390532544378702,0.0,0.0,0.0035502958579881837,0.0,0.0,0.0,0.055621301775147944,-0.00828402366863903,0.0,0.023668639053254448
4,0.10588235294117643,-0.005882352941176494,0.0,0.007843137254901933,-0.01666666666666672,0.0019607843137254832,0.0039215686274509665,-0.004901960784313731,-0.005882352941176472,-0.002941176470588225,0.03725490196078427
5,0.0872246696035242,-0.0026431718061674216,0.0008810572687224738,-0.014537444933920706,0.0008810572687224738,0.006607929515418487,-0.0013215859030837108,0.02995594713656382,0.002643171806167399,0.011453744493392048,0.010572687224669553
6,0.03207207207207206,-0.00108108108108107,0.0,-0.005405405405405417,0.0,0.0018018018018017834,0.0003603603603603567,0.0,-0.0007207207207207356,0.0007207207207207134,0.0010810810810810922
7,0.02793522267206483,-0.0016194331983805377,0.004453441295546612,-0.002024291497975672,0.003643724696356321,-0.004453441295546523,-0.0008097165991902466,0.009716599190283426,2.2204460492503132e-17,0.0,0.0016194331983806042
8,0.011724137931034505,0.015172413793103478,0.0,0.002758620689655178,-0.0041379310344827665,0.008965517241379329,0.0034482758620689724,-0.0020689655172413833,0.0006896551724137945,0.001379310344827589,0.0034482758620689724
9,0.020454545454545524,0.01136363636363642,0.0,0.00909090909090915,0.0,-0.009090909090909084,0.002272727272727293,0.0,0.0,0.00909090909090915,0.009090909090909172
10,0.01388888888888884,0.0,0.0,-0.008333333333333304,-0.013888888888888885,0.0,0.0,0.0,0.0,0.0,-0.013888888888888885
11,0.015037593984962428,-0.013533834586466153,0.0,0.0,0.0,0.0,0.0,-0.0015037593984962073,0.0,0.0,-0.018045112781954864
12,0.059770114942528776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02528735632183914
13,0.02352941176470589,0.0,0.0,0.011764705882352944,0.0,-0.03529411764705883,0.0,0.011764705882352944,0.0,0.0,-0.011764705882352944
14,0.0962264150943396,0.013207547169811318,0.0,0.06226415094339621,0.0037735849056603765,0.02075471698113207,0.009433962264150941,0.08490566037735847,0.0018867924528301883,0.01132075471698113,0.0641509433962264
15,0.07424242424242418,0.0,0.0,0.049999999999999954,0.03106060606060603,-0.01212121212121211,0.009848484848484839,0.07878787878787877,0.0,0.0,0.0492424242424242
16,0.02173913043478255,-0.0017391304347826654,-0.0008695652173913437,-0.005217391304347863,-0.02260869565217396,0.003478260869565197,0.03652173913043473,0.02347826086956519,0.0017391304347825986,0.007826086956521695,0.0008695652173912549
17,0.043010752688172116,-0.010752688172043001,0.0,-0.01505376344086018,0.010752688172043067,0.021505376344086113,-0.010752688172042979,0.004301075268817245,0.0,0.0,0.01720430107526889
18,0.0418604651162791,-0.037209302325581325,0.0,-0.041860465116279034,-0.006976744186046458,0.006976744186046524,-0.01860465116279062,0.030232558139534915,-0.018604651162790642,-0.025581395348837143,-0.03488372093023251
19,0.04590163934426232,-0.0049180327868852515,0.0,0.04754098360655743,-0.006557377049180335,0.03606557377049184,0.0,0.09016393442622953,-0.0032786885245901674,-0.013114754098360649,-0.04262295081967209
20,0.11652173913043481,0.01739130434782612,0.0,0.060869565217391376,4.4408920985006264e-17,-0.0017391304347825765,0.0,0.09043478260869571,0.012173913043478302,0.001739130434782621,0.055652173913043515
21,0.08648648648648645,-0.010810810810810877,0.0,-0.010810810810810857,-0.013513513513513552,-2.2204460492503132e-17,0.0,0.016216216216216182,0.002702702702702675,0.0,0.029729729729729693
22,0.103030303030303,0.03535353535353529,-0.0020202020202020553,-0.01313131313131315,0.014141414141414144,-0.00303030303030305,0.006060606060606033,0.10707070707070705,0.013131313131313105,0.027272727272727247,0.0656565656565656
23,0.10441767068273089,0.021686746987951745,-0.013654618473895597,0.04257028112449797,0.008835341365461801,0.002409638554216853,-0.003212851405622508,0.07871485943775096,0.013654618473895552,0.031325301204819266,0.052208835341365424
24,0.10000000000000002,0.00826446280991735,0.0041322314049586865,0.04049586776859504,0.0,0.0,-0.0016528925619834656,0.038016528925619866,-0.0008264462809917328,0.0024793388429752206,0.03140495867768596
25,0.07249999999999998,0.0,0.006249999999999978,-0.0018750000000000266,0.003749999999999987,0.04874999999999998,0.008750000000000013,0.003749999999999942,-0.0031250000000000223,0.013125000000000008,0.015624999999999977
26,0.12701612903225803,0.004435483870967705,0.0,0.0008064516129031807,-0.005241935483870997,0.04516129032258063,-0.0012096774193548709,0.024193548387096732,-0.0008064516129032473,-0.004838709677419372,0.007661290322580605
27,0.13767123287671232,0.0,0.0,-0.0003424657534246478,-0.0061643835616438155,0.003424657534246567,0.0,-0.00034246575342469223,0.0,-0.002054794520547931,-0.012328767123287676
28,0.08892794376098415,0.017926186291739855,0.0,0.009138840070298726,-0.003163444639718871,0.024956063268892725,-0.0007029876977153515,0.016520210896309263,0.013356766256590458,0.0,-0.001054481546572994
29,0.15677966101694912,0.0,-0.0056497175141243085,0.014971751412429346,-0.024011299435028267,0.025706214689265528,-0.011581920903954823,0.02966101694915251,0.01045197740112993,-0.006779661016949179,0.009322033898305082
30,0.20661304736371763,0.016979445933869575,0.0041108132260947675,4.4408920985006264e-17,-0.0008936550491509765,0.0014298480786417045,0.003395889186773959,0.013404825737265447,0.004647006255585384,0.009294012511170745,0.009294012511170725
31,0.21742081447963799,0.025113122171945702,0.00837104072398187,0.0004524886877828038,-0.0015837104072398355,0.0011312217194570096,0.0,0.004524886877828016,0.0,0.016063348416289536,0.0004524886877828038
32,0.19130434782608688,0.015217391304347783,-0.010869565217391353,0.0,-0.0028985507246377384,-0.010144927536231928,0.0028985507246376495,-0.010144927536231928,-0.0007246376811594457,0.011594202898550666,0.0007246376811593569
33,0.13301435406698564,0.0028708133971292018,-0.001913875598086112,-0.006698564593301403,0.010526315789473694,0.0009569377990430894,0.010526315789473717,0.007655502392344538,0.008612440191387582,-0.002870813397129179,0.028708133971291884
34,0.15471698113207544,-0.018867924528301903,0.0,0.005031446540880502,0.018867924528301883,0.002515723270440251,0.0,0.03144654088050314,0.005031446540880502,0.01635220125786163,0.02515723270440251
35,0.11504424778761062,-0.019469026548672573,-0.01061946902654869,-0.005309734513274345,0.007079646017699126,0.003539823008849563,0.008849557522123908,0.026548672566371657,-0.007079646017699126,0.0,0.003539823008849563
36,0.1725490196078432,0.0,0.0,0.003921568627451055,0.003921568627451033,0.009803921568627505,0.008823529411764786,0.02745098039215692,0.007843137254902021,-0.008823529411764675,0.003921568627451033
37,0.16972972972972977,0.004324324324324347,0.0,-0.008648648648648605,-0.001081081081081048,0.0010810810810810922,0.0021621621621621843,0.029189189189189203,-0.008648648648648605,-0.00216216216216214,-0.023783783783783763
38,0.13956834532374102,-0.001438848920863256,-0.0014388489208633005,0.0,-0.005755395683453202,-0.014388489208633027,-0.015827338129496372,0.001438848920863367,-0.004316546762589924,-0.005755395683453202,0.024460431654676307
39,0.16045845272206305,-0.0022922636103151818,-0.0005730659025787954,-0.0045845272206303635,0.002865329512893977,0.07908309455587392,0.030372492836676222,0.17134670487106016,-0.0017191977077363862,0.04527220630372493,0.04011461318051577
40,0.33034482758620687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07172413793103442
41,0.39879879879879876,0.03483483483483483,0.03003003003003002,0.2168168168168168,0.021021021021021036,0.010210210210210202,0.013213213213213226,0.23543543543543546,0.012012012012012008,0.0144144144144144,0.04924924924924927
42,0.31656441717791417,0.03374233128834363,0.0006134969325153561,0.007975460122699429,-0.004294478527607315,0.004294478527607404,0.006134969325153427,0.05766871165644179,0.00981595092024543,0.012269938650306789,0.0006134969325153561
43,0.33125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375
44,0.2538011695906432,-0.005847953216374302,-0.007017543859649145,0.011695906432748515,-0.004678362573099437,-0.026900584795321668,-0.019883040935672523,0.06900584795321633,-0.0046783625730994595,-0.03274853801169593,0.0
45,0.32959999999999995,0.004800000000000004,0.0,-0.0016000000000000014,0.014400000000000013,0.020799999999999996,0.0,0.28159999999999996,-0.004800000000000004,-0.008000000000000007,-0.004800000000000004
46,0.3178947368421053,-0.012631578947368416,-0.004210526315789487,-0.021052631578947368,-0.018947368421052647,-0.0021052631578947433,-0.029473684210526298,0.04421052631578948,0.0,-0.008421052631578973,-0.012631578947368438
47,0.3685185185185185,-0.0037037037037037424,0.005555555555555513,0.029629629629629627,-0.007407407407407418,0.05740740740740737,-0.0037037037037037203,0.09999999999999998,0.0018518518518518378,-0.007407407407407418,-0.0037037037037037203
48,0.23757575757575755,0.024242424242424197,0.002424242424242373,0.26909090909090905,0.0,0.0,0.006060606060605989,0.3636363636363636,0.0012121212121211978,0.033939393939393936,0.012121212121212088
49,0.29239766081871343,0.002339181286549663,0.0,0.018713450292397637,0.012865497076023358,0.10994152046783623,0.0,0.22339181286549703,0.002339181286549685,0.012865497076023358,-0.001169590643274887
50,0.3182481751824818,0.06277372262773717,-0.0029197080291970766,0.033576642335766384,0.007299270072992692,-0.007299270072992692,-0.005839416058394153,-0.005839416058394153,0.004379562043795615,0.04379562043795615,0.19416058394160582
51,0.35802469135802467,0.0,0.0,0.0,0.019753086419753107,0.0,0.0,0.002469135802469169,0.0,0.0,0.0024691358024691466
52,0.3023809523809525,-0.014285714285714258,0.0023809523809524167,0.004761904761904789,0.014285714285714323,0.15952380952380957,-0.0023809523809523725,0.014285714285714323,0.0023809523809523946,0.007142857142857184,0.03571428571428574
53,0.34027777777777785,0.0013888888888889284,0.0,0.005555555555555624,0.02361111111111116,0.19861111111111115,2.2204460492503132e-17,0.12083333333333338,0.002777777777777812,-0.0027777777777777237,0.02083333333333337
54,0.31111111111111106,0.008080808080808067,-0.014141414141414121,0.016161616161616175,0.0101010101010101,0.03030303030303032,0.0,0.12525252525252523,0.002020202020202011,-2.2204460492503132e-17,-0.002020202020202011
55,0.3526717557251908,0.0,0.0,0.0,0.01526717557251911,0.0,0.0,0.0,0.0,0.0,0.01984732824427484
56,0.2698795180722891,0.01204819277108431,0.002409638554216853,-0.0024096385542168976,0.01927710843373489,0.057831325301204786,0.0,0.23132530120481923,-0.004819277108433773,0.016867469879518038,0.014457831325301184
57,0.246875,0.0125,0.0,-0.003125,0.015625,0.0,0.0,0.08125,0.0,0.0,-0.003125
58,0.13230769230769227,-0.01692307692307695,-0.010769230769230819,-0.0015384615384615996,0.0,0.0015384615384614886,-4.4408920985006264e-17,0.056923076923076875,-4.4408920985006264e-17,-4.4408920985006264e-17,0.012307692307692264
59,0.1064516129032258,0.017204301075268803,-0.0021505376344086004,0.009677419354838701,0.0129032258064516,0.05913978494623651,0.0032258064516129,-0.005376344086021501,0.0258064516129032,0.007526881720430101,-0.017204301075268824
60,0.1580952380952381,0.0,0.0,0.0,-0.005714285714285694,-0.017142857142857106,0.0,0.0,0.0,0.034285714285714294,0.0
61,0.07692307692307696,0.03076923076923076,-0.04102564102564106,0.046153846153846156,0.0,-0.1333333333333333,-0.10769230769230767,0.0,-0.0051282051282051325,-0.02051282051282053,-0.03589743589743592
62,0.11475409836065568,-0.006557377049180357,0.0,-0.006557377049180357,-4.4408920985006264e-17,0.006557377049180291,0.0,0.006557377049180291,0.0,0.003278688524590123,0.0
63,0.1103448275862069,0.0,0.0,0.0,0.07586206896551721,0.0,0.0,0.0,0.0,0.020689655172413744,-0.010344827586206917
64,0.03499999999999996,0.025,-0.015000000000000013,0.0,0.15999999999999998,-0.030000000000000027,0.0,0.04499999999999995,0.0,0.03499999999999999,0.019999999999999997
65,0.1625,0.02083333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.03749999999999998,0.0,0.02083333333333335
66,0.25614035087719295,0.0,0.0,0.0070175438596491,0.00350877192982455,0.04561403508771926,0.0,0.00350877192982455,0.0,0.010526315789473651,0.00350877192982455
67,0.11376146788990829,-0.005504587155963292,-0.027522935779816505,-0.025688073394495393,-0.0073394495412843815,-0.011009174311926584,-0.0165137614678899,0.0018348623853211344,0.005504587155963336,-0.00366972477064218,0.027522935779816526
68,0.2902439024390244,0.0,0.0,-0.0024390243902439046,0.0,0.0,0.0,0.034146341463414644,0.0,0.0,0.0
69,0.18529411764705878,0.07941176470588229,0.0,-4.4408920985006264e-17,-2.2204460492503132e-17,0.020588235294117595,0.0,0.01764705882352935,0.0029411764705882027,-0.002941176470588269,0.0
70,0.16340425531914896,0.002553191489361706,0.0,0.0,-0.006808510638297882,0.020425531914893602,0.008510638297872353,0.0,0.0,0.025531914893617058,0.005106382978723412
71,0.16533333333333328,0.010666666666666647,0.0,0.0,0.023999999999999976,0.0,0.0,0.0,0.0,0.03466666666666662,0.01866666666666663
72,0.014754098360655754,-0.022950819672131174,0.011475409836065587,-0.03442622950819674,-0.024590163934426257,0.0016393442622950837,-0.027868852459016425,0.0,0.0032786885245901674,0.2573770491803279,-0.04754098360655738
73,0.05052631578947371,0.0021052631578947433,0.0,0.03578947368421055,0.00631578947368423,0.0021052631578947433,0.0,0.0,0.0,0.008421052631578973,0.0
74,0.02407407407407407,0.059259259259259275,0.016666666666666684,0.06296296296296297,0.07037037037037036,0.02592592592592593,0.0,-0.009259259259259267,0.025925925925925918,-0.0388888888888889,0.06296296296296297
75,0.014117647058823578,0.0023529411764706245,0.0023529411764706353,-0.04235294117647055,0.04470588235294122,0.007058823529411784,0.004705882352941226,-0.01647058823529408,0.0,-0.018823529411764683,0.030588235294117704
76,0.037398373983739866,0.0,-0.024390243902439025,-0.009756097560975596,0.08130081300813011,0.030894308943089442,0.009756097560975618,-0.01788617886178858,-0.008130081300812986,-0.006504065040650375,0.016260162601625994
77,0.12602739726027395,0.01369863013698629,0.021917808219178058,0.0972602739726027,0.023287671232876717,-0.0013698630136986356,0.0,0.010958904109589019,0.020547945205479444,0.0,-0.002739726027397271
78,0.12857142857142856,0.02857142857142858,0.0014285714285714457,0.04857142857142858,0.0028571428571428693,-0.018571428571428572,-0.012857142857142834,0.0014285714285714236,-0.0014285714285714236,0.012857142857142855,-0.002857142857142847
79,0.06862745098039218,0.0039215686274509665,-0.013725490196078428,0.025490196078431348,0.0,0.025490196078431372,-0.007843137254901978,0.039215686274509796,0.02352941176470589,0.07450980392156861,-0.009803921568627439
80,0.04269662921348307,0.017977528089887597,-0.0067415730337079035,0.13932584269662918,0.004494382022471899,0.026966292134831437,0.006741573033707838,0.0337078651685393,-0.006741573033707926,0.0022471910112359383,-0.00898876404494382
