,la,fix,nuc,lt,age,ld,ns,nd,rexp,ndev,entrophy
15,0.0003487358326067946,0.0003487358326067946,-0.0010462074978204283,-0.0005231037489102253,-0.005579773321708803,0.0006974716652136115,0.0,0.0050566695727986,0.0,-0.0003487358326067946,-0.0012205754141237923
16,0.002950215119852473,0.0015980331899200894,0.0014751075599262365,-0.0014751075599262365,0.0013521819299323833,0.0,0.0,0.008113091579594323,0.0006146281499692652,0.0023355869698832078,-0.0007375537799631182
17,0.0046511627906976605,0.00046511627906977717,-0.00031007751937985886,0.007286821705426316,-0.0009302325581395543,0.0038759689922480468,-0.0006201550387596733,0.0058914728682170295,0.0010852713178294503,0.003565891472868188,-0.002480620155038782
18,-0.0004761904761904745,-0.004523809523809508,-0.0023809523809523725,0.0004761904761904745,0.00023809523809523725,-0.003095238095238084,0.0,0.0176190476190476,-0.000952380952380949,0.004523809523809508,-0.0035714285714285587
19,0.0013333333333333864,0.001333333333333364,0.006133333333333391,0.0010666666666667047,0.010133333333333373,0.0008000000000000229,0.0,0.015466666666666717,0.005066666666666686,0.0061333333333333465,0.005333333333333412
20,0.0030344827586206826,-0.00193103448275862,0.004137931034482722,0.007724137931034436,0.003862068965517218,0.0013793103448275668,0.0,0.006068965517241343,-0.00193103448275862,-0.0005517241379310756,0.0
21,0.0010131712259372038,0.0008105369807497765,0.0016210739614995306,0.0020263424518743856,0.00263424518743669,0.0,0.0,0.003039513677811545,0.0016210739614995085,4.4408920985006264e-17,0.0012158054711246535
22,-0.0015533980582524086,-0.0005825242718446866,0.0003883495145631244,-0.0001941747572815622,0.0005825242718446866,0.0009708737864077887,0.0,0.0009708737864077665,-0.0005825242718446866,-0.0029126213592232998,0.0003883495145631244
23,-0.0017957351290685208,-0.00044893378226711355,0.002244668911335568,-0.0008978675645342271,-0.0006734006734006925,-0.0020202020202021,0.0,0.006060606060606033,0.001122334455667784,-0.0024691358024691913,0.002020202020202011
24,0.0,-0.0013029315960912057,0.0026058631921824114,-0.0008686210640608038,-0.0028230184581976127,0.0,0.0,0.00890336590662324,-0.004125950054288818,0.0,-0.0004343105320304019
25,0.00247747747747753,0.008333333333333349,-0.004729729729729693,0.0076576576576576905,-0.003378378378378355,-0.0002252252252252118,0.0004504504504504681,0.006531531531531587,0.006081081081081119,0.00045045045045049025,-0.002702702702702631
26,-0.003841229193341844,0.002304737516005173,-0.010755441741357185,-0.0002560819462227526,-0.01203585147247117,0.0,-0.0007682458386683022,-0.0010243277848911436,-0.010243277848911636,0.0020486555697823983,-0.0046094750320101905
27,-0.00555555555555558,0.0031111111111110866,-0.01933333333333336,-0.002000000000000024,-0.006000000000000005,-0.0011111111111111293,0.0,-0.010888888888888925,-0.009111111111111115,-0.0033333333333333435,-0.006000000000000028
28,0.0,0.00018621973929235924,-0.014711359404096824,0.0,-0.0033519553072625776,-0.0003724394785847407,0.0,-0.013966480446927387,0.006145251396648055,0.0013035381750465592,-0.006890130353817514
29,0.0,0.0027359781121751416,-0.0010943912448699855,-0.0008207934336524891,-0.001367989056087482,-0.003009575923392571,0.0010943912448700744,0.0015047879616963522,-0.0016415868673050004,-0.0006839945280437077,-0.00013679890560871488
30,0.0,0.0041598248494800535,0.003284072249589531,0.0014230979748221407,-0.0018609742747673463,0.0013136288998358391,-0.0007662835249041766,0.005911330049261099,-0.0010946907498631253,0.0009852216748768682,-0.002955665024630494
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016339869281045694,0.0,0.0
33,0.0,0.0008391608391608241,0.0,0.0002797202797202747,0.0,0.0,0.0,0.00839160839160833,0.003636363636363571,0.0,0.0
34,0.0,-0.0030368763557483414,0.0,0.0,0.002169197396963174,0.0,0.0,0.006073752711496794,-0.001735357917570468,0.0,-0.001301518438177851
35,0.0015564202334630295,0.00739299610894939,0.0027237354085603016,0.003112840466926059,0.0,-0.0023346303501945442,0.0019455252918287869,-0.004669260700389111,0.0007782101167315147,0.0,-0.0019455252918287869
36,0.0009324009324009452,0.00023310023310025852,0.00023310023310028072,-0.0023310023310022963,-0.002331002331002274,-0.0018648018648017794,0.0002331002331002363,-0.005594405594405538,-0.005827505827505797,0.0006993006993007312,-0.005827505827505774
37,0.0,0.006221408966148268,0.005489478499542577,0.009515096065873797,-0.000548947849954251,0.0021957913998170487,-0.000182982616651417,0.0029277218664226943,-0.0016468435498627533,0.0023787740164684214,0.0005489478499542732
38,0.007875457875457893,0.0049450549450549275,-0.0009157509157509125,0.001831501831501825,0.0038461538461538325,-0.0053113553113552925,0.0,0.0009157509157509125,0.003296703296703285,0.0034798534798534675,0.006959706959706979
39,0.00640000000000005,0.005688888888888899,0.003200000000000025,0.0030222222222222373,0.003377777777777813,-0.0008888888888888725,0.0048000000000000265,0.0008888888888889168,0.0005333333333333634,0.00035555555555557563,0.0129777777777778
40,-0.0013445378151260457,0.00117647058823529,-0.0006722689075630228,0.0,-0.001680672268907557,-0.0001680672268907557,0.0,-0.0005042016806722672,-0.0003361344537815114,-0.0006722689075630228,-0.0015126050420168013
41,-0.00017590149516271135,0.0045734388742304285,0.0024626209322779146,-0.0008795074758135568,0.0008795074758135568,0.0008795074758135568,-0.0008795074758135568,0.0024626209322778925,-0.001934916446789825,-0.0022867194371152476,-0.0003518029903254227
42,-0.00017761989342803818,0.003730017761989357,-0.0012433392539964228,-0.0015985790408525435,0.005150976909413884,-0.00017761989342806038,-0.000888099467140302,0.03534635879218477,-0.000532859680284159,0.0005328596802842255,0.001243339253996467
43,-0.0011217948717948678,0.0064102564102563875,0.0033653846153846034,-0.0001602564102564097,0.0006410256410256387,0.0,0.0,0.030288461538461542,0.0,0.0027243589743589647,0.002564102564102555
44,-0.002173913043478226,0.0012681159420290023,-0.0005434782608695343,4.4408920985006264e-17,0.00018115942028988917,0.0,0.00018115942028988917,-0.0007246376811594013,-0.0019927536231883814,-0.0005434782608695343,-0.0019927536231883814
45,0.0006722689075630228,0.0036974789915966257,-0.0006722689075630228,0.0030252100840336025,-0.001680672268907557,0.0,0.0,0.0,0.0006722689075630228,0.0003361344537815114,-0.0006722689075630228
46,0.0004914004914004843,0.00737100737100731,-0.002948402948402995,0.003931203931203875,-4.4408920985006264e-17,0.0019656019656019152,0.0,0.005896805896805834,0.0014742014742014531,0.0,-0.0014742014742014976
47,0.0,0.0028288543140028597,-0.003960396039603964,0.010466760961810494,-0.003394625176803401,0.0,0.0,-0.0005657708628005409,0.005374823196605405,0.0,-0.0014144271570013522
48,-0.0002570694087403069,0.0007712082262211206,0.0007712082262211206,0.0005141388174807471,0.0,0.0,0.0,0.0025706940874036465,0.0,0.0005141388174807471,0.0012853470437018232
49,0.0,0.0,0.0,0.0002635046113306894,0.0,0.0,0.0,0.0,0.0002635046113306894,0.0,0.0002635046113306894
50,0.0,0.004415584415584406,-0.006493506493506529,0.0023376623376623273,-0.005454545454545467,0.0,0.0,-0.001818181818181852,0.0018181818181817854,0.0,-0.0018181818181818299
51,0.00022123893805308102,0.008849557522123819,0.001548672566371656,0.003097345132743334,0.002876106194690209,0.0,0.0,0.007079646017699082,0.003761061946902644,0.0008849557522123241,0.0
52,0.0012058570198105524,0.004478897502153356,-0.0003445305770886975,4.4408920985006264e-17,-0.0006890611541774172,0.0005167958656331128,0.0,0.005340223944875122,-0.0003445305770886753,-0.0006890611541774172,0.0
53,0.003999999999999981,0.007166666666666632,0.0004999999999999894,0.0008333333333333081,-0.006166666666666698,0.0,0.0,-0.003666666666666707,-0.0010000000000000453,-0.002000000000000024,-0.0035000000000000365
54,0.0016319129646418906,0.006165004533091589,0.00036264732547599545,-0.0023572076155938147,-0.01142339075249319,0.0,-0.0001813236627379755,-0.010335448776065247,-0.0005439709882139266,0.00036264732547599545,-0.006890299184043491
55,0.0,0.003795620437956182,-0.0014598540145985828,0.002043795620437927,-0.005547445255474503,0.0,0.0,-0.005839416058394176,0.0008759124087590831,0.005547445255474415,0.0
56,0.0004106776180698102,-0.0024640657084189057,-0.000821355236139687,0.004517453798767934,-0.006570841889117074,0.0004106776180698102,0.0,-0.004928131416837833,0.000410677618069788,0.0020533880903490067,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0037735849056603765,0.005660377358490565,-0.0009433962264151052,-0.0033018867924528685,0.0004716981132075526,0.0042452830188678846,0.0,0.0033018867924528017,0.0004716981132075304,0.0004716981132075304,-0.0009433962264151052
59,-0.0026109660574412663,-0.0031331592689295197,-0.0015665796344647598,-0.0010443864229765065,-0.0005221932114882532,-0.0031331592689295197,0.0,-0.0005221932114882532,-0.0010443864229765065,-0.0005221932114882532,-0.0005221932114882532
60,-0.008085106382978746,-0.0012765957446808861,0.0,0.0,-0.0034042553191489856,-0.00553191489361704,0.0,0.0,0.00042553191489360655,0.0,-0.001276595744680864
61,0.0027826086956521225,0.0020869565217390917,-0.0003478260869565597,0.0,0.0,-0.0010434782608696124,0.0,0.009739130434782538,0.0,-0.0017391304347826875,-0.000695652173913075
62,-0.005011389521640086,0.004100227790432798,0.0009111617312072884,-0.0013667425968109325,0.002277904328018221,-0.0013667425968109325,0.0,0.005922551252847375,-0.0018223234624145767,-0.0004555808656036442,0.0031890660592255094
63,0.003940886699507406,0.004433497536945841,0.0004926108374384341,2.2204460492503132e-17,0.0,0.0,0.0,0.007881773399014812,0.003940886699507406,0.0004926108374384341,0.0
64,0.0022471910112359383,-0.001348314606741563,0.0,0.004494382022471921,0.0,0.0008988764044943753,-0.0022471910112359383,0.0017977528089887728,0.0035955056179775456,0.004044943820224733,0.0
65,0.0,0.0030634573304157975,-0.0017505470459518336,0.0,0.0,0.0,0.0,-0.00043763676148793617,4.4408920985006264e-17,-0.00043763676148793617,-0.0017505470459518336
66,0.008077544426494354,0.0009693053311793154,0.0019386106623586086,0.002261712439418373,-0.0003231017770597644,0.0009693053311792931,-0.001615508885298822,0.0009693053311793154,0.0038772213247172836,0.0,0.0
67,0.00034843205574912605,-0.007665505226480818,-0.00034843205574912605,0.0031358885017421347,-0.005226480836236891,0.0,0.0013937282229965042,-0.0031358885017421347,-0.008710801393728217,-0.0024390243902438825,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006249999999999867,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.00042283298097245403,-0.0029598308668075555,0.0,0.0,0.0,-0.002114164904862492,0.0,0.0,-0.0012684989429174952,0.0,-0.0016913319238899937
71,0.0004210526315789664,4.4408920985006264e-17,0.0029473684210526985,0.0,0.0004210526315789664,0.0,0.0,-0.00042105263157894425,-0.00042105263157894425,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.01861386138613863,0.0055445544554455495,0.0,0.0,0.0,-0.0003960396039603964,0.0023762376237623783,-0.0003960396039603964,-0.001980198019801982
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
