,fix,entrophy,rexp,age
0,0.002409638554216853,0.25783132530120473,0.0,0.012048192771084288
1,0.0,0.30977443609022554,-0.0075187969924812355,-0.007518796992481258
2,0.004444444444444517,0.29333333333333333,2.2204460492503132e-17,0.010000000000000054
3,0.05769854132901135,0.18703403565640195,0.0145867098865478,-0.0022690437601296633
4,0.009284332688588016,0.15164410058027084,0.007736943907156712,0.002321083172147009
5,0.12739541160593787,0.17273954116059373,0.0029689608636976226,0.18407557354925771
6,0.03014925373134327,0.015820895522388034,0.01880597014925369,0.07104477611940296
7,0.0,0.0,0.0,0.22250530785562628
8,0.025876010781671142,0.01778975741239892,0.016711590296495958,0.024797843665768184
9,0.0034285714285714696,0.026285714285714336,0.008000000000000052,0.0051428571428571825
10,0.030350194552529165,0.03424124513618676,0.019844357976653692,0.025680933852140077
11,0.02565864833906073,0.060252004581901476,0.1072164948453608,0.03596792668957616
12,0.028295819935691347,0.02722400857449092,0.061521972132904626,0.03258306538049305
13,0.09264705882352942,0.17029411764705887,0.2120588235294118,0.19176470588235295
14,0.08749999999999998,0.1659375,0.0071874999999999465,0.18624999999999997
15,0.00923076923076922,0.06209790209790209,0.03664335664335663,0.028531468531468505
16,0.009059233449477299,0.061556329849012735,0.01927990708478511,0.02439024390243898
17,0.0289623717217788,0.08255416191562144,0.019840364880273676,0.020296465222348938
18,0.02460202604920403,0.07004341534008685,0.030390738060781474,0.01852387843704777
19,0.022905027932960943,0.10670391061452518,0.034078212290502875,0.024581005586592243
20,0.014067278287461727,0.1384301732925586,0.017940876656472947,0.010193679918450526
21,0.015079365079365114,0.10119047619047619,0.04960317460317463,-0.003968253968253954
22,0.021917808219178058,0.16037934668071652,0.02065331928345624,0.013487881981032656
23,0.015157116451016694,0.16728280961182995,0.007208872458410398,0.020702402957486155
24,0.0032831737346100676,0.18905608755129955,-0.00300957592339266,0.028454172366621046
25,0.007795100222717144,0.19398663697104676,0.010467706013363044,0.0008908685968819663
26,0.0,0.18103448275862075,0.0,0.016379310344827647
27,0.010285714285714297,0.15967346938775512,0.007510204081632654,0.010612244897959177
28,0.00869565217391306,0.1575447570332481,0.011423699914748519,0.023188405797101463
29,0.00941828254847652,0.21495844875346265,0.010710987996306608,0.004247460757156096
30,0.013586413586413548,0.22097902097902095,0.020379620379620357,0.011388611388611403
31,0.0013422818791946956,0.14711409395973157,0.008859060402684627,-0.006442953020134201
32,0.006942590120160186,0.1220293724966622,0.012016021361815742,0.007209612817089451
33,0.00908004778972522,0.15913978494623654,0.008363201911589013,0.0033452807646356273
34,0.006229860365198681,0.1604726100966702,0.00751879699248117,0.0032223415682061775
35,0.00021208907741254723,0.12343584305408273,-0.002969247083775195,-0.005302226935312837
36,-0.008815426997245157,0.11322314049586775,-0.004958677685950397,-0.012672176308539918
37,0.0002617801047120505,0.15130890052356022,0.0057591623036649334,0.009947643979057563
38,0.011860465116279029,0.12906976744186044,0.014418604651162759,0.008604651162790678
39,0.014087301587301648,0.09980158730158735,0.019444444444444486,-0.0007936507936507908
40,0.00952380952380949,0.08589065255731917,0.008112874779541413,0.007583774250440878
41,0.005207100591715941,0.09798816568047333,0.021301775147928925,-0.0018934911242604047
42,0.00738552437223039,0.12200886262924666,0.005612998522895096,0.0064992614475627205
43,0.0012924071082390577,0.0872374798061389,0.0016155088852988664,0.0048465266558965995
44,0.0018181818181818299,0.06727272727272729,0.0021818181818181958,-0.0025454545454545617
45,0.00681818181818179,0.09220779220779216,0.007467532467532423,-0.005844155844155896
46,0.010708661417322851,0.07401574803149609,2.2204460492503132e-17,-0.0006299212598424919
47,-0.0012638230647709081,0.017377567140600327,-0.0015797788309636295,-0.011374407582938372
48,0.0011928429423459174,0.034194831013916495,0.01073558648111328,-0.005566600397614319
49,0.01002004008016033,0.038076152304609236,-0.006412825651302611,-0.0028056112224448928
50,0.005724508050089394,0.0758497316636851,0.004651162790697616,-0.01717352415026834
51,0.02309368191721135,0.08453159041394334,0.007843137254901955,-0.012200435729847503
52,0.039478584729981336,0.10316573556797022,0.007076350093109829,0.003351955307262533
53,0.020970873786407784,0.10912621359223304,0.0038834951456310886,-0.00038834951456310216
54,-0.009164420485175273,0.1412398921832884,0.011320754716981064,-0.006469002695417836
