,la,fix,nuc,lt,age,ld,ns,sexp,nd,ndev,entrophy,exp
11,-0.00020871380120011108,-0.0002608922515001666,0.0005739629533002333,0.0007826767545003222,-0.0005739629533003443,0.0,-0.0005739629533003443,-0.00020871380120013328,0.0005217845030002222,-0.0005217845030003332,0.00015653535090005556,0.0013566397078006442
12,-0.00012606366214933383,-0.00012606366214935606,0.0007563819728963362,0.0,-0.000567286479672191,0.0,0.0,-0.0002521273242987121,0.001071541128269815,-0.0009454774661203702,-0.0003151591553734345,0.0005042546485975796
13,-4.4408920985006264e-17,8.159934720521899e-05,0.000489596083231314,-0.0001631986944104824,-4.4408920985006264e-17,8.159934720521899e-05,0.0,-0.0002447980416157236,0.001958384332925278,-0.0011423908608731547,-0.000734394124847082,-0.0003263973888209426
14,-0.00016032064128255197,0.0007214428857715838,0.001282565130260549,0.004168336673346706,0.0010420841683366877,0.0008016032064128486,0.0004809619238477225,0.0011222444889779748,0.0023246492985972145,0.0007214428857715615,0.0008817635270541357,0.00016032064128257417
15,0.0003021148036253862,0.0005287009063443815,-0.0017371601208459708,0.0011329305135951762,-0.000528700906344426,0.0,0.0,0.0003776435045317328,-0.0006042296072507724,0.000528700906344426,0.0021903323262839614,0.001435045317220518
16,0.00014450867052018257,-0.0005780346820809745,-0.0022398843930636404,0.00028901734104040954,-0.0013005780346821317,-0.0001445086705202714,0.00021676300578032937,-0.0002890173410404984,-0.0023843930635838893,-0.00021676300578037376,0.0011560693641618157,0.0011560693641618157
17,0.0001436781609195581,-0.0005747126436780991,-0.0001436781609195137,2.2204460492503132e-17,7.183908045980126e-05,7.183908045977905e-05,-0.0006465517241379005,2.2204460492503132e-17,0.0006465517241379892,-0.00028735632183904956,0.0005028735632184534,-0.0001436781609195137
18,0.0,0.00017536168347211944,0.0005260850504164472,-0.0002630425252082791,8.768084173604862e-05,0.0,0.0,-0.00043840420868042075,0.0004384042086803541,-2.2204460492503132e-17,0.0,8.768084173607082e-05
19,0.0,0.0,0.0,0.0,-8.699434536754146e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.699434536754146e-05
20,0.0001510574018126931,-0.00022658610271903968,-7.552870090634655e-05,-0.0003021148036253862,7.552870090634655e-05,0.0,0.0,0.0,0.0,0.0,-0.000528700906344426,-0.0003021148036253862
21,0.00036603221083457703,-0.00021961932650071958,-0.0011713030746705489,-0.0005856515373352522,-0.0013909224011712906,-0.00021961932650071958,-0.0007320644216690653,-7.320644216690653e-05,0.0004392386530015058,-0.0006588579795021587,-0.000805270863835994,-0.001244509516837433
22,0.00020267531414674966,0.0008512363194162376,-0.00024321037697609959,-8.107012565869987e-05,-0.00044588569112284925,0.0,0.0,0.0005269558167815269,0.003567085528982572,0.0010539116335630094,0.0010944466963923372,8.107012565869987e-05
23,8.66175833694527e-05,0.00025985275010829143,-0.0011693373754871894,0.0,-0.0010827197921177366,0.0,0.0,-0.00038977912516235946,-0.00038977912516235946,0.00012992637505417903,0.0,0.0006063230835859912
24,0.0004378283712784814,-0.0005253940455340889,-0.0014886164623467257,0.0,0.00035026269702278514,0.0,0.0,-0.00017513134851130375,-0.0004378283712784148,0.0,0.0,-8.756567425567407e-05
25,9.237875288683472e-05,-9.237875288683472e-05,-0.001662817551963025,0.0,-0.0014780600461893555,-9.237875288683472e-05,-0.0004618937644341736,0.0,-0.0014780600461893555,-0.0010161662817551819,0.0,-0.0004618937644341736
26,-0.00037565740045075735,-0.0008264462809916884,0.0,0.0,-0.00015026296018025854,-0.00022539444027043222,-0.0007513148009015147,0.0008264462809917994,-0.0007513148009015369,0.0,-0.0007513148009015147,0.00015026296018034736
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0002696629213483126,0.0,0.0,0.0,0.0,0.002337078651685376,0.00017977528089887506,0.0,0.0,0.0027865168539325637
29,0.0,-0.00019379844961240345,-9.689922480620173e-05,9.689922480620173e-05,-0.0007751937984496138,0.0,0.0,0.0004844961240310086,-0.0008720930232558155,-9.689922480620173e-05,0.0,0.000678294573643412
30,0.0,0.0,0.0,0.00043478260869571627,2.2204460492503132e-17,0.0,-0.0005434782608695343,0.0,0.00010869565217392907,0.0,0.0,-0.00021739130434781374
31,0.0,0.0,0.0,0.00010946907498630143,0.0,0.00021893814997260287,-0.00010946907498632363,0.0,0.0,0.0,0.0,0.0
32,-0.001108870967741904,-0.0011088709677419262,-0.00040322580645160146,-0.0005040322580645018,-0.0009072580645161033,-0.00040322580645160146,-0.0007056451612903025,-0.0010080645161290257,-0.002016129032258074,-0.0026209677419355205,-0.00020161290322580073,-0.0017137096774193505
33,0.0,-0.00048520135856384706,0.0,0.0,0.0,-2.2204460492503132e-17,0.0,0.00029112081513824604,0.0019408054342551439,0.001067442988840317,0.0,-4.4408920985006264e-17
34,0.0,0.0,0.0014450867052022698,-9.633911368014391e-05,0.00028901734104043176,0.0,0.0,0.0007707129094411957,0.0014450867052022698,0.001348747591522126,0.0,-0.000674373795761074
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0014895057549086487,0.0,0.0006770480704130222,0.00013540961408260445,-0.0006770480704130222,0.002437373053486813,0.0,0.0020311442112390665,0.0004062288422478133,0.0002708192281652089,0.0002708192281652089
37,0.00013793103448276334,-0.0011034482758620844,-0.000965517241379299,-0.00013793103448276334,-0.002896551724137919,-0.00013793103448276334,-0.0015172413793103745,-0.0011034482758620844,0.00082758620689658,-0.0013793103448275668,-0.0011034482758620844,-0.0027586206896551557
38,-0.000945179584120992,0.0020793950850661823,0.004158790170132365,0.000945179584120992,0.001890359168241984,-0.0007561436672967936,0.0007561436672967936,0.0020793950850661823,0.0030245746691871743,0.0030245746691871743,0.0,-0.0003780718336483968
39,0.001279317697228155,0.006823027718550145,0.0006396588486140775,-0.0004264392324093702,0.0014925373134328846,0.0,0.0,0.0,0.00575692963752672,0.0014925373134328402,0.0,-0.0002132196162046851
40,0.0,0.0003571428571428559,0.0046428571428571265,0.0,0.002857142857142847,0.00017857142857142795,0.0,0.0008928571428571397,0.008035714285714257,0.004821428571428555,-0.0005357142857142838,0.0010714285714285676
41,0.0015557476231633505,-0.00034572169403630505,0.0,-0.0012100259291270676,0.00017286084701815252,0.0,-0.0008643042350907626,0.00017286084701815252,0.003630077787381136,0.0010371650821089152,-0.0017286084701815252,0.0010371650821089152
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001383399209486158,0.00039525691699604515,0.0,0.0005928853754940677
43,0.0,-0.0001443001443001135,0.0007215007215007896,-0.0008658008658008365,-0.0001443001443001357,0.0,0.0001443001443001579,0.0,0.0007215007215007896,0.0012987012987013325,0.0002886002886003158,-0.0001443001443001135
44,-0.00023487962419257435,-0.00011743981209624276,0.0014092777451556238,0.000704638872577834,0.0023487962419260324,-0.0004697592483851709,0.006224310041103953,0.0005871990604815247,0.007398708162066958,0.0011743981209630272,0.0,0.0008220786846740991
45,-0.00031923383878691426,0.00015961691939345713,0.001436552274541114,0.0,0.0022346368715083996,0.0,0.001276935355147657,0.0,0.007661612130885942,-0.001436552274541114,0.001436552274541114,-0.00047885075818037136
46,0.002961918194640334,0.0001410437235543016,-0.003385049365303239,0.0002820874471086032,0.0005641748942172064,0.0052186177715091596,0.0014104372355430161,0.0014104372355430161,0.0014104372355430161,0.001833568406205921,0.0,0.0025387870239774292
47,-0.00011997600479904947,-0.0009598080383923291,0.0005998800239951585,-0.0005998800239952473,0.0005998800239951363,0.0,-0.00047990401919619787,0.0002399520095980545,-0.0016796640671865814,-0.001559688062387532,0.000719856028794208,0.0005998800239951363
48,0.0012618296529968375,0.0016403785488958932,-0.00012618296529969263,-0.00037854889589907794,0.00025236593059938526,0.0007570977917981337,0.00025236593059938526,-0.0005047318611987484,0.004290220820189261,0.0006309148264984187,-0.00012618296529967043,-0.0007570977917981114
49,0.0010303377218087828,0.0019461934745277133,0.0012593016599885098,0.0,-0.0006868918145392477,0.00034344590726953506,-0.00034344590726962385,0.0005724098454493066,0.0011448196908986352,0.00011448196908985242,0.0006868918145391589,0.0019461934745277133
50,0.0017953321364452047,-0.0002393776181927265,0.0007181328545780464,0.0010771992818670918,-0.0016756433273489523,0.0003590664272890232,-0.0010771992818671805,0.002393776181926932,-0.0017953321364453378,-0.0011968880909635216,0.0,0.0002393776181926821
51,0.0,0.0013297872340425343,-0.000930851063829774,0.00013297872340425342,-0.003058510638297829,0.0,-0.002260638297872308,0.0007978723404255206,-0.0025265957446808152,-0.000930851063829774,0.0,0.00013297872340425342
52,-2.2204460492503132e-17,0.0025272831705915877,-0.00022975301550833826,0.0012636415852957494,0.0008041355542790952,0.0008041355542791173,0.0,0.00022975301550827166,0.0037909247558874037,0.0020677771395749113,0.00022975301550827166,0.0012636415852957494
53,0.0,0.0,-0.0006345177664974777,-0.00012690355329949554,0.00012690355329949554,0.0,0.0,0.0010152284263959643,0.002157360406091402,-0.00038071065989848664,0.0,0.00012690355329949554
54,0.0,0.0,0.0,0.0,-0.00018264840182646847,0.0,-0.001643835616438305,0.0,0.00018264840182649066,0.0,0.0,-0.00036529680365293693
55,-0.0007429420505200568,-0.0002971768202080227,0.0,-0.0004457652303120341,-0.0011887072808320909,-0.0004457652303120341,-0.0013372956909361022,0.002971768202080316,-0.00014858841010398916,0.0007429420505200568,0.0002971768202080227,0.0
56,0.0,0.0,-0.00048661800486620165,-0.00036496350364967345,-0.0018248175182482118,0.0,0.0,-0.0003649635036496512,-0.0003649635036496957,0.0,0.0,0.0
57,0.0,2.2204460492503132e-17,-0.0004172461752433687,0.0,-0.0023643949930458818,0.0,0.0,0.0022253129346315294,-0.003755215577190518,0.0005563282336578989,-0.0005563282336578324,-0.0013908205841446143
58,0.0,0.0,0.0,0.00014609203798392477,0.00014609203798392477,0.0,0.0,0.0,0.0,0.00014609203798392477,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014992503748125773,0.0,0.0,-0.00029985007496251547
60,0.0015133876600698537,0.0041909196740395945,-0.0002328288707799775,0.00011641443538998875,-0.00093131548311991,-0.00011641443538998875,0.0,0.005471478463329471,0.000465657741559955,-0.000465657741559955,-0.0010477299185098986,0.00372526193247964
61,0.0014522821576763434,0.005186721991701226,-0.0018672199170124415,0.0012448132780082943,-0.0022821576763485396,0.0,-0.0014522821576763434,0.012240663900414894,-0.001763485477178417,0.0,-0.001970954356846466,0.010165975103734404
62,0.0,0.0002011397921555025,-6.70465973851897e-05,0.0013409319477036164,-0.0005363727790815176,0.00033523298692583747,-0.0003352329869259485,-0.00020113979215556909,-0.0003352329869259485,-6.70465973852119e-05,-0.0002681863895407588,0.000670465973851786
63,0.00012161751292187884,0.001945880206749817,0.0004864700516875375,0.00012161751292190104,-0.0004256612952264982,0.003587716631194926,-6.080875646090611e-05,-0.0003648525387655699,-0.0004256612952264982,0.0007905138339921791,-0.0004256612952264982,0.0012161751292186552
64,-9.306654257794645e-05,0.00027919962773383935,-0.0001861330851558929,0.0,-0.001489064681247032,0.00027919962773383935,0.0009306654257794644,-0.00027919962773383935,0.0012098650535132816,-9.306654257794645e-05,-0.001209865053513237,0.001116798510935335
65,-5.6529112492920144e-05,0.0001130582249859069,0.0,-0.00011305822498581808,0.0,0.0003957037874505298,0.00028264556246471173,0.0,0.001865460712266831,0.0006783493499152637,-0.0008479366873940019,0.0001130582249859069
66,0.0,6.462035541194844e-05,-0.00012924071082389687,0.00019386106623584532,0.0,0.0,0.0,6.462035541194844e-05,-0.00019386106623584532,-0.00019386106623584532,-0.0003231017770597422,0.0003231017770597866
67,0.0,0.0,0.0,-2.2204460492503132e-17,-0.00021390374331553552,0.0,0.0,0.00032085561497323666,0.0,0.0,0.0,0.0014973262032085045
68,0.0,0.00022008253094911722,0.00011004126547455861,0.00027510316368639653,0.0,0.0,0.0006602475928473517,0.0,0.0005502063273727931,0.0004951856946355138,0.00027510316368639653,0.00011004126547455861
69,0.002628696604600256,0.00016429353778752987,5.476451259585069e-05,0.0003833515881709104,0.0,0.0009309967141293285,0.0005476451259583959,0.00010952902519170137,0.000985761226725157,0.0003833515881709104,0.00032858707557505975,-5.476451259582849e-05
70,0.001984783327820061,0.0,0.00013231888852134334,0.0011908699966920234,6.615944426067167e-05,0.0,0.0,0.0,0.0,0.000595434998346045,0.0,0.00019847833278201498
71,-6.195786864930941e-05,0.0,0.00018587360594797265,0.0,0.00030978934324663585,0.0,0.0,0.0,0.00024783147459732645,6.195786864933161e-05,0.0,0.0
72,0.0,-0.0002035278154680853,-0.00013568521031204206,0.0,0.0010854816824966474,0.0,0.00013568521031210868,0.00013568521031208646,0.00033921302578021617,-0.00013568521031201986,-6.784260515599883e-05,0.0002035278154681297
73,0.0,-6.651147322913608e-05,6.651147322913608e-05,0.00019953441968740827,-0.00033255736614568043,0.0,-0.00033255736614568043,6.651147322913608e-05,-0.00019953441968740827,-0.00033255736614568043,-0.0002660458929165443,0.00026604589291652215
74,0.0,-7.235890014469781e-05,2.2204460492503132e-17,-0.00021707670043409345,-0.0007235890014470892,0.0,0.0,7.235890014474222e-05,-0.00036179450072353346,7.235890014472002e-05,0.0,-0.0002894356005788357
75,0.0,0.0,0.0,0.0,8.143322475568926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010660980810233145
77,0.0,0.0010236724248240182,0.0,0.0021753039027510913,0.0,0.0,0.0,0.003966730646193195,0.0001279590531030106,0.0002559181062060212,0.0005118362124120202,0.00243122200895709
78,0.0,-0.00014084507042253503,-0.0005633802816901401,0.0,-0.0023943661971830956,0.0,-0.0012676056338028151,-0.0008450704225352101,-0.0028169014084507005,-0.0015492957746478853,-0.0011267605633802802,-0.00014084507042253503
