,fix,entrophy,rexp,age
0,0.002409638554216853,0.2771084337349397,0.002409638554216831,0.002409638554216831
1,-0.007518796992481258,0.33533834586466166,0.0,-0.003007518796992503
2,-0.0033333333333333214,0.28111111111111114,0.0011111111111111072,0.09666666666666668
3,0.13614262560777957,0.14716369529983794,0.19935170178282008,0.17633711507293354
4,0.010058027079303677,0.1609284332688588,0.0007736943907156624,-0.010058027079303677
5,0.1255060728744939,0.16680161943319832,0.18920377867746285,0.18245614035087715
6,0.032537313432835814,0.012238805970149258,0.016417910447761218,0.05223880597014927
7,0.039065817409766536,0.047983014861995854,0.020806794055201694,0.03736730360934191
8,0.03288409703504047,0.021024258760107873,0.027493261455525664,-0.004851752021563316
9,0.007428571428571384,0.039999999999999994,0.015428571428571392,-0.0011428571428571566
10,0.0311284046692607,0.0284046692607004,0.019844357976653716,0.0163424124513619
11,0.029095074455899185,0.06666666666666665,0.10217640320733104,0.03390607101947307
12,0.025509110396570243,0.022508038585209045,0.05359056806002145,0.029796355841371948
13,0.09470588235294117,0.15558823529411764,0.19676470588235292,0.1911764705882353
14,0.011250000000000048,0.06968750000000001,-0.0040624999999999915,0.009375000000000045
15,0.00979020979020977,0.05678321678321681,0.036923076923076906,0.039720279720279694
16,0.008826945412311216,0.059930313588850107,0.01277584204413471,0.03832752613240413
17,0.019384264538198394,0.07822120866590651,0.021892816419612316,0.04355758266818701
18,0.024891461649782908,0.06657018813314039,0.03183791606367583,0.01418234442836468
19,0.022346368715083866,0.12458100558659224,0.03296089385474865,0.02346368715083804
20,0.016106014271151815,0.1586136595310907,0.022018348623853146,0.004689092762487168
21,0.016865079365079395,0.10615079365079365,0.05734126984126986,-0.0035714285714285587
22,0.020231822971548973,0.14857744994731295,0.02339304531085351,0.01580611169652264
23,0.0072088724584103755,0.1704251386321627,0.0072088724584103755,0.01774491682070243
24,-0.005198358413132631,0.1647058823529412,0.0021887824897401263,-0.004924760601915113
25,0.006013363028953211,0.19688195991091312,0.00868596881959911,-0.0026726057906458767
26,0.004482758620689653,0.15224137931034482,0.005517241379310356,-0.005517241379310334
27,0.008000000000000007,0.15346938775510202,0.006367346938775498,0.00848979591836736
28,0.00903665814151744,0.15498721227621481,0.01244671781756177,0.013640238704177321
29,0.007386888273314929,0.20517082179132046,0.007386888273314907,0.008864265927977866
30,0.016383616383616385,0.22217782217782217,0.014985014985014967,0.009390609390609383
31,0.001879194630872516,0.14926174496644298,0.015302013422818806,-0.0037583892617449655
32,0.0018691588785046509,0.1233644859813084,0.013084112149532711,0.0026702269692923776
33,0.005734767025089571,0.1359617682198327,0.004540023894862566,-0.004778972520908043
34,0.004296455424274925,0.17250268528464013,0.00236305048335117,0.007948442534908673
35,2.2204460492503132e-17,0.12195121951219512,-0.0023329798515376197,-0.00275715800636267
36,-0.005509641873278226,0.10853994490358125,-0.007713498622589521,-0.010468319559228667
37,0.006806282722513046,0.15366492146596855,0.008115183246073276,0.020680628272251256
38,0.01581395348837209,0.13186046511627902,0.018837209302325554,0.013255813953488316
39,0.01646825396825402,0.10218253968253974,0.016865079365079416,-0.0009920634920634885
40,0.011287477954144554,0.08641975308641972,0.005114638447971753,-0.000529100529100579
41,0.010887573964497044,0.1008284023668639,0.02508875739644969,-0.0030769230769231103
42,0.005908419497784312,0.1214180206794682,0.003545051698670587,0.00029542097488919337
43,-0.004200323101777137,0.07657512116316637,-0.001615508885298933,-0.0006462035541195954
44,-0.005818181818181856,0.07781818181818181,0.0036363636363636155,-0.0025454545454545396
45,0.011363636363636399,0.0902597402597403,0.0025974025974026425,-0.010389610389610348
46,0.008503937007874041,0.06614173228346461,-0.0006299212598424697,-0.006929133858267678
47,-0.010426540284360186,0.01074249605055293,0.003475513428120092,-0.0097946287519747
48,0.0011928429423459397,0.02107355864811138,0.00954274353876743,-0.005964214711729587
49,0.003607214428857719,0.021643286573146313,-0.006412825651302611,-0.006412825651302611
50,0.0021466905187834894,0.0547406082289803,0.006082289803219965,-0.018962432915921347
51,0.02265795206971677,0.08453159041394334,0.0017429193899782148,-0.011764705882352944
52,0.035381750465549325,0.10279329608938545,0.008566108007448813,0.004841713221601473
53,0.017087378640776717,0.12466019417475731,0.0034951456310679863,0.0003883495145631244
54,-0.009703504043126743,0.13746630727762799,0.012938005390835538,0.0005390835579514475
