,la,fix,nuc,lt,age,ld,ns,nd,rexp,ndev,entrophy
0,0.0,0.0,0.0,0.0006276150627615662,0.0,0.0,0.0,0.0023012552301256094,0.0010460251046025659,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.00018433179723500447,0.0,0.0,0.00018433179723500447,0.00018433179723500447,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019361084220717028,0.0,0.0
4,0.0011618257261410748,0.0004979253112033178,0.0,0.0018257261410788317,0.0026556016597510277,0.0,0.0,0.00016597510373443923,0.00033195020746887847,-0.0008298755186721962,-0.0008298755186721962
5,-0.0009043927648578531,-0.00064599483204133,0.00025839793281656753,-0.0011627906976743763,-0.0032299741602066943,-0.0011627906976743763,0.0,-0.0018087855297157507,-0.0028423772609818656,-0.0015503875968991832,-0.007105943152454763
6,-0.00018306636155607237,0.0,-0.0005491990846681949,9.153318077801398e-05,0.004759725400457637,-0.0017391304347826654,0.0,0.00292906178489698,0.00036613272311210033,0.0,-0.001739130434782643
7,0.0007911392405063556,0.002373417721519,0.004984177215189867,0.0008702531645569777,0.0011867088607595334,0.0002373417721519333,0.000870253164557,0.011392405063291155,0.0012658227848101778,-0.0007120253164556667,0.0011075949367088888
8,0.0006365372374283363,0.0003819223424569973,0.00534691279439845,-0.00025461489497136114,-0.0003819223424570417,0.0003819223424570195,-0.0005092297899427445,0.004583068109484367,0.00012730744748563617,0.0,-0.0019096117122852085
9,0.0004357298474945592,0.0004357298474945148,0.0,0.002178649237472774,0.004793028322440063,-0.0008714596949891184,0.0,0.0069716775599128365,0.0,-0.0008714596949891184,0.0
10,0.0,0.0017094017094017033,0.00042735042735042583,0.0,0.005555555555555536,0.0,0.0,0.007692307692307665,0.0,-0.0008547008547008517,0.0
11,0.003207331042382644,-0.004123711340206171,-0.0016036655211912887,0.0022909507445590506,0.0009163802978236601,0.0034364261168385647,0.0,0.007101947308132961,0.00022909507445589838,-0.0027491408934707806,0.0018327605956472315
12,0.001094605160281481,-0.005473025801407338,-0.006567630961688842,-0.0012509773260359846,-0.001876465989053977,0.007505863956215797,0.0,0.007505863956215797,-0.0006254886630179702,-0.0034401876465989245,-0.0009382329945269551
13,-0.002467105263157854,-0.004440789473684181,-0.00690789473684208,0.005921052631578982,0.000822368421052655,-0.000164473684210531,0.0,0.022861842105263163,-0.0003289473684210398,-0.005427631578947367,0.000822368421052655
14,0.008961748633879751,0.0043715846994535346,-0.0030601092896175076,0.002841530054644781,0.003278688524590123,-0.0008743169398907291,0.0,0.0172677595628415,0.005245901639344286,0.00021857923497268228,0.0
15,-0.00017436791630338623,-0.0006974716652135893,-0.0012205754141238145,-0.0012205754141237923,-0.003487358326068013,0.0012205754141238145,0.0,0.009067131647776793,0.0019180470793374038,-0.002441150828247629,-0.0026155187445510153
16,0.004179471419791003,0.00024585125998770606,-0.00024585125998770606,-0.002458512599877083,0.0020897357098955014,0.0,0.0,0.007252612169637329,0.0008604794099569713,0.00405654578979715,-0.0012292562999385304
17,0.0026356589147287003,-0.00046511627906975495,-0.001240310077519391,0.0060465116279069695,-0.0015503875968992276,0.003565891472868188,-0.0006201550387596733,0.00403100775193801,0.002945736434108537,0.0031007751937984105,-0.0029457364341085148
18,-0.000952380952380949,-0.003809523809523796,-0.004523809523809508,0.0014285714285714236,-0.0011904761904761862,-0.004047619047619033,0.0,0.016666666666666673,0.00023809523809523725,0.002857142857142847,-0.00523809523809522
19,0.001066666666666638,-0.0002666666666667261,0.0053333333333332785,0.0007999999999999785,0.008266666666666644,-2.2204460492503132e-17,0.0,0.014666666666666628,0.0021333333333332983,0.0050666666666666195,0.002133333333333276
20,0.004689655172413776,0.0002758620689654823,0.0013793103448275668,0.010482758620689614,0.007448275862068976,-0.00082758620689658,0.0,0.005241379310344807,-0.002758620689655178,0.0008275862068965357,0.0
21,0.004052684903748683,-0.0008105369807497986,0.0012158054711245646,0.003039513677811523,0.0008105369807497098,0.0,0.0,0.0018237082066868914,-0.00020263424518747187,0.0004052684903748549,0.0006079027355622823
22,0.0001941747572815844,-0.0001941747572815622,0.0001941747572815622,0.0001941747572815622,0.0001941747572815622,-0.0001941747572815622,0.0,0.0001941747572815622,-0.001359223300970891,-0.003106796116504862,0.00038834951456310216
23,-0.0008978675645343159,0.0,0.0029180695847362383,0.00022446689113355677,-4.4408920985006264e-17,-0.0013468013468014516,0.0,0.00763187429854093,0.0008978675645342049,0.0008978675645342049,0.0015712682379348975
24,-0.0008686210640608038,-0.00021715526601520096,0.0,-0.0010857763300760048,-0.0032573289902280145,0.0,0.0,0.008469055374592837,-0.0034744842562432154,-0.0028230184581976127,-0.0008686210640608038
25,0.003153153153153099,0.008783783783783772,-0.0036036036036036336,0.005630630630630606,-0.00022522522522523404,0.0006756756756756355,0.0004504504504504236,0.011261261261261235,0.015090090090090037,0.0002252252252252118,-0.0009009009009009139
26,-0.006658130601792545,0.006402048655569837,-0.012548015364916742,-0.0010243277848911436,-0.011523687580025555,0.0,-0.002560819462227859,0.007682458386683799,-0.00998719590268884,0.0005121638924456384,-0.006914212548015342
27,-0.0037777777777777467,0.004000000000000048,-0.02288888888888887,-0.0008888888888888725,-0.007555555555555493,-0.002444444444444427,0.0,-0.01088888888888886,-0.003999999999999959,-0.0022222222222221923,-0.0037777777777777467
28,0.0,0.0016759776536312998,-0.015270018621973924,0.0,-0.0037243947858472738,0.00018621973929238144,0.0,-0.014711359404096847,0.006331471135940392,0.0022346368715083775,-0.0065176908752327956
29,0.0,0.0020519835841313673,-0.0008207934336525114,-0.00013679890560871488,-0.0020519835841312562,-0.0020519835841312783,0.001367989056087593,0.002325581395348908,-0.000683994528043752,-0.00013679890560871488,0.0001367989056088037
30,0.0,0.0064586754241926945,0.0031746031746032076,0.0008757525998905668,-0.0028461959496441703,0.0005473453749316404,-0.0005473453749315516,0.004378762999452701,-0.002736726874657869,0.0009852216748768906,-0.002408319649698898
31,0.0,0.0008348240906379978,0.0,0.0,0.0,0.0,0.0,-2.2204460492503132e-17,0.0,0.0,0.0
32,0.0,0.00016339869281045694,0.0,0.0,0.0,0.0,0.0,0.0,0.00016339869281045694,0.0,0.0
33,-0.0002797202797202969,0.0016783216783216258,0.004195804195804143,-0.0002797202797203413,0.001958041958041923,0.0,0.0,0.008951048951048923,0.004195804195804143,-0.0011188811188811876,0.0008391608391608241
34,0.0,0.0013015184381779178,0.0,0.0,0.002603036876355791,0.0,0.0,0.006507592190889389,-0.000867678958785234,0.0,0.0
35,0.00038910505836575737,0.006614785992217875,0.0027237354085603016,0.0015564202334630295,-0.0038910505836575737,-0.0015564202334630295,0.0,-0.010505836575875494,0.0007782101167315147,0.0,-0.0046692607003890885
36,0.0011655011655011815,-0.0004662004662004726,-0.004662004662004659,-0.001631701631701632,-0.004895104895104918,-0.002331002331002363,0.0002331002331002363,-0.006293706293706269,-0.010256410256410265,-0.00303030303030305,-0.009090909090909084
37,-0.000365965233302834,0.007868252516011021,0.009881061299176607,0.009332113449222357,-0.0023787740164684214,-0.000182982616651417,0.0,0.0016468435498627754,-0.0016468435498627533,0.0031107044830741117,-0.002744739249771233
38,0.008791208791208783,0.00512820512820511,0.00293040293040292,0.005494505494505475,0.003296703296703285,-0.004761904761904745,0.0,0.0023809523809523725,0.00439560439560438,0.0042124542124541975,0.006959706959706979
39,0.0008888888888888502,-4.4408920985006264e-17,-0.002133333333333387,-0.0021333333333334093,0.0012444444444444259,-0.0003555555555555978,0.0,-6.661338147750939e-17,-0.0016000000000000458,-0.0010666666666667047,0.002133333333333276
40,-0.00117647058823529,-0.0005042016806722672,-0.0003361344537815114,0.0003361344537815114,-0.001680672268907557,-0.0001680672268907557,0.0,-0.0008403361344537785,-0.0003361344537815114,-0.0006722689075630228,-0.0018487394957983128
41,0.00316622691292876,0.003693931398416872,0.002638522427440626,0.0,0.0010554089709762682,-0.00017590149516271135,-0.0008795074758135568,0.0012313104661389573,-0.0015831134564644022,-0.0024626209322779593,0.0007036059806508454
42,0.0008880994671403685,0.003374777975133236,-0.0017761989342805818,-0.001776198934280604,0.005328596802841945,-0.00035523978685612077,-0.000888099467140302,0.033037300177619924,0.0012433392539964894,0.0001776198934280826,0.0
43,0.0003205128205128194,0.008653846153846123,0.004166666666666652,0.0,0.0008012820512820484,0.0,0.0,0.030769230769230726,0.0001602564102564097,0.00528846153846152,0.0038461538461538325
44,-0.00126811594202898,0.002536231884057982,-0.0003623188405796673,-0.00036231884057968955,-0.0005434782608695343,0.0,-0.00036231884057968955,-0.0007246376811594013,-0.00126811594202898,-0.0009057971014492683,0.00036231884057973395
45,0.0,0.001680672268907557,-0.00235294117647058,0.0010084033613445343,-0.0020168067226890686,0.0,0.0,-0.0003361344537815114,-0.0013445378151260457,-0.0020168067226890686,-0.0020168067226890686
46,0.0009828009828009687,0.009828009828009753,-4.4408920985006264e-17,0.008845208845208785,-4.4408920985006264e-17,0.0004914004914004178,0.0,-0.0014742014742015197,0.0029484029484029063,0.0,-2.2204460492503132e-17
47,0.00905233380480901,-0.005657708628005698,-0.020367751060820404,0.01951909476661946,-0.005374823196605405,0.0033946251768033563,0.0,-0.01442715700141448,0.002263083451202208,-0.003960396039604031,-0.012164073550212207
48,0.0015424164524420858,0.0015424164524420858,-0.0005141388174807693,0.0002570694087403069,0.0,0.0,0.0,0.002313624678663184,-0.0012853470437018677,-0.0005141388174807471,0.000771208226221054
49,0.0,0.0,-0.0005270092226613788,0.0005270092226613788,0.0,0.0,0.0,0.0005270092226613788,0.0,0.0007905138339920681,0.0
50,0.0,0.002077922077922101,-0.002077922077922034,-0.0005194805194804975,-0.0007792207792207462,0.0,0.0,-0.002597402597402554,0.0012987012987013102,0.0,-0.002337662337662305
51,-0.00022123893805308102,0.006415929203539861,-0.00044247787610616205,0.0026548672566372167,0.0026548672566372167,0.0,0.0,0.010398230088495608,0.001769911504424826,0.0,0.0
52,0.0017226528854435985,0.005167958656330773,-0.0013781223083548567,-0.0015503875968992053,0.0006890611541774394,0.0008613264427218325,0.0,0.006201550387596888,2.2204460492503132e-17,-0.0008613264427217882,0.0
53,0.0025000000000000356,0.007500000000000062,-0.0006666666666666377,-0.0016666666666666162,-0.007499999999999929,0.0,0.0,-0.0028333333333332876,-0.0018333333333332646,-0.003166666666666629,-0.005666666666666598
54,0.0007252946509519687,0.0012692656391659397,0.00018132366273799773,-0.00036264732547592883,-0.006165004533091567,-0.0005439709882139266,0.0,-0.0047144152311876745,0.0010879419764279418,0.0021758839528558615,-0.0036264732547597323
55,0.0,0.004379562043795615,0.0029197080291970766,0.0029197080291970766,-0.00467153284671531,0.0011678832116788663,0.0,-0.005255474452554742,0.00029197080291971657,0.010802919708029202,-0.0008759124087591496
56,0.0,0.0,0.006160164271047197,0.0,0.0,0.0,0.0,-0.0004106776180698102,0.007802874743326482,0.0012320328542094305,0.0
57,0.0,0.0030888030888030827,0.004247104247104239,-0.0015444015444015414,-0.00038610038610038534,-0.00038610038610038534,0.0,0.0015444015444015414,0.005019305019305009,0.0,0.0
58,0.007547169811320753,0.0037735849056603544,-0.0009433962264151052,-0.002358490566037763,-0.0009433962264151052,0.005188679245282967,0.0,0.002358490566037741,0.0,-0.001415094339622658,-0.0018867924528302104
59,0.0,-0.0015665796344647598,-0.002088772845953013,-0.002088772845953013,0.0,-0.002610966057441244,0.0,0.0,-0.0010443864229765065,0.0,-0.0010443864229765065
60,-0.005957446808510625,0.00042553191489358433,0.0008510638297872131,0.0017021276595744262,-0.0021276595744681437,-0.004255319148936176,0.0,-0.0012765957446808861,0.0012765957446808419,-0.0004255319148936287,-0.0029787234042553566
61,0.0006956521739130084,0.0017391304347825765,-0.0010434782608696124,0.0,0.0,-0.002434782608695718,0.0,0.008347826086956478,0.0003478260869564931,-0.0013913043478261278,-0.0006956521739130972
62,-0.0031890660592255094,0.005922551252847375,-0.0018223234624145767,-0.002277904328018221,0.0,-0.0009111617312072884,-0.0004555808656036442,0.010478359908883817,-0.0036446469248291534,-0.0013667425968109325,0.002733485193621865
63,0.005418719211822664,0.007389162561576357,0.0004926108374384564,0.0004926108374384341,0.0,-0.0009852216748768238,0.0,0.006403940886699511,0.0029556650246305603,-0.0004926108374383898,0.002955665024630583
