,la,fix,nuc,lt,age,ns,sexp,ndev,entrophy
0,0.0,0.0,-0.013218390804597724,0.013218390804597658,0.06264367816091951,0.0,0.0,0.0,0.0
1,0.0023188405797101687,0.004057971014492789,0.004057971014492789,0.003478260869565242,0.03942028985507247,0.0,0.0,0.006956521739130461,0.001159420289855073
2,0.0,-0.001918465227817734,0.0023980815347721673,0.005275779376498768,0.009112709832134303,0.0,0.004796163069544335,0.0,0.0
3,0.0,0.011081794195250638,0.0031662269129286934,0.014775725593667511,0.04485488126649073,0.0,-0.0021108179419525143,0.0,0.0
4,-0.0072727272727273196,0.0,-0.002181818181818218,0.01672727272727268,0.036363636363636334,0.0,0.000727272727272732,0.009454545454545405,0.0014545454545454417
5,0.03886925795053009,0.0077738515901060404,0.009187279151943506,0.02473498233215552,0.0,0.0,0.0021201413427561987,0.0,0.0628975265017668
6,-0.0024570024570024886,-0.008845208845208851,0.0004914004914004843,-0.001965601965602004,-0.0014742014742014976,-0.004914004914004955,0.0004914004914004843,0.002457002457002422,0.0009828009828009687
7,0.00046511627906979934,0.0,0.0037209302325581506,0.005581395348837237,-0.0009302325581395099,0.0,0.0009302325581395543,-0.0027906976744185965,-0.0009302325581395099
8,0.0038461538461538767,0.0023076923076922997,-0.002307692307692277,0.0069230769230769875,0.038461538461538505,-0.0023076923076922997,-0.005384615384615365,0.006923076923076965,0.0015384615384615552
9,0.0034482758620689503,0.0,0.0,-0.0011494252873563316,0.06896551724137928,0.0,-0.001149425287356376,0.0,0.02413793103448274
10,0.011857707509881488,-0.007905138339920903,0.0007905138339921125,0.003162055335968428,0.08063241106719372,0.0,-0.005533596837944632,-0.008695652173912993,0.030830039525691723
11,0.05210084033613442,0.004201680672268893,0.0008403361344537785,0.005042016806722649,0.057983193277310864,0.0,0.01848739495798315,-0.00924369747899163,0.027731092436974757
12,0.026130653266331683,0.0,-0.01407035175879392,0.0,0.0683417085427136,0.0,-0.0020100502512562235,0.0,0.0
13,0.02101167315175103,0.0007782101167315592,-0.003112840466926059,-0.005447470817120603,0.04124513618677048,0.0,-0.006225680933852118,-0.024902723735408538,0.0
14,0.012658227848101222,-0.0417721518987342,0.0,-0.018987341772151934,0.05696202531645567,0.0,-0.011392405063291155,-0.02278481012658231,0.0
15,0.09911504424778757,-0.003539823008849563,-0.02123893805309738,-0.005309734513274367,0.014159292035398185,-0.008849557522123908,-0.028318584070796505,0.01769911504424777,0.015929203539822967
16,0.004968944099378913,0.011180124223602506,0.01739130434782612,-0.006211180124223547,0.024844720496894478,0.0,0.001242236024844745,-0.009937888198757693,-0.009937888198757716
17,-0.03170731707317074,0.0,-0.05853658536585367,-0.030487804878048762,-0.04756097560975612,0.0,-0.012195121951219523,-0.023170731707317094,-0.024390243902439046
18,0.0,0.0,0.044117647058823525,0.004411764705882337,0.0,0.0,-0.004411764705882315,0.0,0.0
19,0.0,0.0036363636363636377,-0.01090909090909089,-0.02545454545454544,0.0,0.0,0.0072727272727273196,0.00545454545454549,0.0036363636363636598
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.018918918918918948,0.06486486486486491,0.06756756756756759,0.008108108108108159,0.0027027027027027193,0.0,0.008108108108108136,0.024324324324324388
22,0.004672897196261694,-0.0037383177570093017,0.004672897196261716,0.013084112149532734,-0.0065420560747663226,-0.0009345794392523254,4.4408920985006264e-17,-0.006542056074766345,-0.021495327102803708
23,-0.0007547169811320753,-0.0030188679245283013,0.0,0.006792452830188677,-0.013584905660377355,0.0,-0.016603773584905657,-0.007547169811320753,0.0015094339622641507
24,0.046090534979423926,0.012345679012345734,-0.032098765432098705,-0.0008230452674896638,0.02716049382716055,-0.004115226337448541,-0.004938271604938227,0.0995884773662552,0.021399176954732545
25,0.06175115207373274,0.03778801843317976,0.002764976958525356,0.01013824884792629,0.0,0.0,0.0027649769585254003,0.09953917050691248,0.0
26,0.0,-0.00714285714285714,-0.023214285714285743,0.0017857142857142794,-0.01607142857142858,0.0,-0.008928571428571442,-0.0071428571428571175,-0.00892857142857142
27,0.0,0.02758620689655178,0.0,0.02758620689655176,0.07586206896551725,0.0,0.06896551724137934,0.0,0.0
28,0.009523809523809513,0.05714285714285712,0.019047619047619025,0.02857142857142856,0.07619047619047617,0.0,0.0,-2.2204460492503132e-17,0.0
29,0.061224489795918345,0.06530612244897956,0.016326530612244892,-0.032653061224489834,0.1061224489795918,0.0,0.004081632653061229,0.008163265306122436,0.008163265306122413
30,0.0,0.0,0.0,0.0,-0.0029850746268656582,0.0,0.0,0.0,0.0
31,0.01677419354838714,-0.011612903225806414,0.03741935483870969,-0.007741935483870965,0.03225806451612907,0.002580645161290329,0.005161290322580681,0.04645161290322584,0.012903225806451623
32,0.0,0.0,0.01038961038961037,0.01428571428571428,0.08701298701298701,0.0,-0.01948051948051952,0.0012987012987012657,0.0
33,0.0064516129032258,0.0,0.0,0.0,0.004301075268817201,0.0,0.0,-0.010752688172043001,0.0
