,la,nuc,fix,lt,age,ld,ns,sexp,rexp,ndev,entrophy
0,0.0,0.003370786516853985,0.0,-0.005617977528089835,0.010112359550561844,0.030898876404494447,-0.005056179775280811,0.003932584269662964,0.010112359550561844,-0.006179775280898814,0.009550561797752866
1,0.0,-0.02416666666666665,0.0,-0.0008333333333333304,0.0016666666666666607,0.006666666666666643,0.0,0.004166666666666652,0.0,0.0,0.002499999999999991
2,0.030337078651685355,0.025842696629213437,-0.0022471910112359605,0.0011235955056179802,-0.011235955056179803,-0.012359550561797782,0.0,0.0,-0.0011235955056179802,-0.0303370786516854,-0.005617977528089901
3,0.03409090909090906,-0.009090909090909084,-0.006060606060606055,0.0030303030303030277,-0.007575757575757569,0.02651515151515149,-0.009090909090909084,0.023484848484848463,0.0,-0.01439393939393938,0.0386363636363636
4,0.048255813953488345,0.01569767441860457,-0.005813953488372126,-2.2204460492503132e-17,-0.003488372093023262,0.03604651162790693,0.0,-0.0005813953488372325,0.0,0.0,0.0
5,0.0461538461538461,0.015384615384615353,-0.0009615384615384803,0.0,0.0,0.011538461538461497,0.0,-0.0009615384615384803,-0.0038461538461539214,0.0009615384615384581,0.007692307692307665
6,0.10888888888888885,-0.008888888888888924,-0.01555555555555559,-0.0011111111111111293,-0.0022222222222222144,0.006666666666666643,0.0011111111111110849,0.018888888888888844,0.0022222222222222144,0.018888888888888844,-0.05222222222222226
7,0.12429906542056073,0.049065420560747655,0.0,0.028037383177570076,0.0,-0.002803738317757021,0.002336448598130847,-0.013551401869158907,0.006074766355140171,0.0,0.05186915887850465
8,0.04488888888888885,0.02444444444444439,0.0022222222222222144,0.010222222222222178,-0.0004444444444444695,-0.0022222222222222365,-0.0031111111111111313,0.008888888888888835,-0.0022222222222222586,-0.01955555555555557,-0.003555555555555601
9,0.004878048780487809,-0.0012195121951219302,-0.0060975609756096505,-0.0085365853658536,-0.002439024390243838,0.12195121951219516,0.0,0.0,0.007317073170731736,-0.0012195121951219302,-0.0024390243902438604
10,0.0034482758620689724,-0.017241379310344817,0.0,0.0034482758620689724,-0.010344827586206895,0.15172413793103448,0.006896551724137945,0.0034482758620689724,-0.006896551724137945,0.0,0.0
11,0.03472222222222217,0.011111111111111072,0.005555555555555536,0.013888888888888862,0.002777777777777768,0.047222222222222186,0.0,0.03194444444444442,0.004166666666666652,0.026388888888888885,0.001388888888888884
12,0.032539682539682535,0.09999999999999998,0.0015873015873015817,-0.00555555555555558,0.0,0.0746031746031746,0.0,0.050793650793650766,0.006349206349206327,-0.0015873015873016038,0.019841269841269816
13,0.0723320158102766,0.0023715415019762488,-0.006324110671936833,-0.011462450592885443,-0.002766798418972383,-0.006719367588932856,-0.002766798418972383,-0.005928853754940788,-0.005928853754940766,-0.02608695652173918,-0.00830039525691706
14,0.07297297297297292,-0.009459459459459474,0.0,0.0,0.0006756756756756577,0.0,-0.0290540540540541,-0.022297297297297326,0.001351351351351293,-0.020270270270270285,0.01689189189189184
15,0.10502092050209207,0.0619246861924686,0.0,0.010878661087866125,0.0,0.0,0.0,0.0020920502092050207,-0.005439330543933085,-0.010460251046025127,0.016317991631799145
16,0.07265625,-0.001171875,0.0,0.00546875,0.00078125,0.01015625,0.005859375,0.00078125,0.00546875,-0.000390625,0.009765625
17,0.027884615384615417,-0.009615384615384581,0.0,-0.014903846153846123,-0.008173076923076894,-0.011538461538461497,0.0,-0.0009615384615384359,0.0038461538461538546,0.0,0.0
18,0.02384105960264902,0.0,0.0,0.004635761589403997,0.003973509933774854,0.004635761589403997,-0.0013245033112582849,0.00596026490066226,0.0006622516556291424,0.0033112582781457123,0.021192052980132447
19,-0.0036231884057971175,-0.006521739130434812,0.0007246376811594236,0.0007246376811594236,-0.004347826086956541,0.021739130434782615,-0.0036231884057971175,-0.018115942028985477,0.0,-0.0007246376811594236,0.023188405797101443
20,0.036809815950920255,0.004294478527607381,-0.012883435582822077,0.011042944785276098,-0.0036809815950920033,0.022699386503067485,0.0,-0.018404907975460127,-0.0012269938650306678,0.004907975460122671,0.0
21,0.04038461538461535,0.03749999999999998,-0.0028846153846153965,-0.0028846153846154186,0.00048076923076922906,0.03605769230769227,0.0,-0.0028846153846154186,-0.0019230769230769162,0.01009615384615381,0.0
22,0.04635416666666672,0.05989583333333337,0.007812500000000023,0.00833333333333337,0.006250000000000045,-0.004687499999999978,0.0010416666666666964,-0.004166666666666629,-0.004166666666666629,0.005208333333333348,0.011458333333333348
23,0.07445255474452554,-0.008759124087591275,0.0,-0.0007299270072992803,-0.0036496350364963793,-0.009489051094890533,0.0,0.004379562043795615,-0.00437956204379566,0.0,0.0532846715328467
24,0.042068965517241354,0.008965517241379284,0.0034482758620689503,0.04068965517241376,0.0006896551724137945,0.10965517241379305,0.006206896551724106,0.018620689655172384,0.0,0.013103448275862007,0.11793103448275859
25,0.05279187817258879,0.0035532994923857418,0.0020304568527918397,0.03147208121827409,0.0020304568527918622,0.00152284263959388,0.0010152284263959422,0.006091370558375608,-0.0005076142131979821,0.005076142131979644,0.10456852791878168
26,0.06623376623376631,0.04935064935064941,0.0,0.02532467532467537,0.006493506493506551,-0.0006493506493505885,0.024675324675324718,0.02207792207792214,0.0006493506493506773,0.006493506493506551,0.0201298701298702
27,0.019512195121951192,0.11585365853658536,0.0,0.02073170731707319,0.0060975609756097615,0.0030487804878048808,0.004268292682926833,0.0,0.0,-0.0006097560975609762,0.015243902439024381
28,0.030817610062893096,0.10094339622641509,0.005031446540880525,0.010062893081761027,0.0012578616352201476,-0.0015723270440251014,0.0,0.01289308176100632,-0.001257861635220081,0.014150943396226422,0.039937106918239
29,0.01051136363636358,0.012215909090909038,0.0008522727272727071,-0.002556818181818232,-2.2204460492503132e-17,-0.002272727272727315,0.001704545454545392,-0.006534090909090939,-0.001704545454545503,0.00880681818181812,0.005965909090909038
30,0.04680851063829792,-0.00395136778115499,0.0,-0.0036474164133738496,-0.0018237082066868914,0.021580547112462045,-0.006686930091185395,0.0,0.004559270516717384,-0.0018237082066869137,0.012765957446808529
31,0.05153061224489799,0.09183673469387761,0.0,0.018367346938775574,0.0,0.0,0.0,0.016326530612244962,0.0005102040816326925,0.0,0.0
32,0.01729323308270674,0.05827067669172934,0.0,0.02819548872180453,-0.004511278195488711,0.003759398496240607,0.0003759398496240518,0.00827067669172934,0.0007518796992481036,0.0,0.002631578947368407
33,0.0914798206278026,0.030269058295964067,0.009641255605381116,-0.001569506726457459,-2.2204460492503132e-17,-0.0044843049327354615,-0.0011210762331838931,-0.0022421524663677416,0.0006726457399102825,-0.002466367713004525,-4.4408920985006264e-17
34,0.052059925093632976,-0.0029962546816479476,0.01872659176029967,0.01423220973782775,-0.003370786516853941,0.01760299625468169,-0.0074906367041198685,0.004119850187265928,0.002621722846441954,-0.0014981273408239738,0.017977528089887684
35,0.05418502202643165,0.005726872246695991,-0.003964757709251132,-0.0017621145374449698,0.0017621145374449032,0.013215859030836951,0.0004405286343612147,0.008810572687224627,0.0013215859030836663,0.04008810572687218,-0.001321585903083733
36,0.024647887323943674,0.005281690140845096,0.0,0.005633802816901445,0.0014084507042253724,0.0007042253521126973,-0.0035211267605633314,0.00352112676056342,-0.0024647887323943295,0.013028169014084523,0.0
37,0.05529010238907852,0.023549488054607527,0.019112627986348163,0.0,0.0020477815699659007,0.03174061433447102,0.0,4.4408920985006264e-17,-0.0020477815699658118,0.006143344709897658,0.0017064846416382728
38,0.05555555555555551,0.04354354354354353,0.020420420420420405,0.0024024024024023928,0.0,0.05465465465465462,0.0,0.0006006006006005649,0.0,-0.005405405405405461,0.004504504504504481
39,0.08210862619808305,-0.0019169329073482678,0.004153354632587836,-0.0022364217252396124,-0.003514376996805124,0.012779552715654941,-0.003833865814696491,0.009584664536741205,0.005111821086261981,0.006070287539936103,0.014696485623003186
40,0.031632653061224494,-0.000680272108843516,2.2204460492503132e-17,0.006122448979591866,0.0051020408163265476,0.011224489795918391,0.0010204081632653184,0.0020408163265306367,0.010884353741496633,-0.0003401360544217358,0.007142857142857162
41,0.031474103585657345,0.042231075697211115,-0.0035856573705179253,0.06613545816733066,0.0,0.035059760956175266,0.0,0.0007968127490039833,0.0,0.0,0.03984063745019917
42,0.03014354066985645,0.031100478468899517,0.0,0.01148325358851674,0.0,0.013397129186602874,0.0,0.0,0.0,0.0038277511961722467,0.0
43,0.03843648208469057,0.05211726384364823,-0.0009771986970684044,0.005537459283387625,-0.00684039087947883,0.017589576547231277,0.0,0.010097719869706845,-0.0013029315960912057,0.02703583061889252,-0.007817589576547235
44,0.016269841269841302,0.017063492063492093,0.0,0.019841269841269882,0.0,0.026984126984127,0.0,0.0047619047619047675,0.0023809523809523725,0.0,0.0
45,0.02101449275362317,0.00942028985507246,0.0007246376811594236,0.0021739130434782704,-0.0036231884057971175,0.05144927536231882,-0.005797101449275388,0.0021739130434782704,0.0021739130434782483,-0.0021739130434782704,0.01666666666666663
46,0.02735849056603774,0.003301886792452824,0.0018867924528301883,0.0462264150943396,-0.0037735849056603986,0.03915094339622642,-0.0009433962264151052,0.025471698113207552,-0.0004716981132075526,0.012264150943396213,0.043867924528301884
47,0.036800000000000034,0.002400000000000002,-0.005200000000000005,-0.0028000000000000026,0.0028000000000000026,0.002400000000000002,0.0032000000000000028,-0.00040000000000000034,0.0040000000000000036,-0.002400000000000002,0.01160000000000001
48,0.09675810473815458,0.009476309226932655,0.010224438902743115,0.03665835411471317,0.004239401496259343,0.011970074812967546,0.0,-0.0022443890274314706,0.01197007481296759,-0.00024937655860353126,0.0
