,la,nuc,fix,lt,age,ld,ns,sexp,nd,rexp,ndev
0,0.17322404371584696,0.14316939890710376,0.0005464480874316946,0.053005464480874266,0.007650273224043658,-0.0010928961748633893,0.002185792349726756,0.014207650273223993,0.0038251366120218176,0.0005464480874316724,0.0038251366120218623
1,0.1804878048780488,0.07177700348432056,-0.009059233449477344,0.002090592334494801,0.006271777003484335,0.0020905923344947787,0.0,0.017421602787456435,0.008362369337979115,0.008362369337979115,-0.008362369337979092
2,0.1616858237547893,0.1149425287356322,-0.01839080459770113,0.042911877394636,-0.0022988505747126185,0.009961685823754762,0.003831417624521083,0.005363984674329525,0.004597701149425304,-0.006130268199233702,0.002298850574712663
3,0.19962049335863377,0.0015180265654648917,0.0,0.04592030360531307,0.0015180265654649138,0.004554079696394675,-0.011764705882352944,0.0026565464895635495,0.011385199240986688,0.005692599620493355,-0.0015180265654649138
4,0.17288135593220344,0.0,0.0,0.011016949152542432,0.0004237288135593209,-0.003813559322033888,0.0,-0.0004237288135593209,0.0,0.0008474576271186418,0.005932203389830515
5,0.1222462203023758,0.0,0.011231101511879005,-0.00561555075593958,-0.0012958963282937886,0.003023758099352003,-0.0025917926565874883,0.001727861771058281,-0.000863930885529185,0.0,0.0012958963282936997
6,0.1641207815275311,-0.008170515097690933,0.011012433392539989,-0.008880994671403176,-0.0017761989342806484,0.0017761989342806484,-0.002131438721136769,-0.002841918294849033,0.011367673179396109,-0.005683836589698043,0.012078152753108352
7,0.15275310834813496,-0.007815275310834858,0.00603907637655412,-0.002841918294849055,-0.006749555950266472,-0.006039076376554209,-0.001065719360568429,-0.003552397868561319,0.003197158081705087,-0.0039076376554174844,-0.012433392539964516
8,0.14371482176360223,-0.003001876172607898,-2.2204460492503132e-17,0.011632270168855508,0.011632270168855508,0.009756097560975573,0.0011257035647279424,0.0007504690431519468,0.03827392120075046,0.0015009380863038936,-0.012007504690431547
9,0.12496025437201912,0.00031796502384737744,0.006359300476947549,-0.0009538950715421324,0.027027027027027018,0.00031796502384737744,0.0,-0.005087440381558039,0.024801271860095418,0.0015898251192368873,-0.00031796502384737744
10,0.15139860139860142,0.024125874125874146,0.0059440559440559594,0.0038461538461538767,0.0017482517482517723,0.0,0.0,0.0010489510489510635,0.0,0.0034965034965035004,0.0
11,0.15732758620689652,0.014224137931034409,0.004310344827586165,0.0,-0.00517241379310347,0.0,-0.0043103448275862545,-0.0004310344827586299,0.0,-0.003879310344827647,0.0
