,nuc,fix,age,ld,ns,sexp,rexp,ndev,entrophy
19,-0.011594202898550732,-0.002898550724637694,-0.00869565217391306,0.114975845410628,-0.02028985507246377,0.034782608695652154,0.0067632850241545524,-0.005797101449275388,0.10434782608695652
20,0.03428571428571423,0.0,0.0,0.05142857142857138,0.0,0.0,0.019999999999999973,0.0314285714285714,0.08571428571428566
21,0.007792207792207817,-0.005194805194805152,0.026839826839826886,0.04761904761904767,-0.0017316017316016952,0.0060606060606061,0.005194805194805241,0.0025974025974026204,0.1298701298701299
22,0.0006779661016948823,-0.0013559322033898757,-0.003389830508474634,0.02711864406779658,0.008813559322033893,-0.0054237288135593476,-0.0013559322033898757,0.0772881355932203,0.06101694915254234
23,-6.661338147750939e-17,-0.0009592326139088892,-0.026378896882494084,0.01822541966426854,-0.010551558752997648,0.009112709832134257,-0.005275779376498857,0.01103117505995197,0.03741007194244601
24,-0.03264540337711066,0.0018761726078799779,2.2204460492503132e-17,0.0731707317073171,-0.005253283302063738,0.006003752345215796,0.0026266416510319244,0.09080675422138842,0.13208255159474674
25,-0.02100456621004565,0.005936073059360747,0.0018264840182648622,0.17397260273972606,0.005936073059360769,-0.0009132420091323868,0.01278538812785388,0.06894977168949772,0.14931506849315068
26,-0.013858267716535488,0.0,0.0,0.11527559055118108,0.002834645669291325,0.0,0.0006299212598424919,0.0031496062992125706,0.10299212598425192
27,0.0,0.0,0.0,0.14176870748299314,0.0,-0.0010884353741496878,0.0,0.0,0.0
28,0.001107011070110664,-0.0033210332103321472,0.004428044280442722,0.020664206642066384,-0.005535055350553564,-0.001107011070110775,0.0007380073800737463,0.001107011070110664,0.05535055350553499
29,0.00439560439560438,-0.0076923076923077535,0.021978021978021966,0.06758241758241752,0.003296703296703263,0.0038461538461538325,0.009890109890109855,0.018681318681318636,0.08626373626373625
30,0.01347708894878703,0.0026954177897573705,0.001617250673854409,0.056064690026954155,0.007008086253369239,0.008625336927223693,0.008086253369272179,-0.010781671159029704,0.009703504043126632
31,-0.0029978586723768295,0.016702355460385475,0.010278372591006479,0.11520342612419703,0.00385438972162746,0.006852248394004334,0.012847965738758061,0.016274089935760228,0.0826552462526767
32,-0.03029259896729779,-0.006196213425129127,-0.009982788296041312,0.061962134251290844,0.00619621342512906,0.0017211703958691204,0.01893287435456108,0.04681583476764197,0.12289156626506018
33,-0.006239737274220047,0.008210180623973717,0.002955665024630538,0.05155993431855495,0.005582922824302128,0.018719211822660075,0.03218390804597697,0.005911330049261076,0.15270935960591128
34,0.01918918918918915,0.00567567567567564,-0.001891891891891917,0.14027027027027023,-0.002702702702702764,0.008918918918918916,0.02189189189189187,0.008378378378378338,0.14243243243243242
35,0.019314641744548288,0.006230529595015577,-0.0006230529595015577,0.11028037383177572,0.02741433021806854,-0.0018691588785046732,-0.004984423676012461,0.0,0.049221183800623056
36,0.005830903790087438,0.0005830903790087439,-0.005247813411078717,0.061224489795918394,0.01399416909620994,0.004664723032069995,-0.006997084548104926,0.0011661807580174877,0.07696793002915454
37,0.011377245508982003,0.004790419161676685,-0.003592814371257491,0.024550898203592818,0.025149700598802394,0.02035928143712573,0.0221556886227545,0.0005988023952095744,0.07005988023952095
38,-0.0015873015873015817,0.002645502645502651,-0.0037037037037036757,0.05820105820105821,0.005820105820105814,0.013227513227513232,0.0010582010582010914,0.0,0.05555555555555556
39,0.010288065843621385,0.0057613168724279795,0.0028806584362139676,0.09711934156378602,-0.007818930041152283,0.0049382716049382715,0.004115226337448541,0.006172839506172823,0.047736625514403254
40,0.009929078014184366,0.0,-0.0014184397163120588,0.07801418439716312,0.0,0.006382978723404253,-0.0010638297872340274,-0.00035460992907800917,0.0
41,0.0,0.0,0.0,0.06666666666666672,0.0,0.01149425287356327,0.0053639846743295475,0.0,0.0
42,0.012365591397849452,0.009677419354838701,0.006989247311827951,0.07634408602150541,0.0037634408602150505,0.0037634408602150505,0.0037634408602150505,0.00161290322580645,0.06774193548387102
43,0.0,0.0,0.0,0.1743119266055046,0.0,-0.001834862385321112,-0.007339449541284404,0.0,0.0
44,0.042916666666666624,0.003749999999999987,0.0012499999999999955,0.09958333333333329,-0.007916666666666683,0.008333333333333304,0.01749999999999994,0.13874999999999996,0.14458333333333329
45,0.035204081632653005,0.011224489795918325,0.0,0.06224489795918362,0.013265306122448917,0.009693877551020358,-0.014795918367346995,0.0010204081632652518,0.05714285714285709
46,0.011960132890365415,0.0013289036544850141,0.0,0.09235880398671092,0.0,-0.0033222591362126463,-0.008637873754152859,-0.002657807308970117,-0.01196013289036546
47,0.019081272084805635,0.0007067137809187108,0.0021201413427561545,0.1215547703180212,-0.0049469964664311085,-2.2204460492503132e-17,0.004946996466431086,0.0021201413427561766,0.0028268551236748873
48,0.0,0.0,0.0,0.06149253731343276,0.008955223880596974,0.016119402985074572,-2.2204460492503132e-17,0.010746268656716374,0.007164179104477575
49,0.0,0.00858895705521472,0.0036809815950920254,0.049079754601227,0.006748466257668717,0.0036809815950920254,0.0012269938650306678,0.0006134969325153561,0.0343558282208589
50,0.001346801346801363,-0.002020202020201989,0.0,0.059259259259259255,0.0,0.013468013468013495,0.0006734006734006703,0.0,0.0
51,4.4408920985006264e-17,-0.01092436974789912,-0.001680672268907557,0.03697478991596639,0.03025210084033616,-0.007563025210084029,-0.0008403361344537785,-0.0008403361344537785,0.038655462184873965
52,-0.0022900763358778553,-0.004580152671755711,0.009160305343511487,-0.0007633587786259222,0.09083969465648858,0.0007633587786259666,-0.004580152671755688,-0.003816793893129766,0.019083969465648876
53,0.0,0.0,0.0019672131147541404,0.011147540983606596,0.0,0.032786885245901655,0.0,0.0026229508196721875,0.013770491803278695
54,-0.0063291139240506,-0.0031645569620253333,0.0031645569620253554,0.044303797468354424,0.0006329113924050667,-0.027848101265822777,0.0012658227848101333,-0.005063291139240511,0.007594936708860777
55,0.05284090909090915,0.0028409090909091274,-0.006249999999999955,0.02215909090909096,0.0,-0.025568181818181813,-0.005681818181818121,-0.0028409090909090606,0.02613636363636369
56,0.011274509803921594,0.0,0.0,0.045588235294117686,0.0,0.0019607843137255275,0.0004901960784313708,0.0029411764705882916,0.00686274509803928
57,0.0381374722838137,0.0,-0.006651884700665222,0.03946784922394675,0.00044345898004429787,0.0017738359201773246,-0.005764966740576538,-0.0004434589800444089,0.025277161862527663
58,0.009876543209876566,0.0059259259259259785,0.008395061728395103,0.026172839506172885,0.0064197530864197995,0.01432098765432106,0.009876543209876586,0.009876543209876586,0.029629629629629672
59,0.0020618556701031297,0.0015463917525773362,0.012371134020618601,0.011340206185567036,-0.010309278350515427,-0.0020618556701030633,0.013402061855670144,0.0005154639175257936,0.019587628865979423
60,-0.0014218009478672577,0.0,-0.0004739336492890489,0.047867298578199116,0.0,0.0,-0.0014218009478672356,0.004265402843601951,0.011374407582938418
61,0.00041753653444676075,0.0,0.00041753653444676075,0.05845511482254697,0.0,0.0,0.008350730688935281,0.0,0.003340292275574086
62,0.011111111111111138,0.0010101010101010166,0.0013468013468013406,0.02861952861952861,0.002693602693602681,0.015488215488215506,-0.002356902356902313,-0.0010101010101009722,0.0202020202020202
63,0.0013289036544850362,-0.0029900332225913707,0.0003322259136212313,0.051162790697674376,0.0013289036544850141,0.008970099667774067,0.005647840531561465,0.002657807308970095,0.0
64,-0.0003284072249589487,0.0013136288998357947,0.002955665024630538,0.07192118226600988,0.002298850574712641,0.004269293924466333,0.009523809523809513,-0.0006568144499178973,-0.002298850574712641
65,0.011594202898550732,0.002371541501976271,0.002371541501976271,0.044795783926218705,0.004743083003952564,0.022661396574440017,0.006851119894598146,0.0044795783926218965,0.008432147562582305
66,2.2204460492503132e-17,-0.0012391573729863658,0.0,0.01635687732342006,0.0034696406443618156,0.012391573729863704,0.0027261462205699916,-0.002726146220570036,0.01635687732342006
67,-0.006289308176100672,-0.0018867924528302327,-4.4408920985006264e-17,0.007547169811320709,0.0009433962264150386,-0.003144654088050336,-0.0028301886792452937,-0.007861635220125795,-0.0009433962264151274
68,0.02734375,-0.001171875,0.003515625,0.046484375,0.005078125,-0.005078125,0.006640625,-0.012109375,-0.00625
69,0.038563327032136094,0.0026465028355387777,0.007939508506616266,0.016635160680529303,0.01625708884688093,-0.005671077504725908,0.009451795841209854,-0.02986767485822308,0.023440453686200357
70,-0.0037656903765689977,0.0020920502092050654,-0.0020920502092049765,0.04811715481171552,0.00041841004184102194,0.020502092050209274,0.010041841004184149,0.02092050209205023,0.003765690376569064
71,0.0,0.0,0.0,0.04793388429752068,0.0,0.002892561983471098,2.2204460492503132e-17,0.0,0.0
72,-0.005405405405405439,-0.001351351351351382,0.00045045045045044585,0.018018018018018035,0.008558558558558537,0.003603603603603567,0.0018018018018017834,-0.0022522522522522735,0.013513513513513487
73,0.006250000000000022,0.006818181818181857,-0.016477272727272684,0.003977272727272751,0.0017045454545454807,0.0,-0.0005681818181818121,-0.011363636363636331,0.003977272727272774
74,-0.00578313253012046,0.007228915662650648,0.030843373493975944,0.004819277108433773,-0.002891566265060197,0.0038554216867470402,-0.004819277108433684,0.024578313253012074,0.012048192771084399
75,0.0029925187032419087,0.007481296758104783,0.0014962593516209654,0.04837905236907734,0.010473815461346648,0.04987531172069826,0.0029925187032419087,0.014962593516209498,0.06134663341645885
76,0.0,0.0,0.002538071065989822,0.024873096446700483,0.0,0.0005076142131979599,-2.2204460492503132e-17,0.0,-0.0015228426395939242
77,0.007444168734491274,0.0004962779156327368,0.0024813895781637062,0.0024813895781637283,0.0014888337468982327,0.0014888337468982548,0.008436724565756792,0.006451612903225756,-0.001985111662531036
78,0.0016438356164383493,0.0010958904109588997,0.0010958904109588997,0.002739726027397249,0.0010958904109588997,0.012054794520547918,0.015342465753424617,0.0005479452054794498,0.008767123287671218
79,-0.004017857142857184,-0.0008928571428571619,0.017857142857142815,0.009821428571428537,0.030803571428571375,0.002678571428571397,0.009821428571428537,0.04419642857142851,0.009821428571428537
80,0.01538461538461533,0.0,0.0,0.002403846153846123,0.0019230769230769162,0.005769230769230749,0.029326923076923063,0.021153846153846124,0.0
81,0.025388601036269408,0.005699481865284994,0.023316062176165775,0.0041450777202072684,0.03626943005181347,0.040414507772020714,0.02435233160621759,0.03523316062176165,0.002590673575129543
82,0.0,0.0,2.2204460492503132e-17,0.003004291845493623,0.0021459227467811592,0.05364806866952794,0.010300429184549409,0.012446351931330502,0.002575107296137391
83,-0.003809523809523774,0.0,-0.0071428571428571175,0.006190476190476213,0.033333333333333326,0.023809523809523836,-0.001904761904761898,-0.006666666666666643,0.0
84,0.0,0.0,-0.004255319148936132,0.020567375886524842,0.0,0.019148936170212804,0.0,0.018439716312056764,0.0
