,la,nuc,lt,age,ld,ns,rexp,ndev,entrophy,exp
0,0.000917431192660545,0.000917431192660545,0.0,0.0,0.0,0.0,-0.000917431192660545,0.0,-0.000917431192660545,-0.004587155963302725
1,-0.005177993527508118,-2.2204460492503132e-17,0.0,0.0025889967637539924,0.0006472491909385036,0.003883495145631022,0.0006472491909385036,0.003236245954692518,-0.0012944983818770517,0.005177993527508029
2,0.03274021352313165,0.006405693950177915,-0.0092526690391459,-0.0007117437722419905,0.009964412811387869,-0.003558718861209953,0.0,0.0,0.012099644128113863,-0.005693950177935924
3,0.013627992633517504,0.0014732965009208066,-0.008103130755064436,0.002946593001841613,0.015101289134438357,0.006261510128913428,0.005156537753222823,-0.00036832412523020165,0.00036832412523020165,0.00036832412523020165
4,0.11954545454545454,0.008181818181818156,-0.0045454545454545634,0.007272727272727253,-0.0077272727272727606,0.016363636363636313,0.00681818181818179,-0.0013636363636364112,0.005909090909090908,-0.0031818181818182413
5,0.10801393728222997,0.010452961672473893,0.01045296167247387,0.013937282229965153,-0.007665505226480818,-0.022996515679442518,0.01254355400696865,0.006968641114982588,-0.013240418118466902,-0.006271777003484335
6,0.06726190476190479,-0.005357142857142838,-0.008333333333333304,0.006547619047619091,0.010119047619047649,-0.0011904761904761641,-0.005357142857142838,0.0,-0.005952380952380931,-0.008333333333333281
7,0.10747126436781607,-0.00402298850574716,-0.0028735632183907846,0.00862068965517242,0.006896551724137922,-0.014942528735632177,0.014367816091954033,-0.002873563218390829,0.00862068965517242,0.0017241379310344973
8,0.06797752808988766,-0.010112359550561755,0.002247191011236005,0.0011235955056180026,0.0314606741573034,-0.012921348314606696,0.0005617977528090013,0.0,0.001685393258427026,-0.004494382022471877
9,0.12692307692307686,0.007692307692307665,0.0,0.018681318681318615,0.03571428571428568,0.003296703296703285,0.012637362637362592,-0.006043956043956111,0.0027472527472527375,-0.0021978021978022568
10,0.12979066022544286,0.0022544283413848732,0.0025764895330112835,0.0061191626409017544,0.004830917874396157,-0.0032206119162641045,0.004186795491143336,0.005475040257648977,0.0009661835748792314,-0.00032206119162641044
11,0.08794326241134749,0.009574468085106336,0.0,0.012411347517730431,0.0382978723404255,0.0,-4.4408920985006264e-17,0.0,-0.0021276595744681216,0.0163120567375886
12,0.057489878542510156,0.011336032388664008,-0.0008097165991902688,0.0032388663967611643,0.04291497975708507,0.0,0.0016194331983806042,0.0121457489878543,0.02348178137651826,0.02429149797570853
13,0.09540229885057475,0.017241379310344862,-0.006896551724137901,0.005747126436781635,0.020689655172413834,0.0,0.002298850574712663,0.002298850574712663,0.0,0.001149425287356376
14,0.09554140127388533,-0.001273885350318471,-0.002547770700636942,-0.02547770700636942,0.0,0.0,0.001273885350318471,-0.002547770700636942,-0.001273885350318471,-0.002547770700636942
15,0.12631578947368427,0.0,0.013684210526315832,0.001052631578947416,-0.008421052631578862,0.0,2.2204460492503132e-17,0.0,0.0,0.02631578947368427
