,fix,lt,age,ld,rexp,entrophy
0,0.003658536585365857,0.010487804878048767,-0.00024390243902439046,0.039756097560975534,-0.0034146341463414664,0.011463414634146286
1,0.0,0.0536672629695885,0.0014311270125223264,0.044543828264758445,0.017531305903398908,0.008765652951699444
2,0.007445708376421933,0.0010341261633919352,0.0017580144777662899,0.1373319544984488,0.0016546018614270962,0.05067218200620471
3,-0.0016123122022719371,0.028801758886038798,-0.0003664345914254685,0.11601319164529127,0.002491755221692893,0.01553682667643821
4,-0.0036348616274267443,0.03866171003717467,-0.0013217678645188746,0.08847583643122672,-0.0015695993391161122,0.030070218917802503
5,0.003734939759036182,0.03216867469879525,0.002650602409638614,0.058072289156626565,0.007108433734939812,0.03734939759036149
6,-0.0012287334593573229,0.033837429111531134,0.0017013232514177413,0.01332703213610582,0.0018903591682418951,0.09640831758034023
7,-0.0018268812527185928,0.024271422357546712,0.002174858634188759,0.021748586341887765,0.0020008699434536535,0.10448020878642886
8,-0.005451197053406997,0.025267034990791904,2.2204460492503132e-17,0.0310128913443831,-0.004714548802946572,0.04434622467771641
9,0.0014173228346456845,0.04511811023622052,-0.0022834645669291163,0.005433070866141754,-0.0029133858267716304,0.02677165354330715
10,-0.00028530670470754415,0.07560627674750364,0.0008559201141227435,0.00042796005706140504,0.0007132667617689492,0.03808844507845939
11,-0.0005483207676490354,0.293351610692255,0.001782042494859537,0.04619602467443458,-0.0006854009595613109,0.0015078821110349639
12,-0.0004146510020732519,0.2996544574982723,0.0044229440221146945,0.032619212163096066,-0.0005528680027643285,0.0011057360055287014
13,0.0010644589000591287,0.34228267297457127,0.0052040212891779625,0.006386753400354772,0.0015375517445298525,0.003311649911295067
14,0.00020030045067600532,0.36404606910365545,0.003004506760140191,0.0012018027040560542,-0.0003004506760140302,0.0028042063094641636
15,0.003878583473861763,0.32360876897133223,0.0,-0.00016863406408089697,0.0,0.008937605396290071
16,0.0014414414414414267,0.30594594594594593,0.0018018018018017834,0.015495495495495448,0.0034234234234233885,0.005945945945945885
17,0.0014625228519195232,0.28957952468007314,0.00048750761730653736,0.005362583790371733,0.0,0.008409506398537481
18,-0.0009226037929267017,0.3111225012813941,-0.0006150691952844678,0.0002050230650948226,-0.0005125576627370565,0.00317785750896975
19,-0.0036108324974924557,0.3046138415245737,0.001003009027081303,-0.00020060180541621176,0.0005015045135406737,0.007522567703109373
20,-0.0021468926553672497,0.28553672316384177,0.000225988700564983,-0.00124293785310734,-0.0003389830508474745,0.004519774011299415
21,0.0005092297899427223,0.2721833227243794,-0.0011457670273710807,0.0003819223424570861,-0.000763844684914039,0.04837683004455762
22,0.00214395099540583,0.1540581929555896,-0.0003062787136293821,0.007503828483920371,-0.0018376722817764035,0.15604900459418072
23,-0.00020639834881321927,0.2392156862745098,0.16842105263157894,0.2134158926728586,0.010319917440660454,0.10340557275541795
24,0.0,0.21855123674911664,0.0,0.12296819787985871,0.0005300353356890497,0.0008833922261484162
25,0.001800554016620559,0.08767313019390584,0.00013850415512468573,-0.002077562326869775,0.003462603878116366,0.1225761772853186
26,0.0,0.23813500347947114,0.16534446764091862,0.21920668058455117,0.008211551844119702,0.021990257480862918
27,0.00032441200324413445,0.2869424168694241,0.003244120032441189,0.06455798864557989,0.00016220600162206723,0.0006488240064882467
28,0.0,0.30577705451586656,0.0,0.0053702196908056,0.0,0.0
29,0.0,0.31385542168674696,0.0,0.0,0.0,0.0
30,0.0,0.29546742209631727,0.0,0.0,0.0,0.0
31,-0.002884012539184977,0.2803761755485893,0.001755485893416875,-0.0011285266457680798,-0.0031347962382445526,0.0031347962382444637
32,0.0,0.3078396169958108,0.0,0.0,0.0,0.0
33,0.005084745762711895,0.13102998696219037,-0.0014341590612776845,0.0032594524119948344,-0.00039113428943935433,0.027118644067796627
34,0.004122011541632342,0.029678483099752694,0.006430338004946435,0.008738664468260526,-0.0029678483099752516,0.07617477328936521
